都道府県名,測量地域,測量目的,測量種別,等級・縮尺,事業量,計画機関,作業機関,実施時期,附図番号
愛知県,"名古屋市,豊田市,春日井市,長久手町,尾張旭市,小牧市,瀬戸市,足助町,旭町,藤岡町,設楽町,稲武町,小原村,下山村,",森林計画,撮影,16000,894.0KM2,愛知県,玉野総合コンサルタント(株)590502E0156,"59.05.01,59.07.31",590017*
愛知県,"豊橋市,蒲郡市,豊川市,岡崎市,幸田町,額田町,音羽町,御津町,一宮町,田原町,渥美町,作手村,",道路台帳,"撮影,写測図化","8000,,1000","314.2KM2,8.5KM2",愛知県,玉野総合コンサルタント(株)591029E0351,"59.10.23,60.02.24",
愛知県,"弥富町,",道路計画,"撮影,写測図化","8000,,1000","4.7KM2,0.6KM2",愛知国道工事事務所,中日本航空(株)590620E0246,"59.06.18,59.08.31",
愛知県,"設楽町,",ほ場整備,"撮影,写測図化","8000,,1000","16.2KM2,1.5KM2",愛知県設楽町,中日本航空(株)590627E0257,"59.06.23,60.03.20",590089
愛知県,"犬山市,",河川管理,写測図化,500,1.8KM2,木曽川上流工事事務所,東日本航空(株)591114E0360,"59.07.31,59.12.27",
愛知県,"豊田市,",ほ場整備,写測図化,1000,5.7KM2,上郷用悪水土地改良区,(株)パスコ591029E0352,"59.10.31,60.02.28",591113
愛知県,"安城市,",道路台帳,写測図化,1000,44.1KM2,愛知県安城市,アジア航測(株)590512E0185,"59.04.18,60.01.31",
愛知県,"豊川市,",道路台帳,写測図化,1000,5.3KM2,愛知県豊川市,アジア航測(株)590530E0205,"59.04.20,60.03.30",590043
愛知県,"小牧市,",都市計画,写測図化,2500,63.9KM2,愛知県小牧市,アジア航測(株)590530E0204,"59.05.25,59.11.24",590046
愛知県,"三好町,",道路台帳,写測図化,500,2.4KM2,愛知県三好町,アジア航測(株)590828E0305,"59.08.15,60.03.24",
愛知県,"小牧市,",道路台帳,写測図化,500,5.4KM2,愛知県小牧市,アジア航測(株)590828E0303,"59.08.01,60.02.28",
愛知県,"下山村,",道路台帳,写測図化,1000,1.3KM2,愛知県下山村,アジア航測(株)590830E0306,"59.07.14,60.03.20",
愛知県,"設楽町,",治山計画,写測図化,2500,10.9KM2,愛知県設楽事務所,中日本航空(株)600128E2006,"60.01.21,60.03.20",
愛知県,"蒲郡市,一宮市,知立市,豊川市,木曽川町,赤羽根町,",郵便地図調整,"編集,編集,編集","5000,,10000,,25000","38.0KM2,197.7KM2,2089.0KM2",東海郵政局,直営590502E0153,"59.05.08,59.11.19",
三重県,"桑名市,多度町,長島町,木曽岬村,",地盤変動調査,水準,1級,185.2km,木曽川下流工事事務所,中部測量設計(株)591002E0330,"59.09.18,60.02.28",590884*
三重県,"伊勢市,松阪市,明和町,四日市市,鈴鹿市,長島町,木曽岬村,二見町,三雲村,津市,",地盤変動調査,水準,1級,163.0km,三重県,"三重測量(株),(株)福田測量社591011E0333","59.10.22,60.02.28",590919
三重県,"津市,鈴鹿市,久居市,河芸町,嬉野町,",道路計画,"水準,路線","3級,,2級","13.5km,33.8km",三重工事事務所,国際航業(株)590816E0300,"59.08.17,59.12.13",
三重県,"久居市,津市,香良洲町,嬉野町,三雲村,一志町,",雲出川改修工事,水準,3級,66.4km,三重工事事務所,三重測量(株)591011E0336,"59.10.19,60.03.07",
三重県,"四日市市,鈴鹿市,亀山市,楠町,関町,",鈴鹿川改修工事,水準,3級,85.5km,三重工事事務所,(株)新東海コンサルタント591017E0335,"59.10.19,60.03.17",
三重県,"伊勢市,玉城町,小俣町,御薗村,",宮川改修工事,水準,3級,27.0km,三重工事事務所,(株)新都市コンサルタント591017E0334,"59.10.19,60.02.25",
三重県,"松阪市,多気町,",櫛田川改修工事,水準,3級,57.7km,三重工事事務所,大栄調査設計(株)591017E0337,"59.10.19,60.02.25",
三重県,"津市,四日市市,伊勢市,松阪市,桑名市,鈴鹿市,亀山市,多度町,長島町,木曽岬村,関町,河芸町,三雲村,明和町,御薗村,",道路管理,撮影,10000,490.0KM2,三重工事事務所,東日本航空(株)590614E0228,"59.05.18,59.08.15",
三重県,"四日市市,",道路台帳,"撮影,写測図化","8000,,1000","87.4KM2,19.9KM2",三重県四日市市,(株)パスコ590627E0254,"59.07.10,60.03.20",590093
三重県,"尾鷲市,",都市計画,"撮影,写測図化,写測図化","8000,,1000,,2500","196.1KM2,10.2KM2,8.6KM2",三重県尾鷲市,アジア航測(株)590526E0197,"59.04.24,61.09.30",590041
三重県,"桑名市,長島町,木曽岬村,多度町,",河川管理,"撮影,写測修正","20000,,10000","68.1KM2,66.8KM2",木曽川下流工事事務所,アジア航測(株)591017E0339,"59.10.12,59.11.30",
三重県,"久居市,",都市計画,"撮影,写測図化","12500,,2500","74.0KM2,68.6KM2",三重県久居市,サンヨー開発測量(株)590718E0292,"59.07.10,60.08.25",590282
三重県,"亀山市,",都市計画,"撮影,写測修正","12500,,2500","111.2KM2,54.7KM2",三重県亀山市,中央コンサルタント(株)591023E0346,"59.10.22,60.03.25",591037
三重県,"長島町,",道路計画,"撮影,写測図化","8000,,1000","4.7KM2,0.6KM2",愛知国道工事事務所,中日本航空(株)590620E0246,"59.06.18,59.08.31",
三重県,"鈴鹿市,",道路台帳,"撮影,写測修正","8000,,1000","175.4KM2,11.4KM2",三重県鈴鹿市,中日本航空(株)591114E0362,"59.10.31,60.03.15",591178
三重県,"菰野町,",都市計画,"撮影,写測修正","8000,,2500","60.0KM2,28.0KM2",三重県菰野町,中日本航空(株)600206E2012,"60.01.21,60.03.25",591587
