都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
山形県,"米沢市,",地盤沈下調査,水準,2級,38.1km,山形県米沢市助言020928B0145,(株)春日測量設計,"02.10.01,02.12.28",901606
山形県,"遊佐町,",公園整備計画,"撮影,撮影,写測図化","8000,,12500,,1000","10.1KM2,112.4KM2,0.9KM2",秋田県象潟町助言021122B0198,国際航業(株),"02.10.08,03.03.20",902185*
山形県,"藤島町,三川町,羽黒町,立川町,余目町,",都市計画,"撮影,撮影,写測修正,写測修正","12500,,25000,,2500,,10000","13.0KM2,120.0KM2,4.2KM2,22.0KM2",山形県藤島町助言020629B0055,(株)パスコ,"02.06.06,02.09.30",900683
山形県,"酒田市,余目町,平田町,八幡町,遊佐町,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,10000","112.0KM2,51.9KM2,275.0KM2",山形県酒田市助言020629B0058,(株)パスコ,"02.06.06,02.11.30",900686
山形県,"長井市,南陽市,白鷹町,飯豊町,川西町,",都市計画,"撮影,撮影,写測図化,写測修正,写測修正","12500,,30000,,2500,,2500,,10000","173.0KM2,517.0KM2,12.5KM2,22.2KM2,73.6KM2",山形県長井市助言020823B0101,(株)パスコ,"02.07.06,03.03.25",901259
山形県,"新庄市,戸沢村,大蔵村,舟形町,",地すべり対策,"撮影,写測図化","12500,,2500","69.0KM2,10.8KM2",新庄工事事務所助言020925B0138,(株)パスコ,"02.08.25,02.11.20",901542
山形県,"山形市,寒河江市,天童市,東根市,河北町,中山町,",都市計画,撮影,12500,143.0KM2,山形県天童市助言021009B0157,(株)パスコ,"02.09.25,02.11.15",901733
山形県,"山形市,天童市,上山市,山辺町,中山町,",都市計画,撮影,12500,482.0KM2,山形県山形市助言021204B0207,(株)パスコ,"02.11.15,02.12.25",902241*
山形県,"寒河江市,西川町,大江町,",農村活性化総合整備事業,"撮影,写測図化,写測修正,編集","12500,,2500,,2500,,5000","173.0KM2,12.5KM2,22.2KM2,73.6KM2",山形県助言021213B0216,(株)パスコ,"02.11.17,03.03.10",902314
山形県,"米沢市,川西町,飯豊町,",森林計画,撮影,16000,363.0KM2,山形県助言020419B0005,アジア航測(株),"02.05.09,02.12.15",900057*
山形県,"最上町,",都市計画,撮影,25000,513.0KM2,宮城県鳴子町助言020718B0072,アジア航測(株),"02.07.09,02.09.13",900901*
山形県,"鶴岡市,櫛引町,羽黒町,温海町,",道路計画,"撮影,撮影,写測図化","12500,,25000,,5000","92.6KM2,529.0KM2,22.0KM2",酒田工事事務所助言020724B0077,アジア航測(株),"02.07.10,02.10.31",900969*
山形県,"上山市,南陽市,",道路計画,"撮影,写測図化","8000,,1000","22.1KM2,0.6KM2",山形工事事務所助言021115B0190,アジア航測(株),"02.10.24,03.01.30",902131
山形県,"村山市,",下水道計画,"撮影,写測図化","4000,,500","4.0KM2,0.9KM2",山形県村山市助言020427B0014,セントラル航空測量(株),"02.04.24,02.08.31",
山形県,"新庄市,",地すべり対策,"撮影,写測図化","8000,,1000","5.4KM2,0.2KM2",山形県新庄建設事務所助言020612B0043,セントラル航空測量(株),"02.06.05,02.07.31",
山形県,"金山町,真室川町,鮭川村,",都市計画,"撮影,写測図化,写測図化","12500,,2500,,5000","23.1KM2,3.0KM2,17.5KM2",山形県真室川町助言021015B0158,セントラル航空測量(株),"02.10.08,02.12.17",901784
山形県,"鶴岡市,酒田市,三川町,",ほ場整備,"撮影,写測図化","7000,,1000","22.0KM2,2.4KM2",西郷土地改良区助言021115B0195,セントラル航空測量(株),"02.11.06,03.02.25",902136
山形県,"米沢市,高畠町,",道路計画,"空三,写測図化",5000,"22M,66.0KM2",福島工事事務所助言021225B0228,国際航業(株),"02.12.25,03.03.29",902379*
山形県,"鶴岡市,温海町,",道路計画,"空三,写測図化",5000,"25M,134.0KM2",酒田工事事務所助言030301B0262,"アジア航測(株),朝日航洋(株),国際航業(株)","03.02.21,03.03.28",902752*
山形県,"朝日村,",道路計画,"空三,写測図化","8000,,1000","13M,3.1KM2",酒田工事事務所助言020612B0044,朝日航洋(株),"02.05.26,02.08.10",
山形県,"鶴岡市,",道路計画,写測図化,1000,1.8KM2,酒田工事事務所助言020612B0042,国際航業(株),"02.06.04,02.07.31",
山形県,"鶴岡市,尾花沢市,村山市,寒河江市,",郵便地図調製,編集,25000,5512.0KM2,東北郵政局助言020411B0006,直営,"02.05.08,02.10.28",
福島県,"郡山市,",研究学園都市建設事業測量,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","3point,28point,1.1KM2,1.0km,1.1KM2",福島県郡山市助言021122B0197,(株)八州,"02.10.30,03.03.20",
福島県,"西会津町,",地すべり対策,"基準点,基準点","2級,,3級","7point,42point",福島県喜多方建設事務所助言020801B0084,(株)パスコ,"02.07.27,02.10.08",
福島県,"いわき市,",道路計画,"基準点,基準点,水準,縦横断,地上数値法","2級,,4級,,3級,,1000","25point,1.3KM2,13.5km,14.5km,1.3KM2",日本道路公団仙台建設局いわき工事事務所助言021020B0169,"第一復建(株),大成エンジニアリング(株)","02.11.01,03.03.31",
福島県,"鹿島町,",土地区画整理,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","6point,0.3KM2,0.3KM2,0.3KM2",福島県鹿島町助言020406B0290,(財)福島県区画整理協会,"02.02.27,02.04.30",
福島県,"梁川町,国見町,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,簡級,,500","3point,11point,0.1KM2,6.0km,0.1KM2",福島県梁川町助言020823B0105,(財)福島県区画整理協会,"02.08.21,02.10.20",
福島県,"福島市,",土地区画整理,"基準点,基準点,基準点,地上数値法,編集","2級,,3級,,4級,,500,,1000","5point,15point,0.6KM2,0.6KM2,0.6KM2",福島市松川羽山土地区画整理組合助言021102B0184,(財)福島県区画整理協会,"02.10.01,03.03.30",
福島県,"柳津町,",国有林野経営,基準点,3級,1point,前橋営林局助言020903B0116,(財)林業土木コンサルタンツ,"02.09.03,02.10.02",
福島県,"いわき市,",道路計画,"基準点,基準点","3級,,4級","9point,88point",磐城国道工事事務所助言020704B0062,(株)東コンサルタント,"02.06.20,02.08.06",
福島県,"原町市,",地盤沈下調査,水準,1級,44.0km,福島県原町市助言030109B0231,(株)福建コンサルタント,"03.01.10,03.02.28",902477
福島県,"福島市,二本松市,安達町,本宮町,白沢村,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,2500","50.8KM2,6.8KM2,35.0KM2",福島県助言021115B0188,東日本航空(株),"02.09.21,03.03.19",902129
福島県,"郡山市,二本松市,大玉村,本宮町,",総合計画,"撮影,写測修正","25000,,5000","231.2KM2,80.1KM2",福島県大玉村助言030129B0241,東日本航空(株),"02.11.07,03.03.15",902557
福島県,"郡山市,須賀川市,長沼町,鏡石町,岩瀬村,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,2500","66.4KM2,7.0KM2,46.1KM2",福島県助言021025B0170,国際航業(株),"02.10.08,03.03.20",901873
福島県,"西郷村,",ダム計画,"撮影,写測図化","8000,,1000","14.2KM2,0.6KM2",福島県堀川ダム建設事務所助言021213B0214,国際航業(株),"02.12.14,03.03.20",902312*
福島県,"新地町,",農地開発,"撮影,写測図化","8000,,1000","55.2KM2,1.4KM2",東北農政局阿武隈土地改良調査管理事務所助言021115B0192,(株)八州,"02.11.01,03.03.05",902133*
福島県,"福島市,会津若松市,郡山市,下郷町,只見町,北会津村,熱塩加納村,北塩原村,喜多方市,塩川町,山都町,西会津町,高郷村,磐梯町,猪苗代町,会津本郷町,湯川村,会津坂下町,新鶴村,三島町,",森林計画,撮影,16000,2322.0KM2,福島県農地林務部助言021210B0211,(株)八州,"02.04.24,02.12.25",902295
福島県,"会津若松市,",下水道台帳,"撮影,写測図化","4000,,500","2.0KM2,0.4KM2",福島県会津若松市助言021029B0176,(株)写測,"02.10.24,03.03.15",
福島県,"福島市,桑折町,国見町,梁川町,保原町,霊山町,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,2500","179.3KM2,10.0KM2,48.6KM2",福島県助言021029B0175,(株)パスコ,"02.10.05,03.03.20",901886*
福島県,"広野町,楢葉町,富岡町,大熊町,双葉町,小高町,",道路計画,"撮影,写測図化","8000,,1000","80.3KM2,7.2KM2",双葉地方広域市町村圏組合助言021217B0226,(株)パスコ,"02.12.11,03.03.30",902330
福島県,"三春町,郡山市,白沢村,岩代町,船引町,",道路台帳,撮影,8000,73.0KM2,福島県三春町助言030227B0256,(株)パスコ,"03.02.18,03.03.25",902746
福島県,"福島市,熱塩加納村,喜多方市,",森林計画,撮影,16000,363.0KM2,山形県助言020419B0005,アジア航測(株),"02.05.09,02.12.15",900057*
福島県,"中島村,矢吹町,泉崎村,東村,石川町,",都市計画,"撮影,写測図化","12500,,2500","45.0KM2,18.8KM2",福島県中島村助言021101B0182,アジア航測(株),"02.10.11,03.03.20",901940
福島県,"郡山市,",配給水維持管理計画,"撮影,写測修正","4000,,500","8.0KM2,3.4KM2",福島県郡山市助言021122B0199,アジア航測(株),"02.10.27,03.03.20",902186
福島県,"会津若松市,喜多方市,北会津村,会津坂下町,湯川村,山都町,塩川町,会津本郷町,",河川管理,撮影,12500,99.4KM2,阿賀川工事事務所助言021217B0225,アジア航測(株),"02.12.17,03.03.30",902329
福島県,"梁川町,霊山町,",森林調査,撮影,16000,935.0KM2,宮城県助言020424B0009,(株)協同測量社,"02.04.25,02.11.30",900079*
福島県,"郡山市,大玉村,",道路計画,"撮影,写測図化","8000,,1000","12.3KM2,2.5KM2",福島県郡山建設事務所助言021217B0221,おおとり航測(株),"02.12.14,03.03.20",902325
福島県,"会津若松市,北会津村,会津坂下町,湯川村,柳津町,会津高田町,会津本郷町,新鶴村,",河川改良,撮影,8000,158.0KM2,福島県会津若松建設事務所助言030326B0273,おおとり航測(株),"03.04.01,03.06.30",902850
福島県,"福島市,二本松市,安達町,",都市計画,"撮影,写測修正","12500,,2500","50.1KM2,9.0KM2",福島県安達町助言021213B0220,朝日航洋(株),"02.12.03,03.03.20",902318
福島県,"いわき市,須賀川市,平田村,石川町,玉川村,古殿町,小野町,",総合計画,"撮影,写測図化","11000,,2500","112.2KM2,93.5KM2",福島県平田村助言030320B0268,国土情報開発(株),"02.12.07,03.04.30",902832
福島県,"福島市,",道路計画,"空三,写測図化",5000,"22M,66.0KM2",福島工事事務所助言021225B0228,国際航業(株),"02.12.25,03.03.29",902379*
福島県,"須賀川市,原町市,猪苗代町,",ほ場整備,"写測図化,写測図化,写測図化","1000,,1000,,1000","0.3KM2,0.7KM2,1.7KM2",福島県助言020718B0070,東日本航空(株),"02.07.16,02.09.14",
福島県,"大熊町,",都市計画,写測図化,2500,9.0KM2,福島県大熊町助言030123B0237,東日本航空(株),"02.11.01,03.02.28",902553
福島県,"船引町,",都市計画,写測図化,10000,161.2KM2,福島県船引町助言020928B0148,おおとり航測(株),"02.07.26,02.09.30",901609
福島県,"塩川町,湯川村,船引町,",ほ場整備,写測図化,1000,11.3KM2,福島県土地改良事業団体連合会助言020627B0054,朝日航洋(株),"02.06.20,02.09.08",900682
福島県,"矢吹町,",都市計画,写測修正,2500,28.0KM2,福島県矢吹町助言020612B0047,アジア航測(株),"02.06.05,02.10.31",900455
福島県,"会津若松市,郡山市,いわき市,田島町,下郷町,舘岩村,会津高田町,昭和村,西郷村,天栄村,塙町,鮫川村,古殿町,小野町,滝根町,広野町,楢葉町,川内村,",森林基本図修正,"写測修正,編集","5000,,5000","835.8KM2,948.6KM2",福島県助言030123B0236,新日本航測(株),"02.09.28,03.02.14",902552
福島県,"福島市,郡山市,いわき市,二本松市,",郵便地図調製,編集,25000,5512.0KM2,東北郵政局助言020411B0006,直営,"02.05.08,02.10.28",
栃木県,"那須町,",ダム計画,"撮影,写測図化","8000,,1000","14.2KM2,0.6KM2",福島県堀川ダム建設事務所助言021213B0214,国際航業(株),"02.12.14,03.03.20",902312
栃木県,"黒磯市,",森林基本図修正,"写測修正,編集","5000,,5000","835.8KM2,948.6KM2",福島県助言030123B0236助言020724B0077,新日本航測(株),"02.09.28,03.02.14",902552
新潟県,"山北町,",道路計画,"空三,写測図化",5000,"25M,134.0KM2",酒田工事事務所助言030301B0262,"アジア航測(株),朝日航洋(株),国際航業(株)","03.02.21,03.03.28",902752
茨城県,"結城市,",土地区画整理,"基準点,基準点","1級,,3級","12point,25point",茨城県結城市助言021129C0271,(株)日測,"02.11.20,03.03.25",
茨城県,"水戸市,",道路計画,基準点,1級,53point,茨城県水戸市助言020731C0108,(株)パスコ,"02.07.20,03.02.08",
茨城県,"守谷町,",総合計画,"基準点,基準点","1級,,2級","26point,42point",茨城県守谷町助言020926C0180,朝日航洋(株),"02.10.01,03.03.25",901556
茨城県,"勝田市,",土地区画整理,"基準点,水準","2級,,3級","4point,10.0km",茨城県勝田市助言021212C0301,国際航業(株),"02.09.14,03.03.13",
茨城県,"常北町,",土地区画整理,基準点,2級,5point,茨城県常北町助言020830C0146,昭和(株),"02.08.20,03.03.31",
茨城県,"大子町,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","5point,12point,0.4KM2,0.4KM2",茨城県大子町助言021005C0191,(株)八州,"02.08.24,03.02.28",
茨城県,"境町,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","14point,10point,0.2KM2",茨城県境町助言020531C0036,大和測量(株),"02.03.27,02.06.30",
茨城県,"岩井市,",工業団地造成計画,"基準点,基準点,平板","2級,,3級,,500","5point,21point,0.9KM2",茨城県助言020731C0111,茨城測量設計(株),"03.01.16,03.03.20",
茨城県,"勝田市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","8point,0.3KM2,0.3KM2",茨城県勝田市助言020731C0111,(株)ミカミ,"02.07.23,03.01.31",
茨城県,"勝田市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","8point,14point,164point,0.3KM2",勝田市外野第一土地区画整理組合助言030312C0352,(株)ミカミ,"02.12.27,03.06.30",
茨城県,"勝田市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","3point,9point,42point,0.1KM2",茨城県勝田市助言020820C0138,画地測量設計(株),"02.09.17,03.02.15",
茨城県,"勝田市,",土地区画整理,"基準点,基準点,基準点,平板,編集","2級,,3級,,4級,,500,,1000","6point,39point,72point,0.5KM2,0.5KM2",茨城県勝田市助言030222C0353,画地測量設計(株),"03.01.21,03.03.31",
茨城県,"水海道市,岩井市,",河川計画,"基準点,基準点,水準,水準","2級,,3級,,3級,,4級","10point,18point,18.2km,4.9km",茨城県境土木事務所助言030123C0337,"ミウラ設計(株),(株)青木測量設計","02.12.22,03.03.15",
茨城県,"阿見町,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","3point,16point,345point,0.7KM2",茨城県阿見町助言021113C0257,(株)都市計画センター,"02.11.01,03.02.28",
茨城県,"阿見町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","9point,25point,0.1KM2",茨城県阿見町助言030222C0371,画地測量設計(株),"03.01.16,03.03.30",
茨城県,"土浦市,千代田村,古河市,新治村,結城市,八千代町,下妻市,総和町,水海道市,五霞村,取手市,三和町,岩井市,猿島町,牛久市,境町,つくば市,守谷町,阿見町,藤代町,",地盤変動調査,水準,1級,535.0km,茨城県助言030123C0339,(株)八州,"02.12.21,03.03.31",902520
茨城県,"土浦市,",地盤変動調査,水準,1級,70.0km,茨城県土浦市助言030222C0372,(株)八州,"03.01.09,03.03.25",902704
茨城県,"牛久市,北茨城市,",郵便地図調製,"平板,平板,平板","10000,,15000,,25000","1523.0KM2,253.0KM2,3219.6KM2",関東郵政局助言020425C0009,直営,"02.05.10,03.03.31",
茨城県,"総和町,",下水道計画,"撮影,写測図化","4000,,500","2.2KM2,1.3KM2",茨城県総和町助言021129C0265,国際航業(株),"02.10.16,03.03.15",
茨城県,"水戸市,",道路計画,"撮影,写測図化","8000,,1000","12.2KM2,0.3KM2",茨城県水戸市助言020720C0094,(株)写測,"02.06.29,03.01.14",900921
茨城県,"土浦市,",下水道計画,"撮影,写測図化","4000,,500","20.0KM2,7.4KM2",茨城県土浦市助言020720C0098,(株)パスコ,"02.06.08,03.03.20",900927
茨城県,"牛久市,つくば市,江戸崎町,茎崎町,",道路計画,"撮影,空三,写測図化","8000,,1000,,1000","9.5KM2,50M,1.6KM2",茨城県竜ケ崎土木事務所助言021106C0222,(株)パスコ,"02.10.05,02.12.15",902009
茨城県,"つくば市,",下水道台帳,"撮影,写測図化","4000,,500","8.4KM2,0.9KM2",茨城県つくば市助言021210C0294,(株)パスコ,"02.11.30,03.03.20",902352
茨城県,"結城市,",水道台帳,"撮影,写測図化","8000,,1000","65.8KM2,33.8KM2",茨城県結城市助言021212C0302,(株)パスコ,"02.11.15,03.03.25",902360
茨城県,"高萩市,北茨城市,山方町,美和村,緒川村,里美村,大子町,",山林資産評価調査,撮影,20000,1166.0KM2,関東信越国税局助言021105C0230,アジア航測(株),"02.10.23,02.11.30",902017
茨城県,"土浦市,牛久市,つくば市,茎崎町,",道路計画,"撮影,写測図化","4000,,1000","7.7KM2,1.8KM2",関東地方建設局常陸工事事務所助言021107C0236,第一航業(株),"02.10.26,03.01.23",902023
茨城県,"大宮町,",下水道計画,"撮影,写測図化","4000,,500","1.4KM2,0.6KM2",茨城県大宮町助言020515C0022,三和航測(株),"02.03.31,02.08.27",
茨城県,"笠間市,",公園計画,"撮影,写測図化","4000,,500","0.2KM2,0.2KM2",茨城県水戸土木事務所助言021011C0205,三和航測(株),"02.09.15,02.12.13",
茨城県,"岩井市,",都市計画,"撮影,写測図化","30000,,10000","90.8KM2,90.8KM2",茨城県岩井市助言020830C0143,セントラル航空測量(株),"02.08.01,03.01.31",901290
茨城県,"大洗町,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,2500","19.1KM2,3.6KM2,15.5KM2",茨城県大洗町助言021011C0203,セントラル航空測量(株),"02.10.01,03.03.15",901763
茨城県,"石岡市,",都市計画,"撮影,写測図化","12500,,2500","63.3KM2,36.6KM2",茨城県石岡市助言020820C0128,朝日航洋(株),"02.07.24,03.03.30",901228
茨城県,"下館市,",都市計画,"撮影,写測修正","12500,,2500","6.0KM2,6.0KM2",茨城県下館市助言021129C0272,朝日航洋(株),"02.10.23,03.01.31",902213
茨城県,"牛久市,茎崎町,",河川計画,"撮影,写測図化","8000,,1000","9.0KM2,1.7KM2",茨城県竜ケ崎土木事務所助言021129C0274,朝日航洋(株),"02.09.26,02.12.26",902215
茨城県,"那珂湊市,勝田市,常澄村,",道路台帳,"撮影,写測図化","4000,,500","7.0KM2,0.7KM2",茨城県助言021207C0288,(財)茨城県建設技術公社,"02.11.26,03.03.15",902346
茨城県,"五霞村,",都市計画,"撮影,写測図化","12500,,2500","83.0KM2,23.1KM2",茨城県助言030107C0326,北関東航測株式会社,"02.12.25,03.03.15",902474
茨城県,"下館市,結城市,龍ケ崎市,下妻市,水海道市,取手市,伊奈町,谷和原村,関城町,明野町,協和町,八千代町,千代川村,石下町,守谷町,利根町,",河川計画,カラー撮影,12500,910.0KM2,下館工事事務所助言021210C0295,国際航業(株),"02.10.16,02.12.10",902353
茨城県,"土浦市,",都市計画,"カラー撮影,写測修正,数値図化","11000,,2500,,2500","82.0KM2,70.0KM2,12.0KM2",茨城県土浦市助言020925C0177,(株)パスコ,"02.08.23,03.08.17",901537
茨城県,"五霞村,境町,",道路計画,"カラー撮影,写測図化","8000,,2500","25.0KM2,20.0KM2",常陸工事事務所助言020926C0185,(株)パスコ,"02.09.25,02.12.17",901560
茨城県,"五霞村,境町,",道路計画,"カラー撮影,写測図化","8000,,1000","82.6KM2,6.1KM2",大宮国道工事事務所助言021221C0317,太平洋航業(株),"02.12.07,03.02.20",902400
茨城県,"出島村,",都市計画,"カラー撮影,写測図化","12500,,2500","10.8KM2,10.8KM2",茨城県出島村助言021129C0273,朝日航洋(株),"02.10.19,03.01.31",902214
茨城県,"境町,",都市計画,写測図化,2500,18.1KM2,茨城県助言020531C0038,(株)八州,"02.05.07,02.06.30",900342
茨城県,"境町,",都市計画,写測図化,2500,19.7KM2,茨城県境町助言030212C0361,(株)八州,"03.01.25,03.03.25",902627
茨城県,"北茨城市,",土地改良,写測図化,1000,0.3KM2,茨城県高萩土地改良事務所助言030107C0324,三和航測(株),"02.11.27,03.01.10",
茨城県,"協和町,",ほ場整備,写測図化,1000,9.5KM2,茨城県霞ケ浦用水事業推進事務所助言030222C0374,三和航測(株),"02.12.27,03.03.20",902706
茨城県,"つくば市,",土地改良,"写測図化,空三","1000,,1000","0.6KM2,4M",茨城県土浦土地改良事務所助言030121C0335,北関東航測株式会社,"03.01.10,03.03.15",
茨城県,"神栖町,潮来町,東村,",河川管理・計画,写測修正,2500,39.5KM2,霞ケ浦工事事務所助言030222C0370,大成測量(株),"02.12.21,03.03.30",902702*
茨城県,"牛堀町,",都市計画,"編集,編集","2500,,10000","18.8KM2,18.8KM2",茨城県牛堀町助言020709C0091,アクリーグ(株),"02.07.15,02.08.15",
栃木県,"壬生町,",道路計画,基準点,1級,3point,栃木県助言030213C0367,(株)千代田コンサルタント,"03.02.05,03.03.15",
栃木県,"足利市,",土地区画整理,"基準点,基準点,基準点,平板","1級,,3級,,4級,,500","5point,28point,0.9KM2,0.9KM2",栃木県足利市助言020820C0133,晃洋設計測量(株),"02.06.15,02.10.30",
栃木県,"日光市,",土地区画整理,"基準点,基準点,基準点,基準点","1級,,2級,,3級,,4級","7point,7point,6point,99point",栃木県日光市助言020702C0072,協和測量設計(株),"02.03.01,02.08.25",
栃木県,"宇都宮市,",土地区画整理,"基準点,基準点","1級,,2級","12point,5point",栃木県宇都宮市助言030320C0414,協和測量設計(株),"03.03.19,03.03.30",
栃木県,"藤原町,",国有林野境界調査,基準点,2級,1point,前橋営林局助言020720C0095,群馬測量(株),"02.07.10,02.08.07",
栃木県,"宇都宮市,今市市,栃木市,",国有林野の管理運営,基準点,2級,3point,前橋営林局助言030213C0366,(財)林野弘済会,"03.02.15,03.02.25",
栃木県,"氏家町,",土地区画整理,"基準点,基準点","2級,,3級","10point,17point",栃木県氏家町助言020920C0160,八興測量(株),"02.08.20,02.11.30",
栃木県,"河内町,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","13point,19point,401point,0.6KM2",栃木県河内町助言030111C0331,(株)共同測量,"02.08.09,03.02.04",
栃木県,"真岡市,",土地区画整理,"基準点,基準点,基準点,平板,編集","2級,,3級,,4級,,500,,1000","5point,13point,174point,0.2KM2,0.2KM2",栃木県真岡市助言020917C0165,協和測量設計(株),"02.09.10,02.11.03",
栃木県,"宇都宮市,足利市,栃木市,佐野市,小山市,真岡市,上三川町,南河内町,河内町,二宮町,壬生町,石橋町,国分寺町,野木町,大平町,藤岡町,岩舟町,高根沢町,",地盤変動調査,水準,1級,504.0km,栃木県助言021106C0224,国際航業(株),"02.10.22,03.03.20",902011
栃木県,"上三川町,",宅地造成,"水準,平板","3級,,500","3.7km,0.4KM2",栃木県住宅供給公社助言020427C0016,"東亜サーベイ(株),東洋測量設計(株)","02.05.01,02.06.30",
栃木県,"那須町,",境界測量,平板,500,0.3KM2,前橋営林局助言030216C0384,群馬測量(株),"03.02.25,03.03.10",
栃木県,"小山市,鹿沼市,栃木市,",郵便地図調製,"平板,平板,平板","10000,,15000,,25000","1523.0KM2,253.0KM2,3219.6KM2",関東郵政局助言020425C0009,直営,"02.05.10,03.03.31",
栃木県,"野木町,",都市計画,"撮影,写測修正","12500,,2500","30.3KM2,30.3KM2",栃木県野木町助言030123C0345,東日本航空(株),"02.12.03,03.03.31",902525
栃木県,"鹿沼市,",都市計画,"撮影,写測図化","12500,,2500","35.9KM2,35.9KM2",栃木県鹿沼市助言020619C0055,国際航業(株),"02.05.29,02.11.24",900549
栃木県,"藤原町,",下水道計画,"撮影,写測図化","4000,,500","1.1KM2,1.1KM2",栃木県藤原町助言021106C0245,国際航業(株),"02.11.05,02.12.07",
栃木県,"藤原町,",都市計画,"撮影,写測図化","12500,,2500","9.1KM2,9.1KM2",栃木県藤原町助言021106C0246,国際航業(株),"02.11.05,02.12.07",902033
栃木県,"宇都宮市,足利市,栃木市,佐野市,鹿沼市,小山市,南河内町,西方村,粟野町,壬生町,石橋町,国分寺町,大平町,藤岡町,岩舟町,都賀町,田沼町,葛生町,",森林計画,撮影,16000,1034.0KM2,栃木県助言020531C0039,(株)パスコ,"02.04.16,02.11.30",900343*
栃木県,"河内町,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,2500","47.7KM2,15.5KM2,27.7KM2",栃木県河内町助言021113C0251,(株)パスコ,"02.11.01,03.03.20",902115
栃木県,"烏山町,馬頭町,黒羽町,那須町,",山林資産評価調査,撮影,20000,1166.0KM2,関東信越国税局助言021105C0230,アジア航測(株),"02.10.23,02.11.30",902017*
栃木県,"鹿沼市,粟野町,",ダム計画,"撮影,写測図化","8000,,1000","9.0KM2,9.0KM2",水資源開発公団思川開発調査所助言021221C0313,アジア航測(株),"02.12.20,03.03.23",902396
栃木県,"足利市,佐野市,藤岡町,",河川管理,撮影,12500,211.0KM2,渡良瀬川工事事務所助言030225C0391,(株)協同測量社,"03.02.20,03.03.30",902722
栃木県,"今市市,",下水道台帳,"撮影,写測図化","4000,,500","2.5KM2,2.5KM2",栃木県今市市助言021113C0252,日光測量(株),"02.09.17,03.03.10",
栃木県,"黒磯市,",下水道計画,"撮影,写測図化","4000,,500","6.7KM2,0.8KM2",栃木県黒磯市助言020720C0101,日研測量(株),"02.07.12,02.11.15",900929
栃木県,"宇都宮市,今市市,真岡市,上三川町,",河川計画,カラー撮影,12500,910.0KM2,下館工事事務所助言021210C0295,国際航業(株),"02.10.16,02.12.10",902353*
栃木県,"栃木市,",ほ場整備,"写測図化,編集,編集","1000,,2500,,5000","1.8KM2,1.8KM2,1.8KM2",栃木県栃木市助言021116C0261,国際航業(株),"02.10.30,03.03.15",
栃木県,"日光市,今市市,",砂防計画,写測図化,5000,45.0KM2,日光砂防工事事務所助言030212C0364,アジア航測(株),"03.02.10,03.03.30",902630
栃木県,"河内町,",ほ場整備,写測図化,1000,3.3KM2,栃木県河内町助言021106C0237,セントラル航空測量(株),"02.10.15,03.02.28",
栃木県,"大田原市,",都市計画,写測修正,2500,49.5KM2,栃木県大田原市助言021226C0322,国際航業(株),"02.12.25,03.03.09",902405
栃木県,"真岡市,南河内町,二宮町,益子町,茂木町,南那須町,烏山町,馬頭町,小川町,",森林計画,写測修正,5000,785.2KM2,栃木県助言020531C0040,日光測量(株),"02.05.01,02.08.31",900344
群馬県,"新田町,",総合計画,基準点,1級,30point,群馬県新田町助言021106C0206,(株)パスコ,"02.10.05,02.11.11",901993
群馬県,"前橋市,",土地区画整理,"基準点,基準点,基準点,平板","1級,,2級,,3級,,500","6point,30point,262point,0.1KM2",群馬県前橋市助言021210C0296,関東測量(株),"02.08.13,03.02.28",
群馬県,"伊勢崎市,",土地区画整理,"基準点,基準点","2級,,3級","2point,7point",群馬県伊勢崎市助言020612C0042,関東測量(株),"02.05.21,03.01.31",
群馬県,"六合村,",河川計画,"基準点,基準点,基準点","2級,,3級,,4級","9point,21point,63point",群馬県企業局助言020619C0056,関東測量(株),"02.05.18,02.08.15",
群馬県,"前橋市,",道路管理,基準点,2級,20point,群馬県前橋市助言021129C0276,関東測量(株),"02.10.15,03.02.28",
群馬県,"伊勢崎市,",土地区画整理,基準点,2級,3point,群馬県伊勢崎市助言020702C0074,(株)高崎測量,"02.05.26,03.03.15",
群馬県,"片品村,",国有林野管理,基準点,2級,5point,前橋営林局助言021221C0312,(財)林野弘済会,"02.12.27,03.01.30",
