都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,備考,2018.01.14修正
兵庫県,"稲美町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","3point,5point,13.2KM2",助言13.08.08F0074兵庫県北播磨県民局,株式会社武仲東播支店,"13.08.08
14.03.08",,
兵庫県,"神戸市,",ほ場整備,"基準点,基準点,基準点,平板,平板","2級,,3級,,4級,,1000,,500","3point,7point,37point,0.3KM2,0.3KM2",助言13.08.08F0076神戸市淡河土地改良区,株式会社フクカン測建コンサルタン,"13.08.08
14.03.26",,
兵庫県,"加古川市,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","10point,12point,59point,0.4KM2",助言13.08.08F0077兵庫県北播磨県民局,未定,"13.08.10
14.03.25",,
兵庫県,"小野市,",都市計画,"基準点,水準","2級,,3級","5point,3.1km",助言13.08.08F0079兵庫県　　小野市,中央復建コンサルタンツ株式会社,"13.08.08
14.03.10",,
兵庫県,"家島町,",港湾計画,基準点,2級,8point,助言13.08.08F0080兵庫県　　家島町,株式会社コベック,"13.08.08
13.08.31",,
兵庫県,"関宮町,",ほ場整備,"基準点,基準点","3級,,4級","2point,1point",助言13.08.08F0087兵庫県　　関宮町,株式会社ウエスコ豊岡支店,"13.08.08
13.09.28",,
兵庫県,"温泉町,",ほ場整備,"基準点,基準点","2級,,3級","3point,14point",助言13.08.08F0088兵庫県　　温泉町,株式会社ウエスコ豊岡支店,"13.08.08
14.03.15",,
兵庫県,"新宮町,",土地区画整理,基準点,4級,19point,助言13.08.29F0092新宮町井野原砂子土地区画整理組合,株式会社リング,"13.07.13
14.03.18",,
兵庫県,"姫路市,",総合計画,"数値図化,数値図化","1000,,500","275KM2,0.6KM2",助言13.08.29F0094兵庫県　　姫路市,"株式会社かんこう神戸支店
アジア航測株式会社神戸支店","13.07.19
14.03.12",,
兵庫県,"神戸市,",道路台帳,基準点,3級,1point,助言13.08.29F0096兵庫県　　神戸市,株式会社パスコ神戸支店,"13.08.29
13.08.30",,
兵庫県,"赤穂市,",土地区画整理,"基準点,基準点","1級,,2級","2point,6point",助言13.09.03F0099兵庫県　　赤穂市,"株式会社エイトコンサルタント　神
戸支店","13.09.03
14.01.15",,
兵庫県,"三木市,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","11point,10point,56point,",助言13.09.03F0104兵庫県北播磨県民局,丸一調査設計株式会社兵庫支店,"13.09.03
14.03.20",,
兵庫県,"神戸市,",固定資産,"カラー撮影,カラー撮影,写真図,写真図","4000,,8000,,1000,,2000","302.2KM2,505.9KM2,274.3KM2,473.3KM2",助言13.09.12F0109兵庫県　　神戸市,日本テクノ株式会社,"13.07.25
13.10.31",,
大阪府県境兵庫県,"大阪市,県境神戸市,洲本市,",道路計画,"写測修正,数値図化,既成図数値化","1000,,1000,,2500","5.3KM2,0.7KM2,54KM2","助言13.09.12F0110近畿地方整備局近畿幹線道路調査事務
所",株式会社かんこう大阪支店,"13.09.12
14.02.28",,
兵庫県,"神戸市,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","3point,8point,0.2KM2,0.2KM2",助言13.09.12F0112神戸市淡河土地改良区,株式会社ウエスコ兵庫支社,"13.09.12
14.03.31",,
兵庫県,"温泉町,",ほ場整備,"基準点,平板","2級,,500","3point,0.1KM2",助言13.09.12F0114兵庫県　　温泉町,中井調査測量事務所,"13.09.12
14.03.20",,
兵庫県,"西宮市,",地盤変動調査,水準,1級,9km,助言13.09.17F0115兵庫県阪神南県民局,朝日航洋株式会社神戸営業所,"13.10.01
14.03.25",,
兵庫県,"加古川市,",道路台帳,カラー撮影,4000,138.5KM2,助言13.09.12F0117兵庫県　　加古川市,朝日航洋株式会社神戸営業所,"13.08.01
14.01.31",,
兵庫県,"神戸市,",道路台帳,基準点,1級,1point,助言13.10.03F0121兵庫県　　神戸市,株式会社パスコ神戸支店,"13.10.03
13.10.10",,
兵庫県,"神戸市,",道路台帳,基準点,3級,1point,助言13.10.03F0122兵庫県　　神戸市,株式会社パスコ神戸支店,"13.10.03
13.10.10",,
兵庫県,"西淡町,",農道台帳,"写測図化,水準","1000,,簡級","0.4KM2,11.1km",助言13.10.19F0128兵庫県淡路県民局,アジア航測株式会社神戸支店,"13.10.19
14.01.31",,
兵庫県,"三木市,",固定資産,"カラー撮影,写真図","8000,,1000","163KM2,800point",助言13.10.18F0129兵庫県　　三木市,株式会社パスコ神戸支店,"13.10.18
14.02.28",,
兵庫県,"三木市,",都市計画,"カラー撮影,数値図化","12500,,2500","180KM2,120.1KM2",助言13.10.18F0130兵庫県　　三木市,株式会社パスコ神戸支店,"13.10.18
14.08.31",,
兵庫県,"三木市,",都市計画,"カラー撮影,水準,数値図化","4000,,3級,,500","2.3KM2,7km,0.7KM2",助言13.10.18F0131兵庫県　　三木市,株式会社パスコ神戸支店,"13.10.18
14.03.29",,
兵庫県,"尼崎市,",都市計画,"カラー撮影,数値図修正","12500,,2500","34KM2,10.2KM2",助言13.10.23F0135兵庫県　　尼崎市,未定,"13.10.31
14.03.29",,
兵庫県,"龍野市,",農道台帳,"カラー撮影,写測図化","8000,,1000","4.7KM2,.3KM2",助言13.10.23F0136兵庫県西播磨県民局,株式会社ワールド,"13.10.23
14.02.28",,
兵庫県,"西宮市,",公共基準点整備,基準点,3級,1point,助言13.10.23F0137兵庫県　　西宮市,株式会社関西技術コンサルタント,"13.10.23
14.03.31",,
兵庫県,"神戸市,",基準点測量,基準点,2級,1point,助言13.10.23F0141近畿地方整備局兵庫国道工事事務所,株式会社アサダ,"13.10.23
13.12.20",,
兵庫県,"三木市,",ほ場整備（第13工区）,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","18point,19point,0.1KM2,0.1KM2",助言13.10.18F0142兵庫県北播磨県民局,株式会社ケーシック,"13.10.18
14.03.20",,
兵庫県,"三木市,",ほ場整備（第３工区）,"基準点,基準点,平板","2級,,3級,,500","11point,17point,0.4KM2",助言13.10.19F0143兵庫県北播磨県民局,株式会社朝日コンサル,"13.10.14
14.03.20",,
兵庫県,"明石市,",道路計画,"基準点,基準点","2級,,3級","1point,2point",助言13.10.23F0147近畿地方整備局兵庫国道工事事務所,株式会社サン測量設計,"13.10.23
13.10.31",,
兵庫県,"太子町,",固定資産評価,カラー撮影,5000,22.7KM2,助言13.10.29F0151兵庫県　　太子町,アジア航測株式会社神戸支店,"13.12.01
14.03.20",,
兵庫県,"篠山市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,1point,5point",助言13.10.29F0153兵庫県　　篠山市,株式会社河南測量設計,"13.10.29
13.12.10",,
兵庫県,"篠山市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","7point,14point,79point",助言13.10.29F0156今田町土地改良区   ,株式会社台地企画,"13.10.29
14.01.31",,
兵庫県,"滝野町,",固定資産業務,カラー撮影,4000,41.6KM2,助言13.10.29F0158兵庫県　　滝野町,朝日航洋株式会社神戸営業所,"13.10.25
14.03.20",,
兵庫県,"大河内町,",総合計画,基準点,2級,2point,助言13.11.15F0162兵庫県　　大河内町,アジア航測株式会社神戸支店,"13.11.15
13.11.30",,
兵庫県,"神戸市,芦屋市,西宮市,",高速道路管理,"基準点,基準点","2級,,3級","22point,38point",助言13.11.15F0163（財）阪神高速道路補償センター,阪神施設調査株式会社,"13.10.15
14.02.15",,
兵庫県,"村岡町,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","2point,1point,0.5KM2,0.5KM2",助言13.11.15F0165兵庫県　　村岡町,株式会社ウエスコ豊岡支店,"13.11.15
14.01.28",,
兵庫県,"神戸市,",国土調査法第19条5項指定申請,"基準点,基準点,平板","3級,,4級,,500","3point,14point,0.1KM2",助言13.11.15F0176兵庫県　　神戸市,国際航業株式会社兵庫営業所,"13.11.20
13.12.10",,
兵庫県,"神戸市,",土地区画整理,"基準点,基準点","3級,,4級","2point,96point",助言13.11.15F0177兵庫県　　神戸市,株式會社オオバ大阪支店,"13.10.29
14.03.29",,
兵庫県,"芦屋市,",下水道台帳,水準,3級,9.6km,助言13.11.19F0181兵庫県　　芦屋市,株式会社パスコ神戸支店,"13.11.01
14.03.25",,
兵庫県,"洲本市,津名町,東浦町,淡路町,",道路台帳,"カラー撮影,数値図化,縦横断","5000,,500","42KM2,0.7KM2,11.9km",助言13.11.29F0191近畿地方整備局兵庫国道工事事務所,株式会社ジェクト神戸支店,"13.11.29
14.03.25",,
兵庫県,"明石市,",道路計画,"基準点,基準点","2級,,3級","1point,2point",助言13.11.29F0198近畿地方整備局兵庫国道工事事務所,セントラル測量設計株式会社,"13.11.29
13.11.30",,
兵庫県,"三原町,",ほ場整備,水準,3級,6.6km,助言13.11.29F0200兵庫県　　三原町,株式会社ジェクト,"13.11.29
13.12.28",,
兵庫県,"篠山市,",道路台帳,写測図化,1000,750km,助言13.11.26F0206兵庫県　　篠山市,株式会社パスコ神戸支店,"13.09.30
16.03.25",,
兵庫県,"大河内町,",ほ場整備,"基準点,基準点,平板","3級,,4級,,500","8point,3.3KM2,3.3KM2",助言13.11.30F0208兵庫県　　大河内町,株式会社神崎測量設計,"13.12.03
14.03.29",,
兵庫県,"波賀町,一宮町,大河内町,神崎町,加美町,青垣町,市島町,春日町,篠山市,川西市,伊丹市,尼崎市,西宮市,神戸市,明石市,加古川市,姫路市,赤穂市,加西市,山崎町,",砂防計画,"カラー撮影,空三","10000,,","5662KM2,4255M",助言13.11.29F0209兵庫県中播磨県民局,アジア航測株式会社神戸支店,"13.11.29
14.03.25",,
兵庫県,"西淡町,",都市計画,数値図化,2500,25.6KM2,助言13.12.04F0213兵庫県　　西淡町,朝日航洋株式会社,"13.10.05
14.03.25",,
兵庫県,"西脇市,山南町,",道路台帳,数値図化,500,1.1KM2,助言13.12.05F0218近畿地方整備局兵庫国道工事事務所,阪神測建株式会社,"13.12.05
14.03.25",,
兵庫県,"西脇市,",河川計画,"基準点,基準点","2級,,3級","3point,4point",助言13.12.11F0223兵庫県北播磨県民局,株式会社ハリマテック,"13.12.11
14.03.10",,
兵庫県,"加古川市,",都市計画,カラー撮影,12500,180KM2,助言13.12.25F0224兵庫県　　加古川市,株式会社パスコ神戸支店,"13.10.17
14.03.31",,
兵庫県,"姫路市,高砂市,",道路台帳,"数値図化,数値図化","500,,1000","0.7KM2,1.2KM2",助言13.12.11F0225近畿地方整備局姫路工事事務所,写測エンジニアリング株式会社,"13.12.11
14.03.10",,
兵庫県,"芦屋市,",都市計画,カラー撮影,4000,18KM2,助言13.12.25F0226兵庫県　　芦屋市,株式会社パスコ神戸支店,"13.12.15
14.03.15",,
兵庫県,"宝塚市,",道路台帳,"基準点,基準点","2級,,2級","62point,5point",助言13.12.11F0227兵庫県　　宝塚市,"株式会社エイトコンサルタント神戸
支店","13.12.11
14.03.31",,
兵庫県,"川西市,",固定資産,"撮影,写真図","4000,,1000","87.5KM2,53.4KM2",助言13.12.11F0229兵庫県　　川西市,株式会社ジオテクノ関西,"13.12.07
14.02.12",,
兵庫県,"洲本市,",道路計画,基準点,2級,1point,助言13.12.11F0231兵庫県　　洲本市,株式会社アキツ地建コンサルタン,"13.12.13
13.12.20",,
兵庫県,"南淡町,",下水道台帳,"基準点,平板","4級,,500","184point,0.2KM2",助言13.12.11F0232兵庫県　　南淡町,株式会社パスコ神戸支店,"13.12.11
13.12.27",,
兵庫県,"豊岡市,",砂防計画,数値図化,2500,74.2KM2,助言13.12.25F0233兵庫県但馬県民局,アジア航測株式会社神戸支店,"13.12.25
14.03.25",,
兵庫県,"小野市,",固定資産,カラー撮影,8000,157.5KM2,助言13.12.25F0237兵庫県　　小野市,"株式会社西日本朝日航洋神戸営
業所","13.12.20
14.03.25",,
兵庫県,"宝塚市,",道路計画,"基準点,水準","2級,,3級","1point,1point",助言13.12.25F0239日本道路公団関西支社神戸工事事務所,株式会社トーホー・エンジニアリン,"13.12.25
14.03.31",,
兵庫県,"稲美町,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","2point,6point,124point",助言13.12.25F0241稲美町国安土地区画整理組合,株式会社八州関西支社,"13.12.25
14.03.27",,
兵庫県,"赤穂市,",道路計画,水準,3級,2.8km,助言13.12.25F0242近畿地方整備局 姫路工事事務所,株式会社カイヤマグチ,"13.11.25
14.01.18",,
兵庫県,"太子町,",都市計画,"既成図数値化,既成図数値化","2500,,10000","16.1KM2,22.6KM2",助言13.12.25F0245兵庫県　　太子町,アジア航測株式会社神戸支店,"13.12.25
14.03.27",,
兵庫県,"南淡町,",総合計画,カラー撮影,10000,",",助言13.12.25F0248兵庫県　　南淡町,株式会社パスコ神戸支店,"13.12.25
14.03.20",,
兵庫県,"西淡町,",固定資産,カラー撮影,8000,106KM2,助言14.01.10F0256兵庫県　　西淡町,朝日航洋株式会社,"14.01.01
14.03.25",,
兵庫県,"西宮市,",土地区画整理,"基準点,基準点","3級,,4級","15point,307point",助言14.01.08F0260兵庫県　　西宮市,昭和株式会社関西支社,"14.01.07
14.03.25",,
兵庫県,"豊岡市,八鹿町,",道路計画,数値図化,1000,6.4KM2,助言14.01.08F0261近畿地方整備局  豊岡工事事務所,株式会社かんこう神戸支店,"14.01.08
14.03.20",,
兵庫県,"豊岡市,",地盤変動調査,水準,1級,19.3km,助言14.01.17F0265兵庫県　　豊岡市,株式会社パスコ神戸支店,"14.01.17
14.03.25",,
兵庫県,"浜坂町,香住町,竹野町,城崎町,豊岡市,温泉町,村岡町,日高町,美方町,関宮町,八鹿町,出石町,但東町,大屋町,養父町,和田山町,山東町,朝来町,生野町,",砂防計画（急傾斜地崩壊対策）,空三,",,",1503M,助言14.01.21F0269兵庫県 但馬県民局,株式会社パスコ神戸支店,"13.09.27
14.03.25",,
兵庫県,"稲美町,",固定資産,カラー撮影,4000,35KM2,助言14.01.21F0270兵庫県　　稲美町,株式会社パスコ神戸支店,"14.01.21
14.03.31",,
兵庫県,"稲美町,",土地区画整理,"基準点,空三,数値図化","3級,,,,500","2point,2M,",助言14.01.21F0271兵庫県　　稲美町,株式会社パスコ神戸支店,"14.01.21
14.03.31",,
兵庫県,"洲本市,津名町,淡路町,北淡町,一宮町,五色町,東浦町,緑町,西淡町,三原町,南淡町,",砂防計画,"空三,水準",",,簡級","397M,125km",助言14.01.24F0273兵庫県　淡路県民局,アジア航測株式会社神戸支店,"14.01.24
14.03.25",,
兵庫県,"相生市,",固定資産,"カラー撮影,カラー撮影","4000,,8000","17.4KM2,90.4KM2",助言14.01.24F0275兵庫県　　相生市,国際航業株式会社兵庫営業所,"14.01.18
14.03.28",,
兵庫県,"神戸市,",道路計画,水準,3級,1point,助言14.01.24F0276日本道路公団 関西支社 神戸工事事務所,日本建設コンサルタント株式会社,"14.01.21
14.03.31",,
兵庫県,"南淡町,",下水道計画,"カラー撮影,数値図化,空三,水準","5000,,500,,,,簡級","144KM2,0.3KM2,13M,7km",助言14.01.24F0279兵庫県　　南淡町,"株式会社ニュージェック西日本事
業本部","14.01.24
14.03.25",,
兵庫県,"明石市,",土地区画整理,"基準点,基準点","3級,,4級","7point,0.1KM2",助言14.01.24F0281明石市松陰土地区画整理組合,幸陽測量設計株式会社,"14.01.29
14.02.01",,
兵庫県,"尼崎市,",地盤変動調査,水準,1級,100km,助言14.01.24F0282兵庫県　　尼崎市,朝日航洋株式会社神戸営業所,"14.01.24
14.03.30",,
兵庫県,"宝塚市,",道路台帳,"既成図数値化,数値図修正,数値図化","500,,500,,500","3.7KM2,0.1KM2,",助言14.01.28F0284兵庫県　　宝塚市,"株式会社エイトコンサルタント神戸
支店","14.01.22
14.03.31",,
兵庫県,"夢前町,",ほ場整備,"基準点,基準点","2級,,3級","4point,7point",助言14.01.24F0285兵庫県　　夢前町,近畿土木技術株式会社,"14.01.24
14.03.25",,
