都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
茨城県,"古河市,",下水道計画,"撮影,写測図化","4000,,500","7.7KM2,3.1KM2",茨城県古河市助言030919C0190,(株)八州,"03.09.20,04.03.04",
茨城県,"下妻市,",都市計画,"撮影,写測修正","12500,,2500","117.0KM2,61.0KM2",茨城県下妻市助言030625C0056,(株)写測,"03.05.29,03.10.25",910733
茨城県,"高萩市,",道路計画,"撮影,空三,写測図化","8000,,8000,,1000","16.0KM2,13M,1.7KM2",茨城県水戸市助言031009C0214,(株)写測,"03.09.05,04.03.02",
茨城県,"日立市,十王町,",下水道計画,"撮影,空三,写測図化","4000,,4000,,500","6.8KM2,26M,1.1KM2",日立・高萩・十王広域下水道組合助言030614C0047,(株)パスコ,"03.05.19,03.09.20",
茨城県,"北茨城市,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","131.0KM2,59M,92.5KM2",茨城県北茨城市助言030709C0079,(株)パスコ,"03.07.05,04.03.24",910875
茨城県,"高萩市,",都市計画,"撮影,撮影,写測図化,写測図化,空三","12500,,30000,,2500,,10000,,12500","51.0KM2,340.0KM2,31.5KM2,162.2KM2,44M",茨城県高萩市助言030806C0124,(株)パスコ,"03.08.01,04.09.09",911195
茨城県,"伊奈町,茎崎町,谷和原村,藤代町,守谷町,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","85.0KM2,33M,32.8KM2",茨城県助言030806C0126,(株)パスコ,"03.07.10,03.12.25",911196
茨城県,"つくば市,",道路台帳,"撮影,空三,写測図化","8000,,8000,,1000","111.5KM2,154M,58.8KM2",茨城県つくば市助言040131C0370,(株)パスコ,"04.02.01,06.03.15",912774
茨城県,"水戸市,土浦市,石岡市,茨城町,小川町,美野里町,内原町,出島村,玉里村,",河川計画,"撮影,写測図化","25000,,5000","300.0KM2,137.0KM2",霞ケ浦導水工事事務所助言030918C0189,"アジア航測(株),(株)パスコ","03.08.20,03.12.27",911609
茨城県,"那珂湊市,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","60.0KM2,28M,25.6KM2",茨城県那珂湊市助言040225C0399,アジア航測(株),"04.01.25,04.07.31",912897
茨城県,"龍ケ崎市,取手市,神栖町,波崎町,河内村,東村,藤代町,利根町,",河川管理,"撮影,写測修正","12500,,2500","270.3KM2,110.6KM2",利根川下流工事事務所助言040311C0418,アジア航測(株),"04.02.20,04.03.25",*
茨城県,"八千代町,",都市計画,"撮影,空三,写測修正,編集","12500,,12500,,2500,,10000","124.0KM2,39M,59.1KM2,59.1KM2",茨城県八千代町助言031213C0318,第一航業(株),"03.10.15,04.03.19",912462
茨城県,"土浦市,石岡市,美野里町,千代田村,",道路計画,"撮影,空三,写測図化","8000,,8000,,1000","29.9KM2,26M,0.9KM2",常陸工事事務所助言040129C0361,第一航業(株),"03.12.17,04.03.30",
茨城県,"つくば市,岩瀬町,明野町,真壁町,大和村,協和町,",河川計画,"撮影,空三,写測図化","8000,,8000,,1000","66.0KM2,65M,8.4KM2",茨城県下館土木事務所助言040307C0408,第一航業(株),"04.01.29,04.03.15",
茨城県,"大和村,",都市計画,"撮影,写測修正","12500,,10000","29.2KM2,29.2KM2",茨城県大和村助言031029C0228,三和航測(株),"03.10.08,03.12.10",911978
茨城県,"岩井市,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","117.1KM2,37M,34.6KM2",茨城県岩井市助言031102C0247,セントラル航空測量(株),"03.10.15,04.03.16",912025
茨城県,"山方町,",都市計画,"撮影,空三,写測図化","30000,,30000,,10000","192.1KM2,15M,83.8KM2",茨城県山方町助言031029C0231,朝日航洋(株),"03.09.25,04.02.29",911981
茨城県,"下館市,",下水道台帳,"撮影,写測図化","4000,,500","3.7KM2,1.2KM2",茨城県下館市助言040225C0397,朝日航洋(株),"04.02.03,04.03.27",
茨城県,"水海道市,岩井市,",河川計画,"撮影,空三,写測図化","4000,,4000,,500","7.5KM2,25M,2.5KM2",茨城県境土木事務所助言040107C0330,北関東航測株式会社,"03.12.19,04.03.15",
茨城県,"日立市,常陸太田市,つくば市,",道路台帳,"撮影,空三,写測図化","4000,,4000,,500","10.2KM2,23M,0.6KM2",茨城県助言040106C0326,(財)茨城県建設技術公社,"03.12.10,04.03.15",
茨城県,"茨城町,鉾田町,麻生町,牛堀町,潮来町,北浦村,",道路計画,"カラー撮影,空三,写測図化","25000,,25000,,5000","309.0KM2,30M,60.0KM2",常陸工事事務所助言031213C0320,(株)パスコ,"03.11.02,04.01.19",
茨城県,"日立市,常陸太田市,東海村,那珂町,瓜連町,大宮町,山方町,金砂郷村,水府村,",河川計画,カラー撮影,12500,254.0KM2,常陸工事事務所助言040212C0374,(株)パスコ,"04.01.28,04.03.25",912834
茨城県,"龍ケ崎市,取手市,河内村,利根町,",都市計画,カラー撮影,12500,74.7KM2,茨城県利根町助言040310C0413,アジア航測(株),"04.02.27,04.03.25",913008*
茨城県,"水戸市,那珂湊市,常澄村,常北町,桂村,御前山村,大洗町,那珂町,瓜連町,大宮町,",河川計画,カラー撮影,12500,403.0KM2,常陸工事事務所助言040214C0381,第一航業(株),"04.01.28,04.03.21",912852*
茨城県,"友部町,",都市計画,"カラー撮影,空三,写測図化,写測修正,編集","12500,,12500,,2500,,2500,,10000","88.0KM2,38M,8.5KM2,50.2KM2,58.7KM2",茨城県友部町助言030828C0159,朝日航洋(株),"03.07.23,04.01.30",911438
茨城県,"水戸市,",河川計画,"空三,写測図化","8000,,1000","8M,5.0KM2",霞ケ浦導水工事事務所助言040204C0365,大成測量(株),"03.12.25,04.03.23",
茨城県,"岩瀬町,",都市計画,"空三,写測図化","12500,,2500","9M,9.0KM2",茨城県助言030822C0144,(株)写測,"03.07.05,03.10.02",
茨城県,"勝田市,",公園計画,"空三,写測図化","12500,,2500","5M,4.0KM2",建設省国営常陸海浜公園工事事務所助言040227C0394,アジア航測(株),"03.12.20,04.03.24",
茨城県,"龍ケ崎市,牛久市,",都市計画,"空三,写測図化","20000,,10000","16M,57.8KM2",住宅・都市整備公団つくば開発局助言031031C0246,第一航業(株),"03.08.20,03.11.17",912006
茨城県,"大野村,鹿島町,",道路計画,"写測図化,空三","1000,,8000","0.9KM2,1M",常陸工事事務所助言030904C0162,東武計画(株),"03.07.02,03.09.30",
茨城県,"勝田市,",下水道計画,"写測図化,空三","500,,5000","2.1KM2,67M",茨城県勝田市助言030731C0118,国際航業(株),"03.06.21,03.10.18",
茨城県,"牛久市,つくば市,河内村,東村,江戸崎町,",道路計画,写測図化,1000,3.6KM2,常陸工事事務所助言030819C0128,アジア航測(株),"03.07.02,03.09.05",*
茨城県,"つくば市,",土地改良,写測図化,1000,1.2KM2,茨城県土浦土地改良事務所助言030819C0130,北関東航測株式会社,"03.08.01,03.09.20",
茨城県,"東村,桜川村,江戸崎町,美浦村,阿見町,土浦市,出島村,石岡市,玉里村,玉造町,麻生町,潮来町,北浦村,鉾田町,大洋村,大野村,鹿島町,神栖町,",河川計画,写測修正,2500,139.5KM2,霞ケ浦工事事務所助言031205C0307,"大成測量(株),城南測量(株),アジア航測(株)","03.10.19,04.03.22",912421
茨城県,"五霞村,",都市計画,"編集,編集","10000,,25000","36.6KM2,36.6KM2",茨城県五霞村助言030531C0037,北関東航測株式会社,"03.05.20,03.12.20",
茨城県,"勝田市,取手市,",郵便地図調製,"編集,編集,編集,編集","5000,,10000,,15000,,25000","824.1KM2,1057.3KM2,268.6KM2,1593.9KM2",関東郵政局助言030416C0006,直営,"03.05.10,04.03.31",
栃木県,"国分寺町,",土地区画整理,"基準点,基準点,基準点,基準点","1級,,2級,,3級,,4級","10point,8point,14point,150point",栃木県国分寺町助言040204C0366,協和測量設計(株),"03.08.05,04.03.20",
栃木県,"野木町,",道路台帳,基準点,1級,5point,栃木県野木町助言031218C0324,(株)小山測量設計センター,"03.12.20,04.01.31",
栃木県,"足利市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","8point,12point,100point",栃木県足利市助言040324C0425,晃洋設計測量(株),"04.04.01,04.05.30",
栃木県,"栃木市,",土地区画整理,基準点,2級,24point,栃木県栃木市助言040324C0423,八興測量(株),"04.02.03,04.04.30",
栃木県,"宇都宮市,河内町,氏家町,",道路台帳,"基準点,基準点,平板","2級,,3級,,500","17point,20point,7.2KM2",栃木県宇都宮土木事務所助言040214C0382,"協和測量設計(株),エース設計測量(株),東洋測量設計(株)","04.02.07,04.03.31",
栃木県,"宇都宮市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","10point,18point,212point,0.4KM2",栃木県宇都宮市助言040225C0393,協和測量設計(株),"04.02.10,04.03.31",
栃木県,"真岡市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","11point,182point,0.2KM2",栃木県真岡市助言030806C0121,協和測量設計(株),"03.07.25,03.12.22",
栃木県,"宇都宮市,二宮町,足利市,壬生町,栃木市,石橋町,佐野市,国分寺町,小山市,野木町,真岡市,大平町,上三川町,藤岡町,南河内町,岩舟町,河内町,高根沢町,",地盤変動調査,水準,1級,504.0km,栃木県助言031018C0223,国際航業(株),"03.10.21,04.03.19",911937
栃木県,"上河内村,",土地改良,"水準,写測図化","3級,,1000","16.5km,4.9KM2",栃木県上河内村助言040303C0405,東武計画(株),"03.11.01,04.03.10",
栃木県,"喜連川町,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","75.6KM2,49M,9.0KM2",栃木県喜連川町助言040131C0371,国際航業(株),"04.01.06,04.03.20",912775
栃木県,"藤原町,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","29.9KM2,13M,15.0KM2",栃木県藤原町助言040225C0396,国際航業(株),"04.02.12,04.03.25",912895
栃木県,"矢板市,",道路計画,"撮影,空三,写測図化","8000,,8000,,1000","14.9KM2,11M,2.1KM2",宇都宮国道工事事務所助言030904C0174,(株)パスコ,"03.08.23,04.01.02",
栃木県,"宇都宮市,鹿沼市,日光市,今市市,栗山村,塩谷町,足尾町,",森林計画,撮影,16000,882.0KM2,栃木県助言030524C0020,アジア航測(株),"03.04.19,03.11.30",910299*
栃木県,"上三川町,",都市計画,"撮影,写測図化,空三,編集,編集,編集","12500,,2500,,12500,,10000,,25000,,50000","120.0KM2,54.3KM2,55M,120.0KM2,120.0KM2,120.0KM2",栃木県上三川町助言030903C0163,アジア航測(株),"03.07.29,04.03.25",911512
栃木県,"足利市,佐野市,藤岡町,",河川管理,"撮影,空三,写測図化","12500,,12500,,2500","211.2KM2,45M,26.6KM2",渡良瀬川工事事務所助言030702C0067,(株)協同測量社,"03.06.13,03.10.10",*
栃木県,"栃木市,",都市計画,"撮影,写測修正","30000,,10000","111.5KM2,122.3KM2",栃木県栃木市助言031204C0299,セントラル航空測量(株),"03.11.20,04.03.11",912404
栃木県,"那須町,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","3.0KM2,20M,3.0KM2",栃木県那須町助言031205C0303,那須測量(株),"03.11.28,03.12.25",
栃木県,"氏家町,",都市計画,"カラー撮影,写測修正","10000,,2500","51.0KM2,28.0KM2",栃木県氏家町助言030701C0064,(株)パスコ,"03.06.20,03.11.16",910770
栃木県,"真岡市,",都市計画,"カラー撮影,空三,写測図化","12500,,12500,,2500","111.8KM2,74M,111.8KM2",栃木県真岡市助言030702C0071,(株)パスコ,"03.06.29,04.03.10",910796
栃木県,"宇都宮市,",都市計画,"カラー撮影,写測修正","12500,,2500","312.2KM2,312.2KM2",栃木県宇都宮市助言030717C0085,(株)パスコ,"03.07.10,04.03.10",910938
栃木県,"岩舟町,",都市計画,"カラー撮影,空三,写測図化,写測修正","10000,,10000,,2500,,2500","46.7KM2,11M,7.1KM2,22.8KM2",栃木県岩舟町助言031218C0322,(株)パスコ,"03.12.10,04.03.25",912515
栃木県,"藤岡町,",都市計画,"カラー撮影,空三,写測図化,編集,編集","12500,,12500,,2500,,10000,,25000","60.5KM2,52M,54.8KM2,54.8KM2,54.8KM2",栃木県藤岡町助言031119C0263,アジア航測(株),"03.11.01,04.03.25",912285
栃木県,"茂木町,烏山町,馬頭町,小川町,湯津上村,黒羽町,",河川計画,カラー撮影,12500,403.0KM2,常陸工事事務所助言040214C0381,第一航業(株),"04.01.28,04.03.21",912852*
栃木県,"黒磯市,",固定資産税現況確認,"カラー撮影,写測修正","8000,,1000","170.4KM2,40.0KM2",栃木県黒磯市助言040212C0372,那須測量(株),"04.01.27,04.03.25",912832
栃木県,"小山市,大平町,野木町,",河川計画,"空三,写測図化","15000,,2500","10M,9.3KM2",利根川上流工事事務所助言040225C0395,アジア航測(株),"04.01.30,04.03.30",
栃木県,"栃木市,",ほ場整備,写測図化,1000,2.9KM2,栃木県栃木市助言031119C0273,国際航業(株),"03.10.25,04.03.10",
栃木県,"真岡市,",ほ場整備,写測図化,1000,2.8KM2,栃木県真岡市助言040121C0347,国際航業(株),"03.11.07,04.03.20",
栃木県,"二宮町,",ほ場整備,写測図化,1000,0.5KM2,栃木県二宮町助言040307C0410,第一測工(株),"03.12.03,04.03.25",
栃木県,"河内町,",ほ場整備,写測図化,1000,1.9KM2,栃木県河内町助言031031C0238,セントラル航空測量(株),"03.10.28,04.02.28",
栃木県,"大田原市,",都市計画,写測修正,2500,45.2KM2,栃木県大田原市助言040303C0406,国際航業(株),"04.02.03,04.03.25",912959
栃木県,"足利市,栃木市,都賀町,大平町,岩舟町,田沼町,葛生町,",森林計画,写測修正,5000,576.8KM2,栃木県助言030524C0019,日光測量(株),"03.04.23,03.08.30",910298
栃木県,"宇都宮市,足利市,今市市,黒磯市,",郵便地図調製,"編集,編集,編集,編集","5000,,10000,,15000,,25000","824.1KM2,1057.3KM2,268.6KM2,1593.9KM2",関東郵政局助言030416C0006,直営,"03.05.10,04.03.31",*
群馬県,"松井田町,",ダム計画,"基準点,基準点,水準,平板,平板","1級,,2級,,1級,,500,,1000","3point,8point,20.0km,0.2KM2,0.6KM2",群馬県安中土木事務所助言030904C0148,アジア航測(株),"03.07.31,03.12.27",
群馬県,"沼田市,",土地区画整理,"基準点,基準点,基準点,基準点,水準,平板","1級,,2級,,3級,,4級,,3級,,500","2point,1point,4point,76point,3.0km,0.2KM2",群馬県沼田市助言031204C0296,セントラル航空測量(株),"03.11.26,04.01.28",
群馬県,"前橋市,",土地境界査定,基準点,2級,18point,群馬県前橋市助言031029C0236,関東測量(株),"03.10.07,04.02.28",
群馬県,"甘楽町,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","3point,16point,280point,0.6km,0.6KM2",群馬県甘楽町助言031204C0297,関東測量(株),"03.10.25,04.02.28",
群馬県,"館林市,",土地区画整理,"基準点,基準点","2級,,3級","2point,11point",館林市東部土地区画整理組合助言030510C0014,(株)高崎測量,"03.01.01,05.03.31",
群馬県,"太田市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","4point,29point,209point,0.1KM2",太田市竜内土地区画整理組合助言030821C0122,都市設計(株),"03.08.05,03.12.25",
群馬県,"新治村,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","3point,15point,48point,0.3KM2",群馬県助言031009C0206,ブロファ設計(株),"03.11.01,04.03.20",
群馬県,"藤岡市,",土地改良,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","2point,36point,40point,0.6KM2",群馬県藤岡市助言031001C0198,(株)地測設計,"03.09.01,03.12.20",
群馬県,"富岡市,",確定測量,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","2point,14point,4point,0.8KM2",群馬県富岡市助言040128C0357,(株)地測設計,"04.01.20,04.03.20",
群馬県,"吾妻町,",土地改良,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","4point,11point,29point,0.2KM2",群馬県吾妻町助言031204C0298,(有)吾妻測量事務所,"03.10.02,04.03.02",
群馬県,"昭和村,",土地改良,"基準点,基準点,平板","2級,,4級,,500","4point,11point,0.1KM2",群馬県昭和村助言030809C0131,藤和航測(株),"03.08.07,03.09.30",
群馬県,"大胡町,",確定測量,"基準点,基準点,基準点","2級,,3級,,4級","5point,9point,35point",群馬県大胡町助言040213C0379,(株)加藤測量設計,"04.02.10,04.03.20",
群馬県,"沼田市,",土地改良,"基準点,基準点,平板","2級,,4級,,500","5point,52point,0.4KM2",群馬県沼田市助言031212C0316,(株)富士測量設計事務所,"03.12.10,04.03.22",
群馬県,"月夜野町,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","2point,4point,36point,0.5KM2",群馬県助言031018C0207,群馬県土地改良事業団体連合会,"03.11.01,04.03.20",
群馬県,"川場村,",土地改良,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","5point,4point,84point,0.1KM2",群馬県川場村助言031204C0294,有限会社キタ設計事務所,"03.12.01,04.03.31",
群馬県,"富士見村,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","18point,235point,0.1KM2",群馬県富士見村助言030530C0030,両毛測量(株),"03.06.01,03.10.31",
群馬県,"前橋市,",土地区画整理,基準点,3級,26point,群馬県前橋市助言030909C0178,両毛測量(株),"03.09.09,03.12.05",
群馬県,"境町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","17point,110point,0.4KM2",群馬県境町助言031126C0281,両毛測量(株),"03.11.25,04.03.15",
群馬県,"高崎市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","6point,30point,0.1KM2",群馬県高崎市助言040310C0416,両毛測量(株),"04.03.09,04.03.30",
群馬県,"千代田町,",確定測量,"基準点,基準点,平板","3級,,4級,,500","17point,14point,0.2KM2",群馬県千代田町助言040213C0378,(株)加藤測量設計,"04.01.22,04.03.31",
群馬県,"藤岡市,",土地区画整理,"基準点,平板","4級,,500","475point,1.0KM2",群馬県藤岡市助言031119C0270,関東測量(株),"03.10.14,04.03.20",
群馬県,"前橋市,高崎市,伊勢崎市,太田市,館林市,藤岡市,境町,玉村町,新町,尾島町,新田町,板倉町,明和村,千代田町,大泉町,邑楽町,",地盤変動調査,水準,1級,345.0km,群馬県助言031213C0321,(株)外所測量設計事務所,"03.11.28,04.03.30",912465
群馬県,"桐生市,",都市計画,"撮影,写測修正,写測修正,編集","12500,,2500,,10000,,20000","161.7KM2,28.1KM2,28.1KM2,28.1KM2",群馬県桐生市助言030904C0166,(株)パスコ,"03.07.25,04.02.15",911509
群馬県,"利根村,片品村,",森林計画,撮影,16000,882.0KM2,栃木県助言030524C0020,アジア航測(株),"03.04.19,03.11.30",910299*
群馬県,"館林市,板倉町,邑楽町,",河川管理,"撮影,空三,写測図化","12500,,12500,,2500","211.2KM2,45M,26.6KM2",渡良瀬川工事事務所助言030702C0067,(株)協同測量社,"03.06.13,03.10.10",*
群馬県,"榛東村,",下水道計画,"撮影,空三,写測図化","4000,,4000,,500","3.2KM2,6M,0.4KM2",群馬県榛東村助言030423C0010,セントラル航空測量(株),"03.03.25,04.03.31",
群馬県,"藤岡市,",都市計画,"撮影,空三,写測図化","12500,,12500,,2500","100.8KM2,39M,54.5KM2",群馬県藤岡市助言030606C0041,セントラル航空測量(株),"03.06.01,03.09.30",910491
群馬県,"吉井町,",都市計画,"撮影,写測修正","12500,,2500","141.0KM2,30.0KM2",群馬県吉井町助言030702C0066,朝日航洋(株),"03.05.28,03.11.22",910792
群馬県,"下仁田町,",都市計画,"カラー撮影,写測修正,編集,写測修正","12500,,2500,,5000,,10000","30.0KM2,4.1KM2,4.1KM2,30.0KM2",群馬県下仁田町助言030904C0165,(株)パスコ,"03.07.20,03.12.20",911508
群馬県,"高崎市,伊勢崎市,藤岡市,新町,鬼石町,吉井町,玉村町,",河川管理,カラー撮影,12500,128.7KM2,高崎工事事務所助言040215C0386,アジア航測(株),"04.02.04,04.03.21",*
群馬県,"大胡町,前橋市,赤堀町,粕川村,笠懸村,新里村,",道路計画,"空三,写測図化","8000,,1000","22M,2.4KM2",高崎工事事務所助言030819C0143,アジア航測(株),"03.08.06,04.01.02",
群馬県,"前橋市,高崎市,伊勢崎市,赤堀町,藪塚本町,新田町,尾島町,",道路計画,写測図化,1000,1.7KM2,群馬県助言030530C0025,関東測量(株),"03.05.17,03.06.09",
群馬県,"前橋市,高崎市,伊勢崎市,赤堀町,東村,境町,玉村町,",道路計画,"写測図化,編集","1000,,2500","6.5KM2,6.5KM2",群馬県助言030828C0156,関東測量(株),"03.08.26,03.10.31",
群馬県,"榛名町,",都市計画,"写測修正,編集","2500,,10000","93.6KM2,93.6KM2",群馬県榛名町助言030501C0012,関東測量(株),"03.05.01,03.12.20",910114
群馬県,"前橋市,富士見村,",郵便地図調製,"編集,編集,編集,編集","5000,,10000,,15000,,25000","824.1KM2,1057.3KM2,268.6KM2,1593.9KM2",関東郵政局助言030416C0006,直営,"03.05.10,04.03.31",*
埼玉県,"所沢市,",総合計画,基準点,1級,53point,東京都土木技術研究所助言030819C0137,東武計画(株),"03.09.01,04.03.31",*
埼玉県,"和光市,",都市計画,基準点,1級,18point,埼玉県和光市助言030918C0187,昭和(株),"03.05.31,03.10.31",911607
埼玉県,"入間市,",都市計画,"基準点,水準","1級,,3級","58point,78.0km",埼玉県入間市助言031212C0312,朝日航洋(株),"03.12.20,05.03.19",912446
埼玉県,"入間市,",土地区画整理,"基準点,基準点,平板","2級,,3級,,500","3point,4point,0.1KM2",埼玉県入間市助言030702C0065,昭和(株),"03.08.01,04.03.31",
埼玉県,"久喜市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","4point,14point,200point,0.8KM2",久喜市吉羽土地区画整理組合助言030909C0175,昭和(株),"03.08.27,06.03.31",
埼玉県,"狭山市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","2point,8point,80point,5.8km,0.1KM2",埼玉県狭山市助言031128C0285,昭和(株),"03.12.01,04.03.20",
埼玉県,"庄和町,",土地区画整理,"基準点,基準点,平板,編集","2級,,3級,,500,,1000","2point,7point,0.3KM2,0.3KM2",埼玉県庄和町助言030913C0183,(財)福岡土地区画整理協会,"03.09.06,05.03.31",
埼玉県,"松伏町,",土地区画整理,"基準点,基準点,基準点,水準","2級,,3級,,4級,,3級","10point,16point,180point,3.7km",埼玉県松伏町助言031009C0210,共和コンサルタント(株),"03.10.01,04.03.23",
埼玉県,"富士見市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","5point,7point,28point,0.1KM2",埼玉県富士見市助言040227C0402,共和コンサルタント(株),"03.12.03,04.03.25",
埼玉県,"川口市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","2point,42point,505point,1.1KM2",埼玉県川口市助言030720C0094,太平洋航業(株),"03.07.01,04.03.31",
埼玉県,"川里村,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","8point,5point,100point,0.7KM2",埼玉県川里村助言040121C0342,(株)日研コンサル,"03.12.26,04.03.25",
埼玉県,"新座市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","5point,65point,0.1KM2",埼玉県新座市助言030909C0176,東武計画(株),"03.09.02,04.02.29",
埼玉県,"上里町,",土地改良,"基準点,基準点","3級,,4級","90point,110point",埼玉県上里町助言030919C0193,国際航業(株),"03.09.15,03.12.20",
埼玉県,"三郷市,",都市計画,基準点,3級,374point,埼玉県三郷市助言040310C0415,国際航業(株),"04.01.10,04.03.31",913010
埼玉県,"羽生市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","43point,462point,1.1KM2",埼玉県羽生市助言031102C0248,昭和(株),"03.10.25,04.03.25",
埼玉県,"朝霞市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","6point,96point,0.2KM2",埼玉県朝霞市助言031119C0264,昭和(株),"03.11.15,04.02.28",
埼玉県,"熊谷市,",道路台帳,"基準点,基準点,平板","3級,,4級,,500","71point,595point,0.1KM2",埼玉県熊谷市助言031120C0278,"昭和(株),(株)パスコ","03.11.25,04.03.25",
埼玉県,"本庄市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","25point,180point,0.4KM2",埼玉県本庄市助言040121C0349,昭和(株),"03.09.17,04.03.31",
埼玉県,"日高市,",土地区画整理,"基準点,基準点,水準,平板,編集","3級,,4級,,3級,,500,,1000","13point,31point,2.3km,0.1KM2,0.1KM2",埼玉県日高市助言040212C0373,昭和(株),"04.01.27,04.03.25",
埼玉県,"熊谷市,",下水道台帳,"基準点,基準点,平板","3級,,4級,,500","15point,74point,0.1KM2",埼玉県熊谷市助言040225C0391,昭和(株),"04.02.24,04.03.25",
埼玉県,"白岡町,",ほ場整備,"基準点,基準点,平板","3級,,4級,,500","53point,374point,1.0KM2",野牛馬立土地改良区助言040307C0407,昭和(株),"04.02.15,05.03.15",
埼玉県,"日高町,",道路計画,"基準点,平板","3級,,500","9point,0.8KM2",埼玉県日高町助言030709C0076,(株)八州,"03.07.10,03.12.10",
埼玉県,"羽生市,",土地区画整理,"基準点,基準点,水準,平板,編集,編集","3級,,4級,,3級,,500,,1000,,2500","16point,215point,3.2km,0.5KM2,0.5KM2,0.5KM2",埼玉県羽生市助言040215C0387,(株)八州,"04.02.13,04.03.25",
埼玉県,"宮代町,",道路計画,"基準点,平板","3級,,500","27point,0.2KM2",埼玉県宮代町助言030606C0035,(株)パスコ,"03.05.17,03.12.25",
埼玉県,"北本市,",道路計画,"基準点,平板","3級,,1000","22point,0.2KM2",埼玉県北本市助言030809C0133,(株)パスコ,"03.07.15,04.03.10",
埼玉県,"幸手市,",総合計画,基準点,3級,413point,埼玉県幸手市助言030909C0180,"(株)パスコ,共和コンサルタント(株)","03.08.12,04.03.10",911576
埼玉県,"草加市,",道路台帳,"基準点,基準点,平板","3級,,4級,,500","6point,46point,0.1KM2",東京国道工事事務所助言031111C0262,新栄測量設計(株),"03.11.05,03.12.16",*
埼玉県,"久喜市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","9point,125point,0.2KM2",久喜市青毛特定土地区画整理組合助言030809C0134,共和コンサルタント(株),"03.09.02,04.03.25",
埼玉県,"浦和市,",土地区画整理,"基準点,基準点","3級,,4級","7point,131point",浦和市大間木水深特定土地区画整理組合助言030903C0171,共和コンサルタント(株),"03.09.01,04.03.20",
埼玉県,"志木市,新座市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","6point,5point",埼玉県新座市助言031029C0230,共和コンサルタント(株),"03.10.15,03.12.08",
埼玉県,"戸田市,",河川管理,"基準点,平板","3級,,1000","9point,0.3KM2",埼玉県荒川左岸南部下水道事務所助言030712C0084,太平洋航業(株),"03.07.20,03.08.30",
埼玉県,"川口市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","8point,57point,0.1KM2",川口市戸塚鋏下境第2土地区画整理組合助言031121C0280,太平洋航業(株),"03.11.01,04.03.25",
埼玉県,"川島町,",土地区画整理,"基準点,基準点,水準","3級,,4級,,3級","47point,546point,11.5km",埼玉県川島町助言031018C0219,(財)埼玉県都市整備公社,"03.10.21,04.03.25",
埼玉県,"皆野町,寄居町,",道路計画,"基準点,平板","3級,,500","30point,2.3KM2",埼玉県秩父土木事務所助言030723C0104,秩父測量設計(株),"03.08.01,03.12.25",
埼玉県,"吉田町,",道路台帳,"基準点,平板","3級,,500","16point,3.5KM2",埼玉県吉田町助言030730C0103,秩父測量設計(株),"03.08.10,04.03.25",
埼玉県,"浦和市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","18point,260point,0.5KM2",埼玉県浦和市助言031029C0234,(株)東京区画整理実務社,"03.11.01,04.03.26",
埼玉県,"滑川町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","40point,89point,0.9KM2",埼玉県滑川町助言030423C0009,高瀬測量設計(株),"02.10.27,03.05.30",
