都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,,,2018.01.09計算結果に基づく修正
栃木県,"塩原町,",ダム計画,"撮影,写測図化","8000,,1000","1.1KM2,1.1KM2",栃木県那珂川水系ダム建設事務所助言010307C0357,国際航業(株),"63.12.14,01.03.10",,,
栃木県,"氏家町,",下水道計画,"撮影,写測図化","5000,,500","1.1KM2,0.1KM2",栃木県氏家町助言630620C0056,(株)パスコ,"63.04.15,63.07.30",,,
栃木県,"二宮町,",道路計画,"撮影,写測図化","12500,,2500","86.0KM2,16.4KM2",常陸工事事務所助言630819C0122,アジア航測(株),"63.07.13,63.11.09",,,
栃木県,"芳賀町,",河川管理,"撮影,写測図化","8000,,1000","22.3KM2,2.0KM2",栃木県土木部助言010203C0316,東亜サーベイ(株),"63.12.18,01.03.25",,,
栃木県,"足利市,佐野市,",道路計画,"カラー撮影,写測図化","8000,,2500","33.5KM2,33.5KM2",宇都宮国道工事事務所助言630822C0126,アジア航測(株),"63.07.29,63.10.31",,,
栃木県,"上河内村,",土地改良,"空三,写測図化",",,1000","5M,3.5KM2",栃木県上河内村助言631223C0274,東日本航空(株),"63.11.30,01.03.10",,,
栃木県,"茂木町,",都市計画,写測図化,2500,4.3KM2,栃木県茂木町助言630824C0132,東日本航空(株),"63.08.10,63.09.30",,,
栃木県,"栃木市,",ほ場整備,写測図化,1000,3.1KM2,栃木県栃木市助言630707C0072,国際航業(株),"63.06.20,01.02.28",,,
栃木県,"二宮町,",ほ場整備,写測図化,1000,5.4KM2,栃木県二宮町助言631108C0211,"国際航業(株),第一測工(株)","63.11.15,01.02.28",,,
栃木県,"足利市,",道路計画,写測図化,2500,12.3KM2,高崎工事事務所助言630701C0064,アジア航測(株),"63.06.07,63.10.05",,,
栃木県,"那須町,",都市計画,写測図化,2500,9.1KM2,栃木県那須町助言631102C0161,那須測量(株),"63.08.01,63.11.15",,,
栃木県,"氏家町,",下水道計画,写測図化,500,0.2KM2,栃木県氏家町助言631024C0187,日研測量(株),"63.10.15,63.12.10",,,
栃木県,"宇都宮市,",郵便地図調製,"編集,編集,編集","5000,,10000,,25000","930.9KM2,1423.7KM2,2779.6KM2",郵政省関東郵政局助言630425C0003,直営,"63.05.01,01.03.31",,,
群馬県,"長野原町,",ダム計画,基準点,1級,18point,八ツ場ダム工事事務所助言630506C0011,三陽測量(株),"63.03.16,63.08.05",,,
群馬県,"吾妻町,",ダム計画,基準点,1級,11point,八ツ場ダム工事事務所助言630909C0139,(株)外所測量設計事務所,"63.08.01,63.11.12",,,
群馬県,"館林市,",土地区画整理,基準点,2級,2point,群馬県館林市助言631128C0240,関東測量(株),"63.09.28,01.01.25",,,
群馬県,"前橋市,",土地境界査定資料,基準点,2級,18point,群馬県前橋市助言631213C0267,関東測量(株),"63.11.10,01.02.28",,,
群馬県,"伊勢崎市,",土地区画整理,基準点,2級,13point,群馬県伊勢崎市助言630425C0008,両毛測量(株),"59.11.01,63.07.31",,,
群馬県,"高崎市,",土地区画整理,"基準点,基準点,平板","2級,,3級,,250","6point,13point,0.2KM2",群馬県高崎市助言010216C0332,(株)冨永調査事務所,"63.12.14,01.03.10",,,
群馬県,"伊勢崎市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","4point,13point,26point",伊勢崎市一中北土地区画整理組合助言631021C0174,都市設計(株),"63.10.01,63.11.30",,,
群馬県,"伊勢崎市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","7point,28point,144point",群馬県伊勢崎市助言010220C0334,都市設計(株),"01.01.30,01.03.15",,,
群馬県,"伊勢崎市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","43point,105point,0.3KM2",伊勢崎市八斗島第二土地区画整理組合助言630425C0007,都市設計(株),"60.04.10,63.07.31",,,
群馬県,"高崎市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","5point,54point,0.1KM2",群馬県高崎市助言010322C0369,(有)横田調査設計事務所,"01.01.19,01.03.31",,,
群馬県,"小野上村,",国有林野管理経営,基準点,4級,2point,前橋営林局助言010307C0361,玉野総合コンサルタント(株),"01.02.20,01.03.20",,,
群馬県,"草津町,",国有林境界調査,基準点,4級,1point,群馬県中之条土木事務所助言631128C0247,(財)林業土木コンサルタンツ,"63.11.21,63.11.30",,,
群馬県,"松井田町,",国有林野管理経営,基準点,4級,13point,前橋営林局助言010307C0356,(株)冨永調査事務所,"01.02.28,01.03.30",,,
群馬県,"吾妻町,",国有林野管理経営,基準点,4級,8point,農林水産省前橋営林局助言630824C0129,技研測量設計(株),"63.08.25,63.10.30",,,
群馬県,"嬬恋村,",国有林野管理経営,基準点,4級,9point,農林水産省前橋営林局助言630926C0154,(財)林野弘済会,"63.09.16,63.10.30",,,
群馬県,"太田市,館林市,尾島町,新田町,大泉町,明和村,千代田町,大泉町,邑楽町,",地盤変動調査,水準,1級,254.0km,群馬県助言010118C0285,関東測量(株),"63.11.01,01.03.31",,,
群馬県,"太田市,",土地区画整理,平板,500,0.7KM2,群馬県太田市助言010203C0326,(株)高崎測量,"63.11.24,01.03.15",,,
群馬県,"嬬恋村,",森林計画,撮影,16000,1833.0KM2,長野県助言630707C0069,(株)パスコ,"63.05.19,63.10.31",,,
群馬県,"白沢村,",都市計画,"撮影,写測図化,編集","12500,,2500,,10000","28.2KM2,28.2KM2,28.2KM2",群馬県白沢村助言630824C0128,アジア航測(株),"63.07.11,63.09.30",,,
群馬県,"伊香保町,",都市計画,"撮影,写測修正,編集","12500,,2500,,10000","22.3KM2,22.3KM2,22.3KM2",群馬県伊香保町助言010220C0343,関東測量(株),"01.02.10,01.03.25",,,
群馬県,"水上町,",都市計画,"撮影,写測修正","12500,,2500","15.8KM2,15.8KM2",群馬県水上町助言630926C0151,セントラル航空測量(株),"63.07.06,63.10.25",,,
群馬県,"赤城村,",道路台帳,"撮影,写測図化","4000,,500","10.1KM2,0.4KM2",群馬県赤城村助言630428C0021,朝日航洋(株),"63.04.25,63.08.31",,,
群馬県,"沼田市,赤城村,子持村,",道路計画,"カラー撮影,写測図化","8000,,2500","12.3KM2,12.3KM2",高崎工事事務所助言631004C0170,国際航業(株),"63.09.30,01.01.27",,,
群馬県,"前橋市,",都市計画,"カラー撮影,写測図化,編集,編集,編集","12500,,2500,,5000,,10000,,20000","150.0KM2,150.0KM2,150.0KM2,150.0KM2,150.0KM2",群馬県前橋市助言630912C0146,"アジア航測(株),関東測量(株),技研測量設計(株)","63.09.14,01.03.11",,,
群馬県,"板倉町,明和村,千代田町,大泉町,",河川計画,"空三,写測図化",",,2500","4M,55.6KM2",利根川上流工事事務所助言631128C0232,アジア航測(株),"63.10.12,01.03.24",,,
群馬県,"太田市,伊勢崎市,東村,新田町,藪塚本町,",道路計画,写測図化,2500,12.3KM2,高崎工事事務所助言630701C0064,アジア航測(株),"63.06.07,63.10.05",,,
群馬県,"桐生市,黒保根村,東村,",河川計画,写測図化,5000,112.3KM2,渡良瀬川工事事務所助言010118C0296,アジア航測(株),"63.12.25,01.03.30",,,
群馬県,"高崎市,",都市計画,写測修正,2500,110.5KM2,群馬県高崎市助言010209C0331,国際航業(株),"01.02.05,01.03.25",,,
群馬県,"中之条町,",総合計画,写測修正,10000,237.4KM2,群馬県中之条町助言010220C0344,第一航業(株),"01.01.25,01.03.20",,,
群馬県,"前橋市,",郵便地図調製,"編集,編集,編集","5000,,10000,,25000","930.9KM2,1423.7KM2,2779.6KM2",郵政省関東郵政局助言630425C0003,直営,"63.05.01,01.03.31",,,
埼玉県,"和光市,",都市計画,基準点,1級,16point,埼玉県和光市助言630601C0039,昭和測量工業(株),"63.05.25,63.09.30",,,
埼玉県,"鴻巣市,",土地区画整理,"基準点,基準点,基準点,基準点,平板","1級,,2級,,3級,,4級,,500","7point,5point,10point,137point,0.3KM2",埼玉県鴻巣市助言630718C0091,昭和(株),"63.06.29,63.12.20",,,
埼玉県,"蓮田市,",道路台帳,"基準点,基準点","1級,,2級","27point,92point",埼玉県蓮田市助言631115C0226,(株)八州,"63.08.25,01.02.10",,,
埼玉県,"浦和市,",土地区画整理,基準点,1級,67point,埼玉県浦和市助言631223C0277,(株)八州,"63.12.07,01.03.20",,,
埼玉県,"鷲宮町,",下水道台帳,基準点,1級,13point,埼玉県鷲宮町助言010307C0363,(株)パスコ,"63.12.15,01.03.25",,,
埼玉県,"川口市,",土地区画整理,"基準点,基準点,平板","1級,,2級,,500","5point,5point,2.2KM2",埼玉県川口市助言630909C0138,太平洋航業(株),"63.09.01,01.03.31",,,
埼玉県,"新座市,",道路台帳,基準点,2級,78point,埼玉県新座市助言630620C0054,(株)八州,"63.05.20,63.10.31",,,
埼玉県,"吉見町,",土地区画整理,基準点,2級,8point,吉見町長谷土地区画整理組合助言010118C0302,(株)冨岡測量設計事務所,"63.09.26,01.01.25",,,
埼玉県,"幸手市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","3point,17point,233point,4.0km,0.5KM2",埼玉県幸手市助言630914C0155,共和コンサルタント(株),"63.09.16,01.01.30",,,
埼玉県,"幸手市,",宅地開発,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","8point,16point,109point,0.4KM2",埼玉県企業局助言010120C0294,共和コンサルタント(株),"63.11.11,01.02.18",,,
埼玉県,"寄居町,",総合計画,基準点,2級,83point,埼玉県寄居町助言630425C0005,新日本測量設計(株),"63.03.01,63.10.31",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","18point,37point,0.1KM2",埼玉県大宮市助言631026C0194,東日本航空(株),"63.09.10,01.03.15",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","66point,109point,0.3KM2",埼玉県大宮市助言631026C0195,東日本航空(株),"63.09.10,63.12.15",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","96point,98point,0.4KM2",埼玉県大宮市助言631026C0196,東日本航空(株),"63.09.10,63.12.15",,,
埼玉県,"与野市,",道路台帳,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","66point,683point,35.7KM2,0.5KM2",埼玉県与野市助言630531C0031,国際航業(株),"63.04.26,01.03.26",,,
埼玉県,"東松山市,",土地区画整理,"基準点,基準点","3級,,4級","12point,162point",埼玉県東松山市助言630525C0026,昭和測量工業(株),"63.06.01,01.03.31",,,
埼玉県,"伊奈町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","19point,170point,0.3KM2",伊奈町中央土地区画整理組合助言630525C0027,昭和測量工業(株),"63.05.16,63.09.20",,,
埼玉県,"桶川市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","5point,51point,0.1KM2",埼玉県桶川市助言630628C0058,昭和(株),"63.07.20,01.03.31",,,
埼玉県,"和光市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","8point,34point,0.1KM2",和光市松ノ木島土地区画整理組合助言630707C0073,昭和測量工業(株),"63.06.25,63.09.30",,,
埼玉県,"加須市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","18point,180point,0.4KM2",埼玉県加須市助言630711C0074,昭和測量工業(株),"63.06.30,63.08.31",,,
埼玉県,"吹上町,",土地区画整理,"基準点,基準点","3級,,4級","30point,65.4km",埼玉県吹上町助言631007C0173,昭和測量工業(株),"63.07.19,01.02.28",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","28point,227point,0.4KM2",埼玉県大宮市助言631026C0192,昭和測量工業(株),"63.09.10,01.03.15",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","36point,464point,0.7KM2",埼玉県大宮市助言631213C0268,昭和(株),"63.12.01,01.03.15",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","21point,71point,0.1KM2",埼玉県大宮市助言631223C0275,昭和(株),"63.12.20,01.03.25",,,
埼玉県,"熊谷市,",道路台帳,"基準点,基準点","3級,,4級","22point,295point",埼玉県熊谷市助言010203C0324,昭和(株),"01.01.20,01.03.25",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","57point,270point,0.2KM2",埼玉県大宮市助言631026C0191,(株)オオバ,"63.09.10,01.03.15",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","53point,206point,0.6KM2",埼玉県大宮市助言631026C0190,(株)八州,"63.09.10,01.03.15",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","35point,347point,0.8KM2",埼玉県大宮市助言631026C0193,玉野総合コンサルタント(株),"63.09.10,01.03.15",,,
埼玉県,"入間市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","5point,50point,0.1KM2",埼玉県入間市助言010118C0295,画地測量設計(株),"63.12.01,01.01.31",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","45point,540point,1.1KM2",埼玉県大宮市助言010120C0293,共和コンサルタント(株),"63.12.01,01.03.15",,,
埼玉県,"松伏町,吉川町,",宅地開発,"基準点,水準,平板","3級,,4級,,500","13point,6.0km,0.6KM2",埼玉県企業局助言010203C0308,太平洋航業(株),"63.12.08,01.03.15",,,
埼玉県,"坂戸市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","18point,143point,0.3KM2",坂戸市粟生田論所特定土地区画整理組合助言630817C0116,(財)埼玉県都市整備公社,"63.08.09,01.03.20",,,
埼玉県,"浦和市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","19point,153point,0.3KM2",浦和市大門第一特定土地区画整理組合助言630914C0156,(株)東京区画整理実務社,"63.09.01,01.03.24",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","25point,90point,0.2KM2",埼玉県大宮市助言631026C0189,国土振興技術(株),"63.09.10,63.12.15",,,
埼玉県,"蓮田市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","17point,194point,0.6KM2",埼玉県蓮田市助言631128C0248,国土振興技術(株),"63.11.20,01.03.10",,,
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","11point,70point,0.2KM2",埼玉県大宮市助言631026C0188,大洋画地測量(株),"63.09.10,63.12.15",,,
埼玉県,"大利根町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","21point,89point,0.9KM2",埼玉県大利根町助言631223C0278,大洋画地測量(株),"63.12.01,01.03.10",,,
埼玉県,"入間市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","27point,397point,0.8KM2",埼玉県入間市助言631026C0197,(株)昭和,"63.09.22,01.01.31",,,
埼玉県,"草加市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","27point,263point,0.5KM2",埼玉県草加市助言631108C0205,(株)昭和,"63.09.07,01.02.28",,,
埼玉県,"新座市,",道路台帳,"基準点,平板","4級,,500","854point,4.3KM2",埼玉県新座市助言630711C0078,東日本航空(株),"63.05.20,01.03.25",,,
埼玉県,"川越市,熊谷市,川口市,浦和市,大宮市,行田市,所沢市,加須市,東松山市,岩槻市,春日部市,狭山市,羽生市,鴻巣市,上尾市,与野市,草加市,越谷市,蕨市,戸田市,",地盤変動調査,水準,1級,1555.0km,埼玉県助言631115C0223,"太平洋航業(株),朝日航洋(株)","63.11.01,01.03.15",,,
埼玉県,"杉戸町,",用水路整備計画,水準,3級,9.5km,埼玉県杉戸町助言630914C0134,共和コンサルタント(株),"63.08.19,01.03.31",,,
埼玉県,"富士見市,",土地区画整理,平板,500,0.1KM2,富士見市針ヶ谷特定土地区画整理組合助言630511C0018,昭和測量工業(株),"63.04.28,01.03.31",,,
埼玉県,"越谷市,",調節池・導水路・排水路計画,"縦横断,写測図化,編集,編集,編集",",,1000,,1000,,2500,,5000","1.6km,0.5KM2,8.1KM2,0.5KM2,12.0KM2",埼玉県越谷土木事務所助言631114C0227,アジア航測(株),"63.09.26,63.12.26",,,
埼玉県,"大宮市,",道路計画,"撮影,写測図化","4000,,500","3.9KM2,3.9KM2",埼玉県大宮市助言631115C0140,国際航業(株),"63.07.17,01.03.20",,,
埼玉県,"久喜市,",都市計画,"撮影,写測図化","12500,,2500","25.0KM2,25.0KM2",埼玉県久喜市助言630525C0030,昭和測量工業(株),"63.04.18,63.08.31",,,
埼玉県,"蕨市,",都市計画,"撮影,写測図化","12500,,2500","5.1KM2,5.1KM2",埼玉県蕨市助言630711C0083,昭和測量工業(株),"63.06.02,63.08.31",,,
