都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
広島県,"豊平町,",ほ場整備,"基準点,基準点,平板","2級,,3級,,500","2point,2point,0.3KM2",広島県可部農林事務所助言040819G0128,広島県土地改良事業団体連合会,"04.08.12,05.03.25",,
広島県,"上下町,",ほ場整備,"基準点,平板","2級,,500","7point,0.3KM2",広島県福山農林事務所助言040819G0130,広島県土地改良事業団体連合会,"04.11.01,04.12.20",,
広島県,"千代田町,",ほ場整備,"基準点,基準点,平板","2級,,3級,,500","2point,1point,0.1KM2",広島県千代田町助言040819G0131,広島県土地改良事業団体連合会,"04.08.12,05.03.25",,
広島県,"油木町,",ほ場整備,"基準点,平板","2級,,500","4point,0.1KM2",広島県油木町助言040819G0132,広島県土地改良事業団体連合会,"04.08.11,05.03.20",,
広島県,"上下町,",ほ場整備,"基準点,平板","2級,,500","5point,0.1KM2",広島県上下町助言040819G0133,広島県土地改良事業団体連合会,"04.08.11,05.03.20",,
広島県,"甲田町,",ほ場整備,"基準点,平板","2級,,500","3point,0.1KM2",広島県甲田町助言040819G0134,広島県土地改良事業団体連合会,"04.08.11,05.03.30",,
広島県,"安芸津町,",ほ場整備,"基準点,平板","2級,,500","3point,0.1KM2",広島県安芸津町助言040902G0145,財団法人広島県農業開発公社,"04.09.01,05.02.10",,
広島県,"佐伯町,",ほ場整備,"基準点,平板","2級,,500","2point,0.1KM2",広島県佐伯町助言041120G0211,広島県土地改良事業団体連合会,"04.11.24,05.03.30",,
広島県,"福富町,",農道台帳,"基準点,平板","3級,,500","45point,0.3KM2",広島県福富町助言041015G0186,(株)安芸技術協力,"04.10.26,05.03.25",,
広島県,"戸河内町,",道路台帳,"基準点,基準点,平板","3級,,4級,,500","9point,1.9km,0.1KM2",広島県戸河内町助言041127G0217,(株)安芸技術協力,"04.11.20,05.03.31",,
広島県,"福山市,",土地区画整理,"基準点,平板","3級,,500","6point,0.1KM2",福山市幕山台鎌田土地区画整理組合助言050308G0296,(株)富士工業コンサルタント,"05.02.22,05.03.22",,
広島県,"広島市,",第17条地図作成の基準点設置,基準点,3級,5point,広島法務局助言041127G0221,(有)濱本事務所,"04.12.07,05.03.31",,
広島県,"豊平町,",ほ場整備,"基準点,平板","3級,,1000","5point,0.1KM2",山県郡豊平町朴ノ木共同施行助言040529G0042,協和調査設計(株),"04.06.01,04.12.28",,
広島県,"広島市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,250","5point,328point,0.1KM2",広島県広島市助言040506G0004,中国建設コンサルタント,"04.05.01,04.12.28",,
広島県,"呉市,",土地区画整理,基準点,3級,24point,広島県呉市助言040529G0038,アジア航測,"04.06.01,05.01.31",,
広島県,"高宮町,",ほ場整備,"基準点,平板","3級,,500","5point,0.2KM2",広島県可部農林事務所助言040819G0125,広島県土地改良事業団体連合会,"04.08.12,05.03.25",,
広島県,"千代田町,",ほ場整備,"基準点,平板","3級,,500","7point,0.3KM2",広島県可部農林事務所助言040819G0126,広島県土地改良事業団体連合会,"04.08.12,05.03.25",,
広島県,"千代田町,",ほ場整備,"基準点,平板","3級,,500","7point,0.3KM2",広島県可部農林事務所助言040819G0127,広島県土地改良事業団体連合会,"04.08.12,05.03.25",,
広島県,"吉田町,",ほ場整備,"基準点,平板","3級,,500","4point,0.1KM2",広島県可部農林事務所助言040819G0129,広島県土地改良事業団体連合会,"04.08.12,05.03.25",,
広島県,"佐伯町,",ほ場整備,"基準点,平板","3級,,500","6point,0.1KM2",広島県佐伯町助言041120G0212,広島県土地改良事業団体連合会,"04.11.24,05.03.30",,
広島県,"豊平町,",ほ場整備,"基準点,平板","4級,,1000","0.2KM2,0.2KM2",山県郡豊平町長笹南部共同施工助言050311G0301,協和調査設計(株),"05.04.01,05.12.20",,
広島県,"福山市,",下水道台帳,"水準,平板","3級,,500","81.6km,4.4KM2",広島県福山市助言050312G0303,(株)中央測量設計,"05.01.15,05.03.31",,
広島県,"東広島市,",ほ場整備,"平板,基準点","500,,2級","0.4KM2,1point",広島県東広島農林事務所助言040619G0072,広島県土地改良事業団体連合会,"04.06.10,05.03.10",,
広島県,"大和町,",農道台帳,平板,1000,0.6KM2,広島県東広島農林事務所助言050118G0269,広島県土地改良事業団体連合会,"04.10.13,05.02.26",,
広島県,"府中市,",都市計画,"撮影,写測修正,写測修正,編集","12500,,2500,,10000,,10000","110.1KM2,38.5KM2,71.7KM2,38.5KM2",広島県府中市助言040608G0048,国際航業(株),"04.05.19,05.01.30",536,
広島県,"尾道市,",道路台帳,"撮影,写測修正","10000,,1000","44.7KM2,1.5KM2",広島県尾道市助言040917G0159,国際航業(株),"04.07.29,05.03.10",,
広島県,"福山市,府中市,神辺町,",河川計画,撮影,12500,155.4KM2,福山工事事務所助言041111G0200,国際航業(株),"04.10.25,05.02.26",,
広島県,"向島町,",農道台帳,"撮影,写測図化","10000,,1000","66.5KM2,1.7KM2",広島県向島町助言041214G0224,(株)パスコ,"04.12.05,05.03.15",2489,
広島県,"尾道市,",下水道計画,"撮影,撮影,写測図化,写測図化,写測修正","4000,,8000,,500,,1000,,500","3.3KM2,0.7KM2,0.8KM2,0.3KM2,0.3KM2",広島県尾道市助言050111G0255,(株)パスコ,"04.12.24,05.03.25",,
広島県,"東広島市,",農道台帳,"撮影,空三","10000,,1000","288.5KM2,289M",広島県東広島市助言040617G0067,(株)日航コンサルタント,"04.05.27,04.12.15",735,
広島県,"東広島市,",下水道計画,"撮影,写測図化","4000,,500","4.5KM2,0.8KM2",広島県東広島市助言040716G0098,(株)日航コンサルタント,"04.07.08,05.02.26",,
広島県,"呉市,",海岸保全,"撮影,写測修正","10000,,2000","64.8KM2,2.0KM2",広島県呉市助言040717G0094,(株)日航コンサルタント,"04.06.18,05.03.20",1066,
広島県,"千代田町,",流通団地造成計画,"撮影,写測図化","8000,,1000","12.0KM2,6.0KM2",広島県北部地域開発事務所助言040828G0144,(株)日航コンサルタント,"04.08.13,04.11.10",,
広島県,"筒賀村,",下水道台帳,"撮影,写測図化","4000,,500","8.0KM2,0.4KM2",広島県筒賀村助言041015G0185,(株)日航コンサルタント,"04.10.01,05.02.27",,
広島県,"広島市,廿日市市,坂町,",港湾管理,"撮影,写測修正","20000,,5000","170.0KM2,108.0KM2",広島県広島港湾振興局助言050316G0305,(株)日航コンサルタント,"05.02.17,05.03.25",3113,
広島県,"高野町,",農道台帳,"撮影,写測修正,編集","8000,,1000,,1000","207.0KM2,0.2KM2,0.2KM2",広島県高野町助言040625G0080,ワールド航測コンサルタント(株),"04.06.24,04.08.31",747,
広島県,"大柿町,",固定資産税評価基図作成用撮影,カラー撮影,4000,4.5KM2,広島県大柿町助言040610G0056,(株)パスコ,"04.06.01,04.06.30",544,
広島県,"能美町,",固定資産税評価基図作成用撮影,カラー撮影,4000,2.5KM2,広島県能美町助言040618G0071,(株)パスコ,"04.06.01,04.06.30",739,
広島県,"広島市,呉市,東広島市,安浦町,",道路資料作成,カラー撮影,8000,25.7KM2,広島国道工事事務所助言041007G0175,(株)日航コンサルタント,"04.09.29,04.12.15",,
広島県,"庄原市,東城町,西城町,口和町,比和町,",農道台帳,カラー撮影,8000,1016.6KM2,広島県庄原市助言040707G0091,広島県土地改良事業団体連合会,"04.05.22,04.09.30",921,
広島県,"湯来町,",農道台帳,"空三,写測図化","1000,,1000","9M,0.2KM2",広島県湯来町助言050331G0312,(株)パスコ,"04.11.07,05.03.31",,
広島県,"佐伯町,",農道台帳,"空三,写測図化","1000,,1000","14M,0.2KM2",広島県佐伯町助言050331G0313,(株)パスコ,"04.08.25,05.03.31",,
広島県,"甲田町,",都市計画,写測図化,2500,8.1KM2,広島県甲田町助言040528G0040,アジア航測(株),"04.04.27,04.07.31",,
広島県,"東広島市,",都市計画,写測図化,1000,7.3KM2,広島県企業局助言041022G0193,(株)日航コンサルタント,"04.10.03,04.12.25",,
広島県,"広島市,",河川台帳,写測図化,1000,0.7KM2,広島県広島市助言050119G0270,(株)日航コンサルタント,"04.12.14,05.03.31",,
広島県,"沼隈町,",都市計画,"写測修正,写測修正,編集,編集","2000,,10000,,2500,,25000","30.9KM2,30.9KM2,30.9KM2,30.9KM2",広島県沼隈町助言040528G0041,国際航業(株),"04.05.02,05.01.30",381,
広島県,"豊栄町,",農道台帳,写測修正,1000,0.3KM2,広島県豊栄町助言040922G0161,国際航業(株),"04.09.04,05.01.20",,
広島県,"尾道市,",道路計画,写測修正,2500,3.7KM2,福山工事事務所助言040908G0153,(株)パスコ,"04.08.18,04.10.30",,
広島県,"加計町,戸河内町,芸北町,豊平町,",森林計画,写測修正,5000,0.5KM2,広島県助言040904G0149,(株)日航コンサルタント,"04.06.18,04.10.18",,
広島県,"吉田町,八千代町,向原町,",森林計画,写測修正,5000,0.2KM2,広島県助言041118G0209,(株)日航コンサルタント,"04.10.30,05.01.27",,
広島県,"庄原市,",農道台帳整備資料,写測修正,5000,243.7KM2,広島県庄原市助言041015G0184,(株)ヒロコーコンサル,"04.08.08,04.12.20",1885,
広島県,"吉和村,",農道台帳,写測修正,1000,0.3KM2,広島県吉和村助言050305G0299,広島県土地改良事業団体連合会,"05.02.01,05.03.25",,
山口県,"光市,",ほ場整備に伴う基準点測量,基準点,2級,3point,山口県光市助言041224G0240,(株)上智,"04.12.16,04.12.26",,
山口県,"宇部市,",宅地開発,"基準点,撮影,写測図化,写測修正","2級,,4000,,500,,500","5point,1.0KM2,0.2KM2,0.2KM2",宇部市土地開発公社助言050301G0291,"サンヨーコンサルタント(株),朝日航洋(株)","05.01.25,05.03.31",,
山口県,"須佐町,",農地開発,"基準点,基準点,水準","2級,,3級,,3級","5point,2point,8.6km",中国四国農政局山口北部農地整備事業所助言050209G0279,(株)チェリーコンサルタント,"05.01.29,05.03.31",,
山口県,"小野田市,",17条地図用基準点設置,基準点,2級,6point,山口地方法務局長助言041029G0194,(有)瀬口事務所,"04.10.01,05.01.30",,
山口県,"徳地町,",ほ場整備,"基準点,基準点,平板","2級,,3級,,500","1point,4point,0.2KM2",山口県徳地町助言040519G0020,山口県土地改良事業団体連合会,"04.06.01,05.03.31",,
山口県,"秋穂町,",ほ場整備,"基準点,平板","2級,,500","5point,46.4KM2",山口県山口土地改良事務所助言040528G0039,山口県土地改良事業団体連合会,"04.06.15,05.03.31",,
山口県,"山陽町,",ほ場整備,"基準点,平板","2級,,1000","8point,0.6KM2",山口県山陽町助言040611G0058,山口県土地改良事業団体連合会,"04.06.15,04.08.14",,
山口県,"美和町,",ほ場整備,"基準点,基準点,平板","2級,,4級,,500","8point,36point,0.1KM2",山口県土地改良事務所助言040707G0086,山口県土地改良事業団体連合会,"04.08.20,05.02.25",,
山口県,"周東町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","8point,6point,56point",山口県岩国土地改良事務所助言040707G0088,山口県土地改良事業団体連合会,"04.10.01,05.02.25",,
山口県,"豊浦町,",ほ場整備,"基準点,平板","2級,,500","12point,0.6KM2",山口県下関土地改良事務所助言040724G0107,山口県土地改良事業団体連合会,"04.07.27,04.08.29",,
山口県,"下関市,",ほ場整備,"基準点,基準点,平板","2級,,3級,,500","7point,2point,0.3KM2",下関市農業協同組合助言040827G0142,山口県土地改良事業団体連合会,"04.09.01,04.12.20",,
山口県,"豊浦町,",ほ場整備,"基準点,平板","2級,,500","9point,0.3KM2",豊浦町土地改良区助言040904G0147,山口県土地改良事業団体連合会,"04.11.01,05.03.20",,
山口県,"萩市,三隅町,",道路計画,"基準点,水準","2級,,3級","24point,16point",山口工事事務所助言040917G0158,ヒロコン,"04.10.01,05.03.30",,
山口県,"秋芳町,",ほ場整備,"基準点,平板","2級,,500","19point,1.0KM2",山口県秋芳町助言041012G0180,山口県土地改良事業団体連合会,"04.10.01,05.03.15",,
山口県,"山口市,",ほ場整備,"基準点,基準点","2級,,3級","14point,6point",山口県山口土地改良事務所助言041111G0198,山口県土地改良事業団体連合会,"04.11.15,05.03.31",,
山口県,"豊北町,",ほ場整備,"基準点,平板","2級,,500","31point,2.6KM2",山口県下関土地改良事務所助言041111G0202,山口県土地改良事業団体連合会,"04.11.20,05.02.28",,
山口県,"萩市,",ほ場整備,"基準点,平板","2級,,500","8point,0.1KM2",山口県萩市助言041124G0214,山口県土地改良事業団体連合会,"04.11.24,05.02.26",,
山口県,"秋芳町,",ほ場整備,"基準点,平板","2級,,500","1point,0.6KM2",山口県山口土地改良事務所助言041208G0223,山口県土地改良事業団体連合会,"04.12.20,05.02.28",,
山口県,"美祢市,",ほ場整備,"基準点,平板","2級,,500","7point,0.4KM2",山口県山口土地改良事務所助言041218G0232,山口県土地改良事業団体連合会,"04.12.25,05.03.10",,
山口県,"下関市,",ほ場整備,"基準点,基準点,平板","2級,,3級,,500","13point,3point,1.3KM2",山口県下関土地改良事務所助言050112G0258,山口県土地改良事業団体連合会,"05.01.10,05.06.30",,
山口県,"美祢市,",ほ場整備,"基準点,平板","2級,,500","7point,0.6KM2",山口県山口土地改良事務所助言050121G0271,山口県土地改良事業団体連合会,"05.02.01,05.03.15",,
山口県,"豊田町,",ほ場整備,"基準点,平板","2級,,500","5point,0.2KM2",豊浦郡豊田町土地改良区助言050128G0274,山口県土地改良事業団体連合会,"05.02.01,05.03.15",,
山口県,"田万川町,",ほ場整備,"基準点,平板","2級,,1000","15point,1.1KM2",山口県萩土地改良事務所助言050210G0281,山口県土地改良事業団体連合会,"05.02.10,05.07.25",,
山口県,"徳地町,",ほ場整備,"基準点,基準点,平板","2級,,4級,,500","4point,0.4KM2,0.4KM2",山口県防府土地改良事務所助言050316G0304,山口県土地改良事業団体連合会,"05.03.25,06.03.31",,
山口県,"萩市,",ダム計画,"基準点,基準点,水準,カラー撮影,写測図化","3級,,4級,,4級,,8000,,1000","2point,28point,1.0km,3.7KM2,1.0KM2",山口県助言040717G0093,アジア航測(株),"04.06.20,04.10.17",,
山口県,"豊北町,",道路計画,基準点,3級,12point,山口県豊田土木事務所助言040420G0002,復建調査設計(株),"04.04.06,04.06.05",,
山口県,"宇部市,",道路計画,"基準点,平板","3級,,500","12point,0.1KM2",山口県宇部土木建築事務所助言050215G0282,中電技術コンサルタント(株),"05.01.20,05.02.26",,
山口県,"宇部市,",工業団地完成図作成,"基準点,平板","3級,,1000","13point,0.1KM2",地域振興整備公団山口宇部支部助言040610G0053,(株)宇部建設コンサルタント,"04.06.04,04.11.20",,
山口県,"小野田市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","6point,7point,0.1KM2",山口県小野田市助言040807G0120,(有)瀬口事務所,"04.08.04,04.08.29",,
山口県,"油谷町,",ほ場整備,"基準点,平板","3級,,1000","10point,0.2KM2",山口県油谷町助言040511G0009,山口県土地改良事業団体連合会,"04.05.06,05.03.31",,
山口県,"田万川町,",ほ場整備,"基準点,基準点,平板","3級,,4級,,1000","0.1KM2,0.1KM2,0.1KM2",山口県田万川町助言040527G0031,山口県土地改良事業団体連合会,"04.05.10,05.03.20",,
山口県,"周東町,",ほ場整備,"基準点,基準点,平板","3級,,4級,,500","2point,33point,0.1KM2",山口県岩国土地改良事務所助言040707G0087,山口県土地改良事業団体連合会,"04.08.20,05.02.25",,
山口県,"豊浦町,",ほ場整備,"基準点,平板","3級,,500","3point,0.1KM2",豊浦町土地改良区助言040904G0148,山口県土地改良事業団体連合会,"04.11.01,05.03.20",,
山口県,"阿東町,",ほ場整備,"基準点,平板","3級,,500","14point,1.7KM2",山口県山口土地改良事務所助言041012G0183,山口県土地改良連合会,"04.11.15,05.03.31",,
山口県,"旭村,",ほ場整備,"基準点,平板","3級,,1000","8point,0.1KM2",山口県旭村助言041216G0229,山口県土地改良事業団体連合会,"04.12.21,05.03.25",,
山口県,"油谷町,",ほ場整備,"基準点,平板","3級,,1000","7point,0.1KM2",山口県萩土地改良事務所助言050210G0280,山口県土地改良事業団体連合会,"05.02.01,05.03.15",,
山口県,"旭村,",ほ場整備,"基準点,平板","4級,,1000","0.1KM2,0.1KM2",山口県旭村助言040514G0013,山口県土地改良事業団体連合会,"04.05.01,04.12.20",,
山口県,"周東町,",ほ場整備,"基準点,平板","4級,,1000","0.4KM2,0.4KM2",山口県周東町助言040709G0090,山口県土地改良事業団体連合会,"04.07.10,04.09.20",,
山口県,"柳井市,",ほ場整備,基準点,4級,0.1KM2,柳井市伊陸土地改良区助言040709G0092,山口県土地改良事業団体連合会,"04.07.01,04.09.30",,
山口県,"旭村,",ほ場整備,"基準点,平板","4級,,1000","0.1KM2,0.1KM2",山口県旭村助言040925G0172,山口県土地改良事業団体連合会,"04.10.20,05.03.15",,
山口県,"美和町,",ほ場整備,"基準点,平板","4級,,1000","0.1KM2,0.1KM2",山口県美和町助言041021G0192,山口県土地改良事業団体連合会,"04.11.10,05.03.10",,
山口県,"大和町,",ほ場整備,基準点,4級,0.3KM2,山口県柳井土地改良事務所助言050111G0252,山口県土地改良事業団体連合会,"04.12.21,05.03.15",,
山口県,"大和町,",ほ場整備,"基準点,平板","4級,,500","0.1KM2,0.1KM2",山口県柳井土地改良事務所助言050319G0307,山口県土地改良事業団体連合会,"05.03.15,05.06.30",,
山口県,"大和町,",ほ場整備,"基準点,平板","4級,,500","0.1KM2,0.1KM2",山口県大和町助言050324G0309,山口県土地改良事業団体連合会,"05.03.25,05.04.30",,
山口県,"宇部市,",空港管理,水準,2級,2point,山口県助言041127G0218,サンヨーコンサルタント(株),"04.11.30,05.02.08",,
山口県,"徳山市,",土地区画整理,平板,500,0.1KM2,山口県徳山市助言040514G0014,(有)山本測量,"04.04.27,04.05.31",,
山口県,"徳山市,",土地区画整理,平板,500,0.1KM2,山口県徳山市助言040527G0035,(有)山本測量,"04.05.18,04.07.31",,
山口県,"山口市,",ほ場整備,"平板,基準点","500,,2級","2.4KM2,4point",山口県山口土地改良事務所助言040519G0017,山口県土地改良事業団体連合会,"04.05.01,04.10.31",,
山口県,"下関市,",ほ場整備,"撮影,写測修正","7000,,1000","5.1KM2,0.4KM2",山口県下関市助言040730G0108,(株)パスコ,"04.08.01,04.12.18",,
山口県,"美東町,",文化財調査,"撮影,写測図化","8000,,1000","11.5KM2,0.6KM2",山口県美東町助言040918G0154,写測エンジニアリング(株),"04.07.30,05.01.20",,
山口県,"阿東町,",ほ場整備,"撮影,写測図化","8000,,1000","14.0KM2,1.7KM2",山口県阿東町助言040805G0116,(株)日航コンサルタント,"04.07.27,04.10.26",,
山口県,"田万川町,",総合計画,"撮影,写測図化","8000,,1000","3.0KM2,1.8KM2",山口県田万川町助言040827G0143,(株)日航コンサルタント,"04.08.11,04.11.30",,
山口県,"山口市,",農道台帳,"撮影,写測図化","8000,,1000","14.0KM2,1.2KM2",山口県山口土地改良事務所助言041112G0204,(株)日航コンサルタント,"04.11.06,05.02.10",,
山口県,"阿武町,田万川町,阿東町,むつみ村,須佐町,",河川管理,"撮影,写測図化","12500,,2500","55.0KM2,34.8KM2",山口県阿東土木事務所助言041113G0205,(株)日航コンサルタント,"04.10.29,05.03.17",2308,
山口県,"東和町,",固定資産評価資料,撮影,10000,38.7KM2,山口県東和町助言041216G0227,(株)日航コンサルタント,"04.11.25,05.03.30",2610,
山口県,"山口市,",都市計画,"撮影,写測修正,編集","8000,,1000,,1000","4.1KM2,1.1KM2,2.8KM2",山口県山口市助言040701G0085,朝日航洋(株),"04.07.01,04.08.28",,
山口県,"美祢市,",宅地開発,"撮影,写測図化","8000,,1000","5.4KM2,1.2KM2",地域振興整備公団山口宇部支部助言041113G0206,朝日航洋(株),"04.10.27,05.02.01",,
山口県,"山口市,阿東町,",道路計画,"撮影,写測図化","12500,,2500","33.1KM2,10.0KM2",山口工事事務所助言040511G0011,国際航業(株),"04.05.01,04.09.30",,
山口県,"下関市,",農道台帳,"撮影,写測図化","8000,,1000","8.0KM2,0.2KM2",山口県下関土地改良事務所助言041225G0241,山口県土地改良事業団体連合会,"04.12.07,05.03.05",,
山口県,"徳地町,防府市,",河川管理,カラー撮影,12500,39.5KM2,山口工事事務所助言041124G0213,国際航業(株),"04.11.06,04.12.20",,
山口県,"宇部市,",ダム計画,"空三,写測図化,基準点,水準","1000,,1000,,3級,,3級","3M,1.4KM2,3point,1point",山口県助言040618G0070,朝日航洋(株),"04.05.20,04.08.17",,
山口県,"下関市,",下水道台帳,写測図化,500,1.7KM2,山口県下関市助言040803G0113,(株)パスコ,"04.07.22,04.11.16",,
山口県,"楠町,",都市計画,写測図化,2500,7.1KM2,山口県楠町助言040527G0034,(株)日航コンサルタント,"04.05.13,04.07.31",,
山口県,"豊浦町,",都市計画,写測修正,2500,32.0KM2,山口県豊浦町助言040721G0100,アジア航測(株),"04.07.13,04.10.31",1072,
徳島県,"徳島市,",港湾計画,基準点,2級,7point,徳島県助言040921H0085,阿波測建(株),"04.09.14,04.11.04",,
徳島県,"小松島市,",ほ場整備,"基準点,基準点,水準","2級,,3級,,3級","7point,11point,19point",徳島県徳島農林事務所助言041204H0140,松本測量設計(株),"04.12.01,05.03.31",,
徳島県,"牟岐町,",ほ場整備,"基準点,基準点","2級,,3級","6point,9point",徳島県牟岐町助言050308H0182,徳島県土地改良事業団体連合会,"04.12.15,05.03.26",,
徳島県,"鳴門市,",土地区画整理,基準点,3級,11point,徳島県鳴門市助言050308H0179,(株)中庭測量コンサルタント,"05.01.23,05.03.25",,
徳島県,"那賀川町,",ほ場整備,基準点,3級,8point,徳島県阿南農林事務所助言050205H0170,北辰測量設計(有),"05.01.10,05.03.10",,
徳島県,"徳島市,",総合計画,"撮影,撮影,写測修正,写測修正","4000,,8000,,500,,1000","25.2KM2,1.0KM2,25.2KM2,1.0KM2",徳島県徳島市助言040701H0036,国際航業(株),"04.08.17,04.12.10",809,
徳島県,"山城町,",ダム計画,"撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","4.8KM2,5M,1.2KM2,11.5km",徳島県池田土木事務所助言040728H0058,国際航業(株),"04.07.21,04.10.16",,
徳島県,"神山町,",治山事業,"撮影,空三,写測図化,水準","10000,,10000,,2000,,簡級","30.0KM2,2M,1.9KM2,18.0km",徳島県徳島農林事務所助言041116H0130,国際航業(株),"04.11.05,04.12.25",2236,
徳島県,"阿南市,",固定資産税評価基図作成,"撮影,撮影","4000,,8000","27.5KM2,12.2KM2",徳島県阿南市助言050208H0172,(株)パスコ,"05.01.15,05.03.25",2882,
徳島県,"東祖谷山村,",森林計画,撮影,16000,1425.0KM2,高知県助言040507H0009,アジア航測(株),"04.05.02,04.10.31",117,
徳島県,"牟岐町,海南町,海部町,宍喰町,",森林計画,撮影,16000,385.0KM2,徳島県助言040428H0008,(株)協同測量社,"04.04.21,04.07.31",106,
徳島県,"小松島市,",道路計画,"撮影,空三,写測図化,水準","4000,,4000,,500,,簡級","1.5KM2,3M,0.1KM2,1.8km",徳島県都市整備事務所助言040616H0020,三和航測(株),"04.06.19,04.07.19",,
徳島県,"鳴門市,小松島市,那賀川町,羽ノ浦町,",農地開発,撮影,8000,30.5KM2,徳島県助言041029H0125,(株)ウエスコ,"04.10.14,04.12.15",2074,
徳島県,"山川町,穴吹町,",広域農道整備事業計画,"撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","25.8KM2,35M,7.1KM2,53.0km",徳島県農林水産部助言040720H0046,(株)航空撮影センター,"04.06.09,04.10.09",1031,
徳島県,"西祖谷山村,",砂防計画,"カラー撮影,空三,写測図化,水準","4000,,4000,,1000,,簡級","8.3KM2,28M,5.0KM2,24.0km",吉野川砂防工事事務所助言040820H0067,アジア航測(株),"04.08.07,05.01.20",,
徳島県,"三好町,池田町,",広域農道事業計画図作成,"カラー撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","12.9KM2,12M,1.5KM2,8.0km",徳島県池田農林事務所助言050108H0157,三和航測(株),"05.01.10,05.03.22",,
徳島県,"池田町,東祖谷山村,西祖谷山村,",地すべり対策,"空三,写測図化,写測図化","2000,,2000,,1000","4M,2.0KM2,0.5KM2",徳島県池田土木事務所助言040728H0057,国際航業(株),"04.07.21,04.09.16",,
徳島県,"鳴門市,板野町,",道路計画,"空三,写測図化,水準","7000,,1000,,簡級","51M,7.0KM2,34.0km",日本道路公団徳島工事事務所助言040820H0068,(株)パスコ,"00.00.00,04.11.27",,
徳島県,"池田町,東祖谷山村,西祖谷山村,",砂防計画,"空三,写測図化,水準","12500,,2500,,簡級","6M,2.0KM2,49.3km",吉野川砂防工事事務所助言040806H0062,アジア航測(株),"04.07.30,04.11.25",,
徳島県,"徳島市,石井町,藍住町,上板町,",河川計画,写測図化,500,3.4KM2,徳島工事事務所助言050113H0160,国際航業(株),"05.01.07,05.03.31",,
徳島県,"小松島市,",道路計画,"写測図化,写測図化","2500,,1000","2.3KM2,1.1KM2",徳島工事事務所助言050125H0163,国際航業(株),"05.01.13,05.02.25",,
徳島県,"鳴門市,",道路計画,"写測図化,写測修正,水準","1000,,1000,,簡級","0.5KM2,0.4KM2,1.1km",徳島工事事務所助言041125H0134,アジア航測(株),"04.10.28,05.01.30",,
徳島県,"鳴門市,松茂町,北島町,",道路計画,写測図化,1000,0.8KM2,徳島県道路建設課助言040616H0019,三和航測(株),"04.06.20,04.08.13",,
香川県,"高松市,",JR貨物施設用地測量,"基準点,基準点,基準点,基準点,水準,平板","1級,,2級,,3級,,4級,,3級,,500","2point,6point,19point,124point,6.3km,0.3KM2",香川県助言041214H0148,(株)四電技術コンサルタント,"04.12.18,05.03.25",,
香川県,"丸亀市,",土地区画整理,"基準点,基準点","2級,,4級","4point,36point",香川県丸亀市助言050125H0165,(株)南海コンサルタント,"04.12.25,05.03.25",,
香川県,"塩江町,",ほ場整備,"基準点,基準点","2級,,3級","4point,5point",香川県塩江町助言040518H0011,興国測量(株),"04.05.15,04.08.31",,
香川県,"三木町,",ほ場整備,"基準点,基準点","2級,,3級","2point,1point",木田郡三木町土地改良区助言040424H0005,三島開発コンサルタント(株),"04.04.13,04.04.30",,
香川県,"長尾町,",ほ場整備,"基準点,基準点","2級,,3級","1point,2point",香川県長尾町助言040528H0017,三島開発コンサルタント(株),"04.06.01,04.08.25",,
香川県,"長尾町,",ほ場整備,"基準点,基準点","2級,,3級","3point,1point",香川県長尾町助言040626H0023,三島開発コンサルタント(株),"04.06.25,04.12.30",,
香川県,"香南町,",ほ場整備,"基準点,基準点","2級,,3級","1point,1point",香川県香南町助言040921H0080,三島開発コンサルタント(株),"04.09.01,04.10.20",,
香川県,"仲南町,",ほ場整備,"基準点,基準点","2級,,3級","1point,3point",香川県仲南町助言041204H0146,三島開発コンサルタント(株),"04.12.21,05.03.20",,
香川県,"綾上町,",ほ場整備,"基準点,基準点","2級,,3級","1point,7point",香川県綾上町助言040716H0040,香川県土地改良事業団体連合会,"04.07.10,04.08.31",,
香川県,"綾南町,",ほ場整備,"基準点,基準点","2級,,3級","1point,3point",香川県綾南町助言040716H0041,香川県土地改良事業団体連合会,"04.07.01,04.08.03",,
香川県,"綾上町,",ほ場整備,"基準点,基準点","2級,,3級","3point,2point",香川県綾上町助言040724H0049,香川県土地改良事業団体連合会,"04.07.21,04.09.10",,
香川県,"丸亀市,",ほ場整備,"基準点,基準点","2級,,3級","1point,1point",香川県丸亀市助言040724H0050,香川県土地改良事業団体連合会,"04.08.01,05.02.25",,
香川県,"琴南町,",ほ場整備,"基準点,基準点","2級,,3級","2point,6point",香川県琴南町助言040807H0065,香川県土地改良事業団体連合会,"04.08.01,04.12.25",,
香川県,"白鳥町,",ほ場整備,"基準点,基準点","2級,,3級","4point,11point",香川県大川土地改良事務所助言040828H0072,香川県土地改良事業団体連合会,"04.09.01,05.03.31",,
香川県,"大内町,",ほ場整備,"基準点,基準点","2級,,3級","7point,6point",香川県大川土地改良事務所助言040902H0073,香川県土地改良事業団体連合会,"04.09.10,05.03.10",,
