都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
岡山県,"和気町,",都市計画,"カラー撮影,写測修正","12500,,2500","21.5KM2,4.6KM2",岡山県和気町助言G0413,(株)パスコ,"2000.02.03,2000.03.27",,
岡山県,"高梁市,",下水道計画,"水準,カラー撮影,数値図化","3級,,5000,,500","10km,8.4KM2,0.3",岡山県高梁市助言G0421,(株)エイトコンサルタント,"2000.02.08,2000.03.20",,
岡山県,"船穂町,",ほ場整備,基準点,2級,2point,岡山県船穂町助言G0422,(株)なんば技研,"2000.01.17,2000.03.17",,
岡山県,"新見市,",下水道計画,"カラー撮影,数値図化","5000,,500","1.4KM2,0.9KM2",岡山県新見市助言G0427,国際航業(株),"2000.02.10,2000.03.25",,
岡山県,"岡山市,",総合計画,"カラー撮影,写測修正","8000,,2500","513.3KM2,259.4KM2",岡山県岡山市助言G0456,アジア航測(株),"1999.12.01,2000.03.31",,
岡山県,"美星町,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","7point,7point,0.1",岡山県美星土地改良区助言G0458,(株)ウジョウ,"1999.11.18,2000.03.31",,
岡山県,"美星町,",ほ場整備,"基準点,基準点,平板","3級,,4級,,500","2point,24point,0.1",岡山県美星土地改良区助言G0459,(株)ウジョウ,"1999.11.18,2000.03.31",,
岡山県,"美星町,",ほ場整備,"基準点,基準点,平板","2級,,4級,,500","4point,15point,0.1",岡山県美星土地改良区助言G0460,(株)ウジョウ,"1999.11.18,2000.03.31",,
岡山県,"美星町,",ほ場整備,"基準点,平板","2級,,500","2point,0.1KM2",岡山県美星土地改良区助言G0461,(株)ウジョウ,"1999.11.18,2000.03.31",,
広島県,"三次市,",工業団地開発,基準点,2級,3point,広島県北部地域開発事務所助言G0005,復建調査設計(株),"1999.04.02,1999.07.10",,
広島県,"広島市,",鉄道計画,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","4point,9point,0.1KM2,0.1KM2",広島県広島市助言G0006,復建調査設計(株),"1999.05.25,1999.09.30",,原資料ミス
広島県,"広島市,",鉄道計画,"基準点,基準点,水準,平板","3級,,4級,,2級,,500","9point,0.1KM2,1.8km,0.1KM2",広島県広島市助言G0007,(株)ヒロコーコンサル,"1999.05.25,1999.09.30",,
広島県,"大竹市,",固定資産評価資料,カラー撮影,5000,77.8KM2,広島県大竹市助言G0013,朝日航洋(株),"1999.04.28,1999.09.30",,
広島県,"佐伯町,",固定資産評価資料,カラー撮影,5000,166KM2,広島県佐伯町助言G0014,朝日航洋(株),"1999.04.21,2000.03.31",,
広島県,"呉市,",道路計画,"基準点,平板","3級,,500","7point,0.1KM2",広島県呉市助言G0015,(株)アース開発コンサルタント,"1999.05.06,1999.07.10",,
広島県,"佐伯町,",都市計画,カラー撮影,12500,67.4KM2,広島県佐伯町助言G0016,朝日航洋(株),"1999.04.21,2000.03.31",,
広島県,"大竹市,",都市計画,カラー撮影,12500,22.8KM2,広島県大竹市助言G0017,朝日航洋(株),"1999.05.07,1999.06.29",,
広島県,"尾道市,",ほ場整備,"基準点,平板","2級,,500","2point,0.1KM2",広島県尾道農林事務所助言G0020,広島県土地改良事業団体連合会,"1999.05.06,2000.03.20",,
広島県,"三原市,",ほ場整備,"基準点,平板","2級,,500","1point,0.3KM2",広島県尾道農林事務所助言G0021,広島県土地改良事業団体連合会,"1999.05.18,2000.03.20",,
広島県,"世羅町,",ほ場整備,"基準点,平板","2級,,500","2point,0.1KM2",広島県尾道農林事務所助言G0022,広島県土地改良事業団体連合会,"1999.05.18,2000.03.20",,
広島県,"世羅西町,",ほ場整備,"基準点,平板","2級,,500","2point,0.4KM2",広島県尾道農林事務所助言G0023,広島県土地改良事業団体連合会,"1999.05.18,2000.03.20",,
広島県,"広島市,",ほ場整備(西方寺地区),"基準点,基準点,平板","2級,,3級,,500","2point,3point,0.1",広島県広島市助言G0024,広島県土地改良事業団体連合会,"1999.05.19,2000.03.20",,
広島県,"広島市,",ほ場整備(川筋地区),"基準点,平板","3級,,500","5point,0.1KM2",広島県広島市助言G0025,広島県土地改良事業団体連合会,"1999.05.19,2000.03.20",,
広島県,竹原市,ほ場整備,"基準点,平板","2級,,500","2point,0.2KM2",広島県竹原市助言G0026,広島県土地改良事業団体連合会,"1999.05.17,2000.03.20",,
広島県,"御調町,",ほ場整備,"基準点,平板","2級,,500","1point,0.1KM2",広島県御調町助言G0027,広島県土地改良事業団体連合会,"1999.05.18,2000.03.20",,
広島県,"佐伯町,",ほ場整備,"基準点,平板","2級,,500","2point,0.2KM2",広島県佐伯町助言G0028,広島県土地改良事業団体連合会,"1999.05.20,2000.03.20",,
広島県,"佐伯町,",ほ場整備,"基準点,平板","2級,,500","2point,0.2KM2",広島県佐伯町助言G0029,広島県土地改良事業団体連合会,"1999.05.20,2000.03.20",,
広島県,"三和町,",ほ場整備,"基準点,平板","2級,,500","2point,0.1KM2",広島県神石郡三和町土地改良区助言G0030,広島県土地改良事業団体連合会,"1999.05.18,2000.03.20",,
広島県,"作木村,",道路計画,"基準点,基準点","2級,,4級","6point,0.2KM2",広島県三次土木建築事務所助言G0031,復建調査設計(株),"1999.04.07,2000.02.29",,
広島県,"東広島市,",ほ場整備,"基準点,基準点,平板","2級,,3級,,500","3point,3point,0.3",広島県東広島市上三永土地改良区助言G0033,広島県土地改良事業団体連合会,"1999.05.19,2000.03.20",,
広島県,"三次市,",固定資産調査,カラー撮影,10000,251.6KM2,広島県三次市助言G0034,(株)パスコ,"1999.04.02,1999.09.30",,
広島県,"上下町,",ほ場整備,"基準点,平板","3級,,500","1point,0.1KM2",広島県上下町助言G0035,広島県土地改良事業団体連合会,"1999.05.18,2000.03.20",,
広島県,"芸北町,",道路台帳,"基準点,平板","3級,,500","5point,0.1KM2",広島県芸北町助言G0037,(株)アキテクノス,"1999.05.24,1999.06.30",,
広島県,"戸河内町,",道路台帳,"基準点,基準点,平板","3級,,4級,,500","6point,0.1KM2,0.1KM2",広島県戸河内町助言G0040,(株)アキテクノス,"1999.05.25,1999.06.30",,
広島県,"大朝町,",ほ場整備,"基準点,平板","2級,,500","5point,0.2KM2",広島県可部農林事務所助言G0042,広島県土地改良事業団体連合会,"1999.05.26,2000.03.27",,
広島県,"三次市,",ほ場整備,"基準点,平板","2級,,500","3point,0.2KM2",広島県三次農林事務所助言G0043,広島県土地改良事業団体連合会,"1999.05.26,2000.03.20",,
広島県,"高野町,",ほ場整備,"基準点,平板","2級,,500","3point,0.2KM2",広島県庄原農林事務所助言G0044,広島県土地改良事業団体連合会,"1999.05.26,2000.03.15",,
広島県,"加計町,",ほ場整備,"基準点,平板","3級,,500","4point,0.1KM2",広島県加計町助言G0045,広島県土地改良事業団体連合会,"1999.05.26,2000.03.27",,
広島県,"作木村,",ほ場整備,"基準点,平板","2級,,500","3point,0.1KM2",広島県作木村助言G0046,広島県土地改良事業団体連合会,"1999.05.26,2000.03.05",,
広島県,"久井町,",道路計画,基準点,2級,4point,広島県久井町助言G0056,広建コンサルタンツ(株),"1998.09.11,1999.08.18",,
広島県,"八千代町,",ほ場整備,"基準点,平板","4級,,1000","0.1KM2,0.1KM2",広島県八千代町助言G0059,協和調査設計(株),"1999.06.01,2000.03.20",,
広島県,"府中町,",鉄道計画,"基準点,水準","2級,,2級","8point,3.5km",広島県広島土木建築事務所助言G0061,広建コンサルタンツ(株),"1999.06.14,1999.08.31",,
広島県,"海田町,",鉄道計画,"基準点,水準","2級,,2級","10point,4.1km",広島県広島土木建築事務所助言G0063,八千代エンジニヤリング(株),"1999.06.16,1999.08.31",,
広島県,"久井町,",ほ場整備,"基準点,基準点,平板","2級,,3級,,500","4point,3point,0.3",広島県尾道農林事務所助言G0065,広島県土地改良事業団体連合会,"1999.07.01,2000.03.20",,
広島県県境愛媛県,"尾道市,因島市,瀬戸田町,向島町,県境今治市,吉海町,宮窪町,伯方町,上浦町,",道路管理,カラー撮影,10000,188.6KM2,本州四国連絡橋公団第三管理局助言G0066,アジア航測(株),"1999.06.01,1999.07.30",,
広島県,"広島市,",土地区画整理,"基準点,平板","4級,,500","32point,0.1KM2",広島県広島市助言G0069,(株)下田建設コンサルタント,"1999.06.03,1999.10.29",,
広島県,"尾道市,",道路計画,"基準点,平板","3級,,500","4point,0.1KM2",広島県尾道市助言G0070,中国開発調査(株),"1999.06.25,1999.08.25",,
広島県,"府中町,",土地区画整理,"基準点,基準点,水準","3級,,4級,,3級","4point,67point",広島県府中町助言G0074,玉野総合コンサルタント(株),"1999.07.10,2000.03.15",,
広島県,"広島市,",ほ場整備,"基準点,平板","3級,,500","1point,0.1KM2",広島県広島市助言G0077,広島県土地改良事業団体連合会,"1999.06.29,2000.03.20",,
広島県,"三原市,",港湾計画,基準点,1級,3point,広島県三原土木建築事務所助言G0081,復建調査設計(株),"1999.07.02,1999.07.30",,
広島県,"三原市,",港湾計画,基準点,2級,2point,広島県三原土木建築事務所助言G0088,中電技術コンサルタント(株),"1999.07.08,1999.07.30",,
広島県,"広島市,府中町,",都市計画,"カラー撮影,数値図化,数値図化,水準,数値図修正","8000,,2500,,1000,,簡級,,2500","10.5KM2,4.6KM2,0.2,5.7",広島県府中町助言G0094,アジア航測(株),"1999.07.12,2000.03.31",,
広島県,"広島市,",土地区画整理,"基準点,基準点,水準","3級,,4級,,3級","4point,29point",広島県広島市助言G0095,(株)瀬戸内開発コンサルタント,"1999.07.19,1999.09.20",,
広島県,"熊野町,",固定資産評価基礎資料作成,カラー撮影,5000,33.51KM2,広島県熊野町助言G0097,朝日航洋(株),"1999.06.28,2000.03.28",,
広島県,"広島市,",下水道計画,"カラー撮影,数値図化,空三,水準","4000,,500,,3級","1.6KM2,0.6KM2",広島市下水道公社助言G0103,(株)日航コンサルタント,"1999.06.10,2000.02.10",,
広島県,"神石町,",道路計画,基準点,2級,4point,広島県上下土木事務所助言G0105,(株)ヒロコーコンサル,"1999.07.20,1999.12.25",,
広島県,"広島市,廿日市市,府中町,海田町,坂町,",森林基本図の修正,写測修正,5000,,広島県助言G0106,(株)日航コンサルタント,"1999.08.16,1999.12.17",,
広島県,"大竹市,",都市計画,"数値図修正,写測修正,白地図等","2500,,2500,,2500","11.49KM2,10.8KM2,10.8",広島県大竹市助言G0109,国際航業(株),"1999.06.24,2000.03.31",,
広島県,"三次市,",ほ場整備,基準点,2級,5point,広島県三次農林事務所助言G0110,広島県土地改良事業団体連合会,"1999.07.23,2000.03.24",,
広島県,"千代田町,",ほ場整備,"基準点,平板","3級,,500","2point,0.2KM2",広島県千代田町助言G0111,広島県土地改良事業団体連合会,"1999.07.23,2000.03.06",,
広島県,"口和町,高野町,",道路計画,"基準点,水準","2級,,3級","30point,16km",日本道路公団中国支社広島工事事務所助言G0122,"正和設計(株),(株)コンサルタンツ大地,(株)ウエスコ,(株)宇部建設コンサルタント,(株)かんこう","1999.08.09,2000.02.02",,
広島県,"三原市,",都市計画,"カラー撮影,写測図化","12500,,2500",35.9KM2,広島県三原市助言G0124,(株)パスコ,"1999.06.23,1999.12.20",,
広島県,"三原市,",下水道計画,"カラー撮影,空三,水準,写測図化","4000,,3級,,500","14M,1.7",広島県三原市助言G0125,(株)パスコ,"1999.06.23,1999.12.20",,
広島県,"庄原市,",道路計画,"カラー撮影,写測図化,空三,水準","8000,,1000,,簡級","6.4KM2,0.5KM2",広島県庄原土木事務所助言G0127,(株)ヒロコーコンサル,"1999.07.13,1999.09.30",,
広島県,"広島市,",下水道計画,写測図化,500,1KM2,(財)広島市下水道公社助言G0128,(株)ヒロコーコンサル,"1999.06.10,2000.02.10",,
広島県,"広島市,",土地区画整理,"基準点,基準点","2級,,3級","3point,2point",広島市安佐南区長楽寺土地区画整理組合助言G0133,(株)プランニングオフィス,"1999.08.09,1999.10.30",,
広島県,"黒瀬町,",土地改良,基準点,2級,5point,広島県東広島農林事務所助言G0150,広島県土地改良事業団体連合会,"1999.08.17,2000.03.25",,
広島県,"御調町,",道路計画,基準点,2級,6point,広島県御調町助言G0151,(株)サンコー,"1999.07.15,2000.02.29",,
広島県,"東広島市,",固定資産現況調査,撮影,8000,288.45KM2,広島県東広島市助言G0163,中日本航空(株),"1999.08.30,2000.01.31",,
広島県,"世羅西町,",道路計画,基準点,2級,8point,尾道農林事務所広島中部台地総合開発事業所助言G0164,太陽コンサルタンツ(株),"1999.09.20,1999.10.30",,
広島県,"東広島市,",道路台帳,"カラー撮影,空三,写測図化","4000,,500","16M,0.3",広島県東広島土木建築事務所助言G0171,(株)日航コンサルタント,"1999.08.06,1999.11.30",,
広島県,"広島市,",下水道計画,"カラー撮影,数値図化,空三,水準","4000,,500,,3級","1KM2,0.3KM2",(財)広島市下水道公社助言G0172,(株)日航コンサルタント,"1999.06.10,2000.03.15",,
広島県,向島町,道路計画,"基準点,基準点,平板","2級,,4級,,500","2point,32point",広島県三原土木建築事務所助言G0187,(株)マトックコンサルタント,"1999.09.10,2000.01.20",,
広島県,"安芸津町,",道路計画,"基準点,水準","2級,,3級","4point,3.5km",広島国道工事事務所助言G0218,(株)日航コンサルタント,"1999.08.20,2000.03.31",,
広島県,"黒瀬町,",河川管理,数値図化,500,0.4KM2,広島県東広島土木建築事務所助言G0234,(株)日航コンサルタント,"1999.09.17,2000.01.14",,
広島県,"千代田町,",土地改良,"基準点,基準点","2級,,3級","4point,13point",中国四国農政局山陽中部土地改良建設事業所助言G0235,(株)協和,"1999.10.20,1999.11.30",,
広島県,"東広島市,",下水道計画,"撮影,写測図化,水準","4000,,500,,簡級","1.3KM2,1KM2",広島県東広島市助言G0246,(株)日航コンサルタント,"1999.10.02,2000.03.15",,
広島県,"広島市,",都市計画,基準点,3級,3point,広島県広島市助言G0274,(株)荒谷建設コンサルタント,"1999.11.01,2000.03.31",,
広島県,"広島市,",道路計画,基準点,3級,7point,広島県広島市助言G0275,(株)安芸建設コンサルタント,"1999.10.05,2000.03.31",,
広島県,"廿日市市,",土地区画整理,平板,500,0.1KM2,広島県廿日市市助言G0276,(有)伸成測量設計事務所,"1999.08.26,2000.03.22",,
広島県,"廿日市市,",土地区画整理,平板,500,0.1KM2,広島県廿日市市助言G0277,西部コンサルタント(株),"1999.08.26,2000.03.22",,
広島県,"吉田町,",ほ場整備,"基準点,平板","2級,,500","3point,0.2KM2",広島県可部農林事務所助言G0281,広島県土地改良事業団体連合会,"1999.11.18,2000.09.30",,
広島県,"総領町,",ほ場整備,"基準点,平板","3級,,500","4point,0.1KM2",広島県総領町助言G0282,広島県土地改良事業団体連合会,"1999.11.18,2001.03.31",,
広島県,"吉舎町,",ほ場整備,"基準点,平板","3級,,500","4point,0.2KM2",広島県吉舎町助言G0283,広島県土地改良事業団体連合会,"1999.11.18,2000.03.31",,
広島県,"広島市,",宅地開発,基準点,3級,2point,広島県助言G0301,(株)諸星建設コンサルタント,"1999.12.01,2000.03.24",,
広島県,"広島市,",道路計画,"基準点,基準点,平板","3級,,4級,,500","4point,28point,0.1",広島高速道路公社助言G0308,復建調査設計(株),"1999.12.01,2000.03.31",,
広島県,"湯来町,",ほ場整備,"基準点,平板","2級,,500","5point,0.2KM2",広島県湯来町助言G0313,(株)キョウエイ,"1999.12.13,2000.03.31",,
広島県,"甲奴町,",道路計画,写測図化,1000,0.6KM2,広島県上下土木事務所助言G0316,(株)ウエスコ,"1999.11.09,2000.12.25",,
広島県,"豊栄町,",下水道計画,カラー撮影,5000,14.5KM2,広島県豊栄町助言G0319,アジア航測(株),"1999.11.15,1999.12.24",,
広島県,"能美町,",林道計画,"基準点,平板","2級,,500","3point,0.1KM2",広島県能美町助言G0322,(株)キョウエイ,"1999.12.10,2000.03.22",,
広島県,"瀬戸田町,",道路計画,基準点,2級,3point,広島県三原土木建築事務所助言G0324,(株)荒谷建設コンサルタント,"1999.11.01,2000.03.03",,
広島県,"安浦町,",下水道計画,数値図化,500,0.3KM2,広島県安浦町助言G0325,(株)ヒロコーコンサル,"1999.12.01,2000.03.31",,
広島県,"佐伯町,",道路台帳,"水準,カラー撮影,写測図化","簡級,,4000,,500","53.5km,8.7KM2,2.3",広島県廿日市土木建築事務所助言G0327,(株)日航コンサルタント,"1999.12.07,2000.03.20",,
広島県,"甲奴町,",道路台帳,"水準,カラー撮影,空三","簡級,,10000,,10000","36km,65KM2",広島県甲奴町助言G0330,(株)イーテック,"1999.12.07,2000.03.31",,
広島県,"福山市,",河川計画,"基準点,平板","2級,,500","4point,0.1KM2",広島県福山土木建築事務所助言G0331,(株)知久設計,"1999.11.26,2000.03.20",,
広島県,"広島市,",道路計画,"基準点,基準点","2級,,3級","4point,9point",広島高速道路公社助言G0337,日本建設コンサルタント(株),"1999.12.21,2000.03.31",,
広島県,"広島市,",道路計画,"基準点,基準点,基準点","2級,,3級,,4級","4point,5point,0.11.3",広島県広島市助言G0338,復建調査設計(株),"1999.12.21,2000.03.31",,
広島県,"熊野町,",都市計画,"カラー撮影,数値図化,数値図修正,数値図化,水準","8000,,1000,,1000,,2500,,簡級","63.7KM2,10.2KM2,2.3,21",広島県熊野町助言G0347,(株)ヒロコーコンサル,"1999.12.03,2000.03.28",,
広島県,"呉市,",道路計画,基準点,2級,11point,広島国道工事事務所助言G0352,フクヨシエンジニアリング(株),"1999.09.06,2000.02.29",,
広島県,"廿日市市,",道路計画,"基準点,水準","2級,,2級","6point,5.4km",広島国道工事事務所助言G0363,(株)竹下技術コンサルタント,"1999.12.14,2000.03.31",,
広島県,"広島市,",土地区画整理,"基準点,平板","2級,,500","2point,0.1KM2",広島県広島市牛田東山根土地区画整理事業助言G0367,(株)富士工業コンサルタント,"1999.12.02,2000.03.31",,
広島県,"三次市,",道路計画,"基準点,基準点,平板","2級,,3級,,500","2point,4point,0.1",広島県三次土木建築事務所助言G0368,日本建設コンサルタント(株),"1999.12.22,2000.02.29",,
広島県,"三次市,",下水道計画,"水準,カラー撮影,数値図化","3級,,4000,,500","6.2km,4.5KM2,1.2",広島県三次市助言G0393,(株)ヒロコーコンサル,"1999.12.01,2000.02.29",,
広島県,"廿日市市,",道路計画,"水準,撮影,数値図化","簡級,,8000,,1000","23km,13KM2,3",広島県廿日市土木建築事務所助言G0400,朝日航洋(株),"1999.12.14,2000.03.25",,
広島県,"作木村,",河川計画,基準点,2級,2point,三次工事事務所助言G0408,(株)竹下技術コンサルタント,"1999.10.09,2000.03.20",,
広島県,"豊栄町,",下水道計画,"水準,空三,数値図化","簡級,,5000,,500","6.6km,36M,0.7",広島県豊栄町助言G0409,アジア航測(株),"2000.01.18,2000.03.15",,
広島県,"福山市,",土地区画整理,"基準点,平板","3級,,500","3point,0.1KM2",広島県福山市春日西沼り土地区画整理組合助言G0416,(株)都市綜合設計事務所,"2000.01.26,2000.04.26",,
広島県,"佐伯町,",都市計画,"空三,写測修正,白地図等,数値図化,写測修正","12500,,2500,,2500,,2500,,5000","39M,21.7KM2,21.7,20.2,152.9",広島県佐伯町助言G0417,(株)日航コンサルタント,"2000.01.21,2000.03.30",,
広島県,"下蒲刈町,",道路計画,基準点,2級,7point,広島県呉土木建築事務所助言G0446,(株)タクモ,"1999.11.01,2000.03.31",,
広島県,"広島市,",河川計画,"基準点,基準点","2級,,4級","9point,2KM2",広島県広島土木建築事務所助言G0449,復建調査設計(株),"2000.03.03,2000.03.24",,
広島県,"呉市,",公園計画,"基準点,水準,カラー撮影,写測図化","2級,,簡級,,4000,,500","4point,3km,1.4,0.2",広島県呉市助言G0450,(株)日航コンサルタント,"2000.02.22,2000.03.30",,
広島県,"竹原市,",下水道計画,カラー撮影,5000,14.2KM2,広島県竹原市助言G0452,アジア航測(株),"2000.02.17,2000.03.30",,
広島県,"千代田町,豊平町,",土地改良,"基準点,基準点","2級,,3級","9point,16point",中国四国農政局山陽中部土地改良建設事業所助言G0457,日化エンジニアリング(株),"2000.03.15,2000.03.30",,
広島県,"三次市,",河川計画,基準点,2級,5point,三次工事事務所助言G0463,セントラルコンサルタント(株),"1999.12.15,2000.03.31",,
広島県,"福山市,",道路計画,"基準点,基準点","2級,,3級","2point,3point",福山工事事務所助言G0464,ダイホーコンサルタント(株),"2000.03.10,2000.03.30",,
広島県,"広島市,",土地造成事業,"基準点,基準点,基準点","2級,,3級,,4級","3point,5point",広島県広島総合開発事務所助言G0466,復建調査設計(株),"2000.02.01,2000.08.31",,
広島県,"尾道市,",道路計画,"基準点,平板","3級,,500","4point,0.4KM2",広島県尾道市助言G0467,中国開発調査(株),"2000.03.22,2000.03.31",,
広島県,"呉市,",道路計画,"基準点,水準","2級,,3級","7point,4.5km",広島県呉土木建築事務所助言G0468,中電技術コンサルタント(株),"2000.02.05,2000.03.31",,
広島県,"広島市,",河川管理,基準点,1級,15point,太田川工事事務所助言G0469,(株)古川コンサルタント,"2000.01.22,2000.03.31",,
山口県,"萩市,",ほ場整備,"基準点,基準点,平板","2級,,4級,,500","4point,0.1KM2,0.1KM2",山口県萩市助言G0008,山口県土地改良事業団体連合会,"1999.04.23,2000.03.31",,
山口県,"鹿野町,",下水道計画,数値図化,500,1.2KM2,山口県鹿野町助言G0041,(株)ヒロコーコンサル,"1999.05.11,1999.12.20",,
山口県,"阿武町,",ほ場整備(宇生賀換地区),基準点,3級,2point,中国四国農政局山口北部農地整備事業所助言G0047,山口県土地改良事業団体連合会,"1999.06.01,1999.08.31",,
山口県,"むつみ村,",ほ場整備(後井換地区),基準点,3級,4point,中国四国農政局山口北部農地整備事業所助言G0048,山口県土地改良事業団体連合会,"1999.06.01,1999.08.31",,
山口県,"山口市,",都市計画,"カラー撮影,写測修正","10000,,2500","111.8KM2,45.8KM2",山口県山口市助言G0049,朝日航洋(株),"1999.05.13,1999.11.30",,
山口県,"由宇町,",ほ場整備,"基準点,基準点,平板","3級,,4級,,500","8point,0.1KM2,0.1KM2",山口県由宇町由宇土地改良区助言G0071,山口県土地改良事業団体連合会,"1999.06.23,2000.03.24",,
山口県,"美東町,",道路計画,"基準点,水準","2級,,3級","12point,30point",山口県美袮土木事務所助言G0072,サンヨーコンサルタント(株),"1999.05.11,1999.10.29",,
山口県,"徳地町,",ほ場整備,基準点,2級,2point,山口県山口農林事務所助言G0073,新南陽測地(株),"1999.07.01,1999.08.31",,
山口県,"美東町,",ほ場整備,"基準点,平板","2級,,500","3point,0.2KM2",山口県美袮農林事務所助言G0079,広建コンサルタンツ(株),"1999.05.19,2000.03.15",,
山口県,"上関町,",道路計画,"水準,カラー撮影,写測図化","簡級,,8000,,1000","8km,6.4KM2,0.2",山口県柳井土木建築事務所助言G0082,(株)日航コンサルタント,"1999.06.22,1999.08.20",,
山口県,"宇部市,山口市,防府市,小野田市,美祢市,徳地町,秋穂町,小郡町,阿知須町,楠町,山陽町,秋芳町,",森林計画,写測修正,5000,34.6KM2,山口県助言G0086,(社)日本林業技術協会,"1999.07.12,1999.08.31",,
山口県,"周東町,",ほ場整備,基準点,2級,10point,山口県岩国農林事務所助言G0091,山口県土地改良事業団体連合会,"1999.08.02,2000.03.15",,
山口県,"熊毛町,",ほ場整備,基準点,3級,30point,山口県徳山農林事務所助言G0096,山口県土地改良事業団体連合会,"1999.07.19,2000.03.24",,
山口県,"菊川町,",営農飲雑用水計画,"撮影,水準,空三,写測図化","8000,,3級,,1000","26KM2,31km,0.9",山口県菊川町助言G0115,山口県土地改良事業団体連合会,"1999.06.21,2000.03.24",,
山口県,"美和町,",ほ場整備,基準点,4級,100KM2,山口県美和町助言G0116,山口県土地改良事業団体連合会,"1999.09.01,2000.03.31",,
山口県,"宇部市,",集落排水,"カラー撮影,空三,数値図化,水準","10000,,1000,,3級","8M,0.4",山口県宇部市助言G0123,朝日航洋(株),"1999.07.05,1999.10.12",,
山口県,"熊毛町,",ほ場整備,"基準点,基準点","3級,,4級",3point,山口県熊毛町助言G0129,山口県土地改良事業団体連合会,"1999.09.01,2000.03.24",,
山口県,"玖珂町,",下水道計画,"カラー撮影,空三,写測図化,水準","4000,,簡級","0.53KM2,17M,0.5",山口県玖珂町助言G0137,(株)日航コンサルタント,"1999.08.03,2000.01.20",,
山口県,"むつみ村,",集落排水計画,"撮影,数値図化,水準","8000,,1000,,3級","11.25KM2,0.6KM2",山口県むつみ村助言G0138,山口県土地改良事業団体連合会,"1999.07.19,1999.10.29",,
山口県,"下関市,菊川町,豊浦町,豊北町,",農道台帳,"撮影,空三,写測図化,水準",簡級,"2.93KM2,63M,2.9",山口県豊田農林事務所助言G0139,(株)日航コンサルタント,"1999.07.17,2000.02.29",,
山口県,"旭村,",ほ場整備,基準点,3級,2point,山口県旭村助言G0152,山口県土地改良事業団体連合会,"1999.08.02,1999.11.30",,
山口県,"油谷町,",ほ場整備,"基準点,基準点","3級,,4級",9point,山口県油谷町助言G0170,山口県土地改良事業団体連合会,"1999.09.20,2000.03.31",,
山口県,"美祢市,",ほ場整備,"基準点,基準点","2級,,4級",4point,山口県美袮農林事務所助言G0178,山口県土地改良事業団体連合会,"1999.09.10,2000.02.29",,
山口県,"山口市,阿東町,",道路計画,"撮影,空三,数値図化,水準","8000,,1000,,簡級","12M,2.5",建設省山口工事事務所助言G0191,国際航業(株),"1999.09.30,2000.03.31",,
山口県,"下関市,",道路計画,"数値図化,空三",1000,"3KM2,9M",中国地方建設局中国幹線道路調査事務所助言G0197,(株)パスコ,"1999.08.25,2000.01.31",,
山口県,"福栄村,",ほ場整備,"基準点,基準点,平板","2級,,4級,,500","1point,0.1KM2,0.1KM2",山口県萩農林事務所助言G0231,山口県土地改良事業団体連合会,"1999.10.28,2000.03.10",,
山口県,"旭村,",ほ場整備,"基準点,基準点,平板","3級,,4級,,500","6point,0.2KM2,0.2",山口県萩農林事務所助言G0232,山口県土地改良事業団体連合会,"1999.10.28,2000.03.10",,
山口県,"長門市,",ほ場整備,基準点,2級,7point,山口県日置農林事務所助言G0237,山口県土地改良事業団体連合会,"1999.10.28,2000.03.10",,
山口県,"柳井市,大和町,田布施町,",農道台帳,"水準,撮影,写測図化","簡級,,10000,,1000","28km,1.6KM2,34.8",山口県田布施農林事務所助言G0240,(株)ヒロコーコンサル,"1999.09.29,2000.03.17",,
山口県,"宇部市,",土地区画整理,"基準点,基準点","3級,,4級","14point,84point",地域振興整備公団山口宇部支部助言G0241,(財)山口県土地区画整理協会,"1999.04.15,2000.01.20",,
山口県,"田布施町,",ほ場整備,"基準点,基準点,平板","3級,,4級,,500","9point,0.3KM2,0.3",山口県田布施農林事務所助言G0250,山口県土地改良事業団体連合会,"1999.11.01,2000.03.31",,
山口県,"下関市,",ほ場整備,"基準点,基準点,平板","2級,,4級,,500","10point,0.6KM2,0.6",山口県豊田農林事務所助言G0251,山口県土地改良事業団体連合会,"1999.06.18,2000.03.21",,
山口県,"長門市,",用地確定測量,基準点,2級,4point,山口県長門市助言G0264,三栄測量(有),"1999.11.10,2000.03.31",,
山口県,"楠町,",ほ場整備,"基準点,基準点",2級,"4point,2point",山口県美袮農林事務所助言G0279,復建調査設計(株),"1999.10.18,2000.03.15",,
山口県,"美東町,",ほ場整備,基準点,3級,4point,山口県美袮農林事務所助言G0287,第一復建(株),"1999.11.18,1999.11.30",,
山口県,"防府市,",河川計画,"基準点,基準点,平板","2級,,3級,,1000","16point,36point,1.8",山口工事事務所助言G0289,シンワ技研コンサルタント(株),"1999.09.15,2000.03.10",,
山口県,"橘町,",下水道計画,"水準,撮影,数値図化","簡級,,4000,,500","6.6km,5.6KM2,0.7",山口県橘町助言G0290,山口県土地改良事業団体連合会,"1999.07.15,2000.03.17",,
山口県,"大和町,",ほ場整備,"基準点,平板","4級,,500","0.1KM2,0.1KM2",山口県大和町助言G0294,山口県土地改良事業団体連合会,"1999.11.22,2000.02.28",,
