都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
広島県,"府中町,",都市計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ),修正測量","20,,2500,,2500","10.5KM2,10.5KM2,10.5KM2","広島県府中町 
助言　　　H24.7.11  G0027",アジア航測株式会社 ,"H24.7.10 
H25.1.25",,
広島県,"三次市,",土地改良,"基準点測量,基準点測量","３級,,４級","8point,14point","広島県三次市 
助言　　　H24.8.1  G0039","広島県土地改良事業団
体連合会 ","H24.8.6 
H25.3.15",,
広島県,"三次市,",土地改良,基準点測量,３級,4point,"広島県三次市 
助言　　　H24.8.1  G0040","広島県土地改良事業団
体連合会 ","H24.8.6 
H25.3.15",,
広島県,"竹原市,",都市計画,"既成図数値化,地形図等成果の座標補正,修正測量,地図編集","2500,,2500,,2500,,10000","118.3KM2,118.3KM2,118.3KM2,118.3KM2","広島県竹原市 
助言　　　H24.8.1  G0041",アジア航測株式会社 ,"H24.7.31 
H25.3.30",,
広島県,"広島市,",道路管理,基準点測量,１級,1point,"中国地方整備局広島国道事務
所 
助言　　　H24.9.18  G0059",株式会社ニュー技術 ,"H24.9.18 
H24.10.31",,
広島県,"尾道市,",土地改良,"基準点測量,基準点測量","３級,,４級","3point,6point","広島県尾道市 
助言　　　H24.9.20  G0064","広島県土地改良事業団
体連合会 ","H24.9.25 
H25.3.31",,
広島県,"三原市,",河川計画,基準点測量,３級,2point,"広島県東部建設事務所 
助言　　　H24.10.1  G0068","中電技術コンサルタント
株式会社 ","H24.10.1 
H25.3.15",,
広島県,"呉市,東広島市,",道路管理,"基準点測量,基準点測量","１級,,３級","11point,31point","中国地方整備局広島国道事務
所 
助言　　　H24.10.4  G0071","株式会社荒谷建設コン
サルタント ","H24.7.6 
H25.2.28",,
広島県,"広島市,",土地改良,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,11point,120point","広島県広島市 
助言　　　H24.10.15  G0078","広島県土地改良事業団
体連合会 ","H24.10.19 
H25.3.29",,
広島県,"安芸高田市,",土地改良,"基準点測量,基準点測量","３級,,４級","6point,53point","広島県安芸高田市 
助言　　　H24.10.31  G0088","広島県土地改良事業団
体連合会 ","H24.11.2 
H25.3.30",,
広島県,"広島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,２５００","905.4KM2,749.9KM2","広島県広島市 
助言　　　H24.11.6  G0093",株式会社パスコ ,"H24.11.2 
H25.3.31",,
広島県,"庄原市,",道路計画,"基準点測量,基準点測量,その他","３級,,４級,,座標変換","8point,25point,3point","広島県庄原市 
助言　　　H24.11.21  G0101",株式会社創和技研 ,"H24.11.20 
H25.3.29",,
広島県,"福山市,",基準点管理,基準点測量,３級,1point,"広島県福山市 
助言　　　H24.11.21  G0102","有限会社トータルエンジ
ニヤ ","H24.11.20 
H25.3.15",,
広島県,"竹原市,",土地改良,"基準点測量,基準点測量","２級,,３級","2point,6point","広島県竹原市 
助言　　　H24.11.29  G0103","広島県土地改良事業団
体連合会 ","H24.12.3 
H25.3.29",,
広島県,"東広島市,",その他,"基準点測量,基準点測量","２級,,３級","1point,5point","広島県東広島市 
助言　　　H24.11.27  G0106","フクヨシエンジニアリング
株式会社 ","H24.11.26 
H25.3.19",,
広島県,"安芸高田市,",森林計画,"修正測量,その他","5000,,座標変換","50.6KM2,50.6KM2","広島県 
助言　　　H24.11.28  G0108","株式会社日航コンサルタ
ント ","H24.11.30 
H25.3.15",,
広島県,"庄原市,神石高原町,",砂防計画,航空レーザ測量,1000,220KM2,"中国地方整備局河川部 
助言　　　H24.12.3  G0110",中日本航空株式会社 ,"H24.11.14 
H25.3.29",,
広島県,"廿日市市,",河川計画,"基準点測量,基準点測量","１級,,３級","2point,5point","広島県西部建設事務所廿日市
支所 
助言　　　H24.12.11  G0115",株式会社セトウチ ,"H24.12.7 
H25.3.19",,
広島県,"世羅町,",道路計画,"基準点測量,基準点測量,水準測量","１級,,３級,,３級","2point,4point,5.1km","広島県東部建設事務所三原支
所 
助言　　　H24.12.17  G0118",株式会社セトウチ ,"H24.11.30 
H25.3.19",,
広島県,"東広島市,",道路計画,"基準点測量,基準点測量,水準測量","１級,,３級,,３級","2point,8point,10.2km","広島県西部建設事務所東広島
支所 
助言　　　H24.12.17  G0119",株式会社セトウチ ,"H24.11.29 
H25.3.15",,
広島県,"三次市,",その他,数値図化,1000,12.4km,"広島県三次市 
助言　　　H24.12.19  G0120",株式会社パスコ ,"H24.12.18 
H25.3.29",,
広島県,"海田町,",都市計画,その他,MMS計測,1.6km,"広島県海田町 
助言　　　H24.12.26  G0123",株式会社パスコ ,"H24.12.25 
H25.2.28",,
広島県,"府中市,",地すべり対策,"基準点測量,基準点測量","３級,,１級","2point,1point","広島県東部建設事務所 
助言　　　H25.1.21  G0126",中国開発調査株式会社 ,"H25.1.21 
H25.3.15",,
広島県,"府中町,",地籍調査,"基準点測量,基準点測量","４級,,４級（改測）","33point,36point","広島法務局 
助言　　　H25.1.25  G0130","社団法人広島県公共嘱
託登記土地家屋調査士","H25.1.5 
H25.3.31",,
広島県,"広島市,",道路計画,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","1point,1point,3point","広島県広島市 
助言　　　H25.3.27  G0141",中国開発調査株式会社 ,"H25.3.26 
H25.5.31",,
山口県,"田布施町,",土地改良,基準点測量,３級,3point,"農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.6.11  G0017",株式会社カイハツ ,"H24.6.11 
H24.7.31",,
山口県,"周南市,岩国市,",ダム計画,"航空レーザ測量,数値撮影(デジタル),数値図化","1000,,9.6,,1000","4.6KM2,4.6KM2,4.6KM2","山口県土木建築部錦川開発事
務所 
助言　　　H24.6.29  G0024",アジア航測株式会社 ,"H24.4.24 
H24.11.30",,
山口県,"岩国市,",その他,"数値撮影(デジタル),数値図化,航空レーザ測量","7,,500,,格子間隔0.5m","4KM2,0.8KM2,0.8KM2","防衛省中国四国防衛局 
助言　　　H24.7.24  G0028   ",アジア航測株式会社 ,"H24.6.14 
H24.10.31",,
山口県,"柳井市,",その他,水準測量,３級,14.5km,"農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.7.30  G0035","山口県土地改良事業団
体連合会 ","H24.7.27 
H24.10.14",,
山口県,"田布施町,",その他,水準測量,３級,11.7km,"農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.7.30  G0036","山口県土地改良事業団
体連合会 ","H24.7.27 
H24.10.14",,
山口県,"柳井市,",その他,基準点測量,３級,4point,"農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.7.30  G0037","山口県土地改良事業団
体連合会 ","H24.7.27 
H24.10.14",,
山口県,"岩国市,",その他,基準点測量,２級,10point,"防衛省中国四国防衛局 
助言　　　H24.8.7  G0043",復建調査設計株式会社 ,"H24.7.19 
H25.3.25",,
山口県,"山口市,",土地改良,基準点測量,２級,19point,"山口県山口農林事務所 
助言　　　H24.9.18  G0060","山口県土地改良事業団
体連合会 ","H24.9.24 
H25.3.27",,
山口県,"田布施町,",その他,"基準点測量,基準点測量","２級,,３級","4point,5point","農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.10.3  G0069","株式会社リクチコンサル
タント ","H24.10.3 
H25.2.14",,
山口県,"柳井市,田布施町,",その他,"基準点測量,基準点測量","２級,,３級","6point,12point","農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.10.4  G0070","広建コンサルタンツ株式
会社 ","H24.10.3 
H25.2.14",,
山口県,"柳井市,",その他,基準点測量,３級,4point,"農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.10.15  G0077",有限会社ナガト地研 ,"H24.10.15 
H24.12.14",,
山口県,"田布施町,",その他,"基準点測量,基準点測量","２級,,３級","3point,4point","農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.10.17  G0080","株式会社巽設計コンサ
ルタント ","H24.10.17 
H25.2.3",,
山口県,"下関市,",道路管理,基準点測量,１級,1point,"中国地方整備局山口河川国道
事務所 
助言　　　H24.10.19  G0081","株式会社タマエンジニア
リング ","H24.10.10 
H24.11.30",,
山口県,"柳井市,",その他,"基準点測量,基準点測量","２級,,３級","3point,8point","農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.10.29  G0087",キタイ設計株式会社 ,"H24.10.29 
H25.3.5",,
山口県,"柳井市,",その他,"基準点測量,基準点測量","２級,,３級","2point,8point","農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H24.11.16  G0097","株式会社坂本建設コン
サルタント ","H24.11.14 
H25.2.13",,
山口県,"萩市,",下水道計画,"数値撮影(デジタル),空中三角測量,数値図化","8,,500,,500","4.5KM2,4.5KM2,0.2KM2","山口県萩市 
助言　　　H24.11.16  G0100",オリジナル設計株式会社 ,"H24.11.5 
H25.3.27",,
山口県,"防府市,",その他,数値図化,500,0.1KM2,"山口県防府市 
助言　　　H24.11.27  G0105",株式会社パスコ ,"H24.11.26 
H25.3.15",,
山口県,"周南市,岩国市,",砂防計画,航空レーザ測量,1000,250KM2,"中国地方整備局河川部 
助言　　　H24.11.30  G0107",国際航業株式会社 ,"H24.11.20 
H25.3.29",,
山口県,"周防大島町,",その他,数値図化,1000,1.2km,"山口県周防大島町 
助言　　　H24.11.28  G0109",株式会社パスコ ,"H24.11.27 
H25.2.28",,
山口県,"山口市,",その他,"数値図化,基準点測量","1000,,２級","1.8KM2,8point","山口県山口市 
助言　　　H24.12.3  G0111","写測エンジニアリング株
式会社 ","H24.11.6 
H25.3.28",,
山口県,"下松市,",道路計画,"基準点測量,数値図化,空中三角測量","３級,,1000,,1000","8point,1.1KM2,1.1KM2","山口県下関市 
助言　　　H24.12.7  G0113",株式会社パスコ ,"H24.11.6 
H25.3.15",,
山口県,"下関市,",その他,基準点測量,４級,207point,"法務省山口地方法務局 
助言　　　H24.12.11  G0116",有限会社エイコウ設計 ,"H24.12.5 
H25.3.31",,
山口県,"岩国市,",港湾計画,"基準点測量,水準測量","２級（改測）,,３級","2point,1.7km","中国地方整備局宇部港湾・空
港整備事務所 
助言　　　H25.1.21  G0127","株式会社宇部セントラル
コンサルタント ","H25.2.4 
H25.2.28",,
山口県,"山口市,",道路計画,"数値撮影(デジタル),数値図化","7,,500","0.1KM2,0.1KM2","山口県防府土木建築事務所 
助言　　　H25.1.23  G0128",アジア航測株式会社 ,"H25.1.23 
H25.3.29",,
山口県,"田布施町,",その他,"基準点測量,基準点測量","２級,,３級","1point,7point","農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H25.2.13  G0133","サンヨーコンサルタント株
式会社 ","H25.1.28 
H25.3.24",,
山口県,"柳井市,",その他,水準測量,３級,12point,"農林水産省中国四国農政局南
周防農地整備事業所 
助言　　　H25.3.4  G0138","日化エンジニアリング株
式会社 ","H25.2.28 
H25.3.6",,
山口県,"阿武町,萩市,",道路計画,"数値撮影(デジタル),同時調整,数値図化,写真地図作成(デジタルオルソ)","12,,2500,,2500,,10000","119KM2,119KM2,15KM2,15KM2","中国地方整備局山口河川国道
事務所 
助言　　　H25.3.11  G0139",国際航業株式会社 ,"H23.11.7 
H24.2.29",,
山口県,"長門市,下関市,",道路計画,"数値撮影(デジタル),修正測量","20,,2500","487.5KM2,24.5KM2","中国地方整備局山口河川国道
事務所 
助言　　　H25.3.11  G0140",株式会社パスコ ,"H23.11.7 
H24.2.29",,
徳島県,"鳴門市,松茂町,北島町,藍住町,板野町,上板町,",河川管理,水準測量,３級,58.1km,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.7.30  H0002",阿波測建株式会社 ,"H24.4.9 
H24.8.31",,
徳島県,"北島町,松茂町,鳴門市,",河川管理,水準測量,３級,33.2km,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.4.5  H0003",阿南測量設計株式会社 ,"H24.4.9 
H24.8.31",,
徳島県,"松茂町,",河川計画,基準点測量,３級,2point,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.4.6  H0004",株式会社フジみらい ,"H24.1.24 
H24.6.29",,
徳島県,"牟岐町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","56.57KM2,56.57KM2","徳島県牟岐町 
助言　　　H24.6.6  H0010",朝日航洋株式会社 ,"H24.6.6 
H24.12.1",,
徳島県,"阿南市,那賀町,",河川管理,"数値撮影(デジタル),修正測量,写真地図作成(デジタルオルソ)","18・36,,,,2500・5000","220.1KM2,21.9KM2,220.1KM2","四国地方整備局那賀川河川事
務所 
助言　　　H24.6.27  H0011",アジア航測株式会社 ,"H24.6.27 
H25.2.28",,
徳島県,"徳島市,鳴門市,松茂町,北島町,藍住町,",河川管理,"数値撮影(デジタル),数値図化,修正測量","20,,2500,,2500","143KM2,3.1KM2,2.8KM2","四国地方整備局徳島河川国道
事務所 
助言　　　H24.7.6  H0012",三和航測株式会社 ,"H24.3.30 
H24.8.31",,
徳島県,"阿南市,",道路計画,基準点測量,１級,9point,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.6.29  H0013","ニタコンサルタント株式会
社 
阿波測建株式会社 ","H24.7.10 
H24.9.30",,
徳島県,"徳島市,吉野川市,阿波市,美馬市,三好市,石井町,松茂町,北島町,藍住町,板野町,上板町,つるぎ町,東みよし町,",河川計画,"写真地図作成(デジタルオルソ),数値撮影(デジタル),空中三角測量,数値図化","2500,,16,,1000,,2500",",385KM2,,60KM2","四国地方整備局徳島河川国道
事務所 
助言　　　H24.7.18  H0017",株式会社パスコ ,"H24.7.18 
H24.12.14",,
徳島県,"海陽町,牟岐町,",道路計画,"カラー撮影(フィルム),数値図化","12500,,2500",",7.1KM2","四国地方整備局徳島河川国道
事務所 
助言　　　H24.7.23  H0018",国際航業株式会社 ,"H24.7.20 
H24.11.30",,
徳島県,"阿南市,",道路計画,水準測量,２級,23.5km,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.7.23  H0019","ニタコンサルタント株式会
社 
阿波測建株式会社 ","H24.7.20 
H24.10.31",,
徳島県,"阿南市,",道路計画,"基準点測量,基準点測量","３級,,４級","35point,208point","四国地方整備局徳島河川国道
事務所 
助言　　　H24.7.23  H0020","ニタコンサルタント株式会
社 
阿波測建株式会社 
株式会社昭和コンサルタ
ント 
新弘測量設計株式会社 
株式会社松本コンサルタ
ント 
株式会社ファルコン ","H24.7.20 
H24.10.31",,
徳島県,"美波町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","15,,1000","140.85KM2,","徳島県美波町 
助言　　　H24.8.9  H0022",朝日航洋株式会社 ,"H24.8.9 
H24.12.18",,
徳島県,"北島町,",道路管理,数値図化,1000,138.4KM2,"徳島県北島町 
助言　　　H24.10.23  H0036",アジア航測株式会社 ,"H24.4.17 
H25.3.31",,
徳島県,"東みよし町,",道路計画,"基準点測量,基準点測量","３級,,１級","7point,1point","徳島県西部総合県民局 
助言　　　H24.10.18  H0040",阿波測建株式会社 ,"H24.9.24 
H24.12.5",,
徳島県,"吉野川市,三好市,",河川管理,水準測量,４級,5point,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.9.26  H0044","株式会社基礎建設コン
サルタント ","H24.10.1 
H25.1.31",,
徳島県,"東みよし町,",河川管理,"基準点測量,水準測量","３級,,３級","6point,6point","四国地方整備局徳島河川国道
事務所 
助言　　　H24.9.26  H0047","株式会社基礎建設コン
サルタント ","H24.10.1 
H25.1.31",,
徳島県,"徳島市,",その他,"数値撮影(デジタル),同時調整","5000,,69モデル","11KM2,","徳島県徳島市 
助言　　　H24.10.22  H0056",アジア航測株式会社 ,"H24.10.22 
H25.3.25",,
徳島県,"阿波市,",河川管理,水準測量,４級,6point,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.10.25  H0058","株式会社基礎建設コン
サルタント ","H24.10.29 
H25.1.31",,
徳島県,"海陽町,",道路計画,数値図化,1000,2KM2,"徳島県南部総合県民局 
助言　　　H24.12.10  H0073",アジア航測株式会社 ,"H24.9.22 
H24.12.20",,
徳島県,"阿南市,",土地改良,修正測量,2500,23.9KM2,"農林水産省中国四国農政局那
賀川農地防災事業所 
助言　　　H24.12.10  H0074",アジア航測株式会社 ,"H24.11.28 
H25.2.1",,
徳島県,"三好市,",道路計画,基準点測量,３級,2point,"四国地方整備局徳島河川国道
事務所 
助言　　　H24.12.19  H0079","株式会社松本コンサルタ
ント ","H24.12.17 
H25.1.25",,
徳島県,"上板町,",その他,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","3point,3point,3point","農林水産省中国四国農政局四
国東部農地防災事務所 
助言　　　H24.12.19  H0081","株式会社松本コンサルタ
ント ","H24.12.17 
H25.3.4",,
徳島県,"徳島市,",その他,基準点測量,４級,120point,"法務省徳島地方法務局 
助言　　　H24.12.19  H0082",有限会社ミツヤ測量 ,"H24.12.1 
H25.2.28",,
徳島県,"徳島市,",都市計画,"数値図化,修正測量","2500,,2500","38KM2,114KM2","徳島県徳島市 
助言　　　H24.12.25  H0083",三和航測株式会社 ,"H24.10.17 
H25.3.31",,
徳島県,"三好市,",道路管理,"基準点測量,修正測量,数値図化","１級,,1000,,1000","6point,4km,1KM2","徳島県三好市 
助言　　　H25.2.1  H0085","株式会社タチバナコンサ
ルタント ","H25.1.10 
H25.2.28",,
徳島県,"東みよし町,",河川管理,水準測量,４級,3point,"四国地方整備局徳島河川国道
事務所 
助言　　　H25.1.16  H0095","株式会社基礎建設コン
サルタント ","H25.1.21 
H25.3.15",,
徳島県,"徳島市,阿南市,美波町,",道路管理,基準点測量,道路基準点,13point,"四国地方整備局徳島河川国道
事務所 
助言　　　H25.1.30  H0097","株式会社松本コンサルタ
ント ","H25.1.28 
H25.3.20",,
徳島県,"徳島市,北島町,",河川計画,"基準点測量,基準点測量","１級,,３級","3point,6point","四国地方整備局徳島河川国道
事務所 
助言　　　H25.1.30  H0098",阿南測量設計株式会社 ,"H24.12.19 
H25.3.29",,
徳島県,"東みよし町,",河川計画,基準点測量,４級,109point,"四国地方整備局徳島河川国道
事務所 
助言　　　H25.2.4  H0101","株式会社富士建設コン
サルタント 
復建調査設計株式会社 
株式会社昭和コンサルタ
ント ","H25.2.5 
H25.3.25",,
徳島県,"那賀町,",総合計画,"基準点測量,基準点測量","１級,,３級","1point,2point","徳島県 
助言　　　H25.2.4  H0102",阿南測量設計株式会社 ,"H25.1.19 
H25.3.25",,
徳島県,"牟岐町,",土地改良,基準点測量,１級,2point,"徳島県南部総合県民局 
助言　　　H25.2.15  H0103","徳島県土地改良事業団
体連合会 ","H25.2.25 
H25.3.5",,
徳島県,"吉野川市,阿波市,石井町,",河川計画,"基準点測量,基準点測量","１級,,３級","3point,7point","四国地方整備局徳島河川国道
事務所 
助言　　　H25.3.27  H0110",有限会社中央設計 ,"H25.3.21 
H25.5.31",,
徳島県,"美馬市,",その他,"基準点測量,基準点測量","１級,,３級","2point,6point","徳島県美馬市 
助言　　　H25.3.28  H0111","株式会社四電技術コン
サルタント ","H25.3.25 
H26.3.31",,
香川県,"直島町,",道路計画,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,1point,5point","香川県高松土木事務所 
助言　　　H24.5.22  H0008","株式会社東洋コンサルタ
ント ","H24.2.27 
H24.7.31",,
香川県,"三豊市,",土地改良,基準点測量,３級,4point,"香川県西讃土地改良事務所 
助言　　　H24.7.6  H0014",共同設計株式会社 ,"H24.6.15 
H24.11.11",,
香川県,"坂出市,",都市計画,"数値図化,地図編集","2500,,10000","92.46KM2,92.46KM2","香川県坂出市 
助言　　　H24.7.9  H0015",国際航業株式会社 ,"H24.6.29 
H25.3.31",,
香川県,"さぬき市,",土地改良,"基準点測量,基準点測量","２級,,３級","2point,9point","香川県東讃土地改良事務所 
助言　　　H24.8.30  H0030","株式会社チェリーコンサ
ルタント ","H24.9.1 
H25.2.15",,
香川県,"綾川町,",土地改良,基準点測量,３級,3point,"香川県中讃土地改良事務所 
助言　　　H24.9.3  H0032",株式会社マオカ設計 ,"H24.9.18 
H25.1.28",,
香川県,"まんのう町,",土地改良,"基準点測量,基準点測量","２級,,４級","2point,17point","香川県中讃土地改良事務所 
助言　　　H24.10.2  H0042","株式会社チェリーコンサ
ルタント ","H24.6.29 
H24.12.5",,
香川県,"小豆島町,",その他,数値図化,1000,0.021KM2,"香川県小豆島町 
助言　　　H24.11.12  H0061",国際航業株式会社 ,"H24.11.7 
H25.3.29",,
香川県,"坂出市,",土地改良,基準点測量,３級,4point,"おどせ山地区土地改良事業共
同施行 
助言　　　H24.12.4  H0075",共同設計株式会社 ,"H24.10.1 
H24.12.25",,
香川県,"高松市,",その他,基準点測量,４級,180point,"法務省高松法務局 
助言　　　H24.12.14  H0077",有限会社ミツヤ測量 ,"H24.12.1 
H25.2.28",,
香川県,"三豊市,",土地改良,基準点測量,２級,2point,"香川県西讃土地改良事務所 
助言　　　H25.1.21  H0091",共同設計株式会社 ,"H25.1.10 
H25.2.28",,
香川県,"丸亀市,",その他,基準点測量,３級,1point,"香川県中讃土木事務所 
助言　　　H25.2.22  H0104",株式会社五星 ,"H25.2.18 
H25.2.28",,
香川県,"さぬき市,",道路管理,数値図化,1000,1.05km,"香川県さぬき市 
助言　　　H25.3.18  H0107",国際航業株式会社 ,"H25.3.5 
H25.3.28",,
香川県,"高松市,",道路計画,数値図化(同時調整含む),1000,0.34KM2,"香川県高松土木事務所 
助言　　　H25.3.21  H0108",株式会社パスコ ,"H25.2.12 
H25.3.29",,
香川県,"観音寺市,",道路計画,"基準点測量,基準点測量","４級,,３級","43point,8point","四国地方整備局香川河川国道
事務所 
助言　　　H25.3.15  H0109","株式会社ウエストコンサ
ルタント 
復建調査設計株式会社 ","H20.7.29 
H25.6.28",,
愛媛県,"松山市,",砂防計画,数値図化,2500,12.7KM2,"愛媛県 
助言　　　H24.4.6  H0001",株式会社ウエスコ ,"H24.4.6 
H24.6.30",,
愛媛県,"愛南町,",道路計画,数値図化,2500,12KM2,"四国地方整備局大洲河川国道
事務所 
助言　　　H24.5.10  H0005",国際航業株式会社 ,"H24.5.10 
H25.2.28",,
愛媛県,"大洲市,",河川計画,基準点測量,３級,7point,"四国地方整備局大洲河川国道
事務所 
助言　　　H24.5.31  H0009","株式会社富士建設コン
サルタント ","H24.6.1 
H24.8.31",,
愛媛県,"西予市,",土地改良,"基準点測量,基準点測量","３級,,４級","4point,6point","愛媛県 
助言　　　H24.8.8  H0021","愛媛県土地改良事業団
体連合会 ","H24.8.1 
H25.3.8",,
愛媛県,"愛南町,宇和島市,",道路計画,"基準点測量,基準点測量,基準点測量","１級,,３級,,４級","10point,38point,369point","四国地方整備局大洲河川国道
事務所 
助言　　　H24.12.5  H0025","株式会社芙蓉コンサルタ
ント ","H24.8.20 
H25.3.22",,
愛媛県,"新居浜市,",都市計画,"修正測量,修正測量,既成図数値化,数値図化,数値図化","1000,,2500,,2500,,1000,,2500","53.96KM2,46.02KM2,46.02KM2,53.96KM2,46.02KM2","愛媛県新居浜市 
助言　　　H24.8.23  H0026",株式会社パスコ ,"H24.8.15 
H25.3.31",,
愛媛県,"大洲市,八幡浜市,",道路計画,"数値撮影(デジタル),同時調整,数値図化","12,,,,1000","18KM2,,2KM2","愛媛県八幡浜土木事務所 
助言　　　H24.8.29  H0029",株式会社ウエスコ ,"H24.8.29 
H24.11.30",,
愛媛県,"西予市,",その他,航空レーザ測量,2500,1.22KM2,"愛媛県西予市 
助言　　　H24.8.31  H0031",アジア航測株式会社 ,"H24.8.31 
H24.10.31",,
愛媛県,"東温市,",土地改良,"基準点測量,基準点測量","３級,,４級","6point,11point","愛媛県 
助言　　　H24.9.13  H0038","愛媛県土地改良事業団
体連合会 ","H24.9.1 
H25.3.9",,
愛媛県,"鬼北町,松野町,",砂防計画,"航空レーザ測量,数値撮影(デジタル)","1000,,","343KM2,343KM2","四国地方整備局四国山地砂防
事務所 
助言　　　H24.9.21  H0039",株式会社パスコ ,"H24.8.28 
H25.3.21",,
愛媛県,"大洲市,西予市,内子町,鬼北町,",砂防計画,航空レーザ測量,1000,390KM2,"四国地方整備局四国山地砂防
事務所 
助言　　　H24.10.10  H0050",アジア航測株式会社 ,"H24.10.10 
H25.3.21",,
愛媛県,"松山市,",その他,基準点測量,３級,5point,"法務省松山地方法務局 
助言　　　H24.11.7  H0060","その他公益社団法人愛
媛県公共嘱託登記土地
家屋調査士協会 ","H24.11.15 
H25.2.28",,
愛媛県,"宇和島市,",道路計画,"基準点測量,基準点測量","３級,,４級","7point,44point","四国地方整備局大洲河川国道
事務所 
助言　　　H24.11.12  H0062","株式会社富士建設コン
サルタント ","H24.11.15 
H25.3.8",,
愛媛県,"宇和島市,",都市計画,数値図化,2500,11.9KM2,"愛媛県宇和島市 
助言　　　H24.11.16  H0066",株式会社パスコ ,"H24.10.20 
H25.2.28",,
愛媛県,"西条市,",道路計画,基準点測量,１級,2point,"四国地方整備局松山河川国道
事務所 
助言　　　H24.11.13  H0068","大日本コンサルタント株
式会社 ","H24.11.19 
H25.3.29",,
愛媛県,"松山市,",ダム計画,"基準点測量,基準点測量","１級,,３級","6point,12point","四国地方整備局松山河川国道
事務所 
助言　　　H25.2.22  H0070","株式会社芙蓉コンサルタ
ント ","H24.11.26 
H25.2.28",,
愛媛県,"松山市,",道路管理,"既成図数値化,修正測量,地図編集,既成図数値化,既成図数値化,修正測量,修正測量","500,,500,,500,,500,,1000,,500,,1000","0.78KM2,15KM2,13.65KM2,10.15KM2,14KM2,5.52KM2,8.85KM2","愛媛県松山市 
助言　　　H24.12.20  H0080",株式会社パスコ ,"H24.12.21 
H25.3.22",,
愛媛県,"八幡浜市,",道路計画,数値図化,2500,2KM2,"愛媛県八幡浜土木事務所 
助言　　　H25.1.18  H0086",株式会社ウエスコ ,"H24.12.17 
H25.3.25",,
愛媛県,"松山市,",道路管理,その他,500,60km,"愛媛県松山市 
助言　　　H25.1.16  H0088",国際航業株式会社 ,"H24.12.21 
H25.3.27",,
愛媛県,"松前町,",道路管理,"その他,地形図等成果の座標補正,修正測量","１０００,,1000,,1000","1.4KM2,1.4KM2,0.36km","愛媛県松前町 
助言　　　H25.1.16  H0089",株式会社パスコ ,"H25.1.10 
H25.2.28",,
愛媛県,"愛南町,",その他,航空レーザ測量,2500,0.28KM2,"愛媛県愛南町 
助言　　　H25.1.23  H0092",アジア航測株式会社 ,"H24.10.26 
H25.1.31",,
愛媛県,"鬼北町,",河川管理,数値図化,1000,0.1KM2,"愛媛県鬼北町 
助言　　　H25.1.18  H0093",アジア航測株式会社 ,"H24.10.26 
H25.1.31",,
愛媛県,"西予市,",河川管理,"基準点測量,基準点測量","２級,,３級","1point,13point","四国地方整備局野村ダム管理
所 
助言　　　H25.2.4  H0100",キタイ設計株式会社 ,"H25.2.15 
H25.3.22",,
愛媛県,"久万高原町,",砂防計画,数値図化,2500,18KM2,"愛媛県中予地方局 
助言　　　H25.3.12  H0106",株式会社ウエスコ ,"H24.9.19 
H25.6.30",,
高知県,"高知市,",総合計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ),修正測量","10000,,1000,,1000","144.95KM2,144.95KM2,309.22KM2","高知県高知市 
助言　　　H24.5.11  H0006",国際航業株式会社 ,"H24.6.11 
H25.3.31",,
高知県,"香南市,",総合計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","10000,,1000","126.51KM2,126.51KM2","高知県香南市 
助言　　　H24.5.15  H0007",国際航業株式会社 ,"H24.6.15 
H25.2.28",,
高知県,"四万十町,",土地改良,基準点測量,１級,3point,"高知県 
助言　　　H24.7.10  H0016","有限会社成コンサルタン
ト ","H24.6.18 
H25.3.8",,
