都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,,2018.01.09修正
滋賀県,"長浜市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","5point,8point,35point,3point,0.1KM2",平方・地福寺土地区画整理組合助言620521F0011,三和測量建設(株),"62.05.21,62.07.31",,,
滋賀県,"長浜市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","5point,5point,12point,2point,0.1KM2",東高田東土地区画整理組合助言620521F0012,三和測量建設(株),"62.05.21,62.07.13",,,
滋賀県,"中主町,近江八幡市,守山市,野洲町,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","6point,12point,147point",滋賀県中主町助言620526F0016,三和測量建設(株),"62.06.10,63.03.31",,,
滋賀県,"野洲町,",土地区画整理,"基準点,基準点,基準点,水準","2級,,3級,,4級,,3級","4point,9point,41point,2point",市三宅土地区画整理準備組合助言620729F0040,三和測量建設(株),"62.08.01,62.12.26",,,
滋賀県,"守山市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","6point,7point,52point,9point,0.2KM2",二町土地区画整理準備組合助言630126F0109,三和測量建設(株),"63.01.25,63.03.19",,,
滋賀県,"甲賀町,",土地区画整理,基準点,2級,2point,滋賀県甲賀町助言630304F0122,(株)南海コンサルタント,"63.02.14,63.03.22",,,
滋賀県,"守山市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","2point,11point,50point,11point,0.1KM2",守山市播磨田土地区画整理準備組合助言630302F0120,(株)サンヨー,"63.02.08,63.03.19",,,
滋賀県,"新旭町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","55point,115point,0.4KM2",滋賀県新旭町助言620521F0013,サンヨー開発測量(株),"62.04.01,63.03.31",,,
滋賀県,"近江八幡市,",土地区画整理,"基準点,平板","4級,,500","99point,0.7KM2",滋賀県近江八幡市助言620601F0017,(株)中庭測量コンサルタント,"62.04.01,63.03.31",,,
滋賀県,"米原町,栗東町,",郵便地図調製,"平板,その他,その他","5000,,25000,,10000","36.4KM2,690.6KM2,818.3KM2",近畿郵政局助言620430F0005,直営,"62.05.25,62.12.01",,,
滋賀県,"朽木村,",総合開発計画,"撮影,写測図化","8000,,1000","8.8KM2,1.8KM2",滋賀県朽木村助言620818F0045,関西航測(株),"62.08.18,62.10.31",621049,,
滋賀県,"水口町,",都市計画,"カラー撮影,写測修正","12500,,2500","68.8KM2,68.8KM2",滋賀県水口町助言620813F0044,アジア航測(株),"62.07.04,62.12.18",621048,,
滋賀県,"野洲町,",下水道台帳,写測図化,500,1.7KM2,滋賀県野洲町助言621116F0096,(株)パスコ,"62.09.23,62.12.05",,,
滋賀県,"大津市,草津市,栗東町,",ダム計画,写測図化,1000,6.3KM2,大戸川ダム調査事務所助言620729F0042,関西航測(株),"62.07.30,62.11.01",621046,,
滋賀県,"余呉町,",河川管理,写測図化,1000,2.0KM2,高時川ダム調査事務所助言630219F0119,朝日航洋(株),"63.01.30,63.03.25",,,
滋賀県,"栗東町,",都市計画,写測修正,2500,2.0KM2,滋賀県栗東町助言620714F0026,関西航測(株),"62.06.12,62.08.10",,,
京都府,"夜久野町,",ほ場整備,基準点,2級,5point,兵庫県和田山土地改良事務所助言621026F0089,国際航業(株),"62.09.26,62.11.24",,,
京都府,"八幡市,",土地区画整理,"基準点,基準点,水準,平板","2級,,3級,,3級,,500","4point,5point,2.0km,0.3KM2",八幡市上津屋土地区画整理組合助言630303F0121,(株)菊地測量設計事務所,"63.03.01,63.05.31",,,
京都府,"峰山町,",農地造成,"基準点,水準,写測図化","2級,,3級,,1000","2point,6.0km,0.4KM2",近畿農政局丹後開拓建設事業所助言620903F0057,アジア航測(株),"62.08.20,62.09.30",,,
京都府,"京都市,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","3point,9.2km,0.4KM2",京都市洛北第三土地区画整理組合助言620922F0069,内外エンジニアリング(株),"62.08.01,62.11.30",,,
京都府,"精華町,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","2point,3.0km,0.3KM2",京都府精華町助言620930F0074,三和測量建設(株),"62.09.30,62.11.30",,,
京都府,"亀岡市,",土地区画整理,"基準点,基準点,水準,平板","2級,,4級,,3級,,500","2point,35point,2point,0.1KM2",京都府亀岡市助言630203F0115,三和測量建設(株),"63.02.08,63.03.25",,,
京都府,"綾部市,",ほ場整備,"基準点,その他","2級,,500","4point,0.2KM2",京都府綾部市助言620824F0050,阪神測建(株),"62.09.01,63.02.20",,,
京都府,"綾部市,",ほ場整備,"基準点,その他","2級,,500","3point,0.1KM2",京都府綾部市助言620820F0048,(株)ダイコク,"62.08.17,63.01.31",,,
京都府,"綾部市,",ほ場整備,"基準点,その他","2級,,500","4point,0.2KM2",京都府綾部市助言620706F0024,(株)滝下測量設計事務所,"62.07.01,62.08.31",,,
京都府,"網野町,峰山町,弥栄町,",農地開発,"基準点,水準,写測図化","3級,,3級,,1000","5point,8.0km,4.1KM2",近畿農政局丹後開拓建設事業所助言6208●F0046,内外エンジニアリング(株),"62.08.03,62.12.19",621050,,
京都府,"福知山市,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","2point,80point,3.7km,0.1KM2",京都府福知山市助言630324F0126,三和測量建設(株),"63.03.20,63.05.10",,,
京都府,"峰山町,弥栄町,",農地造成,"基準点,水準,写測図化","3級,,3級,,1000","1point,0.8km,0.2KM2",近畿農政局丹後開拓建設事業所助言620903F0058,京阪測量設計(株),"62.06.02,62.11.06",,,
京都府,"丹後町,",開拓建設事業,"基準点,水準,写測図化","3級,,3級,,1000","2point,3.5km,0.2KM2",近畿農政局丹後開拓建設事業所助言620922F0068,(株)中部開発コンサルタント,"62.08.14,62.10.23",,,
京都府,"久美浜町,",農地造成,"基準点,水準,写測図化","3級,,3級,,1000","4point,5.4km,0.5KM2",近畿農政局丹後開拓建設事業所助言620903F0059,サンスイコンサルタント(株),"62.07.22,62.10.10",,,
京都府,"久美浜町,",農地造成,"基準点,水準,写測図化","3級,,3級,,1000","2point,1.5km,0.6KM2",近畿農政局丹後開拓建設事業所助言620903F0060,(有)中国開発コンサルタント,"62.07.28,62.10.08",,,
京都府,"京都市,向日市,長岡京市,大山崎町,",地盤変動調査,水準,1級,33.8km,京都府助言630222F0118,(株)ジェクト,"63.02.15,63.03.25",622293,,
京都府,"城陽市,井手町,",下水道事業,水準,2級,4point,京都府流域下水道建設事務所助言620722F0037,(株)菊地測量設計事務所,"62.07.01,62.09.18",,,
京都府,"宮津市,野田川町,岩滝町,",下水道事業,水準,2級,2point,京都府流域下水道建設事務所助言620722F0038,吉永測量設計(株),"62.07.14,62.09.01",,,
京都府,"大江町,京都市,舞鶴市,",郵便地図調製,"平板,その他,その他","5000,,25000,,10000","36.4KM2,690.6KM2,818.3KM2",近畿郵政局助言620430F0005,直営,"62.05.25,62.12.01",,,
京都府,"京都市,",都市計画,"撮影,撮影,写測図化,写測図化,編集,編集","12500,,30000,,2500,,10000,,2500,,10000","20.7KM2,11.0KM2,24.1KM2,5.3KM2,14.9KM2,60.0KM2",京都府京都市助言620925F0072,アジア航測(株),"62.09.16,63.03.20",621353,,
京都府,"八幡市,大山崎町,京都市,",河川管理,"撮影,写測図化,写測修正","12500,,2500,,2500","76.2KM2,4.4KM2,43.6KM2",淀川工事事務所助言621007F0079,アジア航測(株),"62.09.19,63.03.10",621452*,,
京都府,"田辺町,",都市計画,"撮影,写測修正","12500,,2500","46.7KM2,15.6KM2",京都府田辺町助言630222F0117,関西航測(株),"63.02.18,63.04.30",622292,,
京都府,"峰山町,",都市計画,"撮影,写測修正","12500,,2500","18.0KM2,18.0KM2",京都府峰山町助言620608F0021,(株)富士測量,"62.04.24,63.04.30",620413,,
京都府,"丹波町,",道路計画,写測図化,1000,2.0KM2,福知山工事事務所助言620813F0043,(株)パスコ,"62.05.30,62.09.30",,,
京都府,"城陽市,",道路台帳,"写測図化,写測修正","500,,500","2.2KM2,0.7KM2",京都府城陽市助言620826F0052,(株)パスコ,"62.07.15,62.11.21",621056,,
京都府,"福知山市,",下水道計画,写測図化,2500,7.0KM2,京都府福知山市助言621022F0083,アジア航測(株),"62.09.10,62.10.30",621676,,
京都府,"京都市,長岡京市,八幡市,大山崎町,久御山町,",道路計画,"写測図化,写測修正","1000,,1000","2.6KM2,3.2KM2",京都国道工事事務所助言630324F0123,玉野総合コンサルタント(株),"63.03.07,63.03.31",630005,,
京都府,"峰山町,大宮町,",農地開発,"写測図化,基準点,水準","1000,,3級,,3級","1.0KM2,5point,5.0km",近畿農政局丹後開拓建設事業所助言620714F0027,(株)新農村開発センター,"62.06.15,62.10.16",,,
京都府,"網野町,",農地開発,"写測図化,基準点,水準","1000,,3級,,3級","0.7KM2,2point,5.0km",近畿農政局丹後開拓建設事業所助言620630F0023,都コンサルタント(株),"62.06.20,62.10.31",,,
大阪府,"泉佐野市,貝塚市,泉南市,田尻町,",空港建設,"基準点,水準","1級,,1級","11point,12.0km",関西国際空港(株)建設事務所助言620415F0003,国際航業(株),"62.02.05,62.08.03",,,
大阪府,"東大阪市,",土地区画整理,"基準点,基準点,その他","2級,,3級,,500","1point,82point,0.5KM2",大阪府東大阪市助言620925F0073,財団法人大阪都市整備協会,"62.10.01,63.03.31",,,
大阪府,"高石市,",道路台帳,"基準点,基準点,平板・修正","3級,,4級,,500","1point,9.0km,0.1KM2",大阪府高石市助言621030F0090,アジア航測(株),"62.09.18,63.03.31",,,
大阪府,"能勢町,",土地改良,"基準点,基準点,その他","3級,,4級,,500","3point,71point,0.3KM2",能勢町土地改良区助言630119F0106,玉野総合コンサルタント(株),"62.11.12,63.01.31",,,
大阪府,"泉佐野市,泉南市,田尻町,",地盤変動調査,水準,1級,10.0km,大阪府助言630203F0114,国際航業(株),"63.03.16,63.03.31",622211,,
大阪府,"枚方市,",地盤変動調査,水準,1級,62.0km,大阪府枚方市助言620921F0067,(株)八州,"62.10.01,63.02.29",621348,,
大阪府,"東大阪市,",地盤変動調査,水準,1級,25.0km,大阪府東大阪市助言621223F0099,(株)八州,"63.01.15,63.03.20",621934,,
大阪府,"守口市,",地盤変動調査,水準,1級,21.0km,大阪府守口市助言620907F0063,(株)パスコ,"62.10.01,63.02.29",621122,,
大阪府,"豊中市,吹田市,池田市,箕面市,茨木市,高槻市,摂津市,枚方市,寝屋川市,守口市,交野市,四條畷市,大東市,東大阪市,八尾市,松原市,藤井寺市,堺市,柏原市,羽曳野市,",地盤変動調査,水準,1級,366.0km,大阪府助言620930F0076,"大阪測量(株),(株)八州,サンヨー開発測量(株),(株)南海コンサルタント","62.10.12,63.02.28",621357,,地名修正
大阪府,"大阪市,",港湾構造物沈下調査,水準,1級,33.0km,大阪府大阪市助言630111F0103,三洋水路測量(株),"63.01.04,63.02.29",,,
大阪府,"泉南市,阪南町,",地盤変動調査,水準,1級,19.0km,大阪府助言630126F0111,全日本コンサルタント(株),"63.02.10,63.03.10",622207,,
大阪府,"大阪市,八尾市,東大阪市,大東市,門真市,守口市,寝屋川市,",地盤変動調査,水準,1級,140.9km,大阪府助言621110F0095,"(株)出雲測量設計事務所,富士測量(株)","62.10.28,62.12.25",621686,,
大阪府,"大阪市,",地盤変動調査,水準,1級,190.0km,大阪府大阪市助言620901F0054,日本工事測量(株),"62.10.01,63.02.29",621113,,
大阪府,"池田市,",地盤変動調査,水準,1級,18.0km,兵庫県尼崎港管理事務所助言621013F0081,朝日航洋(株),"62.10.12,63.03.08",621454*,,
大阪府,"堺市,",地盤変動調査,水準,1級,63.0km,大阪府堺市助言621211F0098,本州コンサルタント(株),"62.12.20,63.03.31",621909,,
大阪府,"交野市,吹田市,",郵便地図調製,"平板,その他,その他","5000,,25000,,10000","36.4KM2,690.6KM2,818.3KM2",近畿郵政局助言620430F0005,直営,"62.05.25,62.12.01",,,
大阪府,"寝屋川市,",道路台帳,平板・修正,500,0.1KM2,大阪府寝屋川市助言620818F0047,アジア航測(株),"62.08.04,63.03.31",,,
大阪府,"守口市,",下水道台帳,平板・修正,500,0.8KM2,大阪府守口市助言620925F0071,アジア航測(株),"62.09.15,63.03.31",,,
大阪府,"四條畷市,",道路台帳,平板・修正,500,0.1KM2,大阪府四条畷市助言621224F0101,(株)サンヨー,"62.12.23,63.03.12",,,地名修正
大阪府,"堺市,",道路台帳,"撮影,写測修正","4000,,500","5.1KM2,2.9KM2",大阪府堺市助言620716F0031,国際航業(株),"62.08.01,63.03.31",620750,,
大阪府,"大阪市,摂津市,高槻市,島本町,守口市,寝屋川市,枚方市,",河川管理,"撮影,写測図化,写測修正","12500,,2500,,2500","76.2KM2,4.4KM2,43.6KM2",淀川工事事務所助言621007F0079,アジア航測(株),"62.09.19,63.03.10",621452*,,
大阪府,"河内長野市,",道路計画,"撮影,写測図化,写測図化","8000,,1000,,2500","30.0KM2,1.7KM2,4.1KM2",和歌山県助言621006F0077,南紀航空(株),"62.09.01,62.11.30",621358*,,
大阪府,"河内長野市,",道路台帳,"撮影,写測修正","4000,,500","6.0KM2,6.0KM2",大阪府河内長野市助言620901F0055,(株)サンヨー,"62.08.21,63.03.20",621114,,
大阪府,"大阪市,堺市,松原市,藤井寺市,柏原市,高石市,羽曳野市,泉大津市,和泉市,富田林市,岸和田市,貝塚市,河内長野市,泉佐野市,田尻町,泉南市,熊取町,阪南町,岬町,忠岡町,",環境調査,カラー撮影,8000,860.0KM2,大阪府助言620716F0028,国際航業(株),"62.07.10,62.11.30",620747,,
大阪府,"大阪市,堺市,松原市,八尾市,柏原市,羽曳野市,",河川管理,"カラー撮影,写測修正","12500,,2500","113.2KM2,77.5KM2",大和川工事事務所助言621007F0080,アジア航測(株),"62.08.28,62.12.01",621453*,,
兵庫県,"神戸市,明石市,淡路町,北淡町,",道路計画,"基準点,水準,カラー撮影,写測図化,写測修正","1級,,1級,,8000,,1000,,1000","7point,14.0km,5.6KM2,1.5KM2,1.4KM2",本州四国連絡橋公団垂水工事事務所助言620922F0070,国際航業(株),"62.08.01,63.01.20",,,
兵庫県,"和田山町,山東町,",ほ場整備,基準点,2級,5point,兵庫県和田山土地改良事務所助言621026F0089,国際航業(株),"62.09.26,62.11.24",,,
兵庫県,"宝塚市,",土地区画整理,"基準点,基準点,平板","2級,,3級,,500","2point,2point,0.1KM2",兵庫県宝塚市助言630201F0113,昭和測量工業(株),"63.01.18,63.03.22",,,
兵庫県,"姫路市,",土地区画整理,"基準点,基準点,基準点,水準,その他","2級,,3級,,4級,,3級,,500","3point,22point,200point,3.1km,0.4KM2",姫路市市川西土地区画整理組合助言620716F0034,(株)オオバ,"62.07.20,63.02.10",,,
兵庫県,"相生市,",道路拡幅事業,"基準点,基準点,基準点,水準","2級,,3級,,4級,,3級","2point,4point,24point,4point",姫路工事事務所助言620908F0064,(株)オリエンタルコンサルタンツ,"62.09.07,62.12.02",,,
兵庫県,"姫路市,",土地区画整理,"基準点,基準点,基準点,水準,水準,平板","2級,,3級,,4級,,3級,,4級,,500","5point,30point,87point,5.0km,7.0km,0.2KM2",兵庫県姫路市助言620521F0014,玉野総合コンサルタント(株),"62.05.11,62.07.01",,,
兵庫県,"波賀町,",道路改良計画,"基準点,基準点,基準点,水準","2級,,3級,,4級,,3級","1point,3point,7point,3.0km",姫路工事事務所助言620828F0053,(株)山口測量設計,"62.08.28,62.11.06",,,
兵庫県,"神戸市,",流通業務団地造成,"基準点,平板","3級,,500","9point,0.1KM2",兵庫県神戸市助言620513F0006,国際航業(株),"62.04.15,62.06.23",,,
兵庫県,"神戸市,",宅地開発,基準点,3級,3point,兵庫県神戸市助言630201F0112,国際航業(株),"62.12.03,63.02.29",,,
兵庫県,"姫路市,",土地区画整理,基準点,3級,3point,兵庫県姫路市助言620619F0022,昭和測量工業(株),"62.06.22,62.10.20",,,
