都道府県名,測量地域,測量目的,測量種別,縮尺･等級,事業量,計画機関,作業機関,自至時期,2018.01.14修正,
埼玉県,"さいたま市,和光市,戸田市,川口市,",世界測地系への座標変換,"座標変換,座標変換,座標変換,座標変換","2級,,3級,,4級,,境界点","40point,7point,212point,1539point","北首都国道事務所
助言H17.2.23C0577","(株)ヤチホ
大成測量(株)","H16.10.7
H17.3.28",,
埼玉県,"本庄市,",土地区画整理,基準点,3級,12point,"埼玉県本庄市
助言H17.3.1C0586",昭和(株),"H17.2.22
H17.3.22",,
埼玉県,"熊谷市,",地籍調査,基準点,2級,4point,"熊谷市
助言H17.3.1C0591",昭和(株),"H17.2.14
H17.3.28",,
埼玉県,"川本町,",土地区画整理,"基準点,基準点,座標変換,座標変換,平板","3級,,4級,,3級(改測),,4級(改測),,500",88.1KM2,"川本町
助言H17.3.1C0594",昭和(株),"H17.2.22
H18.3.31",,
埼玉県,"鷲宮町,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","12point,125point,0.3KM2","鷲宮町東鷲宮土地区画整理組合
助言H17.3.9C0601",日本測地設計(株),"H17.2.10
H17.5.31",,
埼玉県,"鴻巣市,",土地区画整理,"基準点,基準点,水準","3級,,4級,,3級","6point,45point,4point","埼玉県鴻巣市
助言H17.3.14C0605",昭和(株),"H17.3.10
H17.4.28",,
埼玉県,"川越市,",固定資産評価資料,"カラー撮影,カラー撮影","3000,,8000","32.8KM2,109.2KM2","埼玉県川越市
助言H17.3.18C0608",(株)パスコ,"H16.12.15
H17.4.15",,
埼玉県,"さいたま市,",世界測地系への座標変換,"座標変換,座標変換","１級,,3級","3point,4point","さいたま市山崎農住組合
助言H17.3.22C0619",(株)八州,"
H17.2.7

H17.4.25",,
千葉県,"野田市,",土地区画整理,"基準点,基準点","3級,,4級","32point,0.5KM2","野田市座生土地区画整理組合
助言H16.4.15C0006",日本技術開発(株),"H16.4.26
H16.7.31",,
千葉県,"八千代市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","4point,14point,335point,0.6KM2","八千代市辺田前土地区画整理組合
助言H16.4.21C0007",昭和(株),"H16.5.6
H18.3.31",,
千葉県,"沼南町,",土地区画整理,座標変換,3級,22point,"沼南町湖南特定土地区画整理組合
助言H16.4.21C0008",(株)八州,"H16.5.11
H16.5.29",,
千葉県,"千葉市,",土地区画整理,"基準点,基準点","3級,,4級","7point,35point","千葉市緑区古市場地区土地区画整理
組合設立準備委員
助言H16.4.21C0009",(株)つくも,"H16.4.19
H16.5.30",,
千葉県,"市川市,",都市計画,座標変換,4級,100point,"千葉県市川市
助言H16.5.7C0021",国際航業(株),"H16.3.1
H16.5.31",,
千葉県,"睦沢町,",ほ場整備,"基準点,基準点","3級,,4級","3point,","千葉県長生晨林振興センター
助言H16.5.31C0049",千葉県土地改良事業団体連合会,"H16.6.20
H17.3.10",,
千葉県,"沼南町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","17point,0.2KM2,0.2KM2","沼南町湖南特定土地区画整理組合
助言H16.6.16C0071",(株)八州,"H16.7.13
H18.9.30",,
千葉県,"干潟町,",ほ場整備,"基準点,基準点,基準点,座標変換,座標変換","2級,,3級,,4級,,2級,,3級","13point,66point,3.5KM2,5point,2point","千葉県海匝晨林振興センター
助言H16.6.16C0072","千葉県土地改良事業団休連合会
(株)サン測量設計
寺田測量設計株式会社
ケーェス･コンサルタント(株)
石井測量(株)
京葉測量(株)","H16.7.1
H17.3.25",,
千葉県,"千葉市,",土地区画整理,"基準点,基準点","3級,,4級","20point,176point","千葉市稲毛北土地区画整理組合
助言H16.6.25C0090",(株)オオバ,"H16.7.1
H18.3.31",,
千葉県,"富津市,",土地改良,"基準点,平板","４級,,500",,"千葉県君津晨林振興センター
助言H16.7.7C0101",千葉県土地改良事業団体連合会,"H16.8.1
H17.3.25",,
千葉県,"夷隅町,",ほ場整備,"基準点,基準点,座標変換,座標変換","3級,,4級,,１級,,3級","5point,0.5KM2,1point,13point","千葉県夷隅晨林振興センター
助言H16.7.7C0105",磯野測量(株),"H16.6.25
H17.3.25",,
千葉県,"袖ケ浦市,",ほ場整備,座標変換,500,1.4KM2,"千葉県君津農林振興センター
助言H16.7.9C0109",千葉県土地改良事業団体連合会,"H16.7.20
H17.3.15",,
千葉県,"鴨川市,",ほ場整備,"基準点,平板","4級,,500",88.1KM2,"千葉県安房農林振興センター
助言H16.7.15C0110",千葉県土地改良事業団体連合会,"H16.7.21
H16.9.30",,
千葉県,"市原市,",ほ場整備,"基準点,基準点,基準点,座標変換,平板","１級,,3級,,4級,,１級,,500","5point,46point,1.8KM2,4point,1.8KM2","千葉県千葉晨林振興センター
助言H16.7.15C0113",千葉県土地改良事業団体連合会,"H16.9.1
H17.3.10",,
千葉県,"大網白里町,",都市計画,"座標変換,座標変換,座標変換","3級,,4級,,地区界点","3point,51point,0.1KM2","千葉県大網白里町
助言H16.7.20C0117",鈴木測量開発(株),"H16.7.1
H16.9.30",,
千葉県,"野田市,",道路台帳,座標変換,2級,274point,"千葉県野田市
助言H16.7.23C0123",アジア航測(株),"H16.7.14
H17.1.31",,
千葉県,"袖ケ浦市,",世界測地系への座標変換,"座標変換,座標変換,座標変換","3級,,4級,,地区界点","9point,32point,97point","千葉県袖ケ浦市
助言H16.8.9C0145",(有)無限測量設計,"
H16.8.16

H17.3.15",,
千葉県,"大原町,",ほ場整備,"座標変換,座標変換,基準点,基準点","１級,,3級,,3級,,4級","1point,5point,17point,0.4KM2","千葉県夷隅農林振興センター
助言H16.8.17C0150",千葉県土地改良事業団体連合会,"H16.8.16
H17.3.15",,
千葉県,"船橋市,",都市計画,"基準点,基準点","１級,,2級","1point,16point","千葉県船橋市
助言H16.8.17C0151",京葉測量(株),"H16.8.10
H16.11.30",,
千葉県,"習志野市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","2point,13point,90point","千葉県習志野市
助言H16.8.17C0152",京葉測量(株),"H16.6.28
H16.11.25",,
千葉県,"市川市,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","17point,68point,0.2KM2","市川市柏井土地区画整理組合
助言H16.8.18C0154",大東測量(株),"H16.7.1
H17.3.25",,
千葉県,"船橋市,",下水道計画,"カラー撮影,数値図化,座標変換","4000,,500,,500","2.6KM2,2.6KM2,0.7KM2","千葉県船橋市
助言H16.8.25C0168",第一航業(株),"H16.10.1
H17.3.31",,
千葉県,"旭市,",道路台帳,基準点,１級,1point,"千葉県旭市
助言H16.9.1C0176",(株)つくも,"H16.8.23
H16.9.12",,
千葉県,"野田市,",都市計画,数値図化,2500,8.0KM2,"千葉県野田市
助言H16.9.1C0182",(株)パスコ千葉支店,"H16.8.3
H17.3.25",,
千葉県,"富山町,",ほ場整備,"基準点,基準点,基準点,座標変換,平板","１級,,3級,,4級,,3級,,500","5point,9point,0.1KM2,2point,0.1KM2","千葉県安房晨林振興センター
助言H16.9.14C0199",千葉県土地改良事業団体連合会,"H16.10.20
H17.9.30",,
千葉県,"茂原市,",ほ場整備,"基準点,基準点,基準点,座標変換,座標変換,平板","１級,,3級,,4級,,１級,,3級,,500","1point,5point,90point,4point,17point,0.4KM2","千葉県長生晨林振興センター
助言H16.9.14C0200","石塚測量(株)
千葉県土地改良事業団体連合会","H16.10.20
H17.3.25",,
千葉県,"成田市,鴨川市,天津小湊町,",砂防計画,"カラー撮影,数値図化","12500,,2500",88.1KM2,"千葉県県土整備部河川環境課
助言H16.9.30C0214",(株)パスコ,"H16.9.20
H17.3.20",,
千葉県,"富山町,",道路計画,基準点,3級,5point,"千葉国道事務所
助言H16.10.8C0229",(株)オオバ,"H16.8.16
H16.11.1",,
千葉県,"袖ケ浦市,",世界測地系への座標変換,座標変換,2級,160point,"千葉県袖ケ浦市
助言H16.10.8C0233",コスモ測量設計(株),"H16.9.9
H18.3.20",,
千葉県,"流山市,",土地区画整理,"基準点,基準点","3級,,4級","13point,190point","流山市三輪野山第2土地区画整理組合
助言H16.10.13C0240",大和測量(株),"H16.10.12
H16.11.30",,
千葉県,"松戸市,",都市計画,"基準点,基準点","2級,,3級","1point,93point","千葉県松戸市
助言H16.10.26C0259",小川測量設計(株),"H16.10.29
H17.3.25",,
千葉県,"大多喜町,",ほ場整備,"座標変換,座標変換,基準点","１級,,3級,,4級","3point,4point,0.1KM2","千葉県夷隅晨林振興センター
助言H16.10.29C0267",千葉県土地改良事業団体連合会,"H16.11.1
H17.3.15",,
千葉県,"大多喜町,",ほ場整備,"座標変換,基準点,基準点,基準点","１級,,１級,,3級,,4級","1point,1point,2point,0.1KM2","千葉県夷隅晨林振興センター
助言H16.10.29C0268",千葉県土地改良事業団体連合会,"H16.11.1
H17.3.15",,
千葉県,"千倉町,",土地改良,座標変換,500,,"千葉県安房晨林振興センター
助言H16.11.5C0275",千葉県土地改良事業団体連合会,"H16.12.1
H17.2.28",,
千葉県,"我孫子市,",土地区画整理,基準点,4級,32point,"千葉県我孫子市
助言H16.11.10C0278",昭和(株),"H16.11.1
H17.3.25",,
千葉県,"成田市,",都市計画,"写測修正,座標変換","2500,,2500","25.0KM2,25.0KM2","千葉県成田市
助言H16.11.24C0293",京葉測量(株),"H16.10.28
H17.3.25",,
千葉県,"流山市,",道路台帳,座標変換,3級,255point,"千葉県流山市
助言H16.11.30C0303",国際航業(株),"H16.11.4
H17.3.31",,
千葉県,"千葉市,",道路計画,"基準点,基準点,平板","3級,,4級,,500","2point,20point,0.1KM2","千葉県千葉市
助言H16.11.30C0304",石川測量設計(株),"H16.11.16
H17.3.25",,
千葉県,"長南町,",ほ場整備,"基準点,平板","4級,,500","0.4KM2,0.4KM2","千葉県長生晨林振興センター
助言H16.11.30C0305",光和測量(株),"H16.11.2
H17.3.25",,
千葉県,"千葉市,",地籍調査,基準点,2級,49point,"千葉県千葉市
助言H16.11.30C0310",(株)写測,"H16.12.1
H17.3.25",,
千葉県,"富浦町,",道路計画,"基準点,路線","3級,,500","2point,0.2km","千葉国道事務所
助言H16.11.26C0316",住鉱コンサルタント(株),"H16.10.23
H16.12.25",,
千葉県,"富津市,富浦町,",道路管理,"カラー撮影,数値図化,座標変換,座標変換,基準点,基準点","4000,,500,,1級,,3級,,3級,,4級","23.7KM2,2.7KM2,9point,59point,8point,0.1KM2","千葉国道事務所
助言H16.12.3C0328",(株)パスコ,"H16.11.15
H17.3.25",,
千葉県,"空白,",地盤変動調査,水準,１級,1845.0km,"千葉県
助言H16.12.3C0334","(株)八州
玉野総合コンサルタント(株)
国際測地(株)
(株)協立コンサルタンツ
(株)常葉","H16.11.20
H17.3.20",,
千葉県,"千葉市,",道路管理,基準点,2級,5point,"千葉国道事務所
助言H16.12.8C0339",国際航業(株),"H16.11.12
H17.6.30",,
千葉県,"鎌ケ谷市,",固定資産調査,"カラー撮影,空三","10000,,10000",88.1KM2,"千葉県鎌ケ谷市
助言H16.12.8C0344",アクリーグ(株),"H16.12.20
H17.3.31",,
千葉県,"大栄町,",道路台帳,基準点,2級,8point,"千葉国道事務所
助言H16.12.21C0363",大東測量設計(株),"H16.12.1
H17.6.30",,
千葉県,"千葉市,",道路台帳,"基準点,基準点,基準点","2級,,3級,,4級","13point,20point,102point","千葉国道事務所
助言H16.12.21C0364",(株)イイヌマ,"H16.11.12
H17.6.30",,
千葉県,"千葉市,",地盤変動調査,水準,１級,225.5km,"千葉県千葉市
助言H16.12.21C0366",(株)八州,"H16.12.15
H17.3.25",,
千葉県,"御宿町,",固定資産評価,カラー撮影,ADS4020cm,24.9KM2,"千葉県御宿町
助言H17.1.6C0380",(株)パスコ,"H16.10.29
H17.3.25",,
千葉県,"浦安市,",固定資産評価資料,カラー撮影,5000,17.0KM2,"千葉県浦安市
助言H17.1.7C0389",国際航業(株),"H16.12.1
H17.3.25",,
千葉県,"八千代市,",固定資産税賦課資料,カラー撮影,DMC10000,51.3KM2,"千葉県八千代市
助言H17.1.7C0390",国際航業(株),"
H16.12.22

H17.3.14",,
千葉県,"茂原市,大網白里町,東金市,成東町,横芝町,光町,",農地開発,"カラー撮影,数値図化","5000,,500","38.6KM2,1.2KM2","関東晨政局両総晨業水利事業所
助言H17.1.7C0397",アジア航測(株),"H16.11.16
H17.3.25",,
千葉県県境埼玉県県境東京都県境茨城県,"関宿町,野田市,流山市,松戸市,市川市,県境三郷市,幸手市,庄和町,松伏町,吉川市,県境江戸川区,葛飾区,県境五霞町,",河川管理,"数値図修正,座標変換,編集,編集","2500,,2500,,5000,,10000","72.0KM2,72.0KM2,72.0KM2,72.0KM2","関東地方整備局江戸川河川事務所
助言H17.1.7C0398",(株)八州,"H16.10.22
H17.3.31",,
千葉県,"東金市,",用水路整備,基準点,2級,29point,"関東晨政局両総農業水利事業所
助言H17.1.6C0401",永代エンヂニヤリング(株),"H17.1.5
H17.2.4",,
千葉県,"富津市,",道路台帳,"基準点,基準点,基準点","2級,,3級,,4級","11point,15point,76point","千葉国道事務所
助言H17.1.7C0405",大成測量(株),"H16.11.12
H17.8.31",,
茨城県県境千葉県,"取手市,新利根町,河内町,東町,潮来市,神栖町,波崎町,龍ケ崎市,藤代町,県境我孫子市,印西市,栄町,成田市,下総町,神崎町,佐原市,小見川町,東庄町,銚子市,",河川管理,水準,2級,219.0km,"利根川下流河川事務所
助言H17.1.7C0408",柴田工事調査(株),"H16.12.6
H17.2.25",,
千葉県,"大網白里町,",ほ場整備,"基準点,基準点","3級,,4級","21point,281point","千葉県山武晨林振興センター
助言H17.1.7C0409",(株)つくも,"H16.12.24
H17.3.18",,
千葉県,"市川市,松戸市,",世界測地系への座標変換,"座標変換,座標変換,座標変換,座標変換","２級(改測),,３級(改測),,３級(改算),,４級(改算)","3point,2point,124point,1088point","首都国道事務所
助言H17.1.7C0410",(株)大東設計コンサルタント,"
H16.12.1

H17.2.28",,
千葉県,"印西市,",固定資産税基礎資料,撮影,5000,88.1KM2,"千葉県印西市
助言H17.1.12C0413",朝日航洋(株),"H16.12.20
H17.3.18",,
千葉県,"白井市,",固定資産評価資料,カラー撮影,ADS4020cm,35.4KM2,"千葉県白井市
助言H17.1.18C0444",(株)パスコ,"H16.12.1
H17.3.31",,
千葉県,"野田市,",固定資産評価資料,カラー撮影,ADS4020cm,73.9KM2,"千葉県野田市
助言H17.1.18C0445",(株)パスコ,"H16.10.29
H17.3.31",,
千葉県,"四街道市,佐倉市,",道路計画,"カラー撮影,空三,数値図化","8000,,8000,,1000","21.7KM2,16M,5.1KM2","千葉国道事務所
助言H17.1.26C0455",第一航業(株),"H16.11.16
H17.3.31",,
千葉県,"千葉市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","22.0KM2,22.0KM2","土地･水資源局国土調査課
助言H17.1.20C0474",(株)写測,"H16.10.4
H17.3.22",,
千葉県,"千葉市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","17.9KM2,17.9KM2","土地･水資源局国土調査課
助言H17.1.20C0475","ハ紘測量開発(株)
国内調査測量(株)
ボーソーテック(株)","H16.10.4
H17.3.10",,
千葉県,"千葉市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","21.1KM2,21.1KM2","土地･水資源局国土調査課
助言H17.1.20C0476","あびこ測量(株)
アイワ測量設計(株)
(株)ゆたか測量","H16.10.5
H17.3.10",,
千葉県,"千葉市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","17.2KM2,17.2KM2","土地･水資源局国土調査課
助言H17.1.20C0477","石井測量(株)
(株)ちばとち
東関東測量設計(株)","H16.10.5
H17.2.17",,
千葉県,"千葉市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","19.7KM2,19.7KM2","土地･水資源局国土調査課
助言H17.1.20C0478","(株)つくも
(株)横打","H16.10.5
H17.3.24",,
千葉県,"市川市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","25.0KM2,25.0KM2","土地･水資源局国土調査課
助言H17.1.20C0479","大東測量(株)
日測(株)
(株)畠山測量","H16.10.5
H17.3.23",,
千葉県,"市川市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","21.4KM2,21.4KM2","土地･水資源局国土調査課
助言H17.1.20C0480",京葉測量(株),"H16.10.5
H17.3.23",,
千葉県,"大網白里町,",総合計画,"基準点,座標変換","3級,,3級","67point,8point","千葉県大網白里町
助言H17.1.20C0507",(株)つくも,"H17.1.24
H17.3.25",,
千葉県,"鴨川市,",固定資産評価資料,カラー撮影,ADS4020cm,147.4KM2,"千葉県鴨川市
助言H17.1.20C0509",(株)パスコ,"H16.12.20
H17.3.25",,
千葉県,"天津小湊町,",固定資産評価資料,カラー撮影,ADS4020cm,44.0KM2,"千葉県天津小湊町
助言H17.1.20C0511",(株)パスコ,"H16.12.20
H17.3.25",,
千葉県,"八街市,",河川計画,"基準点,水準","１級,,4級","5point,4.0km","千葉県八街市
助言H17.1.25C0514",日本工営(株),"H16.12.7
H17.3.25",,
千葉県,"御宿町,",都市計画,"数値図修正,既成図数値化","2500,,2500","24.9KM2,24.9KM2","千葉県御宿町
助言H17.1.25C0521",(株)パスコ,"H16.11.12
H17.3.25",,
千葉県,"銚子市,",総合計画,"座標変換,座標変換,座標変換,座標変換","2500,,10000,,25000,,50000","83.9KM2,83.9KM2,83.9KM2,83.9KM2","千葉県銚子市
助言H17.1.28C0522",(株)写測,"H17.2.1
H17.3.10",,
千葉県,"白井市,沼南町,",道路台帳,"基準点,基準点,基準点","2級,,3級,,4級","9point,13point,65point","千葉国道事務所
助言H17.1.28C0524",東武計画(株),"H16.11.12
H17.8.31",,
千葉県,"銚子市,",河川管理,"基準点,平板","4級,,500",88.1KM2,"利根川下流河川事務所
助言H17.2.2C0539",共和技術(株),"H16.12.14
H17.3.25",,
千葉県,"市原市,",土地区画整理,"基準点,基準点","3級,,4級","7point,108point","千葉県市原区画整理事務所
助言H17.2.10C0551",(株)ケイデイェス,"H17.1.27
H17.3.15",,
千葉県,"木更津市,",ほ場整備,"基準点,基準点,地上数値法","3級,,4級,,500","5point,0.1KM2,0.1KM2","千葉県君津地域整備センター
助言H17.2.16C0563",千葉県土地改良事業団体連合会,"H17.2.21
H17.3.31",,
