都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
岡山県,"倉敷市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,20","354.72KM2,354.72KM2","岡山県倉敷市
助言　　　H25.9.20  G0081","株式会社パスコ","H25.8.28
H26.3.31",,
岡山県,"総社市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","20,,2500,,2500","212KM2,212KM2,212KM2","岡山県総社市
助言　　　H25.10.16  G0087","株式会社パスコ","H25.7.25
H26.3.31",,事業量修正
岡山県,"倉敷市,",その他,"基準点測量,基準点測量","２級,,３級","3point,3point","岡山県倉敷市
助言　　　H25.10.24  G0101","株式会社なんば技研","H25.10.23
H26.3.14",,
岡山県,"岡山市,",下水道計画,基準点測量,３級,3point,"岡山県岡山市
助言　　　H25.10.29  G0103","土質工学　株式会社","H25.10.15
H25.12.25",,
岡山県,"倉敷市,",その他,"基準点測量,基準点測量","２級,,３級","1point,10point","岡山県倉敷市
助言　　　H25.11.1  G0107","有限会社秋山測量設計
事務所","H25.11.1
H26.3.14",,
岡山県,"早島町,",その他,"航空レーザ測量,水準測量","500,,４級","7.6KM2,2.3km","岡山県早島町
助言　　　H25.11.14  G0122","株式会社ウエスコ","H25.11.14
H26.3.31",,
岡山県,"岡山市,",河川管理,水準測量,２級,44.2km,"中国地方整備局岡山河川事務
所
助言　　　H25.11.14  G0123","西部技術コンサルタント
株式会社","H25.11.8
H26.3.20",,
岡山県,"倉敷市,",土地改良,基準点測量,２級,3point,"岡山県土地改良事業団体連合
会
助言　　　H25.11.21  G0128","株式会社なんば技研","H25.10.25
H25.12.27",,
岡山県,"岡山市,",下水道計画,基準点測量,３級,3point,"岡山県岡山市
助言　　　H25.12.18  G0146","植月測量設計株式会社","H25.12.16
H26.3.31",,
岡山県,"岡山市,",その他,基準点測量,３級,49point,"中国地方整備局岡山国道事務
所
助言　　　H25.12.24  G0150","内海建設コンサルタント
株式会社","H25.12.25
H26.3.20",,
岡山県,"和気町,",道路計画,MMS計測,500,22.4km,"岡山県和気町
助言　　　H26.1.7  G0153   ","株式会社パスコ","H26.1.6
H26.3.14",,
岡山県,"岡山市,",河川管理,復旧測量(基準点),２級,7point,"中国地方整備局岡山河川事務
所
助言　　　H26.1.9  G0155","西部技術コンサルタント
株式会社","H26.1.7
H26.3.20",,
岡山県,"赤磐市,",その他,"基準点測量,基準点測量","２級,,４級","4point,34point","岡山県赤磐市
助言　　　H26.1.10  G0156","岡山県土地改良事業団
体連合会","H26.1.14
H26.3.31",,
岡山県,"里庄町,浅口市,総社市,笠岡市,津山市,倉敷市,岡山市,",道路計画,"数値撮影(デジタル),数値図化(同時調整含む)","12.5及び15,,1000","230KM2,1.2KM2","中国地方整備局岡山国道事務
所
助言　　　H26.1.15  G0158","株式会社ウエスコ","H26.1.15
H26.2.28",,
岡山県,"津山市,",その他,"基準点測量,基準点測量","３級,,４級","5point,31point","岡山県津山市
助言　　　H26.1.24  G0161","前原測量設計有限会社","H26.1.24
H26.3.14",,
岡山県,"赤磐市,",土地区画整理,"基準点測量,水準測量","３級,,３級","4point,6.2km","(仮称)河本土地区画整理組合
設立準備委員会
助言　　　H26.2.4  G0162","株式会社山陽設計","H26.1.17
H26.3.31",,
岡山県,"岡山市,",その他,"基準点測量,基準点測量","３級,,４級","3point,207point","法務省岡山地方法務局
助言　　　H26.2.4  G0165","株式会社高山測量設計","H26.1.21
H26.2.28",,
岡山県,"玉野市,",下水道計画,数値図化,500,0.74KM2,"岡山県玉野市
助言　　　H26.2.5  G0166","株式会社パスコ","H26.1.21
H26.3.31",,
岡山県,"総社市,",土地区画整理,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","4point,15point,190point","岡山県総社市
助言　　　H26.2.6  G0168","株式会社サンワコン","H26.2.6
H26.3.31",,
岡山県,"美作市,",道路計画,基準点測量,２級,7point,"岡山県
助言　　　H26.2.7  G0170","廣澤測量設計株式会社","H26.2.10
H26.2.28",,
岡山県,"赤磐市,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","5point,7point,0.28KM2","岡山県赤磐市
助言　　　H26.2.7  G0171","岡山県土地改良事業団
体連合会","H26.2.4
H26.3.31",,
岡山県,"新見市,",総合計画,MMS計測,500,549km,"岡山県新見市
助言　　　H26.3.5  G0180","国際航業株式会社","H26.3.5
H26.5.30",,
岡山県,"岡山市,",地籍調査,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","79point,9488point,1144point","岡山県岡山市
助言　　　H26.3.6  G0182","株式会社ウジョウ","H26.2.26
H26.3.31",,
岡山県,"岡山市,",地籍調査,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","9point,2202point,1448point","岡山県岡山市
助言　　　H26.3.6  G0183","株式会社ウジョウ","H26.2.26
H26.3.31",,
広島県,"廿日市市,",固定資産,数値撮影(デジタル),12,489.36KM2,"広島県廿日市市
助言　　　H25.5.2  G0004","株式会社パスコ","H25.4.9
H26.3.20",,
広島県,"府中町,",道路計画,その他,500,10km,"広島県府中町
助言　　　H25.5.2  G0005","株式会社パスコ","H25.5.2
H25.6.28",,
広島県,"福山市,",河川管理,基準点測量,４級,105point,"中国地方整備局福山河川国道
事務所
助言　　　H25.5.10  G0006","株式会社新東コンサルタ
ント","H25.4.10
H25.10.31",,
広島県,"海田町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","6.4,,500","13.81KM2,13.81KM2","広島県海田町
助言　　　H25.5.10  G0007","アジア航測株式会社","H25.4.30
H25.7.31",,
広島県,"竹原市,",土地改良,"基準点測量,基準点測量","２級,,３級","1point,3point","広島県竹原市
助言　　　H25.5.20  G0013","広島県土地改良事業団
体連合会","H25.5.8
H26.2.28",,
広島県,"福山市,",都市計画,基準点測量,２級,12point,"広島県福山市
助言　　　H25.5.24  G0014","社団法人広島県公共嘱
託登記土地家屋調査士","H25.5.24
H25.6.28",,
広島県,"三次市,",砂防計画,"基準点測量,基準点測量","３級,,２級","3point,1point","広島県
助言　　　H25.6.4  G0016","株式会社荒谷建設コン
サルタント","H25.6.4
H25.12.20",,
広島県,"坂町,",都市計画,"修正測量,修正測量,修正測量,修正測量","座標変換,,2500,,5000,,10000","15.67KM2,5.6KM2,15.67KM2,15.67KM2","広島県坂町
助言　　　H25.6.26  G0018","株式会社パスコ","H25.5.18
H25.10.31",,
広島県,"庄原市,",道路計画,"基準点測量,基準点測量","２級,,３級","3point,5point","広島県庄原市
助言　　　H25.6.28  G0022","株式会社エービスコンサ
ルタント","H25.5.17
H26.2.28",,
広島県,"三原市,",道路計画,MMS計測,500,202km,"広島県三原市
助言　　　H25.7.9  G0025","株式会社パスコ","H25.7.8
H25.12.25",,
広島県,"大竹市,",港湾計画,基準点測量,２級,4point,"広島県西部建設事務所廿日市
支所
助言　　　H25.7.26  G0042","基礎地盤コンサルタンツ
株式会社","H25.7.25
H25.10.31",,
広島県,"三原市,",土地改良,"基準点測量,基準点測量","２級,,３級","3point,10point","広島県東部農林水産事務所
助言　　　H25.7.31  G0048","広島県土地改良事業団
体連合会","H25.7.31
H26.3.31",,
広島県,"大崎上島町,",総合計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,1000","43.28KM2,43.28KM2","広島県大崎上島町
助言　　　H25.8.2  G0049","株式会社ジェクト","H25.7.1
H26.3.28",,
広島県,"竹原市,",道路計画,基準点測量,３級,6point,"広島県西部建設事務所東広島
支所
助言　　　H25.8.8  G0054","株式会社セトウチ","H25.7.29
H26.1.31",,
広島県,"海田町,",都市計画,修正測量,2500,5.53KM2,"広島県海田町
助言　　　H25.8.15  G0058","株式会社日航コンサルタ
ント","H25.7.18
H26.1.31",,
広島県,"熊野町,",都市計画,"数値図化,地図編集","2500,,10000","10.72KM2,10.72KM2","広島県熊野町
助言　　　H25.8.19  G0064","株式会社パスコ","H25.8.1
H26.3.20",,
広島県,"呉市,",その他,基準点測量,３級,5point,"防衛省中国四国防衛局
助言　　　H25.8.30  G0067   ","広建コンサルタンツ株式
会社","H25.8.30
H25.12.27",,
広島県,"広島市,",河川管理,基準点測量,３級,2point,"中国地方整備局太田川河川事
務所
助言　　　H25.9.5  G0070","西部技術コンサルタント
株式会社","H25.8.19
H25.10.31",,
広島県,"広島市,",その他,基準点測量,２級,3point,"中国地方整備局太田川河川事
務所
助言　　　H25.9.9  G0072","いであ株式会社","H25.8.29
H26.1.31",,
広島県,"三次市,",その他,"基準点測量,路線測量","４級,,その他","15point,2km","広島県北部農林水産事務所
助言　　　H25.9.20  G0076","ＮＴＣコンサルタンツ株式
会社","H25.10.1
H26.8.29",,
広島県,"東広島市,",都市計画,数値図化,2500,39KM2,"広島県東広島市
助言　　　H25.9.18  G0079","株式会社日航コンサルタ
ント","H25.8.24
H26.2.28",,
広島県,"尾道市,",道路計画,数値図化,500,343.1km,"広島県尾道市
助言　　　H25.9.18  G0080","株式会社パスコ","H25.9.17
H26.2.28",,
広島県,"世羅町,東広島市,府中市,福山市,三原市,竹原市,",森林計画,地図編集,5000,1294.59KM2,"広島県
助言　　　H25.10.11  G0090","株式会社四航コンサルタ
ント","H25.10.10
H26.2.28",,
広島県,"海田町,",地籍調査,MMS計測,500,1km,"広島県海田町
助言　　　H25.10.16  G0095","株式会社パスコ","H25.10.15
H26.1.31",,
広島県,"庄原市,三次市,",その他,"基準点測量,基準点測量","１級,,３級","31point,96point","国土交通省中国地方整備局三
次河川国道事務所
助言　　　H25.10.29  G0104","株式会社セトウチ","H25.10.21
H26.2.28",,
広島県,"江田島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","100.982KM2,100.982KM2","広島県江田島市
助言　　　H25.11.5  G0110","アジア航測株式会社","H25.10.25
H26.3.20",,
広島県,"東広島市,",その他,"基準点測量,水準測量","３級,,３級","5point,3km","広島県東広島市
助言　　　H25.11.12  G0116","復建調査設計株式会社","H25.11.12
H26.3.6",,
広島県,"広島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","905.41KM2,905.41KM2","広島県広島市
助言　　　H25.11.12  G0119","株式会社パスコ","H25.11.1
H26.3.31",,
広島県,"福山市,",その他,復旧測量(基準点),２級,1point,"広島県福山市
助言　　　H25.11.12  G0120","シビルプラン株式会社","H25.11.12
H26.2.28",,
広島県,"呉市,",道路管理,基準点測量,２級,5point,"広島県西部建設事務所呉支所
助言　　　H25.11.14  G0124","中電技術コンサルタント
株式会社","H25.11.14
H26.3.28",,
広島県,"三次市,",道路計画,MMS計測,500,200km,"広島県三次市
助言　　　H25.11.19  G0125","株式会社パスコ","H25.11.19
H26.2.28",,
広島県,"呉市,",土地改良,基準点測量,３級,5point,"広島県呉市
助言　　　H25.12.5  G0133","広島県土地改良事業団
体連合会","H25.12.6
H26.3.20",,
広島県,"江田島市,",土地改良,基準点測量,３級,7point,"広島県江田島市
助言　　　H25.12.10  G0135","広島県土地改良事業団
体連合会","H25.12.11
H26.3.31",,
広島県,"呉市,",砂防計画,"基準点測量,基準点測量","２級,,３級","1point,2point","広島県西部建設事務所呉支所
助言　　　H25.12.13  G0140","株式会社セトウチ","H25.12.13
H26.3.12",,
広島県,"世羅町,",道路計画,MMS計測,500,100km,"広島県世羅町
助言　　　H25.12.16  G0141","株式会社パスコ","H25.12.16
H26.3.31",,
広島県,"三次市,",道路管理,数値図化,1000,3.2km,"広島県三次市
助言　　　H25.12.17  G0142","株式会社パスコ","H25.11.28
H26.3.29",,
広島県,"安芸太田町,広島市,",河川管理,"水準測量,水準測量","２級,,３級","30km,60km","中国地方整備局太田川河川事
務所
助言　　　H25.12.17  G0144","中国開発調査株式会社","H25.12.17
H26.1.31",,
広島県,"呉市,",砂防計画,基準点測量,３級,3point,"広島県西部建設事務所呉支所
助言　　　H25.12.18  G0145","株式会社荒谷建設コン
サルタント","H25.12.18
H26.3.12",,
広島県,"大崎上島町,",都市計画,数値図化,2500,43.28KM2,"広島県大崎上島町
助言　　　H25.12.24  G0148","株式会社日航コンサルタ
ント","H25.12.24
H26.3.25",,
広島県,"大竹市,",その他,"基準点測量,基準点測量","２級,,４級","3point,114point","広島法務局
助言　　　H25.12.24  G0151","社団法人広島県公共嘱
託登記土地家屋調査士","H25.12.24
H26.3.31",,
広島県,"東広島市,",道路管理,復旧測量(基準点),１級,1point,"中国地方整備局広島国道事務
所
助言　　　H26.1.14  G0157","株式会社ニュー技術","H26.1.14
H26.1.26",,
広島県,"安芸高田市,",その他,"水準測量,河川測量,河川測量","３級,,横断測量,,深浅測量","18km,35point,43point","中国地方整備局土師ダム管理
所
助言　　　H26.1.24  G0160","シンワ技研コンサルタン
ト株式会社","H26.1.24
H26.3.20",,
広島県,"広島市,",港湾計画,基準点測量,２級,2point,"中国地方整備局広島港湾・空
港整備事務所
助言　　　H26.2.14  G0174","復建調査設計株式会社","H26.2.14
H26.3.20",,
広島県,"福山市,",都市計画,"基準点測量,基準点測量","２級,,３級","1point,5point","広島県福山市
助言　　　H26.3.4  G0178","社団法人広島県公共嘱
託登記土地家屋調査士","H26.2.24
H26.4.30",,
広島県,"広島市,",土地区画整理,基準点測量,４級,12point,"広島県広島市
助言　　　H26.3.6  G0184","玉野総合コンサルタント
株式会社","H26.3.5
H26.10.31",,
広島県,"福山市,",その他,"MMS計測,修正測量","1000,,1000","3.7km,8.5km","広島県福山市
助言　　　H26.3.13  G0185","国際航業株式会社","H26.3.13
H26.3.14",,
広島県,"広島市,",その他,基準点測量,４級,41point,"石内湯戸下沖土地管理　株式
会社
助言　　　H26.3.5  G0186","あおぞら土地家屋調査
士法人","H26.3.3
H26.3.31",,
山口県,"下関市,",土地区画整理,基準点測量,４級,60point,"山口県下関市
助言　　　H25.5.9  G0001   ","イチサン工業株式会社","H25.4.10
H25.10.31",,
山口県,"下関市,",道路計画,その他,500,5.7km,"山口県下関市
助言　　　H25.5.2  G0002","株式会社パスコ","H25.5.1
H25.7.31",,
山口県,"下関市,",その他,現地測量(数値地形図作成),500,1.8km,"山口県下関市
助言　　　H25.5.14  G0010","株式会社パスコ","H25.5.14
H26.7.31",,
山口県,"岩国市,",河川計画,"基準点測量,水準測量","３級,,３級","15point,4km","山口県岩国土木建築事務所
助言　　　H25.5.24  G0011","株式会社エムエスシー","H25.5.13
H26.2.28",,
山口県,"周防大島町,",その他,基準点測量,２級,3point,"山口県柳井農林事務所
助言　　　H25.5.29  G0015","山口県土地改良事業団
体連合会","H25.3.27
H25.8.30",,
山口県,"萩市,",道路計画,"数値撮影(デジタル),数値図化(同時調整含む)","12,,1000","15.8KM2,6.6KM2","山口県
助言　　　H25.6.19  G0017","株式会社パスコ","H25.1.25
H25.6.28",,
山口県,"山口市,",その他,基準点測量,２級,14point,"山口県山口農林事務所
助言　　　H25.7.4  G0026","山口県土地改良事業団
体連合会","H25.7.5
H26.3.25",,
山口県,"宇部市,",道路計画,MMS計測,500,104km,"山口県宇部市
助言　　　H25.7.12  G0028","宇部興産コンサルタント
株式会社
株式会社パスコ","H25.7.10
H26.1.10",,
山口県,"長門市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","357.94KM2,357.94KM2","山口県長門市
助言　　　H25.7.19  G0031","株式会社パスコ","H25.7.1
H25.12.27",,
山口県,"長門市,",道路計画,MMS計測,その他,35km,"山口県長門市
助言　　　H25.7.25  G0041","株式会社パスコ","H25.7.25
H25.10.31",,
山口県,"柳井市,",その他,水準測量,３級,9point,"農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H25.8.2  G0050","山口県土地改良事業団
体連合会","H25.8.2
H26.3.31",,
山口県,"田布施町,",その他,水準測量,３級,8point,"農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H25.8.2  G0051","山口県土地改良事業団
体連合会","H25.8.2
H26.3.31",,
山口県,"光市,",固定資産,数値撮影(デジタル),14,91.9KM2,"山口県光市
助言　　　H25.8.13  G0056","アジア航測株式会社","H25.9.2
H25.12.31",,
山口県,"下関市,",下水道計画,"数値撮影(デジタル),数値図化(同時調整含む)","8,,500","1.04KM2,1.04KM2","山口県下関市
助言　　　H25.8.13  G0057","株式会社パスコ","H25.7.25
H25.10.31",,
山口県,"防府市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","10,,1000","188.59KM2,188.59KM2","山口県防府市
助言　　　H25.8.19  G0062","株式会社パスコ","H25.8.15
H26.3.25",,
山口県,"萩市,山口市,",その他,"数値撮影(デジタル),数値図化","8,,1000","11.4KM2,11.4KM2","山口県防府土木建築事務所
助言　　　H25.8.19  G0063","アジア航測株式会社","H25.1.23
H25.3.29",,
山口県,"長門市,下関市,",ダム計画,"数値撮影(デジタル),航空レーザ測量,数値図化(同時調整含む)","15,,500,,2500","16.6KM2,18.0KM2,,16.6KM2","山口県土木建築部河川課
助言　　　H25.9.9  G0071","アジア航測株式会社","H25.9.2
H27.1.31",,
山口県,"下関市,",その他,基準点測量,２級,2point,"防衛省中国四国防衛局
助言　　　H25.9.11  G0077","株式会社瀬戸内開発コ
ンサルタント","H25.9.10
H25.12.16",,
山口県,"下関市,",その他,"基準点測量,基準点測量,水準測量","２級,,３級,,３級","2point,4point,6.1km","中国四国防衛局
助言　　　H25.9.11  G0078","株式会社セトウチ","H25.9.10
H26.3.14",,
山口県,"周南市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","14,,1000","656.32KM2,656.32KM2","山口県周南市
助言　　　H25.9.27  G0083","国際航業株式会社","H25.9.17
H26.1.31",,
山口県,"下関市,",文化財調査,"カラー撮影(フィルム),写真地図作成(デジタルオルソ)","8000,,1000","10.15KM2,0.35KM2","山口県下関市
助言　　　H25.9.27  G0084","九州航空株式会社","H25.9.27
H25.11.29",,
山口県,"萩市,",道路計画,MMS計測,500,68km,"山口県萩市
助言　　　H25.10.1  G0088","株式会社パスコ","H25.10.1
H26.1.31",,
山口県,"柳井市,",その他,"基準点測量,基準点測量","２級,,３級","3point,3point","農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H25.10.9  G0089","株式会社タマエンジニア
リング","H25.9.20
H26.3.14",,
山口県,"柳井市,",その他,基準点測量,３級,7point,"農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H25.10.16  G0091","宇部興産コンサルタント
株式会社","H25.9.20
H26.3.14",,
山口県,"山口市,",土地改良,基準点測量,２級,14point,"山口県山口農林事務所
助言　　　H25.10.16  G0093","山口県土地改良事業団
体連合会","H25.10.1
H26.3.25",,
山口県,"山口市,",その他,基準点測量,１級,1point,"山口県山口市
助言　　　H25.10.24  G0097","株式会社三建調査設計","H25.10.1
H25.10.31",,
山口県,"岩国市,",その他,基準点測量,３級,5point,"山口県岩国農林事務所
助言　　　H25.10.29  G0102","山口県土地改良事業団
体連合会","H25.10.1
H26.3.28",,
山口県,"柳井市,",その他,"基準点測量,基準点測量","１級,,２級","4point,4point","農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H25.10.29  G0105","常盤地下工業株式会社","H25.10.28
H26.3.21",,
山口県,"美祢市,長門市,萩市,山口市,",砂防計画,航空レーザ測量,1000,492KM2,"国土交通省中国地方整備局
助言　　　H25.11.5  G0106","国際航業株式会社","H25.10.20
H26.3.20",,
山口県,"田布施町,",その他,基準点測量,３級,13point,"農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H25.11.11  G0113","キタイ設計株式会社","H25.11.11
H26.3.15",,
山口県,"山口市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","1023.3KM2,1023.3KM2","山口県山口市
助言　　　H25.11.12  G0117","朝日航洋株式会社","H25.11.1
H26.3.31",,
山口県,"周南市,",その他,"基準点測量,基準点測量","３級,,４級","2point,265point","法務省山口地方法務局
助言　　　H25.11.12  G0118","有限会社ツル","H25.11.12
H26.2.28",,
山口県,"防府市,",その他,数値図化,500,0.1KM2,"山口県防府市
助言　　　H25.11.20  G0127","株式会社パスコ","H25.11.20
H26.3.14",,
山口県,"宇部市,",都市計画,"数値図化(同時調整含む),数値図化(同時調整含む)","2500,,10000","149.9KM2,137.8KM2","山口県宇部市
助言　　　H25.11.27  G0131","株式会社パスコ","H25.11.25
H28.3.31",,
山口県,"周南市,岩国市,",ダム計画,航空レーザ測量,1000,10.1KM2,"山口県錦川総合開発事務所
助言　　　H25.11.27  G0132","アジア航測株式会社","H25.12.2
H26.3.25",,
山口県,"岩国市,柳井市,田布施町,",その他,基準点測量,３級,6point,"農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H25.12.12  G0137","山口県土地改良事業団
体連合会","H25.11.27
H26.3.6",,
山口県,"岩国市,",道路計画,MMS計測,500,310km,"山口県岩国市
助言　　　H25.12.12  G0138","株式会社パスコ","H25.12.12
H26.3.31",,
山口県,"柳井市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,1000","139.9KM2,139.9KM2","山口県柳井市
助言　　　H25.12.17  G0143","株式会社パスコ","H25.12.15
H26.3.20",,
山口県,"周南市,防府市,山口市,",河川管理,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","25,,2500","231KM2,231KM2","国土交通省中国地方整備局山
口河川国道事務所
助言　　　H26.2.4  G0163","株式会社パスコ","H26.2.4
H26.2.28",,
山口県,"美祢市,",その他,基準点測量,２級,8point,"山口県美祢農林事務所
助言　　　H26.2.5  G0167","山口県土地改良事業団
体連合会","H26.1.27
H27.3.25",,
山口県,"周南市,",総合計画,MMS計測,500,100km,"山口県周南市
助言　　　H26.2.25  G0177","国際航業株式会社","H26.2.25
H26.3.31",,
徳島県,"鳴門市,",河川管理,基準点測量,３級,4point,"徳島県東部県土整備局
助言　　　H25.5.8  H0005","阿南測量設計株式会社","H25.5.7
H25.7.6",,
徳島県,"海陽町,",その他,基準点測量,３級,2point,"徳島県南部総合県民局
助言　　　H25.5.14  H0007","阿南測量設計株式会社","H25.5.13
H25.7.18",,
徳島県,"阿南市,",道路計画,基準点測量,３級,1point,"国土交通省四国地方整備局徳
島河川国道事務所
助言　　　H25.5.14  H0008","ニタコンサルタント株式会
社","H25.5.20
H25.5.31",,
徳島県,"美馬市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","15,,1000,,1000","116.64KM2,116.64KM2,116.64KM2","徳島県美馬市
助言　　　H25.5.17  H0010","朝日航洋株式会社","H25.5.27
H25.9.30",,
徳島県,"上勝町,",道路計画,MMS計測,500,100km,"徳島県上勝町
助言　　　H25.5.30  H0014","株式会社パスコ","H25.5.20
H25.6.28",,
徳島県,"徳島市,",河川管理,基準点測量,３級,8point,"四国地方整備局徳島河川国道
事務所
助言　　　H25.5.22  H0015","株式会社フジタ建設コン
サルタント","H25.5.27
H25.9.10",,
徳島県,"吉野川市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12,,1000,,1000","144.19KM2,1071point,144.19KM2","徳島県吉野川市
助言　　　H25.7.18  H0030","株式会社パスコ","H25.6.27
H26.3.19",,
徳島県,"北島町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","13,,16","8.77KM2,8.77KM2","徳島県北島町
助言　　　H25.8.1  H0035","株式会社かんこう","H25.6.20
H26.3.28",,
徳島県,"上板町,",その他,"基準点測量,基準点測量,基準点測量,水準測量","１級,,２級,,３級,,３級","3point,3point,7point,9.1km","農林水産省中国四国農政局四
国東部農地防災事務所
助言　　　H25.8.1  H0036","株式会社チェリーコンサ
ルタント","H25.8.5
H25.12.20",,
徳島県,"阿南市,",都市計画,基準点測量,４級,4point,"徳島県阿南市
助言　　　H25.8.8  H0037","株式会社松本コンサルタ
ント","H25.8.2
H25.9.30",,
徳島県,"美馬市,",河川計画,"基準点測量,基準点測量,基準点測量","１級,,３級,,４級","3point,8point,35point","四国地方整備局徳島河川国道
事務所
助言　　　H25.8.12  H0039","株式会社環境防災","H25.8.5
H26.1.31",,
徳島県,"海陽町,美波町,牟岐町,那賀町,阿南市,",砂防計画,航空レーザ測量,1000,295KM2,"四国地方整備局四国山地砂防
事務所
助言　　　H25.9.9  H0046","株式会社タナカコンサル
タント","H25.8.30
H26.1.31",,
徳島県,"徳島市,阿南市,勝浦町,佐那河内村,那賀町,",砂防計画,航空レーザ測量,1000,306.6KM2,"四国地方整備局四国山地砂防
事務所
助言　　　H25.9.9  H0050","朝日航洋株式会社","H25.9.10
H26.1.31",,
徳島県,"北島町,三好市,阿波市,徳島市,",河川計画,基準点測量,３級,13point,"四国地方整備局徳島河川国道
事務所
助言　　　H25.9.5  H0055","株式会社陸地測量設計","H25.9.10
H26.3.10",,
徳島県,"板野町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,16","36.18KM2,36.18KM2","徳島県板野町
助言　　　H25.9.9  H0056","株式会社かんこう","H25.8.6
H26.2.28",,
徳島県,"上板町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","14,,16","36.18KM2,34.51KM2","徳島県上板町
助言　　　H25.9.19  H0058","アジア航測株式会社","H25.7.31
H25.12.25",,
徳島県,"阿波市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","1000,,1000","220.12KM2,220.12KM2","徳島県阿波市
助言　　　H25.10.24  H0073","国際航業株式会社","H25.10.15
H26.3.14",,
徳島県,"美馬市,",河川計画,"基準点測量,基準点測量,基準点測量,基準点測量","１級,,２級,,３級,,４級","2point,1point,3point,31point","四国地方整備局徳島河川国道
事務所
助言　　　H25.10.21  H0074","興国測量株式会社","H25.10.10
H26.1.31",,
徳島県,"三好市,",道路計画,"MMS計測,修正測量","1000,,1000","200km,4km","徳島県三好市
助言　　　H25.11.8  H0084","株式会社パスコ","H25.11.6
H26.3.10",,
徳島県,"東みよし町,",道路計画,MMS計測,500,190km,"徳島県東みよし町
助言　　　H25.11.8  H0086","株式会社松本コンサルタ
ント","H25.11.8
H26.2.6",,
徳島県,"那賀町,",道路管理,航空レーザ測量,1000,7.9KM2,"徳島県那賀町
助言　　　H25.11.20  H0090","株式会社ウエスコ","H25.9.3
H26.3.20",,
徳島県,"松茂町,",道路計画,MMS計測,500,20km,"徳島県松茂町
助言　　　H25.11.20  H0091","株式会社松本コンサルタ
ント","H25.11.18
H26.2.28",,
徳島県,"美馬市,",道路計画,MMS計測,500,77km,"徳島県美馬市
助言　　　H25.12.12  H0100","株式会社松本コンサルタ
ント","H25.12.10
H26.3.20",,
徳島県,"松茂町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","10,,500","13.94KM2,13.94KM2","徳島県松茂町
助言　　　H25.12.25  H0102","国際航業株式会社","H25.12.16
H26.3.31",,
徳島県,"阿南市,",総合計画,数値撮影(デジタル),9.6/18,279.39KM2,"徳島県阿南市
助言　　　H25.12.25  H0104","アジア航測株式会社","H25.12.1
H26.3.31",,
徳島県,"徳島市,",その他,基準点測量,４級,200point,"法務省徳島地方法務局
助言　　　H25.12.25  H0105","範國測量事務所","H25.12.12
H26.2.15",,
徳島県,"徳島市,",その他,"数値撮影(デジタル),同時調整","6,,500","14KM2,,14KM2","徳島県徳島市
助言　　　H26.1.20  H0112","アジア航測株式会社","H25.12.5
H26.2.28",,
徳島県,"阿南市,小松島市,",土地改良,"数値撮影(デジタル),数値図化(同時調整含む)","7,,500","24.4KM2,0.51KM2","農林水産省中国四国農政局那
賀川農地防災事業所長
助言　　　H26.1.20  H0113   ","アジア航測株式会社","H26.1.14
H26.3.16",,
徳島県,"板野町,",道路計画,MMS計測,500,40km,"徳島県板野町
助言　　　H26.1.20  H0114","株式会社パスコ","H26.1.21
H26.3.25",,
