都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
群馬県,"伊勢崎市,",地籍調査,復旧測量(基準点),２級,1point,"群馬県伊勢崎市 
助言　　　H24.1.20  C0480",株式会社伊藤測量 ,"H24.1.23 
H24.3.15",,
千葉県,"匝瑳市,",農地開発,"復旧測量(基準点),復旧測量(基準点)","１級,,３級","1point,58point","千葉県海匝農業事務所 
助言　　　H24.1.20  C0481","千葉県土地改良事業団
体連合会 ","H24.1.15 
H24.3.20",,
茨城県,"坂東市,",土地改良,"基準点測量,基準点測量","１級,,２級","2point,8point","茨城県県西農林事務所 
助言　　　H24.1.20  C0482","茨城県土地改良事業団
体連合会 ","H23.11.17 
H24.3.23",,
茨城県,"鹿嶋市,",地籍調査,復旧測量(基準点),２級,20point,"茨城県鹿嶋市 
助言　　　H24.1.20  C0483",株式会社下川設計 ,"H23.11.29 
H24.3.23",,
千葉県,"千葉市,",都市計画,復旧測量(基準点),街区多角点,1point,"千葉県千葉市 
助言　　　H24.1.20  C0484",鈴木測量株式会社 ,"H24.1.16 
H24.1.30",,
埼玉県,"久喜市,",固定資産,数値撮影(デジタル),10.8,82.4KM2,"埼玉県久喜市 
助言　　　H24.1.19  C0485",株式会社パスコ ,"H23.12.28 
H24.2.24",,
埼玉県,"上尾市,",土地区画整理,"復旧測量(基準点),復旧測量(基準点)","３級,,４級","7point,43point","上尾市町谷第一土地区画整理
組合 
助言　　　H24.1.19  C0486",昭和株式会社 ,"H24.1.16 
H24.1.30",,
東京都,"日の出町,",道路計画,"基準点測量,基準点測量","３級,,４級","4point,10point","東京都日の出町 
助言　　　H24.1.19  C0487","株式会社間瀬コンサルタ
ント ","H24.1.23 
H24.3.23",,
茨城県,"かすみがうら市,",土地区画整理,"復旧測量(基準点),復旧測量(基準点),基準点測量","２級,,３級,,４級","3point,3point,50point","かすみがうら市向原土地区画
整理組合 
助言　　　H24.1.19  C0488","大和測量株式会社 
大和測量株式会社 ","H24.1.17 
H24.3.30",,
山梨県,"笛吹市,",土地区画整理,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","２級,,３級,,４級","4point,5point,61point","山梨県笛吹市 
助言　　　H24.1.19  C0489","株式会社大成エンジニア
リング ","H24.1.15 
H24.2.29",,
群馬県,"富岡市,",土地改良,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","２級,,３級,,４級","16point,37point,300point","群馬県 
助言　　　H24.1.19  C0490","群馬県土地改良事業団
体連合会 ","H24.1.23 
H24.3.27",,
群馬県,"富岡市,",土地改良,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級,,４級","1point,6point,14point,102point","群馬県富岡市 
助言　　　H24.1.19  C0491","群馬県土地改良事業団
体連合会 ","H24.1.23 
H24.3.27",,
神奈川県,"海老名市,",総合計画,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級","33point,35point,326point","神奈川県海老名市 
助言　　　H24.1.19  C0492",西山測量株式会社 ,"H23.12.27 
H24.3.31",,
東京都,"あきる野市,",都市計画,復旧測量(基準点),街区三角点,7point,"東京都あきる野市 
助言　　　H24.1.19  C0493",大輝測量株式会社 ,"H24.1.16 
H24.3.16",,
山梨県,"韮崎市,",土地改良,基準点測量,２級,3point,"山梨県中北農務事務所 
助言　　　H24.1.30  C0494","山梨県土地改良事業団
体連合会 ","H23.7.5 
H24.3.8",,
群馬県,"伊勢崎市,",土地区画整理,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","３級,,街区多角点,,４級","38point,13point,451point","群馬県伊勢崎市 
助言　　　H24.1.24  C0495",都市設計株式会社 ,"H24.1.16 
H24.3.16",,
埼玉県,"戸田市,和光市,さいたま市,朝霞市,富士見市,志木市,上尾市,川越市,桶川市,川島町,北本市,鴻巣市,熊谷市,吉見町,",河川管理,"復旧測量(基準点),復旧測量(基準点),水準測量","２級,,３級,,２級","39point,47point,26.6km","関東地方整備局荒川上流河川
事務所 
助言　　　H24.1.24  C0496","株式会社大洋測量設計
社 ","H24.1.16 
H24.3.31",,
埼玉県,"坂戸市,川越市,",河川管理,"復旧測量(基準点),復旧測量(基準点),水準測量","２級,,３級,,２級","16point,44point,23.4km","関東地方整備局荒川上流河川
事務所 
助言　　　H24.1.24  C0497",大和測量設計株式会社 ,"H24.1.16 
H24.3.31",,
東京都,"足立区,荒川区,江戸川区,墨田区,港区,千代田区,板橋区,豊島区,大田区,目黒区,世田谷区,杉並区,練馬区,清瀬市,東村山市,東久留米市,府中市,調布市,稲城市,町田市,",総合計画,基準点測量,１級,93point,"東京都土木技術支援・人材育
成センター 
助言　　　H24.1.24  C0498",昭和株式会社 ,"H24.1.24 
H24.3.23",,
神奈川県,"横浜市,",総合計画,復旧測量(基準点),１級,477point,"神奈川県横浜市 
助言　　　H24.1.24  C0499","国際航業株式会社 
第一航業株式会社 
大同情報技術株式会社 
日本都市整備株式会社 
株式会社中央工測事務","H24.1.23 
H24.3.30",,
茨城県,"取手市,守谷市,",河川管理,"基準点測量,基準点測量","２級,,３級","6point,28point","関東地方整備局利根川上流河
川事務所 
助言　　　H24.1.24  C0500",三和測量設計株式会社 ,"H24.1.16 
H24.3.23",,
埼玉県,"飯能市,",都市計画,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","２級,,街区三角点,,街区多角点","33point,32point,132point","埼玉県飯能市 
助言　　　H24.1.24  C0501",株式会社八州 ,"H23.12.7 
H24.3.9",,
山梨県,"市川三郷町,",土地改良,基準点測量,２級,3point,"山梨県峡南農務事務所 
助言　　　H24.1.24  C0502","山梨県土地改良事業団
体連合会 ","H24.1.23 
H24.3.23",,
長野県,"佐久市,",都市計画,地図編集,2500,105.12KM2,"長野県佐久市 
助言　　　H24.1.24  C0503",株式会社モテキ ,"H23.11.30 
H24.3.9",,
山梨県,"笛吹市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0504","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"笛吹市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0505","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"笛吹市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0506","山梨県土地改良事業団
体連合会 ","H23.8.3 
H24.3.12",,
山梨県,"笛吹市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0507","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"笛吹市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0508","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"笛吹市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0509","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"甲州市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0510","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"甲州市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0511","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"甲州市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0512","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"甲州市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0513","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
山梨県,"甲州市,",土地改良,基準点測量,２級,3point,"山梨県峡東農務事務所 
助言　　　H24.1.30  C0514   ","山梨県土地改良事業団
体連合会 ","H23.8.1 
H24.3.12",,
埼玉県,"草加市,",総合計画,"復旧測量(基準点),復旧測量(基準点)","１級,,３級","32point,127point","埼玉県草加市 
助言　　　H24.1.30  C0515",株式会社八州 ,"H23.12.8 
H24.3.30",,
群馬県,"高崎市,",固定資産,数値撮影(デジタル),12,459.41KM2,"群馬県高崎市 
助言　　　H24.1.30  C0516",国際航業株式会社 ,"H23.11.15 
H24.3.31",,
神奈川県,"小田原市,",河川管理,水準測量,３級,5.3km,"神奈川県小田原土木事務所 
助言　　　H24.1.30  C0517","有限会社清水測量事務
所 ","H24.2.1 
H24.3.15",,
埼玉県,"秩父市,",道路管理,基準点測量,２級,1point,"埼玉県秩父市 
助言　　　H24.1.30  C0518","東日本総合計画株式会
社 ","H24.1.30 
H24.3.23",,
神奈川県,"藤沢市,",総合計画,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級,,街区三角点,,街区多角点","7point,115point,648point,39point,731point","神奈川県藤沢市 
助言　　　H24.1.30  C0519",株式会社日新測量設計 ,"H24.1.17 
H24.3.15",,
埼玉県,"富士見市,ふじみ野市,三芳町,所沢市,",下水道管理,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","5point,8point,32point","埼玉県荒川右岸下水道事務所 
助言　　　H24.1.30  C0520",第一測量設計株式会社 ,"H24.1.24 
H24.1.31",,
東京都,"八王子市,",都市計画,基準点測量,２級,1point,"東京都八王子市 
助言　　　H24.1.30  C0521",東電広告株式会社 ,"H24.1.23 
H24.4.27",,
山梨県,"山梨市,",都市計画,"地形図等成果の座標補正,地形図等成果の座標補正","2500,,10000","76.83KM2,289.87KM2","山梨県山梨市 
助言　　　H24.1.31  C0522",株式会社パスコ ,"H24.1.23 
H24.3.15",,
千葉県,"一宮町,",総合計画,"復旧測量(基準点),復旧測量(基準点)","１級,,３級","19point,306point","千葉県一宮町 
助言　　　H24.2.1  C0523",株式会社コーケン ,"H24.2.1 
H24.3.25",,
群馬県,"渋川市,",土地改良,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","２級,,３級,,４級","9point,4point,367point","群馬県 
助言　　　H24.2.1  C0524","群馬県土地改良事業団
体連合会 ","H24.1.23 
H24.3.21",,
群馬県,"渋川市,",土地改良,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","２級,,３級,,４級","8point,24point,254point","群馬県 
助言　　　H24.2.1  C0525","群馬県土地改良事業団
体連合会 ","H24.1.23 
H24.3.21",,
群馬県,"高崎市,",土地区画整理,"基準点測量,復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","４級,,２級,,３級,,４級","45point,1point,9point,35point","群馬県高崎市 
助言　　　H24.2.1  C0526",株式会社高崎測量 ,"H23.12.27 
H24.3.26",,
埼玉県,"さいたま市,",都市計画,復旧測量(基準点),１級,168point,"埼玉県さいたま市 
助言　　　H24.2.2  C0527",株式会社ＧＩＳ関東 ,"H24.1.13 
H24.3.28",,
埼玉県,"三郷市,",道路管理,"既成図数値化,座標変換,復旧測量(基準点)","５００,,５００,,５００","512.8km,512.8km,512.8km","埼玉県三郷市 
助言　　　H24.2.1  C0528",国際航業株式会社 ,"H24.1.20 
H24.3.23",,
埼玉県,"三郷市,",道路管理,"現地測量(数値地形図作成),基準点測量","５００,,簡級","8.48km,100km","埼玉県三郷市 
助言　　　H24.2.1  C0529","国際航業株式会社 
富士測地株式会社 
株式会社大洋画地 ","H24.1.20 
H24.3.16",,
茨城県,"石岡市,",土地改良,基準点測量,２級,5point,"茨城県県南農林事務所 
助言　　　H24.2.1  C0530","茨城県土地改良事業団
体連合会 ","H21.7.17 
H24.3.25",,
東京都,"港区,",総合計画,復旧測量(基準点),２級（観測のみ実施）,64point,"東京都港区 
助言　　　H24.2.1  C0531",信和測量株式会社 ,"H24.2.6 
H24.3.15",,
栃木県,"大田原市,",都市計画,修正測量,2500,4KM2,"栃木県大田原市 
助言　　　H24.2.1  C0532",株式会社パスコ ,"H23.10.25 
H24.3.23",,
山梨県,"南アルプス市,",河川管理,"数値撮影(デジタル),数値図化","6,,５００","0.65KM2,0.65KM2","山梨県中北建設設事務所 
助言　　　H24.2.1  C0533",株式会社パスコ ,"H23.12.5 
H24.3.23",,
東京都,"練馬区,",土地区画整理,基準点測量,４級,24point,"土支田一丁目土地区画整理共
同施行者（準備会） 
助言　　　H24.2.2  C0534",株式会社八州 ,"H24.1.24 
H24.3.9",,
神奈川県,"鎌倉市,",地盤変動調査,水準測量,１級,7.55km,"神奈川県鎌倉市 
助言　　　H24.2.2  C0535",株式会社ＧＩＳ関東 ,"H24.2.6 
H24.3.30",,
千葉県,"市原市,",砂防計画,数値図化,2500,17.33KM2,"千葉県市原土木事務所 
助言　　　H24.2.1  C0536",アジア航測株式会社 ,"H23.11.25 
H24.3.25",,
群馬県,"前橋市,",その他,基準点測量,４級,249point,"法務省前橋地方法務局 
助言　　　H24.2.2  C0537",井上測量設計株式会社 ,"H24.1.30 
H24.3.31",,
茨城県,"北茨城市,",都市計画,復旧測量(基準点),2500,87.5KM2,"茨城県北茨城市 
助言　　　H24.2.1  C0538",株式会社パスコ ,"H24.2.13 
H24.3.15",,
千葉県,"八街市,",下水道計画,"基準点測量,基準点測量","１級,,３級","1point,3point","千葉県八街市 
助言　　　H24.2.9  C0539",都亜測量設計株式会社 ,"H24.1.19 
H24.3.25",,
茨城県,"かすみがうら市,石岡市,",地盤変動調査,"基準点測量,基準点測量,水準測量","１級,,３級,,３級","8point,19point,16km","関東地方整備局常陸河川国道
事務所 
助言　　　H24.2.9  C0540",倉持測量株式会社 ,"H23.11.22 
H24.2.29",,
茨城県,"潮来市,",地盤変動調査,"基準点測量,基準点測量,水準測量","１級,,３級,,３級","2point,7point,17km","関東地方整備局常陸河川国道
事務所 
助言　　　H24.2.9  C0541",倉持測量株式会社 ,"H23.11.22 
H24.2.29",,
茨城県,"日立市,土浦市,",地盤変動調査,"基準点測量,基準点測量,水準測量,水準測量","１級,,３級,,１級,,３級","8point,33point,3.3km,7.4km","関東地方整備局常陸河川国道
事務所 
助言　　　H24.2.9  C0542",株式会社大洋画地 ,"H23.11.23 
H24.2.29",,
茨城県,"筑西市,桜川市,",地盤変動調査,"基準点測量,基準点測量,基準点測量,水準測量","１級,,２級,,３級,,２級","7point,6point,32point,51.6km","関東地方整備局常陸河川国道
事務所 
助言　　　H24.2.9  C0543","株式会社新星コンサルタ
ント ","H23.12.10 
H24.2.29",,
千葉県,"千葉市,",地籍調査,"復旧測量(基準点),復旧測量(基準点)","２級,,３級","155point,35point","千葉県千葉市 
助言　　　H24.2.9  C0544","空間情報サービス株式
会社 ","H23.12.27 
H24.3.15",,
長野県,"小布施町,",都市計画,"既成図数値化,修正測量","2500,,2500","13.38KM2,13.38KM2","長野県小布施町 
助言　　　H24.2.7  C0545",有限会社フリースケール ,"H23.10.14 
H24.3.30",,
山梨県,"都留市,",河川管理,数値図化,1000,3.37KM2,"山梨県富士・東部建設事務所 
助言　　　H24.2.7  C0546",株式会社パスコ ,"H23.8.10 
H24.2.29",,
東京都,"あきる野市,",道路管理,基準点測量,３級,7point,"東京都西多摩建設事務所 
助言　　　H24.2.8  C0547","株式会社東横測量設計
事務所 ","H24.2.6 
H24.3.30",,
埼玉県,"鳩山町,東松山市,坂戸市,毛呂山町,吉見町,川島町,",河川管理,"復旧測量(基準点),復旧測量(基準点),水準測量","２級,,３級,,２級","11point,42point,56.6km","関東地方整備局荒川上流河川
事務所 
助言　　　H24.2.8  C0548",高瀬測量設計株式会社 ,"H24.2.1 
H24.3.31",,
埼玉県,"日高市,",総合計画,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級","3point,1point,14point","埼玉県日高市 
助言　　　H24.2.8  C0549","株式会社ミカミ・アイエヌ
ジー ","H24.2.1 
H24.3.30",,
茨城県,"東海村,",土地区画整理,"復旧測量(基準点),復旧測量(基準点)","３級,,４級","30point,400point","茨城県東海村 
助言　　　H24.2.8  C0550",大和測量株式会社 ,"H24.2.6 
H24.3.12",,
栃木県,"芳賀町,",都市計画,"復旧測量(基準点),復旧測量(基準点)","２級,,３級","3point,8point","栃木県芳賀町 
助言　　　H24.2.8  C0551",株式会社筑陽測量設計 ,"H24.2.10 
H24.3.23",,
群馬県,"前橋市,",土地区画整理,"復旧測量(基準点),復旧測量(基準点),基準点測量,基準点測量,基準点測量,復旧測量(基準点)","２級,,３級,,３級,,４級,,３級,,４級","4point,8point,1point,7point,1point,8point","前橋工業団地造成組合 
助言　　　H24.2.8  C0552",日進工測設計株式会社 ,"H24.2.13 
H24.3.15",,
千葉県,"千葉市,",地籍調査,"復旧測量(基準点),復旧測量(基準点)","地籍図根三角点,,地籍図根多角点","138point,546point","千葉県市川市 
助言　　　H24.2.8  C0553",株式会社横打 ,"H24.2.15 
H24.3.15",,
山梨県県境静岡県,"中央市,韮崎市,県境富士川町,",河川管理,水準測量,２級,8.76km,"関東地方整備局甲府河川国道
事務所 
助言　　　H24.2.9  C0554",疾測量株式会社 ,"H24.2.1 
H24.3.31",,
埼玉県,"川口市,",道路管理,"既成図数値化,座標変換,復旧測量(基準点),その他,修正測量","５００,,５００,,５００,,MMS,,５００","0.15KM2,0.15KM2,0.15KM2,0.15KM2,0.15KM2","関東地方整備局北首都国道事
務所 
助言　　　H24.2.10  C0555",株式会社パスコ ,"H24.1.31 
H24.3.31",,
東京都,"練馬区,",総合計画,復旧測量(基準点),街区三角点,96point,"東京都練馬区 
助言　　　H24.2.9  C0556",三和航測株式会社 ,"H24.2.1 
H24.3.16",,
千葉県,"千葉市,",総合計画,復旧測量(基準点),１級,66point,"千葉県千葉市 
助言　　　H24.2.9  C0557","空間情報サービス株式
会社 ","H24.2.1 
H24.3.15",,
神奈川県,"川崎市,",総合計画,復旧測量(基準点),１級,54point,"神奈川県川崎市 
助言　　　H24.2.9  C0558",株式会社三和 ,"H24.2.6 
H25.3.31",,
群馬県,"高崎市,",地籍調査,"復旧測量(基準点),復旧測量(基準点)","街区三角点,,街区多角点","3point,18point","法務省前橋地方法務局 
助言　　　H24.2.9  C0559",株式会社横田調査設計 ,"H24.2.10 
H24.3.31",,
茨城県,"日立市,北茨城市,",その他,"復旧測量(基準点),復旧測量(基準点)","１級,,地籍図根三角点","1point,116point","国土地理院 
助言　　　H24.2.15  C0560","東日本総合計画株式会
社 ","H23.11.30 
H24.3.14",,
茨城県,"大洗町,北茨城市,",その他,復旧測量(基準点),地籍図根三角点,123point,"国土地理院 
助言　　　H24.2.15  C0561",三和航測株式会社 ,"H23.11.30 
H24.3.23",,
茨城県,"高萩市,",その他,基準点測量,２級,141point,"国土地理院 
助言　　　H24.2.15  C0562","茨城測量・明和技術・玄
設計共同企業体 ","H23.11.30 
H24.3.23",,
千葉県,"船橋市,我孫子市,",その他,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級,,街区三角点,,街区多角点","2point,21point,3point,2point,119point","国土地理院 
助言　　　H24.2.15  C0563","国内・あびこ・西山測量
共同企業体 ","H23.12.2 
H24.2.24",,
千葉県,"習志野市,",その他,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級","2point,18point,90point","国土地理院 
助言　　　H24.2.15  C0564","コーケン・サン・高木共同
企業体 ","H23.12.2 
H24.2.13",,
千葉県,"千葉市,",その他,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級","3point,15point,73point","国土地理院 
助言　　　H24.2.15  C0565","株式会社大坪コンサルタ
ント ","H23.12.5 
H24.2.2",,
千葉県,"千葉市,",その他,"復旧測量(基準点),復旧測量(基準点)","２級,,３級","7point,109point","国土地理院 
助言　　　H24.2.15  C0566",株式会社ＧＩＳ関東 ,"H23.12.2 
H24.2.13",,
千葉県,"千葉市,",その他,"復旧測量(基準点),復旧測量(基準点)","２級,,３級","6point,125point","国土地理院 
助言　　　H24.2.15  C0567","コーケン・サン・高木経常
測量共同企業体 ","H23.12.9 
H24.2.22",,
千葉県,"千葉市,",その他,"復旧測量(基準点),復旧測量(基準点)","２級,,３級","13point,99point","国土地理院 
助言　　　H24.2.15  C0568",株式会社ボーソーテック ,"H23.12.5 
H24.2.8",,
千葉県,"浦安市,市川市,",その他,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,２級,,３級,,街区三角点,,街区多角点","2point,17point,4point,10point,129point","国土地理院 
助言　　　H24.2.15  C0569",株式会社八州 ,"H23.12.2 
H24.2.29",,
千葉県,"浦安市,",その他,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","１級,,３級,,街区三角点,,街区多角点","2point,9point,21point,111point","国土地理院 
助言　　　H24.2.15  C0570",株式会社オリス ,"H23.12.2 
H24.2.16",,
茨城県,"鹿嶋市,鉾田市,",その他,復旧測量(基準点),２級,159point,"国土地理院 
助言　　　H24.2.15  C0571",ホコタ・下川共同企業体 ,"H23.11.30 
H24.3.26",,
茨城県,"鹿嶋市,潮来市,",その他,復旧測量(基準点),２級,89point,"国土地理院 
助言　　　H24.2.15  C0572","オリエンタル技術開発株
式会社 ","H23.12.1 
H24.3.5",,
茨城県,"鹿嶋市,神栖市,",その他,復旧測量(基準点),２級,92point,"国土地理院 
助言　　　H24.2.15  C0573",協立測量株式会社 ,"H23.12.1 
H24.3.7",,
千葉県県境茨城県,"香取市,県境鹿嶋市,",その他,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","２級,,街区三角点,,街区多角点","16point,27point,72point","国土地理院 
助言　　　H24.2.15  C0574",株式会社南建設 ,"H23.12.2 
H24.3.7",,
山梨県,"中央市,",総合計画,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","２級,,３級,,４級","8point,23point,272point","山梨県中央市 
助言　　　H24.2.9  C0575",新都市設計株式会社 ,"H24.2.1 
H24.3.31",,
東京都,"江戸川区,",道路計画,基準点測量,４級,60point,"首都高速道路株式会社東京建
設局 
助言　　　H24.2.16  C0576",平和フィールド株式会社 ,"H23.7.1 
H24.2.27",,
東京都,"台東区,",地籍調査,復旧測量(基準点),２級,27point,"東京都台東区 
助言　　　H24.2.16  C0577",国土測建株式会社 ,"H24.2.8 
H24.3.30",,
群馬県,"板倉町,",その他,復旧測量(基準点),４級,6point,"群馬県企業局団地総合事務所 
助言　　　H24.2.16  C0578",関東測量株式会社 ,"H24.2.1 
H24.7.31",,
東京都,"青梅市,",総合計画,復旧測量(基準点),４級,1075point,"東京都青梅市 
助言　　　H24.2.16  C0579",株式会社八州 ,"H24.2.27 
H24.3.16",,
神奈川県,"川崎市,",土地区画整理,基準点測量,４級,15point,"都市再生機構東日本都市再生
本部 
助言　　　H24.2.16  C0580","株式会社横浜コンサル
ティングセンター ","H24.1.13 
H24.6.28",,
栃木県,"小山市,",道路計画,基準点測量,３級,5point,"栃木県栃木土木事務所 
助言　　　H24.2.16  C0581",株式会社東武測量設計 ,"H24.2.24 
H24.3.26",,
千葉県,"大網白里町,",農地開発,基準点測量,３級,1point,"千葉県山武農業事務所 
助言　　　H24.2.16  C0582",株式会社サン測量設計 ,"H24.2.7 
H24.3.23",,
埼玉県,"伊奈町,",固定資産,数値撮影(デジタル),8,14.8KM2,"埼玉県伊奈町 
助言　　　H24.2.16  C0583",株式会社パスコ ,"H23.7.21 
H24.3.23",,
神奈川県,"大和市,海老名市,",砂防計画,数値図化,2500,12.3KM2,"神奈川県厚木土木事務所東部
センター 
助言　　　H24.2.16  C0584",株式会社パスコ ,"H24.2.9 
H24.3.19",,
神奈川県,"藤沢市,",土地区画整理,"基準点測量,基準点測量,現地測量(数値地形図作成)","３級,,４級,,500","5point,32point,1point","藤沢市遠藤打越地区土地区画
整理組合 
助言　　　H24.2.21  C0585",株式会社日測 ,"H24.3.1 
H24.11.20",,
長野県,"小諸市,",道路計画,"基準点測量,水準測量","２級,,1等","1point,2.5km","関東地方整備局長野国道事務
所 
助言　　　H24.2.21  C0586",株式会社グラフィック ,"H24.2.15 
H24.3.15",,
埼玉県,"さいたま市,",都市計画,復旧測量(基準点),２級,200point,"埼玉県さいたま市 
助言　　　H24.2.21  C0587",株式会社中央測地 ,"H24.2.2 
H24.3.28",,
東京都県境神奈川県,"八王子市,県境相模原市,",道路計画,"航空レーザ測量,数値図化","５００,,グランドデータ","25.5KM2,25.5KM2","関東地方整備局相武国道事務
所 
助言　　　H24.2.16  C0588",アジア航測株式会社 ,"H24.2.7 
H24.3.23",,
埼玉県,"久喜市,白岡町,蓮田市,伊奈町,上尾市,",河川管理,水準測量,３級,15.4km,"水資源機構利根導水総合事業
所 
助言　　　H24.2.21  C0589",株式会社アクアテルス ,"H24.2.15 
H24.3.20",,
群馬県,"高崎市,",土地区画整理,基準点測量,４級,32point,"高崎市倉賀野町下新堀土地区
画整理組合 
助言　　　H24.2.21  C0590",昭和株式会社 ,"H24.1.10 
H24.4.20",,
長野県,"松本市,",都市計画,基準点測量,３級,8point,"長野県松本市 
助言　　　H24.2.21  C0591",株式会社松本測量 ,"H24.1.31 
H24.3.16",,
栃木県,"さくら市,",土地区画整理,"基準点測量,基準点測量","２級,,３級","7point,21point","栃木県さくら市 
助言　　　H24.2.21  C0592",株式会社八興 ,"H24.1.11 
H24.3.10",,
神奈川県,"藤沢市,",土地区画整理,復旧測量(基準点),３級,25point,"神奈川県藤沢市 
助言　　　H24.2.23  C0593",東湘測量設計株式会社 ,"H24.2.20 
H24.3.15",,
神奈川県,"小田原市,茅ケ崎市,伊勢原市,",道路管理,数値図化,500,5.5km,"神奈川県 
助言　　　H24.2.23  C0594",株式会社パスコ ,"H24.2.8 
H24.3.23",,
埼玉県,"滑川町,",都市計画,数値図化,2500,29.71KM2,"埼玉県滑川町 
助言　　　H24.2.23  C0595",兼六測量設計株式会社 ,"H23.10.18 
H24.3.26",,
東京都,"福生市,",地籍調査,"復旧測量(基準点),復旧測量(基準点)","街区多角節点,,街区補助点","29point,526point","国土交通省土地・建設産業局
地籍整備課・福生市 
助言　　　H24.2.22  C0596","都市再生調査事業協同
組合 ","H24.1.25 
H24.3.23",,
東京都,"町田市,",地籍調査,"復旧測量(基準点),復旧測量(基準点)","街区節点,,街区補助点","884point,3027point","国土交通省土地・建設産業局
地籍整備課・町田市 
助言　　　H24.2.22  C0597","都市再生調査事業協同
組合 ","H24.1.25 
H24.3.23",,
東京都,"府中市,",地籍調査,"復旧測量(基準点),復旧測量(基準点)","街区多角節点,,街区補助点","16point,1083point","国土交通省土地・建設産業局
地籍整備課・府中市 
助言　　　H24.2.22  C0598","都市再生調査事業協同
組合 ","H24.1.26 
H24.3.23",,
東京都,"大田区,",地籍調査,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","街区三角節点,,街区多角節点,,その他","15point,1275point,2857point","国土交通省土地・建設産業局
地籍整備課・大田区 
助言　　　H24.2.22  C0599   ","都市再生調査事業協同
組合 ","H24.1.26 
H24.3.23",,
東京都,"小平市,",地籍調査,"復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点),復旧測量(基準点)","街区三角点,,街区多角点,,街区三角節点,,街区多角節点,,街区補助点","61point,279point,6point,146point,935point","国土交通省土地・建設産業局
地籍整備課・小平市 
助言　　　H24.2.22  C0600","都市再生調査事業協同
組合 ","H24.1.27 
H24.3.23",,
東京都,"杉並区,",地籍調査,"復旧測量(基準点),復旧測量(基準点)","街区多角節点,,街区補助点","676point,2091point","国土交通省土地・建設産業局
地籍整備課・杉並区 
助言　　　H24.2.22  C0601","都市再生調査事業協同
組合 ","H24.1.27 
H24.3.23",,
