都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
奈良県,"生駒市,",総合計画,基準点測量,３級,1point,"奈良県生駒市
助言　　　H26.7.28  F0095","東生駒測量株式会社","H26.8.1
H26.12.26"
奈良県,"生駒市,",その他,基準点測量,３級,1point,"法務省奈良地方法務局
助言　　　H26.8.5  F0105","東生駒測量株式会社","H26.8.4
H26.12.26"
奈良県県境和歌山県,"天川村,県境新宮市,",河川管理,"数値撮影(デジタル),同時調整,数値図化,写真地図作成(デジタルオルソ)","25,,2500,,2500,,2500","199KM2,199KM2,21.1KM2,74KM2","近畿地方整備局紀南河川国道
事務所
助言　　　H26.8.28  F0131","中日本航空株式会社","H26.8.26
H27.2.27"
奈良県,"五條市,",その他,"基準点測量,現地測量(数値地形図作成)","４級,,500","76point,0.0058KM2","奈良県南部農林振興事務所
助言　　　H26.10.6  F0171","株式会社新都市二十一","H26.10.1
H27.3.20"
奈良県,"橿原市,",総合計画,"数値撮影(デジタル),同時調整,数値図化,修正測量,写真地図作成(デジタルオルソ)","12,,1000,,10000,,2500,,1000","39.52KM2,39.52KM2,39.52KM2,39.52KM2,39.52KM2","奈良県橿原市
助言　　　H26.10.15  F0178","国際航業株式会社　奈良
営業所","H26.8.27
H27.3.19"
奈良県,"生駒市,",総合計画,"修正測量,地図編集","1000・2500ハイブリット,,10000","53.18KM2,53.18KM2","奈良県生駒市
助言　　　H26.10.20  F0193","株式会社パスコ　奈良支
店","H26.10.20
H27.3.31"
奈良県,"曽爾村,",道路計画,基準点測量,２級,3point,"奈良県曽爾村
助言　　　H26.10.29  F0195","写測エンジニアリング株
式会社　奈良営業所","H26.8.1
H27.3.20"
奈良県,"王寺町,",総合計画,修正測量,2500,7KM2,"奈良県王寺町
助言　　　H26.10.20  F0197","アジア航測株式会社　奈
良営業所","H26.10.20
H27.3.27"
奈良県,"広陵町,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","10,,2500,,2500","16.33KM2,16.33KM2,16.33KM2","奈良県広陵町
助言　　　H26.10.27  F0214","写測エンジニアリング株
式会社","H26.10.16
H27.3.31"
奈良県,"奈良市,",総合計画,"数値撮影(デジタル),数値撮影(デジタル),同時調整,同時調整","14,,18,,1000,,2500","92.28KM2,184.56KM2,92.28KM2,184.56KM2","奈良県奈良市
助言　　　H26.10.30  F0219","アジア航測株式会社　大
阪支店","H26.10.22
H27.2.27"
奈良県,"五條市,",道路計画,MMS計測,500,29.5km,"奈良県五條市
助言　　　H26.10.31  F0229","株式会社パスコ　奈良支
店","H26.10.31
H27.1.30"
奈良県,"山添村,",道路管理,"基準点測量,基準点測量","２級,,４級","5point,80point","近畿地方整備局奈良国道事務
所
助言　　　H26.11.20  F0251","智原測量設計株式会社","H26.11.6
H27.2.27"
奈良県,"上牧町,",その他,"基準点測量,基準点測量","３級,,４級","3point,181point","法務省奈良地方法務局
助言　　　H26.11.26  F0254","株式会社タイト","H26.11.17
H27.3.31"
奈良県,"吉野町,黒滝村,川上村,東吉野村,",砂防計画,航空レーザ測量,1000,400KM2,"近畿地方整備局紀伊山地砂防
事務所
助言　　　H26.11.26  F0256","国際航業株式会社　奈良
営業所","H26.11.11
H27.2.27"
奈良県,"香芝市,",総合計画,"数値撮影(デジタル),同時調整","15,,2500","24.23KM2,24.23KM2","奈良県香芝市
助言　　　H26.12.5  F0285","アジア航測株式会社　奈
良営業所","H26.11.30
H27.3.27"
奈良県,"大和高田市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12,,1000,,1000","16.49KM2,16.49KM2,16.49KM2","奈良県大和高田市
助言　　　H26.12.16  F0307","カンゼ航測株式会社","H26.12.1
H27.3.31"
奈良県,"五條市,",その他,"MMS計測,MMS計測,修正測量,修正測量","500,,1000,,500,,1000","0.64km,2.24km,0.64km,2.24km","奈良県五條市
助言　　　H26.12.24  F0328","株式会社パスコ　奈良支
店","H26.12.19
H27.3.31"
奈良県,"桜井市,",固定資産,"数値撮影(デジタル),数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12.5,,14.88,,1000,,1000","43.99KM2,125.6KM2,98.92KM2,98.92KM2","奈良県桜井市
助言　　　H27.1.26  F0357","カンゼ航測株式会社","H26.12.11
H27.2.20"
奈良県,"田原本町,",その他,"MMS計測,修正測量","500,,500","1.323km,1.323km","奈良県田原本町
助言　　　H27.1.30  F0371","株式会社パスコ　奈良支
店","H27.1.29
H27.3.31"
奈良県,"山添村,",その他,"基準点測量,基準点測量","３級,,４級","3point,12point","奈良県東部農林振興事務所
助言　　　H27.2.4  F0373","五洋設計株式会社","H27.1.26
H27.3.20"
奈良県,"明日香村,高取町,桜井市,橿原市,奈良市,",その他,"数値撮影(デジタル),数値撮影(デジタル),同時調整,数値図化,同時調整,基準点測量,数値図化,現地測量(数値地形図作成)","5.5,,11.0,,500,,2500,,1000,,４級,,1000,,500","5.5KM2,50.4KM2,4.5KM2,1.32KM2,50.4KM2,12point,0.38KM2,0.05KM2","近畿地方整備局国営飛鳥歴史
公園事務所
助言　　　H27.2.23  F0405","株式会社パスコ　奈良支
店","H27.2.18
H27.3.27"
奈良県,"十津川村,",森林計画,"既成図数値化,修正測量","5000,,5000","13KM2,3KM2","奈良県
助言　　　H27.3.6  F0424","株式会社タケダ技研","H27.2.2
H27.3.16"
奈良県,"橿原市,御所市,香芝市,斑鳩町,",その他,"数値撮影(デジタル),同時調整,数値図化","8.0,,500,,500","18.1KM2,18.1KM2,0.29KM2","近畿地方整備局奈良国道事務
所
助言　　　H27.3.9  F0433","アジア航測株式会社","H27.3.9
H27.3.20"
奈良県,"奈良市,",都市計画,基準点測量,２級,2point,"奈良県奈良市
助言　　　H27.3.18  F0440","株式会社本田測量設計","H27.3.10
H27.3.25"
奈良県,"香芝市,",その他,"その他,数値図化,水準測量","500,,500,,簡級","0.04KM2,0.005KM2,6.9km","奈良県香芝市
助言　　　H27.3.30  F0447","株式会社アスコ","H26.11.25
H27.4.20"
奈良県,"橿原市,",その他,修正測量,500,7.256km,"奈良県橿原市
助言　　　H27.3.26  F0453","アジア航測株式会社　奈
良営業所","H27.1.16
H27.3.31"
和歌山県,"田辺市,",固定資産,"数値撮影(デジタル),数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","14,,20,,1000,,1000","72.96KM2,432.96KM2,505.92KM2,504.48KM2","和歌山県田辺市
助言　　　H26.5.14  F0010",国際航業株式会社,"H26.4.28
H27.3.10"
和歌山県,"白浜町,",固定資産,"数値撮影(デジタル),数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","14,,20,,1000,,1000","149.39KM2,51.66KM2,201.05KM2,201.05KM2","和歌山県白浜町
助言　　　H26.5.14  F0011","国際航業株式会社","H26.4.24
H26.12.31"
和歌山県,"和歌山市,",土地区画整理,基準点測量,３級,15point,"和歌山市和歌山大学前駅周辺
土地区画整理組合
助言　　　H26.5.26  F0022","昭和株式会社","H26.5.26
H27.3.31"
和歌山県,"上富田町,",道路管理,基準点測量,３級,1point,"近畿地方整備局紀南河川国道
事務所
助言　　　H26.6.9  F0039","近畿測量株式会社","H26.6.6
H26.7.31"
和歌山県,"新宮市,",固定資産,"数値撮影(デジタル),数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","14,,20,,1000,,1000","27KM2,228.43KM2,255.43KM2,255.43KM2","和歌山県新宮市
助言　　　H26.7.8  F0069","国際航業株式会社　和歌
山営業所","H26.6.30
H26.12.19"
和歌山県,"かつらぎ町,",文化財調査,数値図化,1000,0.25KM2,"和歌山県かつらぎ町
助言　　　H26.7.9  F0074","株式会社南紀航測セン
ター","H26.7.9
H26.9.30"
和歌山県,"みなべ町,",道路計画,MMS計測,500,1.2km,"和歌山県みなべ町
助言　　　H26.7.22  F0084","株式会社パスコ　和歌山
支店","H26.7.22
H26.8.25"
和歌山県,"美浜町,",都市計画,"数値図化,地図編集","2500,,10000","12.79KM2,12.79KM2","和歌山県美浜町
助言　　　H26.8.1  F0097","株式会社パスコ　和歌山
支店","H26.7.29
H27.1.13"
和歌山県,"日高川町,",道路計画,MMS計測,500,77.6km,"和歌山県日高川町
助言　　　H26.8.1  F0099","株式会社パスコ　和歌山
支店","H26.7.30
H26.11.6"
和歌山県,"御坊市,",道路計画,MMS計測,500,49.2km,"和歌山県御坊市
助言　　　H26.8.8  F0110","株式会社パスコ　和歌山
支店","H26.8.7
H26.11.28"
和歌山県,"橋本市,",都市計画,修正測量,2500,60KM2,"和歌山県橋本市
助言　　　H26.8.28  F0120","朝日航洋株式会社　西日
本空情支社","H26.6.19
H27.1.31"
和歌山県,"串本町,",道路計画,基準点測量,３級,21point,"近畿地方整備局紀南河川国道
事務所
助言　　　H26.9.11  F0145","株式会社阪和建設コンサ
ルタント","H26.8.18
H26.11.10"
和歌山県,"和歌山市,",固定資産,"数値撮影(デジタル),同時調整","12,,1000","210.25KM2,210.25KM2","和歌山県和歌山市
助言　　　H26.10.31  F0226","朝日航洋株式会社　西日
本空情支社","H26.10.1
H27.2.13"
和歌山県,"海南市,",土地区画整理,"基準点測量,現地測量(数値地形図作成)","４級,,500","148point,0.035KM2","重根土地区画整理組合
助言　　　H26.11.7  F0235","株式会社新都市二十一","H26.10.1
H27.3.31"
和歌山県,"すさみ町,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ),数値図化","14,,1000,,1000,,1000","174.71KM2,174.71KM2,174.71KM2,174.71KM2","和歌山県すさみ町
助言　　　H26.11.20  F0252","国際航業株式会社　和歌
山営業所","H26.11.4
H29.3.31"
和歌山県,"田辺市,かつらぎ町,高野町,有田川町,日高川町,",砂防計画,航空レーザ測量,1000,497KM2,"近畿地方整備局紀伊山地砂防
事務所
助言　　　H26.12.2  F0264","アジア航測株式会社","H26.11.28
H27.2.27"
和歌山県,"すさみ町,",固定資産,MMS計測,1000,150.95km,"和歌山県すさみ町
助言　　　H26.12.16  F0310","国際航業株式会社　和歌
山営業所","H26.12.8
H29.3.31"
和歌山県,"和歌山市,",その他,基準点測量,４級,176point,"法務省和歌山地方法務局
助言　　　H26.12.19  F0320","嶌村登記測量事務所","H26.12.12
H27.1.31"
和歌山県,"和歌山市,",道路計画,MMS計測,500,45.6km,"和歌山県和歌山市
助言　　　H27.1.13  F0342","和歌山航測株式会社
株式会社パスコ　和歌山
支店","H27.1.7
H27.3.31"
和歌山県,"新宮市,",都市計画,数値図化,2500,13.125KM2,"和歌山県新宮市
助言　　　H27.1.26  F0359","国際航業株式会社　和歌
山営業所","H26.11.10
H27.2.28"
和歌山県,"和歌山市,紀の川市,岩出市,",河川管理,水準測量,３級,28.5km,"近畿地方整備局和歌山河川国
道事務所
助言　　　H27.2.4  F0375","菅根測量株式会社","H27.1.21
H27.3.20"
和歌山県,"和歌山市,",都市計画,修正測量,2500,5.47KM2,"和歌山県和歌山市
助言　　　H27.2.6  F0383","アジア航測株式会社　和
歌山営業所","H27.2.3
H27.3.31"
和歌山県,"串本町,太地町,那智勝浦町,すさみ町,白浜町,みなべ町,印南町,新宮市,田辺市,御坊市,",その他,航空レーザ測量,1000,33.6KM2,"近畿地方整備局近畿技術事務
所
助言　　　H27.2.23  F0409","株式会社パスコ　大阪支
店","H27.2.19
H27.3.31"
和歌山県,"串本町,",都市計画,"数値撮影(デジタル),同時調整,数値図化","14,,1000,,1000","3.5KM2,3.5KM2,3.5KM2","和歌山県串本町
助言　　　H27.3.6  F0426","国際航業株式会社　和歌
山営業所","H27.2.23
H27.3.31"
和歌山県,"田辺市,",その他,航空レーザ測量,1000,400KM2,"近畿地方整備局紀伊山地砂防
事務所
助言　　　H27.3.26  F0452","株式会社パスコ　大阪支
店","H27.3.25
H27.7.31"
鳥取県,"八頭町,智頭町,若桜町,鳥取市,",森林計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","32,,5000","847KM2,847KM2","鳥取県
助言　　　H26.6.24  G0011","株式会社パスコ","H26.6.24
H27.2.24"
鳥取県,"鳥取市,",道路計画,数値図化,1000,0.36KM2,"鳥取県鳥取県土整備事務所
助言　　　H26.7.2  G0013","株式会社パスコ","H26.7.2
H26.8.4"
鳥取県,"鳥取市,",土地区画整理,基準点測量,４級,57point,"鳥取県鳥取市
助言　　　H26.7.8  G0014","株式会社山陰都市開発
研究所","H26.7.1
H26.9.30"
鳥取県,"湯梨浜町,琴浦町,北栄町,",道路計画,"カラー撮影(フィルム),数値図化","1000,,1000","24KM2,2.72KM2","国土交通省中国地方整備局倉
吉河川国道事務所
助言　　　H26.9.3  G0033","復建調査設計株式会社","H26.9.3
H26.12.26"
鳥取県,"鳥取市,",道路計画,MMS計測,500,300km,"鳥取県鳥取市
助言　　　H26.10.6  G0049","株式会社パスコ","H26.10.6
H27.2.10"
鳥取県,"境港市,",下水道計画,"数値図化,水準測量","500,,３級","0.5KM2,4.8km","鳥取県境港市
助言　　　H27.1.6  G0099","株式会社パスコ","H27.1.6
H27.3.27"
島根県,"雲南市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","553.37KM2,553.37KM2","島根県雲南市
助言　　　H26.6.2  G0007","株式会社パスコ","H26.6.2
H26.9.30"
島根県,"益田市,",土地区画整理,"基準点測量,用地測量","３級,,500","2point,0.28KM2","島根県益田市
助言　　　H26.6.10  G0008","株式会社エイテック","H26.6.10
H27.3.27"
島根県,"出雲市,",その他,基準点測量,２級,2point,"島根県出雲県土整備事務所
助言　　　H26.6.10  G0009","島根県土地改良事業団
体連合会","H26.6.10
H27.3.31"
島根県,"雲南市,",その他,"基準点測量,基準点測量","２級,,４級","3point,20point","島根県雲南県土整備事務所
助言　　　H26.7.1  G0012","株式会社エイト日本技術
開発","H26.7.1
H26.10.31"
島根県,"雲南市,",その他,基準点測量,３級,2point,"島根県雲南県土整備事務所
助言　　　H26.8.1  G0018","島根県土地改良事業団
体連合会","H26.7.23
H27.3.31"
島根県,"雲南市,",その他,基準点測量,３級,2point,"島根県雲南県土整備事務所
助言　　　H26.8.1  G0019","島根県土地改良事業団
体連合会","H26.7.23
H27.3.31"
島根県,"浜田市,",その他,"基準点測量,基準点測量","２級,,３級","3point,3point","島根県浜田県土整備事務所
助言　　　H26.8.7  G0021","島根県土地改良事業団
体連合会","H26.7.30
H27.3.31"
島根県,"安来市,",その他,数値図化,1000,0.44KM2,"島根県安来市
助言　　　H26.8.29  G0029","株式会社ジェクト","H26.8.29
H27.3.20"
島根県,"益田市,",道路計画,基準点測量,１級,1point,"国土交通省中国地方整備局浜
田河川国道事務所
助言　　　H26.9.5  G0035","株式会社大建コンサルタ
ント","H26.9.5
H26.9.30"
島根県,"安来市,",その他,数値図化,1000,0.62KM2,"島根県安来市
助言　　　H26.9.8  G0038","株式会社大建コンサルタ
ント","H26.9.8
H27.3.20"
島根県,"松江市,",土地区画整理,"基準点測量,基準点測量,数値図化","３級,,４級,,500","3point,40point,0.0864KM2","松江市宇竜谷土地区画整理組
合
助言　　　H26.9.16  G0040","福岡都市技術株式会社","H26.9.18
H26.9.30"
島根県,"益田市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12,,1000,,1000","343.48KM2,343.48KM2,301.87KM2","島根県益田市
助言　　　H26.9.22  G0042","国際航業株式会社","H26.9.20
H27.1.30"
島根県,"雲南市,",その他,"既成図数値化,地形図等成果の座標補正,修正測量,数値図化","1000,,1000,,1000,,1000","1175km,1175km,1175km,1175km","島根県雲南市
助言　　　H26.9.25  G0043","アジア航測株式会社","H26.9.25
H28.3.25"
島根県,"益田市,",その他,"基準点測量,基準点測量","２級,,３級","4point,7point","島根県益田県土整備事務所
助言　　　H26.9.29  G0045","島根県土地改良事業団
体連合会","H26.10.1
H27.3.31"
島根県,"津和野町,",その他,"基準点測量,基準点測量","２級,,３級","3point,1point","島根県益田県土整備事務所
助言　　　H26.9.29  G0046","島根県土地改良事業団
体連合会","H26.10.1
H27.3.31"
島根県,"吉賀町,",その他,基準点測量,３級,3point,"島根県益田県土整備事務所
助言　　　H26.9.29  G0047","島根県土地改良事業団
体連合会","H26.10.1
H27.3.31"
島根県,"安来市,",土地区画整理,"基準点測量,基準点測量,水準測量","２級,,３級,,３級","2point,5point,2.8km","安来市和田南土地区画整理組
合準備委員会
助言　　　H26.10.6  G0050","株式会社古川コンサルタ
ント","H26.10.6
H27.3.25"
島根県,"益田市,",その他,"MMS計測,数値図化,数値図化","500,,500,,1000","1.33km,0.27km,1.06km","島根県益田市
助言　　　H26.10.28  G0062","株式会社パスコ","H26.10.29
H27.3.17"
島根県,"安来市,",その他,数値図化,1000,0.83KM2,"島根県安来市
助言　　　H26.11.25  G0075","株式会社ジェクト","H26.11.25
H27.3.20"
島根県,"益田市,",道路計画,基準点測量,３級,2point,"国土交通省中国地方整備局浜
田河川国道事務所
助言　　　H26.11.25  G0076","復建調査設計株式会社","H26.11.11
H27.2.28"
島根県,"雲南市,出雲市,",河川管理,"数値撮影(デジタル),写真地図作成(デジタルオルソ),修正測量","11,,2500,,2500","152KM2,152KM2,40.19KM2","中国地方整備局出雲河川事務
所
助言　　　H26.11.28  G0080","国際航業株式会社","H26.11.17
H27.2.27"
島根県,"隠岐の島町,",道路計画,"基準点測量,基準点測量","２級,,３級","1point,7point","島根県隠岐支庁
助言　　　H26.12.19  G0084","株式会社太陽建設コンサ
ルタント","H26.12.1
H27.3.20"
島根県,"雲南市,",その他,数値図化,1000,0.56KM2,"島根県雲南市
助言　　　H26.12.22  G0093","株式会社エイテック","H26.12.22
H27.1.30   "
島根県,"大田市,",道路計画,"基準点測量,水準測量","２級,,３級","4point,3.1km","島根県県央県土整備事務所
助言　　　H26.12.25  G0095","イズテック株式会社","H26.12.25
H27.3.20"
島根県,"松江市,",その他,基準点測量,４級,363point,"法務省松江地方法務局
助言　　　H26.12.25  G0097","山陰開発コンサルタント
株式会社","H26.12.25
H27.2.10"
島根県,"出雲市,",道路計画,基準点測量,３級,8point,"島根県出雲県土整備事務所
助言　　　H27.1.14  G0103","株式会社ワールド測量設
計","H27.1.20
H27.3.25"
島根県,"安来市,松江市,",都市計画,数値図化,2500,30.6KM2,"島根県
助言　　　H27.2.2  G0110","株式会社アトラス","H27.2.2
H27.3.25"
島根県,"益田市,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","島根県益田県土整備事務所
助言　　　H27.2.5  G0111","島根県土地改良事業団
体連合会","H27.2.1
H27.3.31"
島根県,"奥出雲町,",その他,"基準点測量,基準点測量","２級,,３級","3point,4point","島根県雲南県土整備事務所
助言　　　H27.2.17  G0118","島根県土地改良事業団
体連合会","H27.2.16
H27.3.31"
岡山県,"里庄町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","14,,1000","12.23KM2,12.23KM2","岡山県里庄町
助言　　　H26.5.26  G0004","朝日航洋株式会社","H26.5.26
H27.3.31"
岡山県,"美作市,",道路計画,"基準点測量,基準点測量","３級,,２級","11point,6point","岡山県
助言　　　H26.7.10  G0016","株式会社成和測量","H26.7.10
H26.9.30"
岡山県,"和気町,",道路計画,MMS計測,500,19km,"岡山県和気町
助言　　　H26.8.15  G0028","株式会社パスコ","H26.8.15
H26.12.27"
岡山県,"玉野市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","8,,500","103.63KM2,103.63KM2","岡山県玉野市
助言　　　H26.9.1  G0030","株式会社パスコ","H26.8.19
H27.1.30"
岡山県,"倉敷市,",その他,"基準点測量,基準点測量","２級,,３級","1point,9point","岡山県倉敷市
助言　　　H26.9.5  G0034","株式会社相互設計","H26.9.1
H27.3.13"
岡山県,"笠岡市,",下水道計画,修正測量,500,0.61KM2,"岡山県笠岡市
助言　　　H26.9.22  G0036","株式会社ウエスコ","H26.9.22
H27.3.31"
岡山県,"津山市,",その他,MMS計測,1000,136km,"岡山県津山市
助言　　　H26.9.17  G0039","アジア航測株式会社","H26.9.17
H26.11.28"
岡山県,"岡山市,",道路管理,"基準点測量,基準点測量","１級,,１級","1point,2point","国土交通省中国地方整備局岡
山国道事務所
助言　　　H26.10.15  G0054","株式会社ウエスコ","H26.10.20
H26.11.28"
岡山県,"岡山市,",土地改良,"水準測量,基準点測量","２級,,２級","13.48km,3point","農林水産省中国四国農政局中
国土地改良調査管理事務所
助言　　　H26.10.15  G0055","株式会社カイハツ","H26.10.15
H27.2.23"
岡山県,"岡山市,津山市,玉野市,笠岡市,備前市,浅口市,奈義町,",総合計画,"基準点測量,基準点測量,基準点測量","１級,,２級,,４級","11point,7point,699point","国土交通省中国地方整備局岡
山国道事務所
助言　　　H26.10.23  G0056","日本インフラマネジメント
株式会社","H26.10.23
H27.3.31"
岡山県,"総社市,",土地区画整理,数値図化,500,0.416KM2,"岡山県総社市
助言　　　H26.10.24  G0057","株式会社サンワコン","H26.10.24
H27.3.31"
岡山県,"笠岡市,",都市計画,修正測量,2500,136.04KM2,"岡山県笠岡市
助言　　　H26.10.27  G0059","株式会社パスコ","H26.10.27
H27.3.20"
岡山県,"岡山市,",下水道計画,"基準点測量,基準点測量","２級,,３級","5point,14point","岡山県岡山市
助言　　　H26.11.25  G0069","株式会社アズコーポレー
ション","H26.11.14
H27.3.31"
岡山県,"岡山市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","15,,1000,,1000","789.92KM2,2549point,789.92KM2","岡山県岡山市
助言　　　H26.12.19  G0086","朝日航洋株式会社","H26.12.19
H27.3.31"
岡山県,"岡山市,",その他,"基準点測量,基準点測量","３級,,４級","5point,254point","法務省岡山地方法務局
助言　　　H26.12.22  G0094","テクノス株式会社","H26.12.11
H27.2.27"
岡山県,"笠岡市,",道路管理,MMS計測,500,38.57km,"岡山県笠岡市
助言　　　H26.12.25  G0098","国際航業株式会社","H27.1.5
H27.3.20"
岡山県,"倉敷市,高梁市,",河川管理,水準測量,２級,8.3km,"岡山県備中県民局
助言　　　H27.1.21  G0106","西部技術コンサルタント
株式会社","H27.1.19
H27.3.20"
岡山県,"岡山市,",河川管理,水準測量,２級,7.7km,"岡山県備前県民局
助言　　　H27.1.21  G0107","西部技術コンサルタント
株式会社","H27.1.19
H27.3.20"
岡山県,"浅口市,",その他,基準点測量,１級,4point,"国土交通省中国地方整備局岡
山国道事務所
助言　　　H27.2.9  G0112","復建調査設計株式会社","H27.2.9
H27.3.31"
岡山県,"玉野市,",下水道計画,数値図化,500,0.66KM2,"岡山県玉野市
助言　　　H27.2.13  G0113","株式会社パスコ","H27.2.13
H27.3.31"
岡山県,"岡山市,",道路管理,基準点測量,２級,1point,"国土交通省中国地方整備局岡
山国道事務所
助言　　　H27.2.17  G0117","株式会社ウエスコ","H27.2.9
H27.3.27"
岡山県,"岡山市,",地籍調査,"基準点測量,基準点測量,基準点測量,基準点測量","基準点,,地籍図根三角点,,地籍図根多角点,,細部図根点","51point,5point,1628point,1112point","岡山県岡山市
助言　　　H27.2.24  G0123","株式会社ウジョウ","H27.2.12
H27.3.31"
岡山県,"岡山市,瀬戸内市,赤磐市,和気町,",河川計画,"数値撮影(デジタル),同時調整,数値図化,航空レーザ測量","20,,2500,,2500,,1000","390KM2,286point,49.2KM2,31.1KM2","中国地方整備局岡山河川事務
所
助言　　　H27.3.18  G0126","株式会社ウエスコ","H27.3.18
H27.3.31"
岡山県,"岡山市,",道路計画,基準点測量,３級,3point,"岡山県岡山市
助言　　　H27.3.30  G0127   ","日本インフラマネジメント
株式会社","H27.3.30
H27.7.31"
広島県,"熊野町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","33.62KM2,33.62KM2","広島県熊野町
助言　　　H26.4.25  G0003","株式会社パスコ","H26.4.22
H26.7.31"
広島県,"東広島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,1000","643.31KM2,643.31KM2","広島県東広島市
助言　　　H26.5.30  G0005","株式会社パスコ","H26.5.30
H26.8.29"
広島県,"廿日市市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","489.36KM2,489.36KM2","広島県廿日市市
助言　　　H26.5.30  G0006","株式会社パスコ","H26.5.30
H27.3.31"
広島県,"三次市,",その他,"基準点測量,路線測量,基準点測量","４級,,その他,,地籍図根点","45point,3.7km,","広島県北部農林水産事務所
助言　　　H26.7.15  G0015",株式会社アスカ,"H26.10.1
H27.3.28"
広島県,"東広島市,",都市計画,数値図化,2500,33KM2,"広島県東広島市
助言　　　H26.7.28  G0017","株式会社日航コンサルタ
ント","H26.7.18
H27.2.27"
広島県,"府中町,",道路計画,MMS計測,500,95km,"広島県府中町
助言　　　H26.8.4  G0020","株式会社パスコ","H26.8.4
H26.11.28"
広島県,"東広島市,",土地改良,基準点測量,３級,14point,"広島県西部農林水産事務所
助言　　　H26.8.8  G0023","広島県土地改良事業団
体連合会","H26.8.8
H27.3.20"
広島県,"江田島市,",総合計画,"数値図化,数値図化,地図編集","2500,,10000,,10000","60.53KM2,40.45KM2,60.53KM2","広島県江田島市
助言　　　H26.8.11  G0024","アジア航測株式会社","H26.8.1
H27.1.30"
広島県,"安芸高田市,",土地改良,基準点測量,３級,6point,"広島県安芸高田市
助言　　　H26.8.12  G0025","広島県土地改良事業団
体連合会","H26.8.12
H27.3.20"
広島県,"尾道市,",固定資産,"数値撮影(デジタル),数値撮影(デジタル)","7,,14","55.8KM2,635.7KM2","広島県尾道市
助言　　　H26.8.26  G0027","株式会社パスコ","H26.11.1
H27.3.31"
広島県,"三次市,",道路計画,MMS計測,500,440km,"広島県三次市
助言　　　H26.9.22  G0044","株式会社パスコ","H26.9.22
H26.12.26"
広島県,"竹原市,",道路管理,基準点測量,１級,1point,"広島県西部建設事務所東広島
支所
助言　　　H26.10.7  G0051","株式会社セトウチ","H26.10.14
H26.11.30"
広島県,"広島市,",道路計画,基準点測量,２級,4point,"広島県広島市
助言　　　H26.10.8  G0052","株式会社安芸建設コンサ
ルタント","H26.10.14
H27.2.15"
広島県,"広島市,",砂防計画,基準点測量,３級,24point,"中国地方整備局太田川河川事
務所
助言　　　H26.10.29  G0060","復建調査設計株式会社","H26.10.20
H27.2.27"
広島県,"広島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","905.41KM2,905.41KM2","広島県広島市
助言　　　H26.10.29  G0061","株式会社パスコ","H26.10.21
H27.3.31"
広島県,"広島市,安芸高田市,",河川管理,水準測量,３級,70km,"中国地方整備局太田川河川事
務所
助言　　　H26.11.11  G0063","株式会社セトウチ
明伸建設コンサルタント
株式会社","H26.11.11
H27.2.27"
広島県,"呉市,",総合計画,"数値撮影(デジタル),同時調整","12,,1000","353.86KM2,966point","広島県呉市
助言　　　H26.11.11  G0064","アジア航測株式会社","H26.11.17
H27.3.31"
広島県,"広島市,",河川管理,"基準点測量,基準点測量","３級,,２級","9point,2point","中国地方整備局太田川河川事
務所
助言　　　H26.11.17  G0065","株式会社荒谷建設コンサ
ルタント","H26.11.17
H27.1.30"
広島県,"福山市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","518.14KM2,,518.14KM2","広島県福山市
助言　　　H26.11.19  G0067","株式会社パスコ","H26.11.19
H27.3.31"
広島県,"広島市,",砂防計画,数値図化,2500,29KM2,"広島県
助言　　　H26.11.20  G0068","アジア航測株式会社","H26.11.6
H27.1.16"
広島県,"海田町,",下水道計画,水準測量,３級,2km,"広島県海田町
助言　　　H26.11.25  G0077","株式会社サンワコン","H26.11.25
H27.3.20"
広島県,"呉市,",道路計画,基準点測量,２級,3point,"広島県西部建設事務所呉支所
助言　　　H26.11.26  G0078","株式会社セトウチ","H26.11.26
H27.3.23"
