都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
青森県,"八戸市,",地盤沈下調査,水準,1級,63.0km,青森県八戸市助言080919B0165,(株)岩沢測量コンサル,"08.09.20,09.01.08",1669
青森県,"弘前市,",下水道計画,"撮影,水準,写測図化","4000,,3級,,500","3.7KM2,4.0km,0.7KM2",青森県弘前市助言080806B0108,(株)パスコ,"08.07.25,08.12.20",
青森県,"十和田湖町,",道路台帳,"撮影,撮影,写測図化","8000,,5000,,1000","90.0KM2,4.0KM2,0.1KM2",青森県十和田湖町助言090113B0288,(株)パスコ,"08.11.16,09.03.25",2874
青森県,"大鰐町,平賀町,",道路計画,"撮影,写測図化,写測図化","8000,,1000,,2500","19.1KM2,3.9KM2,2.0KM2",青森県弘前土木事務所助言080926B0176,東北測量(株),"08.09.10,08.11.30",1763
青森県,"黒石市,",道路計画,"撮影,写測図化","8000,,2500","16.2KM2,5.6KM2",青森県弘前土木事務所助言080926B0177,東北測量(株),"08.09.10,09.01.10",1764
青森県,"鶴田町,",道路計画,"撮影,写測図化","8000,,1000","8.2KM2,0.7KM2",青森県五所川原土木事務所助言081025B0202,東北測量(株),"08.09.27,09.01.24",
青森県,"三沢市,",都市計画,撮影,8000,66.6KM2,青森県三沢市助言081127B0236,東北測量(株),"08.10.26,08.12.20",2451
青森県,"蓬田村,蟹田町,",道路計画,"撮影,写測図化","8000,,1000","15.5KM2,1.0KM2",青森県青森土木事務所助言081209B0261,東北測量(株),"08.11.12,09.02.25",
青森県,"三沢市,百石町,下田町,八戸市,",都市計画,"撮影,写測図化,写測修正,編集","10000,,2500,,2500,,10000","280.0KM2,76.3KM2,104.8KM2,181.2KM2",青森県助言080724B0082,(株)パスコ,"08.07.03,09.03.03",1028
青森県,"下田町,",都市計画,"撮影,撮影,写測図化,写測修正,編集","10000,,5000,,2500,,2500,,10000","31.2KM2,72.0KM2,21.8KM2,7.8KM2,29.6KM2",青森県下田町助言080806B0107,(株)パスコ,"08.07.15,09.03.10",1254
青森県,"黒石市,弘前市,大鰐町,藤崎町,常盤村,田舎館村,岩木町,",都市計画,"撮影,空三,写測図化,写測修正","12500,,12500,,2500,,2500","233.7KM2,22M,14.8KM2,104.9KM2",青森県助言080724B0087,国際航業(株),"08.06.28,09.02.17",1033
青森県,"六ケ所村,三沢市,",都市計画,"撮影,写測修正","12500,,2500","262.2KM2,62.2KM2",青森県六ケ所村助言080731B0099,東北測量(株),"08.07.20,09.01.31",1151
青森県,"むつ市,大畑町,東通村,横浜町,六ケ所村,",森林計画,撮影,16000,693.0KM2,青森県助言080415B0006,東北測量(株),"08.04.24,08.10.31",50
青森県,"新郷村,",固定資産基本図作成,カラー撮影,5000,159.0KM2,青森県新郷村助言080809B0114,(株)パスコ,"08.07.16,09.03.30",1292
青森県,"碇ケ関村,",下水道計画,数値図化,500,0.1KM2,青森県碇ケ関村助言080913B0161,(株)パスコ,"08.08.28,08.11.15",
青森県,"平賀町,",下水道計画,数値図化,500,0.3KM2,青森県平賀町助言081128B0248,(株)パスコ,"08.10.24,09.02.25",
青森県,"黒石市,",下水道台帳,数値図化,500,0.7KM2,青森県黒石市助言081204B0255,(株)みちのく計画,"08.11.01,09.03.31",
青森県,"下田町,",下水道計画,"空三,水準,写測図化","5000,,3級,,500","20M,8.8km,0.1KM2",青森県下田町助言090113B0287,(株)パスコ,"08.11.27,09.03.20",
青森県,"西目屋村,",ダム計画,"空三,写測図化","8000,,1000","92M,3.3KM2",津軽ダム工事事務所助言080628B0059,アジア航測(株),"08.05.25,08.12.10",
青森県,"七戸町,天間林村,",ダム計画,"空三,写測図化","20000,,5000","8M,22.0KM2",高瀬川総合開発工事事務所助言081224B0278,アジア航測(株),"08.11.27,09.03.17",2681
青森県,"八戸市,階上町,",上水道計画,"写測図化,写測修正","2500,,2500","13.7KM2,12.3KM2",八戸圏域水道企業団助言081016B0178,(株)パスコ,"08.09.05,09.02.01",
青森県,"青森市,七戸町,風間浦村,大間町,",郵便地図調整,編集,25000,4820.0KM2,東北郵政局助言080424B0007,直営,"08.05.21,09.03.08",
岩手県,"室根村,",総合計画,基準点,1級,1point,岩手県室根村助言090319B0332,(株)ハイマーテック,"09.03.19,09.03.31",
岩手県,"滝沢村,",土地区画整理,"基準点,基準点,水準,水準,基準点,地上数値法","2級,,3級,,3級,,4級,,4級,,500","6point,20point,10.0km,8.0km,0.1KM2,0.1KM2",滝沢村耳取土地区画整理組合助言080830B0131,(株)パスコ,"08.08.05,09.03.25",
岩手県,"一関市,花泉町,",道路計画,"基準点,水準,撮影,写測図化","2級,,3級,,8000,,1000","12point,26.0km,48.4KM2,13.2KM2",岩手県千厩地方振興局助言081016B0189,第一航業(株),"08.10.01,09.03.10",
岩手県,"西根町,",総合計画,基準点,2級,3point,岩手県西根町助言081025B0211,(有)佐々木測量所,"08.10.15,08.12.20",
岩手県,"松尾村,",総合計画,基準点,2級,2point,岩手県松尾村助言081025B0212,(有)佐々木測量所,"08.10.15,08.12.20",
岩手県,"遠野市,",道路計画,"基準点,基準点,地上数値法","2級,,4級,,500","3point,0.1KM2,0.1KM2",岩手県遠野土木事務所助言080724B0081,佐藤技術(株),"08.07.22,09.01.10",
岩手県,"大船渡市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","1point,0.1KM2,0.1KM2",岩手県大船渡市助言090210B0311,東武計画(株),"09.02.12,09.03.15",
岩手県,"山田町,",土地区画整理,"基準点,水準,基準点","3級,,3級,,4級","12point,5.0km,0.5KM2",岩手県山田町助言081025B0203,(株)八州,"08.10.07,08.12.05",
岩手県,"前沢町,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,1000","14point,0.4KM2,0.4KM2",前沢町駅東土地区画整理組合助言090319B0329,(株)八州,"09.03.19,09.03.25",
岩手県,"盛岡市,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","13point,0.9KM2,0.9KM2",岩手県盛岡市助言080628B0058,(株)日測,"08.06.18,09.03.15",
岩手県,"釜石市,",道路計画,"基準点,基準点,水準,縦横断","3級,,4級,,3級,,200","15point,0.3KM2,5.9km,0.3KM2",三陸国道工事事務所助言081209B0258,アジア航測(株),"08.12.01,09.03.25",
岩手県,"大迫町,東和町,",道路計画,基準点,3級,4point,岩手県花巻土木事務所助言080909B0149,サンコーコンサルタント(株),"08.09.05,08.10.04",
岩手県,"一関市,",教育実習の為の基準点設置,"基準点,水準","3級,,3級","3point,3point",岩手県一関工業高等学校助言080628B0062,第一航業(株),"08.07.01,08.07.31",
岩手県,"花泉町,",道路計画,"基準点,基準点,水準","3級,,4級,,3級","3point,0.1KM2,12.0km",岩手県一関土木事務所助言081016B0182,第一航業(株),"08.09.09,09.01.06",
岩手県,"宮古市,",宅地開発,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","7point,0.3KM2,2.0km,0.3KM2",岩手県住宅供給公社助言081219B0272,パシフィックコンサルタンツ(株),"08.11.27,09.01.31",
岩手県,"岩手町,",道路休憩施設計画,"基準点,基準点,水準,平板","3級,,4級,,3級,,200","3point,0.1KM2,0.4km,0.1KM2",岩手工事事務所助言080726B0091,日本工営(株),"08.06.29,08.12.20",
岩手県,"葛巻町,",河川管理,"基準点,基準点,地上数値法","3級,,4級,,500","4point,0.1KM2,0.1KM2",岩手県盛岡土木事務所助言081016B0194,東日本測量設計(株),"08.09.13,08.10.22",
岩手県,"大船渡市,",教育実習の為の基準点設置,"基準点,水準","3級,,3級","3point,1.5km",大船渡工業高等学校助言080823B0119,(株)菊池技研コンサルタント,"08.08.26,08.09.10",
岩手県,"田野畑村,",教育実習,"基準点,水準","3級,,3級","3point,6.0km",岩手県立久慈工業高等学校助言081016B0188,(株)藤森測量設計,"08.09.25,08.10.25",
岩手県,"岩手町,玉山村,",土地改良,"基準点,水準,平板","3級,,3級,,500","16point,3.7km,0.3KM2",盛岡地方振興局岩手北部土地改良事業所助言080830B0139,東北エンジニアリング(株),"08.05.29,08.12.10",
岩手県,"盛岡市,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","5point,71point,0.1KM2",岩手県盛岡市助言080823B0117,エース都市設計(株),"08.08.20,08.11.30",
岩手県,"水沢市,",道路計画,"基準点,基準点,平板","3級,,4級,,500","7point,0.1KM2,0.1KM2",岩手県水沢市助言080830B0137,興国設計(株),"08.03.20,08.09.30",
岩手県,"一関市,",道路計画,"基準点,基準点,水準,平板","3級,,4級,,2級,,500","10point,0.2KM2,8.2km,0.2KM2",岩手県一関土木事務所助言081213B0269,(株)東日本コンサルタント,"08.09.01,08.12.28",
岩手県,"二戸市,",土地区画整理,"基準点,地上数値法","4級,,500","0.1KM2,0.1KM2",岩手県二戸市助言080628B0053,(株)パスコ,"08.06.24,08.09.30",
岩手県,"滝沢村,",土地区画整理,"基準点,水準,地上数値法","4級,,4級,,500","0.1KM2,5.0km,0.1KM2",滝沢村室小路土地区画整理組合助言080830B0132,(株)パスコ,"08.08.05,09.03.25",
岩手県,"千厩町,",林道台帳,"基準点,写測図化","4級,,1000","2point,0.1KM2",岩手県千厩町助言081025B0208,第一航業(株),"08.10.08,08.12.19",
岩手県,"石鳥谷町,",ほ場整備,"水準,写測図化","3級,,1000","5.5km,1.7KM2",岩手県盛岡地方振興局盛岡南部土地改良事業所助言080718B0078,国際航業(株),"08.07.01,08.08.20",
岩手県,"田野畑村,",ほ場整備,"水準,写測図化","3級,,1000","7.3km,0.8KM2",岩手県久慈地方振興局助言081030B0222,朝日航洋(株),"08.10.30,09.01.20",
岩手県,"宮守村,",土地改良,"水準,写測図化","3級,,1000","19.0km,0.6KM2",岩手県遠野地方振興局助言090227B0323,朝日航洋(株),"09.02.05,09.03.25",
岩手県,"山田町,",土地区画整理,平板,500,0.5KM2,岩手県山田町助言090331B0339,(株)八州,"09.03.10,09.04.25",
岩手県,"沢内村,",下水道計画,"撮影,水準,写測図化","4000,,3級,,500","11.7KM2,16.0km,0.3KM2",岩手県沢内村助言080606B0040,(株)ハイマーテック,"08.06.03,08.08.31",
岩手県,"湯田町,",下水道計画,"撮影,写測図化","4000,,500","8.9KM2,0.3KM2",岩手県湯田町助言080513B0016,朝日航洋(株),"08.04.15,08.07.20",
岩手県,"江刺市,",ほ場整備,"撮影,写測図化","7000,,1000","9.6KM2,0.7KM2",岩手県水沢地方振興局助言081021B0200,昭和(株),"08.10.01,08.12.10",
岩手県,"江刺市,",ほ場整備,"撮影,写測図化","7000,,1000","7.7KM2,0.1KM2",猿ヶ石南部土地改良区助言081213B0264,昭和(株),"08.12.10,09.03.10",
岩手県,"花巻市,",総合計画,"撮影,撮影,写測図化","8000,,4000,,1000","3.5KM2,2.3KM2,1.6KM2",岩手県花巻土木事務所助言081016B0186,国際航業(株),"08.10.04,08.12.25",
岩手県,"花巻市,",道路計画,"撮影,写測図化","8000,,1000","14.7KM2,0.6KM2",岩手県花巻土木事務所助言081227B0280,国際航業(株),"08.12.16,09.03.15",
岩手県,"二戸市,一戸町,",地すべり対策,"撮影,写測図化,写測修正","8000,,1000,,2500","9.5KM2,1.0KM2,1.8KM2",岩手県二戸土木事務所助言081227B0281,国際航業(株),"08.12.02,09.03.19",
岩手県,"遠野市,",ほ場整備,"撮影,水準,写測図化","8000,,3級,,1000","9.4KM2,10.0km,1.7KM2",岩手県遠野市助言081114B0234,(株)写測,"08.10.28,09.02.28",
岩手県,"遠野市,",ほ場整備,撮影,8000,22.5KM2,遠野市土地改良区助言081127B0240,(株)写測,"08.11.12,09.03.31",2455
岩手県,"盛岡市,",道路計画,撮影,8000,19.0KM2,岩手工事事務所助言090319B0331,アジア航測(株),"09.03.19,09.03.26",3299
岩手県,"一関市,平泉町,",ほ場整備,"撮影,空三","8000,,8000","30.0KM2,28M",岩手県一関地方振興局助言080910B0155,第一航業(株),"08.09.06,09.02.10",1634
岩手県,"前沢町,",林道台帳,"撮影,写測図化","8000,,1000","6.1KM2,0.1KM2",岩手県前沢町助言081108B0230,第一航業(株),"08.10.24,09.01.31",
岩手県,"花巻市,",道路台帳,"撮影,写測図化","8000,,1000","16.2KM2,1.9KM2",岩手県花巻市助言080913B0157,朝日航洋(株),"08.09.06,09.02.28",1654
岩手県,"江刺市,",道路台帳,"撮影,写測図化","8000,,1000","23.2KM2,1.7KM2",岩手県江刺市助言080913B0158,朝日航洋(株),"08.09.06,09.03.31",1655
岩手県,"湯田町,沢内村,",河川台帳,"撮影,写測図化","10000,,2000","50.8KM2,7.2KM2",岩手県北上土木事務所助言081021B0197,(株)パスコ,"08.10.09,09.02.03",2063
岩手県,"花巻市,",ほ場整備,"撮影,写測図化","10000,,2000","15.0KM2,10.0KM2",岩手県花巻地方振興局助言090210B0306,第一航業(株),"09.01.22,09.03.14",
岩手県,"二戸市,一戸町,",用水路計画,"撮影,写測図化","12500,,2500","334.7KM2,13.4KM2",東北農政局馬淵川沿岸農業水利事業所助言081128B0246,国際航業(株),"08.11.01,09.03.26",2465
岩手県,"田老町,",道路計画,"撮影,写測図化","12500,,2500","20.0KM2,7.1KM2",岩手県宮古土木事務所助言090224B0315,(株)パスコ,"09.01.20,09.03.25",3119
岩手県,"東和町,宮守村,江刺市,住田町,大東町,東山町,陸前高田市,千厩町,室根村,藤沢町,花泉町,",森林計画,撮影,16000,1196.0KM2,岩手県助言080424B0010,(株)中庭測量コンサルタント,"08.04.30,08.10.31",0089*
岩手県,"盛岡市,川井村,宮古市,",道路計画,"撮影,写測図化","20000,,10000","246.0KM2,60.6KM2",岩手県宮古土木事務所助言090204B0302,(株)パスコ,"09.01.07,09.03.21",3041
岩手県,"花巻市,",道路計画,"カラー撮影,空三","8000,,8000","21.7KM2,4M",岩手県花巻土木事務所助言090210B0310,東武計画(株),"08.12.13,09.03.02",3066
岩手県,"大東町,",ほ場整備,"カラー撮影,水準,写測図化","8000,,3級,,1000","23.0KM2,14.5km,0.2KM2",大東町土地改良区助言080905B0145,(株)写測,"08.08.07,08.10.04",1548
岩手県,"西根町,",砂防計画,"カラー撮影,写測図化","8000,,1000","9.3KM2,0.5KM2",岩手工事事務所助言080830B0135,第一航業(株),"08.07.06,08.09.20",
岩手県,"千厩町,",都市計画,カラー撮影,12500,51.6KM2,岩手県千厩町助言080424B0011,国際航業(株),"08.04.16,08.06.30",90
岩手県,"江刺市,",ほ場整備,"空三,水準,写測図化","10000,,3級,,1000","3M,8.5km,1.2KM2",岩手県水沢地方振興局助言080628B0052,朝日航洋(株),"08.06.21,08.07.30",
岩手県,"雫石町,",都市計画,"空三,写測図化","12500,,2500","19M,21.0KM2",岩手県雫石町助言080708B0071,国際航業(株),"08.06.25,08.12.20",840
岩手県,"湯田町,",ダム管理,"空三,写測図化,写測修正,基準点","12500,,2500,,2500,,3級","36M,2.1KM2,13.8KM2,45point",北上川ダム統合管理事務所助言081128B0245,国際航業(株),"08.11.01,09.03.05",
岩手県,"一戸町,",農業用水路計画,"空三,写測図化","12500,,2500","52M,3.4KM2",農林水産省東北農政局馬淵川沿岸農業水利事業助言090319B0335,アジア航測(株),"09.03.19,09.03.27",
岩手県,"山田町,",下水道計画,写測図化,500,0.1KM2,岩手県山田町助言080830B0130,(株)写測,"08.07.18,08.09.24",
岩手県,"遠野市,東和町,",道路計画,写測図化,1000,3.5KM2,岩手工事事務所助言080617B0044,国際航業(株),"08.05.27,08.06.27",
岩手県,"石鳥谷町,",ほ場整備,"写測図化,水準","1000,,3級","1.6KM2,5.7km",岩手県石鳥谷町助言081016B0187,国際航業(株),"08.10.03,09.03.17",
岩手県,"遠野市,川井村,",道路計画,写測図化,1000,0.3KM2,岩手県遠野土木事務所助言090127B0299,国際航業(株),"08.12.26,09.03.20",
岩手県,"千厩町,",ダム計画,写測図化,1000,2.5KM2,岩手県千厩土木事務所助言090210B0309,国際航業(株),"09.01.21,09.03.20",
岩手県,"藤沢町,",ほ場整備,写測図化,1000,0.6KM2,岩手県千厩地方振興局助言080823B0118,第一航業(株),"08.08.07,08.11.05",
岩手県,"水沢市,",ほ場整備,写測図化,1000,3.1KM2,胆沢平野土地改良区助言081127B0241,第一航業(株),"08.11.01,09.02.28",
岩手県,"沢内村,",ほ場整備,写測図化,1000,1.0KM2,岩手県沢内村助言090210B0307,(株)ハイマーテック,"09.02.01,09.03.31",
岩手県,"二戸市,浄法寺町,",土地改良,写測図化,1000,2.5KM2,岩手県土地改良事業団体連合会助言090224B0320,朝日航洋(株),"09.02.07,09.03.25",
岩手県,"滝沢村,",総合計画,"写測図化,写測修正,編集","2500,,2500,,10000","16.5KM2,25.7KM2,42.2KM2",岩手県滝沢村助言080708B0066,アジア航測(株),"08.05.29,08.08.30",835
岩手県,"陸前高田市,",都市計画,写測修正,2500,2.0KM2,岩手県陸前高田市助言090127B0300,(株)写測,"08.12.26,09.02.28",
岩手県,"北上市,江刺市,金ケ崎町,花巻市,石鳥谷町,紫波町,",河川管理,写測修正,2500,40.9KM2,岩手工事事務所助言080708B0065,第一航業(株),"08.06.13,08.12.03",834
岩手県,"花巻市,石鳥谷町,宮守村,川井村,",郵便地図調整,編集,25000,4820.0KM2,東北郵政局助言080424B0007,直営,"08.05.21,09.03.08",
岩手県,"滝沢村,",土地区画整理,地上数値法,500,0.3KM2,岩手県滝沢村助言080925B0172,(株)パスコ,"08.09.18,09.03.20",
宮城県,"小牛田町,",土地区画整理,"基準点,基準点","2級,,3級","2point,12point",宮城県小牛田町助言080724B0085,国際航業(株),"08.07.01,08.12.20",
宮城県,"名取市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","3point,11point,0.1KM2,3.0km,0.1KM2",名取市愛島東部第二土地区画整理組合設立準備助言080730B0095,(株)オオバ,"08.07.23,08.12.27",
宮城県,"岩沼市,",宅地開発,"基準点,基準点,基準点,水準,水準,地上数値法","2級,,3級,,4級,,3級,,4級,,500","2point,7point,0.1KM2,2.0km,7.0KM2,0.1KM2",岩沼市土地開発公社助言080823B0123,(株)オオバ,"08.08.26,09.03.15",
宮城県,"名取市,",都市計画,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","7point,33point,1.4KM2,8.0km,1.4KM2",宮城県助言081213B0266,"(株)オオバ,邦栄測量設計(株),(株)光生エンジニアリング","08.12.16,09.03.19",
宮城県,"仙台市,",土地区画整理,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","3point,16point,0.4KM2,0.4KM2",仙台市泉第二中山土地区画整理組合助言081227B0282,(株)オオバ,"08.12.20,10.05.31",
宮城県,"石巻市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","1point,6point,0.2KM2,2.0km,0.2KM2",蛇田北部土地区画整理組合設立準備委員会助言090110B0284,(株)八州,"08.12.19,09.04.30",
宮城県,"名取市,",土地区画整理,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","2point,2point,0.1KM2,0.1KM2",名取市植松北前田土地区画整理組合助言080718B0077,(株)パスコ,"08.07.15,08.07.30",
宮城県,"石巻市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","2point,8point,0.2KM2,5.0km,0.2KM2",石巻市南境土地区画整理組合設立準備委員会助言081030B0218,(株)パスコ,"08.10.21,09.03.31",
宮城県,"石巻市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","3point,18point,0.6KM2,2.1km,0.6KM2",蛇田中央土地区画整理組合設立準備委員会助言081204B0253,(株)パスコ,"08.12.01,09.09.30",
宮城県,"利府町,",土地区画整理,"基準点,基準点,水準,基準点,平板","2級,,3級,,4級,,3級,,500","2point,3point,3.5km,0.7KM2,0.7KM2",利府町西部土地区画整理組合設立準備委員会助言080830B0129,(株)間組,"08.08.26,08.12.25",
宮城県,"岩出山町,",土地改良,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,1000","4point,130point,0.8KM2,0.8KM2",宮城県古川農林振興事務所助言080628B0057,岩倉測量設計(株),"08.05.30,09.03.15",
宮城県,"川崎町,",土地改良,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,1000","11point,175point,0.8KM2,0.8KM2",宮城県大河原農林振興事務所助言080724B0086,岩倉測量設計(株),"08.05.14,09.03.10",
宮城県,"栗駒町,",土地改良,"基準点,基準点,地上数値法","2級,,4級,,500","3point,0.1KM2,0.1KM2",宮城県築館農林振興事務所助言080806B0110,岩倉測量設計(株),"08.08.01,09.01.31",
宮城県,"古川市,",土地改良,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","4point,25point,0.1KM2,0.1KM2",宮城県古川農林振興事務所助言080806B0112,岩倉測量設計(株),"08.08.01,09.03.15",
宮城県,"豊里町,",土地改良,"基準点,基準点,地上数値法","2級,,3級,,500","17point,217point,6.0KM2",宮城県迫農林振興事務所助言080830B0128,岩倉測量設計(株),"08.08.19,09.03.15",
宮城県,"古川市,",土地改良,"基準点,基準点,地上数値法","2級,,3級,,500","6point,163point,1.1KM2",宮城県古川農林振興事務所助言080830B0136,岩倉測量設計(株),"08.08.20,09.03.10",
宮城県,"栗駒町,",土地改良,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","2point,4point,0.1KM2,0.1KM2",宮城県築館農林振興事務所助言080909B0147,岩倉測量設計(株),"08.09.05,09.02.28",
宮城県,"志波姫町,",土地改良,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","5point,90point,1.4KM2,1.4KM2",宮城県築館農林振興事務所助言081030B0219,岩倉測量設計(株),"08.10.25,09.03.12",
宮城県,"矢本町,",土地区画整理,"基準点,基準点,基準点,水準,水準,平板","2級,,3級,,4級,,3級,,4級,,500","1point,3point,0.1KM2,3.6km,3.5km,0.1KM2",矢本町上河戸地区土地区画整理組合設立準備助言090306B0324,(株)国際開発コンサルタンツ,"09.03.06,09.03.31",
宮城県,"角田市,",土地改良,"基準点,基準点,地上数値法","2級,,3級,,1000","6point,34point,0.3KM2",宮城県大河原農林振興事務所助言080527B0034,(株)大江設計,"08.05.14,09.03.10",
宮城県,"石巻市,",港湾計画,"基準点,水準","2級,,4級","3point,12.9km",運輸省第二港湾建設局塩釜港工事事務所助言090306B0325,朝日航洋(株),"09.03.06,09.03.28",
宮城県,"矢本町,河南町,",ほ場整備,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","7point,57point,1.0KM2,1.0KM2",宮城県石巻農林振興事務所助言080726B0088,(有)北日本技研,"08.06.28,09.03.10",
宮城県,"松島町,",工業用地造成,"基準点,基準点,水準,平板,編集","3級,,4級,,3級,,500,,1000","3point,0.2KM2,3.0km,0.2KM2,0.2KM2",宮城県土地開発公社助言080517B0030,国際航業(株),"08.05.15,08.10.31",
宮城県,"大和町,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","8point,0.3KM2,2.0km,0.3KM2",大和インター周辺土地区画整理組合設立準備助言090117B0296,(株)パスコ,"09.01.10,09.03.20",
宮城県,"築館町,",下水道計画,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","17point,0.1KM2,2.0km,0.1KM2",宮城県築館土木事務所助言080905B0140,東京コンサルタンツ(株),"08.07.20,08.10.31",
宮城県,"名取市,岩沼市,",河川計画,"基準点,水準","3級,,3級","29point,8.5km",宮城県仙台土木事務所助言080823B0124,サンコーコンサルタント(株),"08.08.22,08.09.30",
宮城県,"岩沼市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","2point,0.1KM2,0.1KM2",宮城県岩沼市助言081016B0190,パシフィックコンサルタンツ(株),"08.09.17,09.03.31",
宮城県,"桃生町,",道路計画,"基準点,基準点,縦横断","3級,,4級,,100","7point,0.4KM2,4.0km",仙台工事事務所助言090224B0316,(株)復建技術コンサルタント,"08.12.25,09.03.21",
宮城県,"石巻市,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,4級,,500","8point,0.2KM2,5.5km,0.2KM2",石巻市渡波北部土地区画整理組合設立準備委員助言080624B0049,旭調査設計(株),"08.06.03,09.08.31",
宮城県,"鳴子町,",河川管理,"基準点,基準点,平板","3級,,4級,,500","3point,30point,0.1KM2",鳴子ダム管理所助言080730B0097,(株)光生エンジニアリング,"08.07.17,08.10.31",
宮城県,"柴田町,",土地区画整理,"基準点,基準点,水準,地上数値法","3級,,4級,,4級,,500","6point,0.3KM2,4.0km,0.3KM2",柴田町船岡南土地区画整理組合助言080628B0056,(株)三洋設計,"08.07.01,09.03.25",
宮城県,"柴田町,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","2point,0.1KM2,0.1KM2",柴田町下名生剣水土地区画整理組合助言080919B0166,(株)三洋設計,"08.09.11,10.03.19",
宮城県,"柴田町,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","6point,0.2KM2,0.2KM2",柴田町槻木駅西土地区画整理組合助言081107B0227,(株)三洋設計,"08.11.01,10.03.19",
宮城県,"柴田町,",林道台帳,"基準点,基準点,平板,編集","3級,,4級,,500,,1000","2point,0.1KM2,0.1KM2,0.1KM2",宮城県柴田町助言081213B0265,朝日航洋(株),"08.11.16,09.03.15",
宮城県,"亘理町,",道路計画,"基準点,水準,基準点","3級,,3級,,4級","2point,5.0km,40point",仙台工事事務所助言090117B0293,朝日航洋(株),"08.12.26,09.02.28",
宮城県,"名取市,",道路台帳,"基準点,基準点,水準,平板,平板・修正","3級,,4級,,4級,,500,,500","4point,0.1KM2,4.0km,0.1KM2,0.4KM2",宮城県名取市助言090127B0297,朝日航洋(株),"09.01.07,09.03.28",
宮城県,"仙台市,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","2point,0.1KM2,0.5km,0.1KM2",仙台市七北田新田土地区画整理組合設立準備委助言080624B0048,(株)日技,"08.06.13,08.07.31",
宮城県,"岩沼市,",土地区画整理,基準点,4級,0.1KM2,宮城県岩沼市助言081127B0242,国際航業(株),"08.11.15,08.12.20",
宮城県,"石巻市,",土地区画整理,"基準点,地上数値法","4級,,500","0.1KM2,0.1KM2",石巻市大橋土地区画整理組合助言080708B0070,(株)オオバ,"08.06.18,09.03.25",
宮城県,"気仙沼市,",地盤変動調査,水準,1級,16.6km,宮城県気仙沼市助言081114B0233,東武計画(株),"08.10.31,08.11.30",2393
宮城県,"古川市,",地盤沈下調査,水準,1級,18.6km,宮城県古川市助言081209B0257,(株)協同測量社,"08.12.02,09.02.10",2556
宮城県,"石巻市,",地盤沈下調査,水準,1級,35.0km,宮城県石巻市助言080919B0168,(株)佐藤土木測量設計事務所,"08.09.20,09.01.31",1672
宮城県,"岩沼市,名取市,仙台市,塩竈市,多賀城市,利府町,",地盤沈下調査,水準,1級,294.3km,宮城県助言080718B0080,朝日航洋(株),"08.07.15,08.12.22",1000
宮城県,"築館町,",土地改良,"水準,空三,写測図化","3級,,8000,,1000","10.0km,7M,0.9KM2",宮城県築館農林振興事務所助言080726B0092,国際航業(株),"08.06.28,08.08.26",
宮城県,"河北町,北上町,",ほ場整備,"水準,撮影,写測図化","3級,,7000,,1000","26.1km,44.3KM2,6.3KM2",桃生郡皿貝川沿岸土地改良区助言081204B0254,(株)八州,"08.11.18,09.03.15",2518
宮城県,"松島町,",ほ場整備,"水準,写測図化","3級,,1000","14.0km,2.5KM2",宮城県松島町助言081204B0251,(株)写測,"08.11.18,09.03.10",
宮城県,"仙台市,",土地区画整理,平板,500,0.3KM2,市名坂東土地区画整理組合設立準備委員会助言090117B0294,国際航業(株),"09.01.13,09.03.30",
宮城県,"矢本町,",土地区画整理,平板,500,0.1KM2,矢本町四反走地区土地区画整理組合設立準備助言090319B0326,(株)国際開発コンサルタンツ,"09.03.19,09.03.31",
