都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
兵庫県,"神戸市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","2.6KM2,12.0KM2","土地･水資源局国土調査課
助言H18.2.15F0362",関技･岡本･岡本技共同企業休,"H17.10.31
H18.3.23",
兵庫県,"神戸市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","0.5KM2,9.4KM2","土地･水資源局国土調査課
助言H18.2.15F0363",(株)ジャパックス,"H17.10.31
H18.3.27",
兵庫県,"神戸市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","7.0KM2,9.1KM2","土地･水資源局国土調査課
助言H18.2.15F0364",正和設計(株),"H17.10.31
H18.3.22",
兵庫県,"伊丹市,川西市,",砂防基盤図作成,数値図修正,2500,26.5KM2,"兵庫県阪神北県民局
助言H18.2.13F0371",日本工営(株),"H17.12.21
H18.3.25",
兵庫県,"南あわじ市,",固定資産現況調査,数値図化,500,229.2KM2,"兵庫県南あわじ市
助言H18.2.13F0372",(株)パスコ,"H17.12.26
H18.7.31",
兵庫県,"尼崎市,",道路管理,基準点,2級,1point,"近畿地方整備局兵渾国道事務所
助言H18.2.9F0373",(株)扶桑工務所,"H18.2.1
H18.3.25",
兵庫県,"たつの市,",道路計画,"基準点,基準点,基準点","１級,,2級,,3級","3point,3point,8point","兵庫県たつの市
助言H18.2.9F0375",中央復建コンサルタンツ(株),"H18.2.8
H18.3.25",
兵庫県県境奈良県県境和歌山県,"神戸市,姫路市,加古川市,三木市,高砂市,小野市,加西市,篠山市,丹波市,たつの市,県境五條市,吉野町,大淀町,下市町,県境和歌山市,海南市,橋本市,田辺市,新宮市,紀の川市,",河川管理,航空レーザ,,900.0KM2,"近畿地方整備局
助言H18.2.10F0381",朝日航洋(株),"H18.1.18
H18.3.20",
兵庫県,"明石市,加古川市,高砂市,稲美町,",砂防基盤図作成,"座標変換,数値図修正","2500,,2500","8.3KM2,54.4KM2","兵庫県東播磨県民局
助言H18.2.13F0384",朝日航洋(株),"H17.9.16
H18.3.25",
兵庫県,"姫路市,",都市基準点整備,"基準点,水準","１級,,2級","１point,1.0km","兵庫県姫路市
助言H18.2.21F0394",(株)かんこう,"H18.2.27
H18.3.31",
兵庫県,"伊丹市,",土地区画整理,"基準点,基準点","3級,,4級","4point,150point","兵庫県伊丹市
助言H18.2.23F0396",玉野総合コンサルタント(株),"H18.2.20
H18.3.29",
兵庫県,"豊岡市,",河川管理,水準,3級,40.1km,"近畿地方整備局豊岡河川国道事務所
助言H18.2.23F0397",(株)ウェスコ,"H18.1.30
H18.3.10",
兵庫県県境岡山県,"神戸市,尼崎市,明石市,西宮市,芦屋市,伊丹市,宝塚市,佐用町,県境美作市,",道路計画,"カラー撮影,カラー撮影,座標変換,数値図修正","12500,,8000,,500,,1000","162.6KM2,20.4KM2,3.6KM2,3.6KM2","近畿地方整備局阪神国道事務所
助言H18.2.28F0401",国際航業(株),"H18.2.10
H18.3.10",
兵庫県,"神戸市,",道路管理,"座標変換,基準点,基準点","2級,,2級,,3級","3point,1point,1point","近畿地方整備局兵庫国道事務所
助言H18.3.14F0402",(株)タムラ,"H18.3.10
H18.3.31",
兵庫県,"芦屋市,",都市計画,数値図修正,500,18.5KM2,"兵庫県芦屋市
助言H18.3.7F0403",(株)パスコ,"H18.3.13
H18.3.31",
兵庫県,"篠山市,",道路台帳,"座標変換,座標変換,既成図数値化,既成図数値化,地上数値法,数値図修正","500,,1000,,500,,1000,,500,,1000","0.7KM2,23.7KM2,0.7KM2,23.7KM2,0.7KM2,23.7KM2","兵庫県篠山市
助言H18.3.7F0404",(株)ジオテクノ関西,"H17.10.31
H19.3.31",
兵庫県,"尼崎市,芦屋市,",都市再生街区基本調査,基準点,街区点基本,23.3KM2,"土地･水資源局国土調査課
助言H18.3.20F0408",アース･サン測量設計･ヤマト測,"H17.10.5
H18.3.24",
兵庫県,"宝塚市,",都市再生街区基本調査,基準点,街区点基本,20.8KM2,"土地･水資源局国土調査課
助言H18.3.20F0409",(株)アキツ地建コンサルタンツ,"H17.10.20
H18.3.24",
兵庫県,"西宮市,",都市再生街区基本調査,基準点,街区点基本,38.2KM2,"土地･水資源局国土調査課
助言H18.3.20F0410",(株)大設,"H17.10.18
H18.3.24",
兵庫県,"伊丹市,",都市再生街区基本調査,基準点,街区点基本,23.0KM2,"土地･水資源局国土調査課
助言H18.3.20F0411",(株)コンサルタントバンス,"H17.10.18
H18.3.24",
兵庫県,"川西市,三田市,",都市再生街区基本調査,基準点,街区点基本,27.0KM2,"土地･水資源局国土調査課
助言H18.3.20F0412",荒木測量設計(株),"H17.10.18
H18.3.24",
兵庫県,"神戸市,",都市再生街区基本調査,基準点,街区点基本,30.0KM2,"土地･水資源局国土調査課
助言H18.3.20F0413",ハ幡建設測量(株),"H17.10.20
H18.3.24",
兵庫県,"尼崎市,",都市計画,その他,500,23.7KM2,"兵庫県尼崎市
助言H18.3.15F0426",(株)パスコ,"H18.1.16
H19.3.31",
兵庫県,"尼崎市,",道路管理,"座標変換,基準点,基準点","2級,,2級,,3級","4point,1point,1point","近畿地方整備局兵渾国遣事務所
助言H18.3.28F0433",(有)西田測量設計,"H18.3.20
H18.3.31",
兵庫県,"神戸市,明石市,播磨町,",海岸保全,"カラー撮影,ディジタルオルソ","15000,,2500","62.0KM2,62.0KM2","近畿地方整備局姫路河川国道事務所
助言H18.3.28F0438",国際航業(株),"H18.2.20
H18.3.31",
兵庫県,"神戸市,",宅地開発,"基準点,地上数値法","4級,,500","28point,0.1KM2","兵庫県企業庁
助言H18.3.28F0441",(株)優和事務所,"H18.3.22
H18.3.31",
兵庫県,"神戸市,",宅地開発,"基準点,地上数値法","4級,,500","24point,0.1KM2","兵庫県企業庁
助言H18.3.30F0442",扇コンサルタンツ(株),"H18.1.27
H18.3.31",
奈良県,"天理市,",道路計画,"座標変換,座標変換,座標変換,基準点,数値図化","2級,,3級,,空三成果,,3級,,500","10point,6point,28M,2point,0.2KM2","奈良県天理市
助言H17.5.17F0010",アジア航測(株),"H17.3.16
H17.5.31",
奈良県,"奈良市,",土地区画整理,"座標変換,座標変換,基準点","１級,,2級,,4級","2point,2point,70point","奈良県奈良市
助言H17.5.31F0015",中央復建コンサルタンツ(株),"H17.6.1
H17.12.25",
奈良県,"生駒市,",不動産登記法14条地図,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","6point,12point,180point,0.2KM2","奈良地方法務局
助言H17.7.1F0038",(株)タイト,"H17.7.1
H18.3.31",
奈良県,"天理市,橿原市,高取町,",土地改良(水路平面図,数値図化,500,0.1KM2,"近畿晨政局大和紀伊平野晨業水利事務所
助言H17.7.1F0040",(株)パスコ,"H17.6.29
H17.8.22",
奈良県県境和歌山県,"十津川村,県境熊野川町,上富田町,日置川町,田辺市,みなべ町,白浜町,すさみ町,串本町,古座川町,",森林調査,撮影,20000,850.0KM2,"大阪国税局
助言H17.7.6F0041",日本空間情報技術(株),"H17.9.1
H17.12.9",
奈良県,"奈良市,",座標変換,"座標変換,座標変換,座標変換","１級,,2級,,3級","1point,4point,17point","独立行政法人都市再生機構西日本支社
助言H17.7.20F0050",(株)シーイーシー,"H17.7.15
H18.2.28",
奈良県,"上北山村,",砂防計画,"基準点,基準点","2級,,3級","3point,6point","奈良県吉野土木事務所
助言H17.8.22F0090",(株)南部測量設計事務所,"H17.8.8
H17.10.31",
奈良県,"奈良市,大和郡山市,天理市,橿原市,御所市,三宅町,田原本町,高取町,明日香村,広陵町,",土地改良,数値図化,500,0.4KM2,"近畿晨政局大和紀伊平野晨業水利事務所
助言H17.8.31F0099",(株)パスコ,"H17.8.2
H18.1.28",
奈良県,"葛城市,",葛城市観光パンフレット,カラー撮影,15000,33.7KM2,"奈良県葛城市
助言H17.9.2F0107",(株)ワールド,"H17.8.11
H18.3.15",
奈良県,"生駒市,",道路計画,"基準点,基準点,基準点,水準","2級,,3級,,4級,,3級","2point,9point,109point,7.0km","近畿地方整備局奈良国道事務所
助言H17.10.3F0139",(株)阪神コンサルタンツ,"H17.10.1
H18.3.31",
奈良県,"奈良市,",ほ場整備,"基準点,基準点,基準点","１級,,3級,,4級","1point,3point,165point","奈良県北部晨林振興事務所
助言H17.10.6F0144",奈良県土地改良事業団体連合会,"H17.8.4
H18.3.28",
奈良県,"都祁村,室生村,",砂防計画,基準点,2級,3point,"奈良県大宇陀土木事務所
助言H17.10.6F0146",(株)伯鳳技研,"H17.10.11
H18.3.27",
奈良県,"室生村,",道路計画,基準点,2級,1point,"奈良県大宇陀土木事務所
助言H17.10.6F0147",(株)伯鳳技研,"H17.10.11
H18.1.31",
奈良県,"橿原市,",都市計画,"カラー撮影,数値図修正,ディジタルオルソ,編集","10000,,2500,,2500,,10000","39.5KM2,39.5KM2,39.5KM2,39.5KM2","奈良県橿原市
助言H17.11.8F0176",国際航業(株),"H17.11.2
H18.3.24",
奈良県,"明日香村,",公園管理,"座標変換,基準点","3級,,4級","9point,12point","近畿地方整備局国営飛鳥歴史公園事務所
助言H17.11.17F0199",智原測量設計(株),"H17.11.22
H18.3.10",
奈良県,"明日香村,",公園調査･管理,"基準点,水準,平板","4級,,4級,,500","170point,2.0km,0.3KM2","近畿地方整備局国営飛鳥歴史公園事務所
助言H17.11.17F0200",(株)ケーェスコンサルタント,"H17.12.12
H18.3.10",
奈良県,"五條市,",固定資産,"カラー撮影,カラー撮影","4000,,8000","13.0KM2,292.0KM2","奈良県五條市
助言H17.11.22F0207",(株)パスコ,"H17.11.17
H18.3.20",
奈良県,"橿原市,",道路台帳,地上数値法,500,0.1KM2,"奈良県橿原市
助言H17.11.29F0211",アジア航測(株),"H17.11.7
H18.3.27",
奈良県,"生駒市,",土地区画整理,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","3point,4point,26point,0.1KM2","近畿日本鉄道株式会社
助言H17.12.9F0263",(株)GIS関西,"H17.12.1
H18.3.20",
奈良県,"斑鳩町,",下水道台帳,"基準点,基準点","2級,,3級","2point,4point","奈良県斑鳩町
助言H17.12.21F0276",内外エンジニアリング(株),"H17.11.4
H18.3.17",
奈良県県境和歌山県,"大和郡山市,都祁村,県境粉河町,那賀町,かつらぎ町,高野口町,",道路台帳,"基準点,基準点,水準,平板","2級,,4級,,3級,,250","44point,399point,22.0km,1.0KM2","近畿地方整備局和歌山河川国道事務所
助言H17.12.27F0286",(株)国土開発センター,"H17.11.17
H18.3.10",l修正
奈良県,"奈良市,生駒市,",土地区画整理,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","3point,5point,80point,0.2KM2","近鉄不動産株式会社
助言H18.2.10F0382",日本テクノ(株),"H18.1.12
H18.3.31",
奈良県,"宇陀市,東吉野村,",河川管理,"基準点,基準点,水準","１級,,2級,,１級","10point,19point,46.0km","奈良県大宇陀土木事務所
助言H18.2.15F0392","(株)大門測量設計事務所
(有)栄進
(株)伯鳳技研","H18.2.20
H18.3.27",
奈良県,"奈良市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,2point,70point","奈良県北部晨林振興事務所
助言H18.2.27F0399",奈良県土地改良事業団体連合会,"H18.2.6
H18.3.20",
奈良県,"奈良市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,2point,90point","奈良県北部晨林振興事務所
助言H18.2.27F0400",奈良県土地改良事業団体連合会,"H18.2.6
H18.3.20",
奈良県,"三郷町,王寺町,",都市再生街区基本調査,"基準点,基準点","街区点基本,,街区点特定","4.6KM2,0.2KM2","土地･水資源局国土調査課
助言H18.3.15F0414",アスカ･コーダ測量共同企業体,"H17.10.20
H18.3.24",
奈良県,"葛城市,",下水道事業,基準点,2級,1point,"奈良県葛城市
助言H18.3.27F0439",内外エンジニアリング(株),"H18.3.10
H18.3.31",
和歌山県,"すさみ町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","4point,5point,26point","和歌山県土地改良事業団休運合会
助言H17.4.21F0004",(株)中山綜合コンサルタント,"H17.5.2
H17.6.3",
和歌山県,"印南町,",ほ場整備,"基準点,基準点","3級,,4級","8point,48point","名田周辺土地改良区
助言H17.6.21F0029",(株)初山,"H17.7.1
H18.3.31",
和歌山県,"橋本市,",土地区画整理,"基準点,地上数値法","3級,,500","2point,0.1KM2","南海電気鉄道株式会社
助言H17.6.21F0030",(株)かんこう,"H17.4.1
H17.9.30",
和歌山県,"和歌山市,",不動産登記法第14条地,"基準点,基準点,地上数値法","3級,,4級,,500","4point,143point,0.2KM2","和歌山地方法務局
助言H17.7.28F0061",(有)瀬村建築測量事務所,"H17.8.1
H18.3.31",
和歌山県,"かつらぎ町,",ほ場整備,"基準点,基準点,地上数値法","3級,,4級,,500","4point,15point,0.1KM2","和歌山県土地改良事業団休運合会
助言H17.8.11F0080",西畑測量設計(株),"H17.8.29
H18.3.31",
和歌山県,"田辺市,みなべ町,白浜町,上富田町,日置川町,那智勝浦町,熊野川町,",浸水想定区域図作成,航空レーザ,,95.3KM2,"和歌山県
助言H17.8.22F0087",アジア航測(株),"H17.7.22
H17.11.18",
和歌山県,"白浜町,",ほ場整備,"基準点,基準点,地上数値法","3級,,4級,,500","8point,126point,0.2KM2","和歌山県西牟婁振興局
助言H17.9.2F0102",(株)岡本設計事務所,"H17.9.7
H17.10.30",
和歌山県,"和歌山市,",都市計画,"カラー撮影,数値図修正","12500,,2500","19.8KM2,8.5KM2","和歌山県和歌山市
助言H17.9.15F0116",アジア航測(株),"H17.8.23
H18.2.18",
和歌山県,"串本町,",管理敷地調査,"基準点,基準点,基準点","2級,,3級,,4級","5point,5point,30point","大阪防衛施設局
助言H17.9.30F0136",和歌山航測(株),"H17.9.26
H18.3.31",
和歌山県,"花園村,",確定測量図作成,"基準点,基準点,基準点,基準点,地上数値法","１級,,2級,,3級,,4級,,500","2point,1point,7point,32point,0.1KM2","和歌山県土地改良事業団休運合会
助言H17.9.30F0137",(有)尾崎測量設計,"H17.10.17
H18.3.31",
和歌山県,"海南市,",道路改築事業,"基準点,基準点,水準,平板","2級,,4級,,3級,,500","6point,45point,8.5km,0.4KM2","和歌山県海草振興局
助言H17.11.8F0177",(株)パスコ,"H17.11.1
H18.3.20",
三重県県境奈良県,"名張市,美杉村,飯高町,県境奈良市,都祁村,山添村,菟田野町,榛原町,室生村,御杖村,東吉野村,",砂防基盤図作成,数値図化,2500,57.3KM2,"近畿地方整備局木津川上流河川事務所
助言H17.11.2F0172",朝日航洋(株),"H17.9.23
H18.3.31",
和歌山県,"田辺市,",都市再生街区基本調査,"基準点,基準点,基準点","街区三角点,,街区多角点,,街区点基本","2.9KM2,4.7KM2,6.1KM2","土地･水資源局国土調査課
助言H17.12.9F0232",牟婁､熊野､菅根共同企業体,"H17.9.16
H18.1.30",
和歌山県,"和歌山市,",都市再生街区基本調査,基準点,街区点基本,30.0KM2,"土地･水資源局国土調査課
助言H17.12.9F0250",近代･近畿共同企業体,"H17.10.6
H18.2.16",
和歌山県,"白浜町,日置川町,すさみ町,",座標変換,"座標変換,座標変換","2級,,3級","48point,54point","近畿地方整備局紀南河川国道事務所
助言H17.12.2F0255",(株)ノア技術コンサルタント,"H17.10.7
H18.1.20",
和歌山県,"みなべ町,",道路台帳,"座標変換,座標変換,既成図数値化,既成図数値化","1000,,2500,,1000,,2500","9.0KM2,120.5KM2,9.0KM2,120.5KM2","和歌山県みなべ町
助言H17.12.19F0264",国際航業(株),"H17.11.1
H19.2.28",
和歌山県,"和歌山市,",下水道台帳,"座標変換,数値図修正,水準","500,,500,,3級","0.5KM2,0.5KM2,21.1km","和歌山県和歌山市
助言H17.12.26F0283",(株)南紀航測センター,"H17.12.1
H18.3.17",
和歌山県,"粉河町,",道路計画,"基準点,基準点","3級,,4級","6point,30point","和歌山県土地改良事業団体連合会
助言H18.1.10F0294",(株)コスモ技研,"H18.1.10
H18.3.31",
和歌山県,"日高町,",ほ場整備,"基準点,基準点","3級,,4級","30point,177point","和歌山県土地改良事業団休運合会
助言H18.1.10F0295",(株)初山,"H18.1.16
H18.3.31",
和歌山県,"白浜町,日置川町,",固定資産,"カラー撮影,ディジタルオルソ","5000,,500","201.0KM2,201.0KM2","和歌山県白浜町
助言H18.1.11F0307",国際航業(株),"H17.12.22
H18.3.31",
和歌山県,"白浜町,日置川町,すさみ町,",道路計画,"航空レーザ,カラー撮影,ディジタルオルソ,数値図化,数値図修正,座標変換",",,8000,,1000,,1000,,1000,,1000","12.4KM2,13.1KM2,13.1KM2,2.6KM2,10.5KM2,10.5KM2","近畿地方整備局紀南河川国道事務所
助言H18.1.26F0324",国際航業(株),"H18.1.6
H18.1.31",
和歌山県,"有田市,湯浅町,広川町,有田川町,",河川管理,"カラー撮影,数値図化","15000,,2500","400.0KM2,44.5KM2","和歌山県
助言H18.3.8F0405",国際航業(株),"H17.12.2
H18.3.24",
和歌山県,"印南町,",河川管理,数値図化,2500,17.0KM2,"和歌山県
助言H18.3.15F0406",(株)パスコ,"H18.2.25
H18.3.31",
和歌山県県境奈良県,"橋本市,紀の川市,岩出町,かつらぎ町,県境五條市,大淀町,下市町,",河川防災計画･河川管,"カラー撮影,ディジタルオルソ","10000,,2500","182.0KM2,182.0KM2","近畿地方整備局和歌山河川国道事務所
助言H18.3.20F0429",中日本航空(株),"H18.3.2
H18.3.31",
和歌山県,"すさみ町,古座川町,",河川管理,数値図化,2500,11.0KM2,"和歌山県
助言H18.3.20F0432",国際航業(株),"H18.2.28
H18.3.31",
和歌山県,"御坊市,田辺市,印南町,白浜町,上富田町,串本町,那智勝浦町,",道路管理,カラー撮影,4000,19.4KM2,"近畿地方整備局紀南河川国道事務所
助言H18.3.28F0437",中日本航空(株),"H18.3.3
H18.3.31",
和歌山県,"紀の川市,",河川防災･管理,"基準点,基準点","１級,,3級","2point,27point","近畿地方整備局和歌山河川国道事務所
助言H18.3.28F0440",中日本航空(株),"H18.3.10
H18.3.31",
鳥取県,"三朝町,",ほ場整備,基準点,2級,6point,"鳥取県三朝町
助言H17.4.18G0005",鳥取県土地改良事業団体達合会,"H17.4.15
H18.3.20",
鳥取県,"鳥取市,岩美町,八頭町,",森林計画,撮影,16000,812.0KM2,"鳥取県
助言H17.5.10G0009",(株)ウェスコ,"H17.5.13
H17.10.31",
鳥取県,"南部町,",総合計画,"カラー撮影,カラー撮影,空三,写測修正,ディジタルオルソ","10000,,20000,,10000,,5000,,1000","114.0KM2,114.0KM2,114.0KM2,114.0KM2,114.0KM2","鳥取県南部町
助言H17.5.16G0015",(株)ジェクト中国,"H17.4.15
H17.8.10",
鳥取県,"南部町,",ほ場整備,基準点,2級,5point,"鳥取県南部町
助言H17.5.30G0020",鳥取県土地改良事業団体達合会,"H17.5.26
H18.3.25",
鳥取県,"鳥取市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,1point,0.1KM2","鳥取県鳥取市
助言H17.5.31G0021",鳥取県土地改良事業団体連合会,"H17.5.31
H17.9.28",
鳥取県,"倉吉市,",砂防計画,"カラー撮影,数値図化,数値図修正,既成図数値化","10000,,2500,,2500,,2500","126.1KM2,27.9KM2,6.3KM2,63.5KM2","中国地方整備局倉吉河川国道事務所
助言H17.6.6G0022",(株)パスコ,"H17.3.23
H17.8.31",
鳥取県,"八頭町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,2point,0.1KM2","鳥取県八頭郡八頭町
助言H17.6.9G0027",鳥取県土地改良事業団体連合会,"H17.6.9
H17.12.28",
鳥取県,"鳥取市,若桜町,智頭町,八頭町,",千代川航空レーザ測量,航空レーザ,,170.0KM2,"鳥取河川国道事務所
助言H17.6.14G0029",アジア航測(株),"H17.5.27
H17.11.30",
鳥取県,"江府町,",その他,基準点,2級,63point,"江府町
助言H17.6.21G0032",鳥取県土地改良事業団体連合会,"H17.6.17
H18.3.24",
鳥取県,"智頭町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,1point,0.1KM2","智頭町
助言H17.7.5G0043",鳥取県土地改良事業団体連合会,"H17.6.30
H18.3.24",
鳥取県県境島根県,"境港市,県境松江市,",基準点移設,基準点,2級,1point,"島根県
助言H17.7.15G0062",山陰開発コンサルタント(株),"H17.7.20
H17.9.20",
鳥取県県境広島県,"日南町,県境庄原市,",道路計画,"基準点,基準点,水準","１級,,3級,,3級","15point,39point,41.7km","中国地方整備局三次河川国道事務所
助言H17.7.28G0084",(株)セトウチ,"H17.6.30
H17.10.31",
鳥取県,"境港市,",下水道計画,"カラー撮影,数値図化,空三,水準","5000,,500,,,,3級","0.4KM2,0.4KM2,4M,6.0km","鳥取県境港市
助言H17.8.8G0102",(株)ウェスコ,"H17.7.13
H18.1.31",
鳥取県,"伯耆町,",睦上自衛隊日光演習場,"基準点,基準点,基準点","2級,,3級,,4級","3point,1point,28point","広島防衛施設局
助言H17.8.12G0112",(株)広洋コンサルタント,"H17.7.13
H17.12.16",
鳥取県,"八頭町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","2point,1point,0.1KM2","鳥取県八頭町
助言H17.8.19G0123",鳥取県土地改良事業団体連合会,"H17.8.19
H18.3.10",
鳥取県,"鳥取市,",総合計画,"カラー撮影,空三,数値図化,数値図修正,水準","10000,,,,2500,,2500,,簡級","259.6KM2,60M,34.4KM2,225.2KM2,8.2km","鳥取県鳥取市
助言H17.8.19G0125",(株)ウェスコ,"H17.6.24
H18.3.20",
鳥取県,"南部町,",ほ場整備,基準点,2級,1point,"鳥取県南部町
助言H17.8.23G0129",鳥取県土地改良事業団体連合会,"H17.8.23
H18.3.25",
鳥取県,"境港市,",美保飛行場周辺の移転,基準点,3級,2point,"広島防衛施設局
助言H17.9.12G0152",(株)アサヒ測量設計事務所,"H17.9.3
H17.9.30",
鳥取県,"江府町,",工業団地用地調査,"基準点,基準点","2級,,4級","2point,0.1KM2","鳥取県江府町
助言H17.10.3G0189",アサヒコンサルタント(株),"H17.8.12
H18.3.28",
鳥取県,"伯耆町,米子市,大山町,南部町,日野町,江府町,",総合計画,"カラー撮影,空三,ディジタルオルソ","20000,,,,10000","340.0KM2,57M,340.0KM2","鳥取県伯言町
助言H17.10.7G0200",鵬技術コンサルタント(株),"H17.10.1
H18.8.20",
鳥取県,"鳥取市,",総合計画,"カラー撮影,空三,数値図化,数値図修正,水準,座標変換","10000,,,,2500,,2500,,簡級,,2500","765.7KM2,60M,34.4KM2,200.6KM2,8.2km,232.2KM2","鳥取県鳥取市
助言H17.10.17G0211",(株)ウェスコ,"H17.6.24
H18.3.20",
鳥取県,"鳥取市,",道路計画,"基準点,水準","2級,,3級","６point,9.0km","中国地方整備局鳥取河川国道事務所
助言H17.11.9G0227",鵬技術コンサルタント(株),"H17.11.14
H18.3.31",
鳥取県,"鳥取市,",道路計画,"基準点,基準点,水準,座標変換","2級,,3級,,3級,,2級","5point,5point,8.1km,2point","中国地方整備局鳥取河川国道事務所
助言H17.11.9G0228",中電技術コンサルタント(株),"H17.11.10
H18.3.31",
鳥取県,"大山町,",都市計画,"ディジタルオルソ,数値図化,写測修正,既成図数値化,既成図数値化,空三","10000,,2500,,2500,,2500,,5000,,2500","190.4KM2,120.7KM2,45.0KM2,45.0KM2,24.7KM2,6M","鳥取県大山町
助言H17.11.15G0230",サンイン技術コンサルタント(株),"H17.11.7
H18.3.24",
鳥取県,"米子市,",世界測地系への座標変,座標変換,2500,25.8KM2,"鳥取県米子市
助言H17.11.25G0253",(株)パスコ,"H17.11.21
H18.2.3",
鳥取県,"鳥取市,",道路計画,基準点,3級,6point,"中国地方整備局鳥取河川国道事務所
助言H17.11.29G0261",鵬技術コンサルタント(株),"H17.12.5
H18.3.31",
鳥取県,"鳥取市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","5point,8point,62point","鳥取県鳥取市
助言H17.12.26G0275",鳥取県土地改良事業団体連合会,"H17.12.26
H18.3.10",
鳥取県,"空白,",標高データの取得,航空レーザ,,6300.0KM2,"中国地方整備局
助言H18.1.18G0303",国際航業(株),"H17.12.7
H18.3.31",
鳥取県,"岩美町,",下水道計画,数値図化,500,0.2KM2,"鳥取県岩美町
助言H18.1.24G0308",(株)アール企画,"H17.12.26
H18.3.24",
鳥取県,"倉吉市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","5.5KM2,5.5KM2","土地･水資源局国土調査課
助言H18.1.24G0326",西谷技術コンサルタント(株),"H17.10.5
H18.2.24",
鳥取県,"鳥取市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","16.5KM2,16.5KM2","土地･水資源局国土調査課
助言H18.1.24G0327",(株)パスコ,"H17.10.5
H18.3.10",
鳥取県,"鳥取市,",都市再生街区基本調査,基準点,１級,1point,"鳥取県鳥取市
助言H18.2.7G0350",(株)パスコ,"H17.10.5
H18.3.20",
鳥取県,"大山町,伯耆町,",砂防計画,数値図化,2500,24.0KM2,"鳥取県西部総合事務所
助言H18.2.13G0363",(株)ウェスコ,"H18.2.13
H18.3.15",
鳥取県,"鳥取市,",森林計画,"ディジタルオルソ,写測修正","5000,,5000","73.0KM2,73.0KM2","鳥取県
助言H18.2.13G0364",(株)ウェスコ,"H18.2.13
H18.3.27",
鳥取県,"倉吉市,",道路計画,"基準点,基準点,水準","2級,,3級,,3級","9point,14point,9.2km","鳥取県中部総合事務所
助言H18.2.27G0376",鵬技術コンサルタント(株),"H18.3.1
H18.4.30",
鳥取県,"鳥取市,",都市再生街区基本調査,基準点,2級,3point,"鳥取県鳥取地方県土整備局
助言H18.3.9G0387",(株)パスコ,"H17.10.5
H18.3.20",
鳥取県,"鳥取市,",都市再生街区基本調査,"基準点,基準点",2級,"5point,41point","中国地方整備局鳥取河川国道事務所
助言H18.3.14G0392",(株)パスコ,"H17.10.5
H18.3.20",
鳥取県,"米子市,",固定資産航空写真撮影,"カラー撮影,直接定位計算",5000,"132.2KM2,132.2KM2","鳥取県米子市
助言H18.3.31G0399",アジア航測(株),"H18.3.31
H19.3.31",
島根県,"江津市,",道路計画,"基準点,基準点","2級,,3級","3point,6point","島根県浜田土木建築事務所
助言H17.4.27G0006",江の川コンサルタント(株),"H17.4.25
H17.8.17",
島根県,"雲南市,",ほ場整備,"基準点,基準点","3級,,4級","7point,0.2KM2","島根県木次晨林振興センター
助言H17.5.9G0010",島根県土地改良事業団体連合会,"H17.5.1
H18.3.30",
島根県,"松江市,",河川計画,"水準,平板,路線","3級,,,,","7.6km,0.2KM2,2.4km","出雲河川事務所
助言H17.6.9G0024",(株)古川コンサルタント,"H17.6.9
H18.2.28",
島根県,"安来市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","7point,17point,1.8KM2","島根県松江晨林振興センター
助言H17.7.5G0041",島根県土地改良事業団体連合会,"H17.8.1
H18.3.31",
島根県,"隠岐の島町,",下水道計画,"カラー撮影,数値図化,空三,水準","5000,,500,,500,,簡級","1.3KM2,1.3KM2,14M,1.3KM2","島根県隠岐の島町
助言H17.7.7G0044",(株)ジェクト中国,"H17.7.1
H17.10.20",I修正
島根県,"松江市,",河川計画,"基準点,基準点,水準,平板,縦横断","2級,,4級,,3級,,,,","12point,89point,10.2km,0.2KM2,7.3km","出雲河川事務所
助言H17.7.12G0046",イズテック(株),"H17.7.12
H18.2.28",
島根県,"松江市,大田市,",河川計画公共下水道平面図,"基準点,基準点,水準,平板,縦横断,数値図化,水準","2級,,4級,,3級,,,,,,500,,3級","10point,0.2KM2,10.0km,0.2KM2,5.4km,0.5KM2,9.9km18","出雲河川事務所
助言H17.7.12G0047



島根県大田市
助言H17.7.22G0066","(株)シマダ技術コンサルタント



(株)ジェクト中国","H17.7.12
H18.2.28



H17.7.8
H17.8.31",
