都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
埼玉県,"鷲宮町,",土地区画整理,"基準点,基準点","2級,,3級","7point,19point",鷲宮町葛梅特定土地区画整理組合助言011212C0270,共和コンサルタント(株),"01.12.18,02.03.23",
埼玉県,"日高町,",道路台帳,基準点,2級,6point,埼玉県日高町助言011227C0284,関東工営(株),"01.10.13,02.03.15",
埼玉県,"狭山市,",道路計画,"基準点,水準","2級,,3級","24point,93.0km",埼玉県狭山市助言020317C0362,朝日航洋(株),"01.01.11,02.03.31",892799
埼玉県,"大井町,",土地区画整理,"基準点,基準点,平板,水準,水準","3級,,4級,,500,,3級,,4級","7point,41point,0.1KM2,1.5km,3.4km",埼玉県大井町助言010817C0106,東日本航空(株),"01.07.01,02.03.10",
埼玉県,"越谷市,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","39point,644point,40.0km,1.3KM2",埼玉県越谷市助言011225C0293,東日本航空(株),"01.12.11,02.05.31",
埼玉県,"妻沼町,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","8point,49point,5.5km,0.1KM2",埼玉県妻沼町助言011227C0277,東日本航空(株),"01.12.01,02.03.10",
埼玉県,"与野市,",道路台帳,"基準点,基準点,平板","3級,,4級,,500","100point,600point,0.4KM2",埼玉県与野市助言010626C0048,国際航業(株),"01.05.02,02.03.20",
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","38point,207point,0.4KM2",埼玉県大宮市助言011227C0275,国際航業(株),"01.11.02,02.03.15",
埼玉県,"行田市,",土地区画整理,"基準点,基準点,平板,平板","3級,,4級,,500,,1000","13point,180point,0.3KM2,0.3KM2",埼玉県行田市助言010804C0101,昭和(株),"01.08.10,02.03.10",
埼玉県,"東松山市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","26point,249point,0.4KM2",埼玉県東松山市助言011011C0179,昭和(株),"01.10.03,02.02.28",
埼玉県,"草加市,",土地区画整理,"基準点,基準点","3級,,4級","12point,76point",草加市手代町土地区画整理組合助言011114C0221,昭和(株),"01.10.30,01.12.15",
埼玉県,"深谷市,",土地区画整理,"基準点,基準点,平板,編集,編集","3級,,4級,,500,,1000,,2500","15point,149point,0.4KM2,0.4KM2,0.4KM2",埼玉県深谷市助言011222C0285,昭和(株),"01.10.01,01.12.25",
埼玉県,"熊谷市,",道路台帳,"基準点,基準点,平板","3級,,4級,,500","19point,312point,22.9KM2",埼玉県熊谷市助言020205C0323,昭和(株),"02.02.15,02.03.20",
埼玉県,"嵐山町,",土地区画整理,"基準点,平板","3級,,500","25point,0.6KM2",埼玉県嵐山町助言020319C0382,(株)八州,"01.12.25,02.03.24",
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","21point,45point,0.3KM2",埼玉県大宮市助言011227C0274,(株)パスコ,"01.11.02,02.03.15",
埼玉県,"越谷市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,簡級","15point,130point,0.2KM2",埼玉県越谷市助言020206C0331,(株)パスコ,"01.12.11,02.05.31",
埼玉県,"新座市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","2point,66point,0.1KM2",新座市新開土地区画整理組合助言010502C0014,共和コンサルタント(株),"01.04.07,01.07.31",
埼玉県,"大井町,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","10point,49point,2.5km,0.1KM2",埼玉県大井町助言010904C0134,共和コンサルタント(株),"01.07.21,02.03.10",
埼玉県,"吉見町,",土地区画整理,"基準点,平板","3級,,500","28point,0.5KM2",吉見町東部土地区画整理組合助言010829C0121,(財)埼玉県都市整備公社,"01.03.01,01.12.25",
埼玉県,"三芳町,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","11point,66point,6.0km,0.1KM2",埼玉県三芳町助言011002C0170,(財)埼玉県都市整備公社,"01.09.14,01.11.27",
埼玉県,"上福岡市,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,500","8point,110point,5.0km,0.2KM2",埼玉県上福岡市助言011020C0190,(財)埼玉県都市整備公社,"01.09.04,02.03.20",
埼玉県,"小川町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","9point,13point,0.1KM2",埼玉県小川町助言011222C0287,(財)埼玉県都市整備公社,"01.11.16,02.01.26",
埼玉県,"大宮市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","40point,505point,1.0KM2",埼玉県大宮市助言010918C0147,(株)都市計画センター,"01.08.09,02.03.15",
埼玉県,"所沢市,",土地区画整理,"基準点,平板","4級,,500","12point,0.1KM2",所沢市中富南部特定土地区画整理組合助言010609C0041,昭和(株),"01.06.10,01.07.31",
埼玉県,"八潮市,",土地区画整理,"基準点,平板","4級,,500","49point,0.1KM2",埼玉県八潮市助言010817C0113,昭和(株),"01.08.01,02.03.31",
埼玉県,"鴻巣市,",土地区画整理,"基準点,平板","4級,,500","3point,0.1KM2",埼玉県鴻巣市助言011102C0209,昭和(株),"01.08.18,01.12.15",
埼玉県,"大宮市,",土地区画整理,"基準点,平板","4級,,500","20point,0.4KM2",埼玉県大宮市助言011115C0225,昭和(株),"01.11.02,02.03.15",
埼玉県,"深谷市,",土地区画整理,"基準点,平板","4級,,500","59point,0.1KM2",埼玉県深谷市助言020219C0344,昭和(株),"02.03.01,02.03.31",
埼玉県,"大宮市,",土地区画整理,"基準点,平板","4級,,500","40point,0.8KM2",埼玉県大宮市助言011114C0223,(株)オオバ,"01.11.02,02.03.15",
埼玉県,"新座市,",道路台帳,"基準点,平板","4級,,500","360point,0.8KM2",埼玉県新座市助言010929C0165,(株)八州,"01.07.25,02.03.26",
埼玉県,"幸手市,",土地区画整理,"基準点,平板","4級,,500","23point,0.8KM2",埼玉県幸手市助言011002C0169,共和コンサルタント(株),"01.08.21,01.10.31",
埼玉県,"大宮市,",土地区画整理,"基準点,平板","4級,,500","9point,0.2KM2",埼玉県大宮市助言011115C0224,大洋画地測量(株),"01.11.02,02.03.15",
埼玉県,"川越市,熊谷市,川口市,浦和市,大宮市,行田市,所沢市,飯能市,加須市,本庄市,東松山市,岩槻市,春日部市,狭山市,羽生市,鴻巣市,深谷市,上尾市,与野市,草加市,",地盤変動調査,水準,1級,1555.0km,埼玉県助言011115C0235,朝日航洋(株),"01.11.01,02.03.15",892090
埼玉県,"伊奈町,",鉄道計画,水準,2級,2.5km,埼玉県収用委員会助言011011C0186,太平洋航業(株),"01.10.01,01.10.14",
埼玉県,"富士見市,",土地区画整理,平板,500,0.1KM2,富士見市針ケ谷特定土地区画整理組合助言010627C0049,昭和(株),"01.07.01,02.03.31",
埼玉県,"大宮市,",道路計画,"撮影,写測図化","4000,,500","2.9KM2,2.9KM2",埼玉県大宮市助言010920C0146,国際航業(株),"01.07.25,02.03.11",
埼玉県,"伊奈町,",都市計画,"撮影,写測図化","12500,,2500","15.0KM2,15.0KM2",埼玉県伊奈町助言010627C0062,昭和(株),"01.05.02,01.12.15",890699
埼玉県,"飯能市,",総合計画,"撮影,写測図化,編集","11000,,2500,,10000","33.7KM2,33.7KM2,33.7KM2",埼玉県飯能市助言010817C0108,(株)八州,"01.06.01,02.02.28",891185
埼玉県,"日高町,",都市計画,"撮影,写測図化","12500,,2500","47.3KM2,47.3KM2",埼玉県日高町助言020205C0309,(株)八州,"01.11.15,02.03.23",892531
埼玉県,"秩父市,",都市計画,"撮影,撮影,写測修正,写測修正","12500,,30000,,2500,,10000","159.3KM2,194.3KM2,75.5KM2,58.5KM2",埼玉県秩父市助言010606C0038,(株)パスコ,"01.04.28,01.10.25",890515
埼玉県,"鶴ヶ島町,",都市計画,"撮影,写測図化","12500,,2500","84.4KM2,17.8KM2",埼玉県鶴ケ島町助言011011C0173,(株)パスコ,"01.09.01,02.03.20",891817
埼玉県,"鷲宮町,",下水道台帳,"撮影,写測図化","4000,,500","1.0KM2,0.4KM2",埼玉県鷲宮町助言011026C0197,(株)パスコ,"01.09.27,02.03.15",
埼玉県,"上里町,",都市計画,"撮影,写測図化","12500,,2500","28.9KM2,28.9KM2",埼玉県上里町助言011204C0239,(株)パスコ,"01.11.01,02.03.20",892206
埼玉県,"本庄市,",都市計画,"撮影,写測図化","12500,,2500","36.5KM2,36.5KM2",埼玉県本庄市助言011204C0240,(株)パスコ,"01.11.01,02.05.01",892207
埼玉県,"北川辺町,",遊水池計画,"撮影,写測図化","12500,,2500","56.0KM2,56.0KM2",利根川上流工事事務所助言010731C0090,アジア航測(株),"01.07.11,01.10.31",891059*
埼玉県,"戸田市,川口市,",河川計画,"撮影,写測図化","12500,,2500","48.3KM2,48.3KM2",荒川下流工事事務所助言011225C0298,アジア航測(株),"01.12.05,02.03.26",892421*
埼玉県,"熊谷市,上尾市,桶川市,久喜市,大宮市,行田市,八潮市,蓮田市,伊奈町,吹上町,宮代町,菖蒲町,杉戸町,",河川計画,"撮影,写測図化","12500,,2500","82.5KM2,1.3KM2",埼玉県南部河川改修事務所助言020205C0315,アジア航測(株),"01.12.28,02.03.20",892537*
埼玉県,"大滝村,荒川村,",森林計画,撮影,16000,285.0KM2,埼玉県助言010721C0074,セントラル航業(株),"01.05.11,01.11.24",890967
埼玉県,"川口市,",都市計画,"撮影,写測図化,編集,編集","12500,,2500,,5000,,10000","90.0KM2,55.7KM2,55.7KM2,55.7KM2",埼玉県川口市助言010609C0040,太平洋航業(株),"01.05.27,02.02.28",890517
埼玉県,"浦和市,大宮市,与野市,",都市計画,"撮影,写測図化","4000,,500","10.0KM2,0.6KM2",埼玉県住宅都市部新都心整備推進室助言011115C0232,太平洋航業(株),"01.10.15,02.03.20",892098
埼玉県,"都幾川村,",ダム計画,"撮影,写測図化","4000,,500","0.2KM2,0.2KM2",埼玉県東松山土木事務所助言011020C0193,アトラス測地(株),"01.10.17,01.12.31",
埼玉県,"狭山市,",都市計画,"撮影,写測修正","12500,,2500","49.1KM2,49.1KM2",埼玉県狭山市助言010627C0052,朝日航洋(株),"01.06.15,02.03.31",890689
埼玉県,"越谷市,",都市計画,"カラー撮影,写測修正","12500,,2500","59.7KM2,59.7KM2",埼玉県越谷市助言010707C0071,アジア航測(株),"01.05.12,02.01.30",890849
埼玉県,"桶川市,久喜市,北本市,蓮田市,騎西町,大利根町,菖蒲町,栗橋町,鷲宮町,幸手市,",道路計画,カラー撮影,12500,411.0KM2,大宮国道工事事務所助言011011C0183,太平洋航業(株),"01.08.29,01.10.27",891826*
埼玉県,"与野市,",道路計画,"空三,写測図化",500,"13M,0.1KM2",埼玉県与野市助言010721C0077,(株)八州,"01.06.09,01.08.31",
埼玉県,"鶴ヶ島町,",道路計画,写測図化,1000,1.0KM2,大宮国道工事事務所助言011026C0198,東日本航空(株),"01.09.15,01.12.03",
埼玉県,"八潮市,三郷市,越谷市,吉川町,",河川計画,"写測図化,編集","1000,,2500","15.7KM2,15.7KM2",江戸川工事事務所助言010901C0133,アジア航測(株),"01.09.01,01.11.30",891360*
埼玉県,"本庄市,深谷市,上里町,",堤防計画,写測図化,2500,33.1KM2,利根川上流工事事務所助言020312C0368,アジア航測(株),"02.01.03,02.03.27",892744*
埼玉県,"羽生市,",ほ場整備,写測図化,1000,0.8KM2,埼玉県加須土地改良事務所助言020213C0340,太平洋航業(株),"01.12.27,02.02.28",
埼玉県,"春日部市,大井町,",郵便地図調製,"編集,編集","10000,,25000","1311.9KM2,3561.2KM2",関東郵政局助言010424C0006,直営,"01.05.01,02.03.31",
埼玉県,"毛呂山町,越生町,吉田町,皆野町,",郵便地図調製,"編集,編集","10000,,25000","1311.9KM2,3561.2KM2",関東郵政局助言010424C0006,直営,"01.05.01,02.03.31",
埼玉県,"川越市,鶴ヶ島町,日高町,入間市,",道路計画,その他,,10point,日本道路公団東京第二建設局川越工事事務所助言020213C0339,大成測量(株),"01.12.25,03.12.24",
千葉県,"木更津市,",土地区画整理,"基準点,基準点,基準点,基準点,平板","1級,,2級,,3級,,4級,,500","3point,4point,15point,417point,1.2KM2",木更津市烏田土地区画整理準備組合助言020312C0360,創和測量工務(株),"01.12.01,02.08.30",
千葉県,"茂原市,",土地区画整理,"基準点,基準点,基準点,平板","1級,,2級,,3級,,500","4point,3point,8point,0.4KM2",千葉県茂原市助言010626C0050,光和測量(株),"01.06.01,01.10.25",
千葉県,"船橋市,八千代市,",土地区画整理,"基準点,基準点","2級,,3級","28point,180point",住宅・都市整備公団首都圏開発本部助言020205C0313,(株)日測,"01.12.15,02.12.31",
千葉県,"茂原市,",土地区画整理,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","5point,8point,78point,0.1KM2",千葉県茂原市助言011222C0288,ふさ測量(株),"01.10.25,02.03.08",
千葉県,"東金市,",土地区画整理,"基準点,基準点,平板","2級,,3級,,500","21point,40point,1.5KM2",千葉県東金市助言020206C0328,つくも測量(株),"01.12.05,02.05.31",
千葉県,"八日市場市,",土地区画整理,"基準点,基準点,平板","2級,,3級,,500","9point,8point,0.4KM2",八日市場市飯倉駅前土地区画整理組合助言011225C0292,(株)千葉土地区画整理協会,"01.08.15,01.12.31",
千葉県,"千葉市,",土地区画整理,"基準点,基準点,平板","2級,,3級,,500","3point,25point,0.9KM2",千葉県千葉市助言011225C0295,石川測量設計(株),"01.12.25,02.03.31",
千葉県,"木更津市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","3point,15point,14.4km",千葉県木更津市助言011212C0263,(財)千葉県都市整備協会,"01.12.07,02.03.20",
千葉県,"市原市,",キロ標設置,"基準点,基準点","2級,,3級","16point,75point",千葉県市原土木事務所助言020312C0364,(株)宮原測量,"01.12.12,02.03.25",
千葉県,"市原市,",道路台帳,"基準点,基準点,平板","2級,,4級,,500","37point,3522point,1.8KM2",千葉県市原市助言010829C0127,"日本コンピュータグラフィック(株),(株)サンユー測量設計,房州測量設計(株),日建工業(株),(株)宮原測量,(株)千測技研","01.09.01,02.03.15",
千葉県,"市原市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","10point,175point,0.3KM2",千葉県市原市助言011115C0226,昭和(株),"01.10.16,02.02.02",
千葉県,"千葉市,",道路台帳,"基準点,基準点","3級,,4級","5point,87point",千葉県千葉市助言010904C0129,(株)写測,"01.08.25,02.01.31",
千葉県,"我孫子市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","14point,100point,0.2KM2",千葉県我孫子市助言010517C0019,大和測量(株),"01.05.08,01.10.11",
千葉県,"佐倉市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","10point,101point,0.2KM2",佐倉市石川土地区画整理組合助言010721C0087,大和測量(株),"01.07.12,02.03.31",
千葉県,"沼南町,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","8point,47point,0.1KM2",千葉県沼南町助言020213C0332,大和測量(株),"02.02.03,02.03.20",
千葉県,"八千代市,",土地区画整理,"基準点,平板,基準点","3級,,500,,4級","21point,0.6KM2,280point",千葉県八千代市助言011204C0251,(財)福岡土地区画整理協会,"01.08.01,02.03.15",
千葉県,"関宿町,",公園計画,"基準点,水準","3級,,3級","9point,1.5km",千葉県関宿町助言020213C0335,(株)岩本測量設計事務所,"01.12.20,02.03.25",
千葉県,"関宿町,",道路台帳,"基準点,平板","4級,,500","246point,0.4KM2",千葉県関宿町助言011011C0182,(株)パスコ,"01.10.09,02.03.15",
千葉県,"市原市,",土地区画整理,"基準点,平板","4級,,500","160point,0.2KM2",千葉県市原市助言020312C0358,日本技術開発(株),"02.02.10,02.06.30",
千葉県,"市原市,",土地区画整理,基準点,4級,10point,千葉県助言010901C0132,君津測量(株),"01.07.07,03.03.31",
千葉県,"千葉市,",土地区画整理,"基準点,平板","4級,,500","275point,0.4KM2",千葉県千葉市助言011222C0294,日経コンサルタント(株),"01.12.25,02.03.31",
千葉県,"千葉市,",道路台帳,基準点,4級,,千葉県千葉市助言011212C0256,"鈴木測量(株),宅地開発測量設計(株),日測(株)","01.12.12,02.03.31",
千葉県,"野田市,柏市,流山市,我孫子市,松戸市,浦安市,鎌ケ谷市,市川市,船橋市,習志野市,八千代市,千葉市,四街道市,市原市,木更津市,君津市,富津市,成田市,佐倉市,旭市,",地盤変動調査,水準,1級,2365.0km,千葉県助言011101C0212,"(株)八州,セントラル航業(株),京葉測量(株),(株)協立コンサルタンツ","01.11.15,02.03.25",891979
千葉県,"市原市,",土地区画整理,平板,500,0.2KM2,千葉県市原市助言011222C0296,君津測量(株),"01.12.25,02.03.20",
千葉県,"市川市,",都市計画,"撮影,写測図化","12500,,2500","56.4KM2,56.4KM2",千葉県市川市助言010602C0030,国際航業(株),"01.04.12,02.03.15",890508
千葉県,"松戸市,",都市計画,"撮影,写測図化","12500,,2500","61.2KM2,27.0KM2",千葉県松戸市助言011114C0216,国際航業(株),"01.10.10,02.03.20",892081
千葉県,"夷隅町,",農地開発,"撮影,写測図化","8000,,1000","4.0KM2,4.0KM2",千葉県夷隅町助言011026C0196,(株)パスコ,"01.10.16,02.03.10",891838
千葉県,"千葉市,",都市計画,"撮影,写測修正","10000,,2500","272.3KM2,130.8KM2",千葉県千葉市助言011102C0205,(株)パスコ,"01.08.30,02.03.20",891972
千葉県,"佐原市,成田市,印旛村,白井町,印西町,本埜村,下総町,神崎町,大栄町,",道路計画,"撮影,写測修正","8000,,2500","142.7KM2,43.2KM2",千葉国道工事事務所助言011227C0282,(株)パスコ,"01.11.04,02.03.20",892377
千葉県,"市原市,",都市計画,"撮影,数値図化,編集,編集,編集","15000,,2500,,5000,,25000,,50000","366.6KM2,366.6KM2,366.6KM2,366.6KM2,366.6KM2",千葉県市原市助言010922C0162,アジア航測(株),"01.09.19,02.03.26",891554
千葉県,"船橋市,習志野市,",下水道計画,"撮影,写測図化","4000,,500","4.2KM2,4.2KM2",千葉県船橋市助言011020C0187,アジア航測(株),"01.07.20,01.12.20",
千葉県,"千葉市,成田市,習志野市,八千代市,酒々井町,印旛村,栄町,印西町,",河川計画,撮影,25000,900.0KM2,利根川下流工事事務所助言011206C0244,アジア航測(株),"01.10.24,02.03.02",892211*
千葉県,"佐原市,",都市計画,"撮影,撮影,写測図化,写測修正,写測修正","12500,,30000,,2500,,2500,,10000","120.5KM2,120.5KM2,16.6KM2,56.5KM2,120.5KM2",千葉県佐原市助言010602C0026,三和航測(株),"01.04.28,01.10.14",890504
千葉県,"勝浦市,",道路計画,"撮影,写測図化","12500,,2500","3.7KM2,1.8KM2",千葉県大原土木事務所助言011115C0237,三和航測(株),"01.10.12,02.01.09",892102
千葉県,"一宮町,",道路計画,"撮影,写測図化","8000,,1000","0.6KM2,0.6KM2",千葉県長生土木事務所助言020205C0321,三和航測(株),"01.12.12,02.03.25",
千葉県,"栄町,",都市計画,"撮影,写測図化,編集,編集","12500,,2500,,10000,,25000","85.2KM2,32.7KM2,32.7KM2,32.7KM2",千葉県栄町助言011204C0249,朝日航洋(株),"01.11.01,02.03.25",892216
千葉県,"関宿町,",道路計画,カラー撮影,12500,411.0KM2,大宮国道工事事務所助言011011C0183,太平洋航業(株),"01.08.29,01.10.27",891826*
千葉県,"八千代市,",都市計画,数値図化,2500,47.2KM2,千葉県八千代市助言011011C0174,国際航業(株),"01.09.02,02.03.20",891818
千葉県,"関宿町,",都市計画,数値図化,2500,17.0KM2,千葉県関宿町助言011115C0231,国際航業(株),"01.11.09,02.03.25",892097
千葉県,"市原市,",土地区画整理,"写測図化,基準点","500,,4級","3.8KM2,260point",市原市国分寺台土地区画整理組合助言010801C0095,"(株)八州,画地測量設計(株)","01.08.01,03.03.31",
千葉県,"千葉市,市原市,",道路計画,写測図化,1000,2.3KM2,東京湾岸道路調査事務所助言010724C0085,(株)パスコ,"01.07.20,01.09.30",
千葉県,"千葉市,",道路台帳,写測図化,500,63.6KM2,千葉県千葉市助言011204C0255,"(株)パスコ,アジア航測(株),国際航業(株),朝日航洋(株),(株)八州,三和航測(株)","01.11.20,02.03.31",892222
千葉県,"木更津市,",都市計画,写測図化,2500,41.5KM2,千葉県木更津市助言011227C0273,(株)パスコ,"01.11.29,02.03.25",892368
千葉県,"成田市,",都市計画,写測図化,2500,16.3KM2,千葉県成田市助言010817C0114,京葉測量(株),"01.07.14,02.01.25",891191
千葉県,"印西町,",都市計画,"写測図化,写測修正","2500,,2500","13.6KM2,39.4KM2",千葉県印西町助言011212C0267,京葉測量(株),"01.10.16,02.03.26",892312
千葉県,"富津市,",都市計画,写測図化,2500,36.5KM2,千葉県富津市助言010602C0031,三和航測(株),"01.05.20,01.12.18",890509
千葉県,"君津市,",道路計画,写測図化,2500,3.0KM2,千葉県君津土木事務所助言020205C0320,三和航測(株),"01.12.07,02.03.25",
千葉県,"千葉市,",道路台帳,写測図化,500,4.7KM2,千葉県千葉市助言020205C0324,"セントラル航業(株),(株)写測","01.01.18,02.03.31",
千葉県,"下総町,神崎町,",道路計画,写測修正,2500,4.7KM2,千葉県助言010829C0126,(株)パスコ,"01.08.25,01.10.07",891311
千葉県,"東金市,大原町,",郵便地図調製,"編集,編集","10000,,25000","1311.9KM2,3561.2KM2",関東郵政局助言010424C0006,直営,"01.05.01,02.03.31",
東京都,"中央区,台東区,墨田区,江東区,大田区,荒川区,足立区,葛飾区,江戸川区,",総合計画,基準点,1級,86point,東京都土木技術研究所助言010829C0124,(株)オオバ,"01.08.21,02.03.17",891323
東京都,"日野市,",道路台帳,基準点,1級,19point,東京都日野市助言011222C0290,(株)日測,"01.11.24,02.03.24",892413
東京都,"多摩市,",土地区画整理,"基準点,基準点,基準点,平板","1級,,3級,,4級,,500","5point,6point,100point,0.2KM2",東京都多摩市助言011114C0222,大和測量(株),"01.10.12,02.03.23",
東京都,"新宿区,中野区,杉並区,豊島区,練馬区,",鉄道計画,"基準点,水準","1級,,2級","24point,23.8km",日本鉄道建設公団東京支社新宿線調査事務所助言020123C0308,朝日航洋(株),"01.12.01,02.02.28",
東京都,"青梅市,秋川市,羽村町,",道路計画,"基準点,水準","2級,,3級","8point,17.0km",日本道路公団八王子工事事務所助言011227C0280,"大東測量設計(株),信和設計(株)","01.12.20,02.03.31",
東京都,"八王子市,秋川市,日の出町,",道路計画,"基準点,水準","2級,,3級","23point,30.0km",相武国道工事事務所助言011026C0199,"アジア航測(株),(株)オオバ","01.10.25,02.03.31",
東京都,"杉並区,",総合計画,"基準点,基準点","2級,,3級","100point,580point",東京都杉並区助言011102C0207,第一航業(株),"01.08.31,02.03.15",891974
東京都,"青梅市,秋川市,",道路計画,基準点,2級,,日本道路公団八王子建設事務所助言020205C0322,(株)帝国コンサルタント,"02.02.01,02.03.31",
東京都,"千代田区,中央区,港区,新宿区,文京区,台東区,墨田区,江東区,渋谷区,",鉄道計画,基準点,3級,236point,東京都地下鉄建設株式会社助言020323C0385,"東日本航空(株),国際航業(株),(株)パスコ","02.03.27,02.11.30",
東京都,"稲城市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","64point,192point,0.6KM2",東京都稲城市助言010801C0093,(株)オオバ,"01.07.05,01.10.16",
東京都,"港区,",鉄道計画,"基準点,平板,縦横断","3級,,500","11point,0.4KM2,1.8km",東京都交通局助言011225C0299,(株)中庭測量コンサルタント,"01.12.15,02.03.26",
東京都,"稲城市,",土地区画整理,"基準点,基準点","3級,,4級","10point,71point",東京都稲城市助言010918C0148,富士測量設計(株),"01.09.10,02.02.28",
東京都,"千代田区,",道路計画,"基準点,基準点","3級,,4級","6point,32point",東京国道工事事務所助言010920C0145,富士測量設計(株),"01.08.08,01.11.04",
東京都,"東村山市,",河川管理,"基準点,基準点","3級,,4級","6point,72point",東京都北多摩北部建設事務所助言020312C0371,三和航測(株),"01.12.26,02.03.20",892746
東京都,"千代田区,港区,",道路計画,基準点,3級,3point,東京国道工事事務所助言020205C0316,平和測量(株),"01.12.19,02.03.24",
東京都,"中央区,港区,江東区,大田区,",地盤変動調査,水準,1級,240.0km,東京都港湾局助言011115C0234,(株)八州,"01.11.15,02.03.31",892100
東京都,"千代田区,中央区,港区,新宿区,文京区,台東区,墨田区,江東区,品川区,目黒区,大田区,世田谷区,渋谷区,中野区,杉並区,豊島区,北区,荒川区,板橋区,練馬区,",地盤変動調査,水準,1級,1116.0km,東京都土木技術研究所助言011011C0181,"(株)日測,(株)中庭測量コンサルタント","01.10.15,02.03.31",891824
東京都,"足立区,",地盤変動調査,水準,1級,110.0km,東京都足立区助言020117C0302,(株)中庭測量コンサルタント,"01.12.27,02.03.23",892480
東京都,"新宿区,渋谷区,中野区,豊島区,練馬区,",鉄道計画,平板,500,0.5KM2,東京都交通局助言011002C0168,"アジア航測(株),パシフィックコンサルタンツ(株)","01.11.01,02.07.31",
東京都,"江戸川区,",道路区域調査,平板,250,0.4KM2,東京都江戸川区助言010424C0011,"新栄測量設計(株),(株)大洋測量設計社,細井測量設計(株),信和測量(株),待野測量設計(株),東洋測量(株)","01.05.01,02.03.30",
東京都,"江戸川区,",道路台帳,平板,500,2.5KM2,東京都江戸川区助言010424C0012,"(株)瑞穂測量設計事務所,(株)大洋測量設計社,(株)測地開発,(株)日測","01.05.01,02.03.30",
東京都,"日野市,",下水道台帳,"撮影,写測図化","4000,,500","4.0KM2,0.9KM2",東京都日野市助言010829C0122,国際航業(株),"01.07.21,02.03.20",
東京都,"三宅村,",道路計画,"撮影,写測図化","8000,,1000","1.2KM2,1.2KM2",東京都三宅支庁助言010920C0154,国際航業(株),"01.08.10,01.12.06",
東京都,"日野市,",下水道計画,"撮影,写測図化","4000,,500","6.0KM2,0.8KM2",東京都日野市助言020312C0361,国際航業(株),"01.12.21,02.03.22",
東京都,"世田谷区,",道路計画,"撮影,写測図化","8000,,1000","18.3KM2,3.5KM2",川崎国道工事事務所助言010707C0069,(株)オオバ,"01.06.13,01.11.09",890847*
東京都,"青梅市,奥多摩町,",道路計画,"撮影,写測図化","8000,,1000","13.1KM2,1.8KM2",東京都西多摩建設事務所助言020205C0317,(株)八州,"01.10.27,02.02.17",892539
東京都,"世田谷区,杉並区,練馬区,武蔵野市,三鷹市,調布市,",道路計画,"撮影,写測図化","8000,,1000","60.0KM2,7.6KM2",川崎国道工事事務所助言020312C0372,(株)パスコ,"02.03.01,02.03.31",892747*
東京都,"千代田区,",施設管理,"撮影,写測図化","5000,,500","0.5KM2,0.1KM2",財団法人建築保全センター助言020319C0379,(株)パスコ,"02.02.06,02.03.25",
東京都,"北区,板橋区,荒川区,足立区,墨田区,葛飾区,江戸川区,江東区,",河川計画,"撮影,写測図化","12500,,2500","48.3KM2,48.3KM2",荒川下流工事事務所助言011225C0298,アジア航測(株),"01.12.05,02.03.26",892421*
東京都,"足立区,",河川計画,"撮影,写測図化","12500,,2500","82.5KM2,1.3KM2",埼玉県南部河川改修事務所助言020205C0315,アジア航測(株),"01.12.28,02.03.20",892537*
東京都,"八王子市,五日市町,",道路計画,"撮影,写測図化","8000,,1000","1.4KM2,0.7KM2",東京都南多摩西部建設事務所助言020305C0351,第一航業(株),"02.01.19,02.03.26",
東京都,"東久留米市,",道路計画,"撮影,写測図化","4000,,500","3.4KM2,3.4KM2",東京都北多摩北部建設事務所助言011026C0204,セントラル航空測量(株),"01.10.11,02.03.14",
東京都,"秋川市,檜原村,",道路計画,撮影,8000,42.6KM2,東京都西多摩建設事務所助言020205C0318,大輝測量(株),"01.12.09,02.03.09",892540
東京都,"八王子市,立川市,昭島市,町田市,日野市,福生市,武蔵村山市,多摩市,稲城市,秋川市,日の出町,",都市計画,"撮影,写測修正","10000,,2500","330.0KM2,330.0KM2",東京都助言010904C0136,朝日航洋(株),"01.09.12,02.03.26",891402
東京都,"八王子市,",道路計画,"カラー撮影,写測図化","25000,,5000","185.0KM2,185.0KM2",日本道路公団東京第三管理局技術部助言011114C0218,(株)オオバ,"01.11.01,02.03.03",892083*
