都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
北海道,"大空町,",道路計画,"基準点,基準点","１級,,３級","1point,5point",助言H21.9.17A0497北海道網走支庁,大起コンサルタント(株),"H21.9.8
H21.12.18",
北海道,"鹿部町,",総合計画,"カラー撮影,カラー撮影,ディジタルオルソ,数値図化,数値図化,数値図化","8000,,12500,,2500,,1000,,2500,,5000","38KM2,110.6KM2,110.6KM2,4.6KM2,13KM2,43.4KM2",助言H21.9.17A0498鹿部町,北海航測(株),"H21.8.25
H22.1.29",
北海道,"豊浦町,",道路用地,"基準点,基準点","１級,,３級","3point,13point",助言H21.9.17A0499室蘭開発建設部,北海道測量事業協同組合,"H21.9.8
H22.3.10",
北海道,"上川町,愛別町,東川町,東神楽町,美瑛町,上富良野町,中富良野町,新得町,",砂防計画,"航空レーザ,数値撮影,ディジタルオルソ","1000,,地上画素寸法40㎝,,2500","1678KM2,1678KM2,1678KM2",助言H21.9.17A0500旭川開発建設部,朝日航洋(株),"H21.9.8
H22.3.5",
北海道,"標茶町,",道路用地,"基準点,路線","３級,,","4point,0.1km",助言H21.9.17A0501北海道釧路支庁,(株)松木測量設計,"H21.9.8
H21.12.21",
北海道,"厚岸町,",河川用地,基準点,３級,5point,助言H21.9.17A0502北海道釧路支庁,小林技術コンサルタント(株),"H21.9.2
H21.12.21",
北海道,"北斗市,",土地改良,基準点,２級,11point,助言H21.9.17A0503函館開発建設部,北海道測量事業協同組合,"H21.9.9
H22.2.19",
北海道,"愛別町,",道路計画,"基準点,基準点","１級,,３級","2point,1point",助言H21.9.17A0504北海道上川支庁,アトラス・サーベイ(株),"H21.9.14
H21.10.30",
北海道,"美瑛町,",道路計画,基準点,１級,2point,助言H21.9.17A0505旭川開発建設部,(株)エーティック,"H21.9.9
H21.10.31",
北海道,"伊達市,洞爺湖町,壮瞥町,",砂防計画,航空レーザ,1000,80KM2,助言H21.9.17A0506室蘭開発建設部,北海航測(株),"H21.10.8
H22.3.12",
北海道,"幌延町,",道路計画,"基準点,基準点","１級,,３級","4point,7point",助言H21.9.17A0507北海道留萌支庁,北海道土木設計(株),"H21.9.10
H21.11.30",
北海道,"当別町,",土地改良,基準点,３級,6point,助言H21.9.16A0508北海道石狩支庁,(株)ドボク管理,"H21.9.4
H21.9.30",
北海道,"美幌町,",道路計画,"基準点,水準","１級,,２級","1point,1.7km",助言H21.9.16A0509北海道網走支庁,(株)大道測量設計,"H21.9.9
H21.12.25",
北海道,"浦幌町,",河川管理,基準点,３級,1point,助言H21.9.16A0510北海道十勝支庁,パブリックコンサルタント,"H21.8.31
H21.10.15",
北海道,"北見市,",河川用地,"基準点,基準点","２級,,３級","1point,4point",助言H21.9.16A0511網走開発建設部,(株)ドボク管理,"H21.9.9
H22.1.15",
北海道,"名寄市,",砂防計画,"基準点,基準点","１級,,３級","1point,3point",助言H21.9.16A0512北海道上川支庁,(株)松村測量設計,"H21.9.9
H21.12.21",
北海道,"士別市,",道路計画,基準点,３級,2point,助言H21.9.16A0513北海道上川支庁,ダイシン設計(株),"H21.9.10
H21.11.30",
北海道,"清里町,",道路計画,"基準点,基準点","１級,,３級","2point,1point",助言H21.9.16A0514北海道網走支庁,ダイシン設計(株),"H21.9.12
H21.11.30",
北海道,"名寄市,士別市,",河川管理,"カラー撮影,数値図化","12500,,2500","196KM2,73KM2",助言H21.9.17A0515旭川開発建設部,三和航測(株),"H21.8.27
H22.3.10",
北海道,"釧路市,",道路管理,"基準点,基準点","１級,,３級","3point,4point",助言H21.9.17A0516釧路開発建設部,東邦コンサルタント(株),"H21.9.9
H21.10.30",
北海道,"釧路市,",河川用地,"基準点,基準点","３級,,４級","7point,29point",助言H21.9.17A0517北海道釧路支庁,山下コンサルタント(株),"H21.9.10
H21.11.30",
北海道,"千歳市,",道路管理,基準点,３級,6point,助言H21.9.17A0518千歳市,(株)池田測量設計,"H21.9.10
H21.12.18",
北海道,"浜中町,",道路管理,基準点,２級,3point,助言H21.9.17A0519釧路開発建設部,"太平洋総合コンサルタント
(株)","H21.8.27
H22.2.26",
北海道,"北広島市,",道路用地,基準点,２級,1point,助言H21.9.17A0520北海道石狩支庁,東和コンサルタント(株),"H21.9.11
H21.11.11",
北海道,"三笠市,",道路用地,基準点,３級,1point,助言H21.9.17A0521北海道石狩支庁,(株)佐川測量社,"H21.9.11
H21.11.30",
北海道,"北広島市,",道路用地,基準点,３級,5point,助言H21.9.17A0522北広島市,東和コンサルタント(株),"H21.9.11
H21.11.11",
北海道,"苫小牧市,",都市再生街区基本調査,基準点,街区点,0.5KM2,助言H21.9.29A0523土地･水資源局国土調査課,東邦コンサルタント(株),"H21.9.12
H22.2.23",
北海道,"苫小牧市,",都市再生街区基本調査,基準点,街区点,0.6KM2,助言H21.9.29A0524土地･水資源局国土調査課,中田・大東共同企業体,"H21.9.12
H22.3.4",
北海道,"苫小牧市,",都市再生街区基本調査,基準点,街区点,0.5KM2,助言H21.9.29A0525土地･水資源局国土調査課,スミセキ・ジオテクノ(株),"H21.9.12
H22.2.23",
北海道,"苫小牧市,",都市再生街区基本調査,基準点,街区点,0.6KM2,助言H21.9.29A0526土地･水資源局国土調査課,高崎共同企業体,"H21.9.11
H22.3.16",
北海道,"雨竜町,",土地改良,基準点,３級,17point,助言H21.9.29A0527北海道空知支庁,(株)ランドプランニング,"H21.9.12
H22.3.19",
北海道,"美幌町,",河川計画,"基準点,基準点","３級,,４級","1point,11point",助言H21.9.29A0528北海道網走支庁,(株)パル設計事務所,"H21.9.15
H22.1.29",
北海道,"別海町,",土地改良,基準点,２級,4point,助言H21.9.29A0529釧路開発建設部,(株)ジルコ,"H21.8.28
H21.12.27",
北海道,"佐呂間町,",道路用地,基準点,３級,3point,助言H21.9.29A0530北海道網走支庁,(株)ケント技研,"H21.9.28
H22.2.1",
北海道,"上ノ国町,",道路計画,"基準点,基準点","１級,,３級","1point,6point",助言H21.9.29A0531北海道渡島支庁,(株)東鵬開発,"H21.9.15
H21.12.30",
北海道,"別海町,",道路計画,基準点,３級,1point,助言H21.9.29A0532北海道釧路支庁,岩浅測量設計(有),"H21.9.16
H22.3.23",
北海道,"札幌市,",砂防計画,"基準点,基準点","１級,,３級","2point,5point",助言H21.9.29A0533石狩川開発建設部,(株)ケイジー技研,"H21.9.16
H22.2.10",
北海道,"ニセコ町,",道路用地,"基準点,基準点,基準点","１級,,２級,,３級","2point,2point,3point",助言H21.9.29A0534北海道後志支庁,明成コンサルタント(株),"H21.9.16
H21.11.10",
北海道,"足寄町,",土地区画整理,基準点,３級,1point,助言H21.9.29A0535足寄町,土木測量設計(株),"H21.9.18
H21.10.30",
北海道,"千歳市,",道路用地,基準点,３級,2point,助言H21.9.29A0536千歳市,グローバル測建設計(株),"H21.9.17
H21.11.16",
北海道,"余市町,",道路用地,基準点,３級,3point,助言H21.9.29A0537小樽開発建設部,"北海道道路エンジニアリン
グ(株)","H21.9.16
H21.10.31",
北海道,"士別市,",道路用地,"基準点,基準点","１級,,３級","2point,3point",助言H21.9.29A0538北海道上川支庁,"(株)アサヒ建設コンサルタン
ト","H21.8.7
H21.12.21",
北海道,"釧路市,",道路計画,基準点,３級,4point,助言H21.9.29A0539北海道釧路支庁,共和コンサルタント(株),"H21.9.24
H21.12.21   ",
北海道,"余市町,",道路用地,基準点,３級,3point,助言H21.9.29A0540北海道後志支庁,(有)大野測量,"H21.9.18
H21.12.10",
北海道,"上湧別町,",道路用地,"基準点,基準点,基準点","１級,,２級,,３級","2point,1point,4point",助言H21.9.29A0541北海道網走支庁,益村測量設計(株),"H21.7.8
H22.1.25",
北海道,"仁木町,赤井川村,",河川計画,基準点,３級,31point,助言H21.10.2A0542北海道後志支庁,オオハシコンサルタント(株),"H21.9.24
H21.10.24",
北海道,"猿払村,",道路計画,基準点,３級,3point,助言H21.10.2A0543稚内開発建設部,(株)ドボク管理,"H21.9.17
H21.10.30",
北海道,"函館市,七飯町,",砂防計画,"基準点,基準点","１級,,３級","2point,8point",助言H21.10.2A0544北海道渡島支庁,北栄測量設計(株),"H21.9.19
H22.2.1",
北海道,"中頓別町,",道路台帳,"基準点,基準点","２級,,３級","1point,6point",助言H21.10.2A0545稚内開発建設部,北海道測量事業協同組合,"H21.9.19
H21.12.8",
北海道,"石狩市,",道路台帳,"基準点,座標変換,標高補正","３級,,１級,,１級","1point,2point,2point",助言H21.9.29A0546札幌開発建設部,明成コンサルタント(株),"H21.9.17
H21.11.24",
北海道,"名寄市,",砂防計画,基準点,３級,2point,助言H21.9.29A0547北海道上川支庁,(株)ダイイチプラニング,"H21.9.17
H21.10.30",
北海道,"雨竜町,",土地改良,基準点,３級,27point,助言H21.9.29A0548北海道空知支庁,パブリックコンサルタント,"H21.9.18
H21.10.31",
北海道,"上富良野町,",砂防計画,"基準点,基準点","１級,,３級","1point,2point",助言H21.9.29A0549北海道上川支庁,(有)テーシーコンサル,"H21.9.19
H21.12.16",
北海道,"旭川市,",河川用地,座標変換,３級,12point,助言H21.9.29A0550北海道上川支庁,旭川設計測量(株),"H21.9.19
H22.1.13",
北海道,"名寄市,和寒町,",道路計画,"基準点,基準点,基準点","２級,,３級,,４級","8point,2point,55point",助言H21.10.6A0551旭川開発建設部,日本データーサービス(株),"H21.9.15
H22.3.19",
北海道,"長万部町,今金町,",道路管理,基準点,４級,2point,助言H21.10.6A0552函館開発建設部,(株)松木測量,"H21.9.29
H21.11.26",
北海道,"広尾町,",道路管理,基準点,３級,3point,助言H21.10.6A0553帯広開発建設部,(株)構研エンジニアリング,"H21.10.5
H22.3.10",
北海道,"下川町,",道路計画,"基準点,路線","３級,,","4point,0.6km",助言H21.10.6A0554旭川開発建設部,八千代エンジニヤリング,"H21.6.26
H22.3.5",
北海道,"上川町,",道路計画,"基準点,基準点","１級,,３級","1point,2point",助言H21.10.6A0555旭川開発建設部,旭川設計測量(株),"H21.9.17
H21.11.27",
北海道,"積丹町,",道路用地,"基準点,基準点,基準点","１級,,２級,,３級","1point,2point,1point",助言H21.10.5A0556小樽開発建設部,北海道測量事業協同組合,"H21.8.26
H21.12.14",
北海道,"幌延町,",土地改良,"基準点,基準点","１級,,３級","6point,32point",助言H21.10.5A0557北海道留萌支庁,(株)ルーラルエンジニア,"H21.9.19
H22.2.10",
北海道,"訓子府町,",河川用地,基準点,３級,4point,助言H21.10.5A0558北海道網走支庁,(株)カワムラ,"H21.9.19
H21.12.21",
北海道,"上士幌町,",土地改良,基準点,３級,5point,助言H21.10.5A0559北海道十勝支庁,北王コンサルタント(株),"H21.9.25
H22.2.10",
北海道,"標茶町,",農道計画,"基準点,基準点","２級,,３級","2point,1point",助言H21.10.5A0560標茶町,(有)金子設計事務所,"H21.9.25
H21.11.20",
北海道,"新十津川町,",土地改良,基準点,３級,8point,助言H21.10.6A0561北海道空知支庁,(株)アルファ技研,"H21.8.7
H22.3.1",
北海道,"北広島市,",道路計画,基準点,３級,3point,助言H21.10.6A0562北海道石狩支庁,"北海道道路エンジニアリン
グ(株)","H21.9.26
H21.10.31",
北海道,"釧路市,",道路管理,基準点,街区多角点,1point,助言H21.10.6A0563釧路市,(有)渋谷測量社,"H21.9.26
H21.12.30",
北海道,"南富良野町,",土地改良,"基準点,基準点,路線","１級,,３級,,","5point,14point,2.8km",助言H21.10.6A0564北海道上川支庁,(株)創生コンサルタント,"H21.9.29
H22.3.10",
北海道,"鶴居村,釧路市,",道路計画,"基準点,基準点,基準点","１級,,２級,,３級","14point,13point,39point",助言H21.10.6A0565北海道釧路支庁,東邦コンサルタント(株),"H21.9.16
H22.3.1",
北海道,"帯広市,",都市計画,数値図修正,2500,114.2KM2,助言H21.10.6A0566帯広市,(株)シン技術コンサル,"H21.8.26
H22.2.26",
北海道,"鹿追町,",土地改良,基準点,１級,3point,助言H21.10.27A0567帯広開発建設部,(株)フロンティア技研,"H21.10.1
H22.2.23",
北海道,"和寒町,",道路計画,"座標変換,標高補正","３級,,３級","4point,4point",助言H21.10.6A0568北海道上川支庁,(株)ヒロノ測建,"H21.9.29
H22.1.13",
北海道,"士別市,",道路計画,基準点,３級,3point,助言H21.10.6A0569北海道上川支庁,中央測建(株),"H21.9.29
H21.11.11",
北海道,"羅臼町,",道路用地,基準点,３級,1point,助言H21.10.6A0570北海道釧路支庁,(有)サノ測量設計社,"H21.9.25
H21.12.21",
北海道,"浜中町,",道路用地,"基準点,基準点","１級,,３級","1point,1point",助言H21.10.6A0571北海道釧路支庁,(株)日建エンヂニアリング,"H21.9.26
H22.1.20",
北海道,"旭川市,",道路管理,基準点,３級,2point,助言H21.10.7A0572旭川開発建設部,北成コンサルタント(株),"H21.10.13
H21.11.2",
北海道,"北見市,",都市計画,基準点,街区三角点,1point,助言H21.10.7A0573北見市,(株)山腰測量設計事務所,"H21.9.10
H21.12.20",
北海道,"岩内町,",道路防災,基準点,１級,1point,助言H21.10.7A0574小樽開発建設部,(株)アイネス,"H21.9.9
H21.11.17",
北海道,"知内町,",道路防災,基準点,３級,1point,助言H21.10.7A0575北海道渡島支庁,(株)岡田測量事務所,"H21.9.29
H22.1.20",
北海道,"岩見沢市,",河川管理,"基準点,基準点","２級,,３級","5point,16point",助言H21.10.7A0576石狩川開発建設部,(株)武田測量設計事務所,"H21.10.1
H21.12.11",
北海道,"上富良野町,",土地改良,基準点,３級,8point,助言H21.10.7A0577北海道上川支庁,やまざきコンサルタント(株),"H21.9.30
H22.3.10",
北海道,"恵庭市,",道路管理,基準点,３級,9point,助言H21.10.6A0578北海道石狩支庁,(株)シー・イー・サービス,"H21.9.4
H22.1.29",
北海道,"石狩市,",道路管理,"基準点,基準点","１級,,４級","2point,4point",助言H21.10.6A0579札幌開発建設部,中央コンサルタンツ(株),"H21.10.13
H22.3.8",
北海道,"由仁町,",土地改良,基準点,３級,1point,助言H21.10.6A0580北海道空知支庁,(株)よしだ設計コンサルタン,"H21.9.30
H22.2.10",
北海道,"夕張市,",道路計画,基準点,１級,5point,助言H21.10.6A0581札幌開発建設部,(株)ドボク管理,"H21.9.30
H21.12.8",
北海道,"京極町,",砂防計画,基準点,１級,2point,助言H21.10.6A0582北海道後志支庁,HRS(株),"H21.10.13
H21.11.30",
北海道,"浜中町,",道路計画,基準点,３級,6point,助言H21.10.7A0583北海道釧路支庁,"北海道道路エンジニアリン
グ(株)","H21.10.9
H22.2.1",
北海道,"浦臼町,",道路台帳,"基準点,基準点","１級,,３級","2point,2point",助言H21.10.7A0584札幌開発建設部,"太平洋総合コンサルタント
(株)   ","H21.10.1
H21.12.14",
北海道,"沼田町,",道路管理,基準点,１級,4point,助言H21.10.7A0585札幌開発建設部,大東測地(株),"H21.9.4
H22.3.15",
北海道,"釧路市,",道路計画,基準点,３級,2point,助言H21.10.7A0586北海道釧路支庁,新栄コンサルタント(株),"H21.10.2
H21.11.30",
北海道,"音更町,",土地改良,基準点,２級,1point,助言H21.10.8A0587北海道十勝支庁,アラヤ総合設計(株),"H21.10.13
H21.10.23",
北海道,"上川町,",道路計画,基準点,１級,1point,助言H21.10.8A0588北海道上川支庁,(株)開発調査研究所,"H21.10.3
H21.12.21",
北海道,"稚内市,",道路計画,基準点,３級,2point,助言H21.10.27A0589北海道宗谷支庁,(株)富士建設コンサル,"H21.10.6
H22.1.29",
北海道,"帯広市,",道路用地,基準点,３級,15point,助言H21.10.27A0590北海道十勝支庁,(有)福岡測量設計事務所,"H21.10.3
H22.1.29",
北海道,"豊浦町,",道路計画,基準点,１級,3point,助言H21.10.27A0591北海道胆振支庁,(株)菅原測量設計,"H21.10.7
H21.12.18",
